代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时点,市盈率,市净率,流通市值,总市值,换手率
sh688185,康希诺,71.21,-0.03,-0.042,71.21,71.24,71.24,71.21,71.21,71.21,14224,1012891,09:25:50,647.364,3.551,1759198.906921,814449.428021,0.01244
sh688186,广大特材,23.82,-0.01,-0.042,23.82,23.83,23.83,23.82,23.82,23.82,15470,368495,09:25:49,44.111,1.396,668125.645992,668125.645992,0.00552
sh688187,时代电气,51.3,0.12,0.234,51.3,51.32,51.18,51.3,51.3,51.3,31388,1610204,09:26:00,17.157,1.64,6966275.35356,4457495.53656,0.00361
sh688188,柏楚电子,143.58,0.4,0.279,143.17,143.58,143.18,143.58,143.58,143.58,1945,279263,09:26:09,37.197,6.83,4145584.291866,4145584.291866,0.00067
sh688189,南新制药,7.74,0.0,0.0,7.74,7.76,7.74,7.74,7.74,7.74,20631,159684,09:25:43,-5.951,2.453,212385.6,212385.6,0.00752
sh688190,云路股份,88.09,-0.01,-0.011,88.09,88.88,88.1,88.09,88.09,88.09,942,82981,09:25:52,35.908,4.023,1057080.0,1057080.0,0.00079
sh688191,智洋创新,39.68,-0.19,-0.477,39.68,39.8,39.87,39.68,39.68,39.68,4998,198321,09:25:40,116.706,10.523,919188.66816,919188.66816,0.00216
sh688192,迪哲医药,59.55,-0.65,-1.08,59.55,59.75,60.2,59.55,59.55,59.55,33012,1965865,09:25:46,-34.825,21.409,2770062.58911,2746529.91786,0.00716
sh688193,仁度生物,49.86,-0.01,-0.02,49.86,50.13,49.87,49.86,49.86,49.86,400,19944,09:25:39,-249.3,2.175,199788.37182,199788.37182,0.001
sh688195,腾景科技,338.09,-3.41,-0.999,338.0,338.09,341.5,338.09,338.09,338.09,30226,10219108,09:25:54,626.093,45.282,4373194.15,4373194.15,0.02337
sh688196,卓越新能,61.5,0.39,0.638,61.1,61.5,61.11,61.5,61.5,61.5,1100,67650,09:26:00,49.597,2.695,782223.38925,738000.0,0.00092
sh688197,首药控股,41.94,0.15,0.359,41.94,41.97,41.79,41.94,41.94,41.94,8817,369785,09:26:01,-29.329,9.534,623728.924542,268436.475108,0.01378
sh688198,佰仁医疗,95.48,0.61,0.643,95.48,95.49,94.87,95.48,95.48,95.48,680,64926,09:25:48,89.234,10.557,1315219.173884,1315219.173884,0.00049
sh688199,久日新材,26.66,-0.21,-0.782,26.66,26.69,26.87,26.66,26.66,26.66,13075,348580,09:25:50,-80.788,1.674,429831.851166,429831.851166,0.00811
sh688200,华峰测控,284.57,-1.43,-0.5,282.11,284.57,286.0,284.57,284.57,284.57,4079,1160761,09:25:55,115.211,9.939,3856868.983825,3856868.983825,0.00301
sh688201,信安世纪,13.75,-0.15,-1.079,13.75,13.77,13.9,13.75,13.75,13.75,24994,343668,09:25:59,-90.759,3.352,436086.497,415979.785375,0.00826
sh688202,美迪西,70.51,-0.8,-1.122,70.51,70.83,71.31,70.51,70.51,70.51,22041,1554111,09:26:06,-28.547,4.591,947317.249384,947317.249384,0.01641
sh688203,海正生材,12.16,0.06,0.496,12.16,12.26,12.1,12.16,12.16,12.16,4665,56726,09:25:42,243.2,1.669,246456.530688,246456.530688,0.0023
sh688205,德科立,238.0,-4.02,-1.661,238.0,238.01,242.02,238.0,238.0,238.0,53309,12687542,09:25:39,528.889,16.253,3767190.8302,3767190.8302,0.03368
sh688206,概伦电子,33.18,0.39,1.189,33.0,33.18,32.79,33.18,33.18,33.18,12117,402042,09:25:40,414.75,7.205,1443920.116254,1443920.116254,0.00278
sh688207,格灵深瞳,14.37,-0.01,-0.07,14.37,14.49,14.38,14.37,14.37,14.37,7773,111698,09:25:41,-17.107,1.944,372144.412239,372144.412239,0.003
sh688208,道通科技,35.5,0.22,0.624,35.4,35.5,35.28,35.5,35.5,35.5,25964,921722,09:26:04,25.0,6.469,2379151.3753,2379151.3753,0.00387
sh688209,英集芯,21.0,0.01,0.048,21.0,21.09,20.99,21.0,21.0,21.0,7204,151284,09:25:46,72.414,4.367,910946.5029,910946.5029,0.00166
sh688210,统联精密,49.09,0.75,1.552,49.05,49.09,48.34,49.09,49.09,49.09,21522,1056515,09:26:05,104.447,6.069,794564.981743,794564.981743,0.0133
sh688211,中科微至,32.96,0.11,0.335,32.84,33.02,32.85,32.96,32.96,32.96,200,6592,09:26:03,-49.194,1.279,432082.073152,432082.073152,0.00015
sh688212,澳华内镜,34.61,-0.04,-0.115,34.61,35.1,34.65,34.61,34.61,34.61,16607,574768,09:25:48,216.313,3.742,466076.43025,466076.43025,0.01233
sh688213,思特威,92.01,0.01,0.011,92.01,92.39,92.0,92.01,92.01,92.01,17013,1565366,09:25:46,36.952,7.088,3701624.636775,2976610.688676,0.00526
sh688215,瑞晟智能,75.98,1.1,1.469,75.02,75.98,74.88,75.98,75.98,75.98,2229,169359,09:25:42,245.097,10.342,474291.997862,474291.997862,0.00357
sh688216,气派科技,28.99,0.3,1.046,28.89,28.99,28.69,28.99,28.99,28.99,9262,268505,09:25:55,-40.831,5.717,332746.654695,308122.548695,0.00871
sh688217,睿昂基因,27.81,0.0,0.0,27.81,27.98,27.81,27.81,27.81,27.81,5000,139050,09:25:59,-30.56,1.839,155335.246776,155335.246776,0.00895
sh688218,江苏北人,23.78,-0.01,-0.042,23.6,23.78,23.79,23.78,23.78,23.78,2100,49938,09:25:46,62.579,3.111,276978.353764,276978.353764,0.0018
sh688219,会通股份,10.82,0.01,0.093,10.82,10.89,10.81,10.82,10.82,10.82,18305,198060,09:26:02,25.163,2.002,594667.2,594667.2,0.00333
sh688220,翱捷科技,76.1,0.0,0.0,76.09,76.1,76.1,76.1,76.1,76.1,18229,1387227,09:25:39,-79.271,5.832,3183269.76529,2809150.31652,0.00494
sh688221,前沿生物,20.28,-0.35,-1.697,20.27,20.28,20.63,20.28,20.28,20.28,70902,1437893,09:25:51,-37.556,7.74,759645.508284,759645.508284,0.01893
sh688222,成都先导,27.53,-0.22,-0.793,27.53,27.58,27.75,27.53,27.53,27.53,102316,2816759,09:25:49,211.769,7.501,1103072.04,1103072.04,0.02554
sh688223,晶科能源,6.7,0.0,0.0,6.7,6.71,6.7,6.7,6.7,6.7,559681,3749863,09:25:57,670.0,2.518,6880502.20961,6880502.20961,0.00545
sh688225,亚信安全,16.88,0.1,0.596,16.88,17.01,16.78,16.88,16.88,16.88,7996,134972,09:25:52,-14.636,3.889,675216.88,675216.88,0.002
sh688226,威腾电气,50.75,0.17,0.336,50.73,50.75,50.58,50.75,50.75,50.75,76023,3858167,09:25:59,83.197,5.739,958035.764,958035.764,0.04027
sh688227,品高股份,69.42,-0.97,-1.378,69.42,69.9,70.39,69.42,69.42,69.42,30013,2083502,09:25:51,-121.789,6.062,784829.71905,784829.71905,0.02655
sh688228,开普云,106.9,0.32,0.3,106.59,106.9,106.58,106.9,106.9,106.9,3400,363460,09:25:47,344.839,5.418,722117.6244,722117.6244,0.00503
sh688229,博睿数据,90.53,1.33,1.491,90.1,90.53,89.2,90.53,90.53,90.53,4339,392810,09:25:39,-34.034,9.604,401953.2,401953.2,0.00977
sh688230,芯导科技,64.88,0.27,0.418,64.66,64.88,64.61,64.88,64.88,64.88,2080,134950,09:26:05,72.089,3.36,762988.8,762988.8,0.00177
sh688231,隆达股份,33.7,0.26,0.778,33.7,33.89,33.44,33.7,33.7,33.7,1200,40440,09:26:00,124.815,2.987,831908.57191,831908.57191,0.00049
sh688232,新点软件,22.29,0.15,0.678,22.15,22.29,22.14,22.29,22.29,22.29,3221,71796,09:26:03,202.636,1.327,717697.822275,717697.822275,0.001
sh688233,神工股份,72.8,-0.07,-0.096,72.76,72.8,72.87,72.8,72.8,72.8,5815,423332,09:26:05,121.333,6.56,1239825.75808,1239825.75808,0.00341
sh688234,天岳先进,88.66,-1.81,-2.001,88.64,88.66,90.47,88.66,88.66,88.66,113720,10082415,09:25:48,-188.638,5.989,4296628.011104,3809818.116104,0.02646
sh688235,百济神州,255.0,0.6,0.236,254.9,255.0,254.4,255.0,255.0,255.0,34991,8922705,09:25:59,247.573,12.829,39306187.254,2933909.13,0.03041
sh688236,春立医疗,20.96,0.14,0.672,20.94,20.96,20.82,20.96,20.96,20.96,33741,707211,09:25:43,29.521,2.693,803959.576,604545.088,0.0117
sh688237,超卓航科,56.14,0.56,1.008,56.14,56.2,55.58,56.14,56.14,56.14,4903,275254,09:25:52,374.267,4.16,503474.478528,503474.478528,0.00547
sh688238,和元生物,7.22,0.02,0.278,7.22,7.25,7.2,7.22,7.22,7.22,3368,24317,09:25:55,-14.527,3.163,468604.4974,462907.1954,0.00053
sh688239,航宇科技,62.04,-0.29,-0.465,62.04,62.1,62.33,62.04,62.04,62.04,31847,1975788,09:25:39,47.723,6.006,1182678.706968,1182678.706968,0.01671
sh688244,永信至诚,18.95,0.1,0.531,18.9,18.95,18.85,18.95,18.95,18.95,7235,137103,09:25:57,236.875,2.954,286072.078505,286072.078505,0.00479
sh688246,嘉和美康,19.37,0.13,0.676,19.36,19.37,19.24,19.37,19.37,19.37,3505,67892,09:25:49,-10.414,1.929,266503.303326,266503.303326,0.00255
sh688247,宣泰医药,9.6,-0.02,-0.208,9.6,9.61,9.62,9.6,9.6,9.6,9085,87216,09:25:54,34.286,3.327,435206.4,435206.4,0.002
sh688248,南网科技,61.5,2.24,3.78,61.5,61.58,59.26,61.5,61.5,61.5,156058,9597567,09:25:44,82.0,10.652,3472905.0,3472905.0,0.02764
sh688249,晶合集成,29.58,0.05,0.169,29.56,29.58,29.53,29.58,29.58,29.58,51184,1514023,09:25:44,82.167,2.728,5938456.239726,3514749.542088,0.00431
sh688251,井松智能,36.66,0.0,0.0,36.66,36.71,36.66,36.66,36.66,36.66,5381,197267,09:26:09,73.32,4.409,368808.63669,366245.46114,0.00539
sh688252,天德钰,21.43,-0.1,-0.464,21.43,21.61,21.53,21.43,21.43,21.43,17204,368682,09:26:07,37.596,3.564,876532.733763,876532.733763,0.00421
sh688253,英诺特,41.79,-1.31,-3.039,41.79,41.99,43.1,41.79,41.79,41.79,56138,2346007,09:25:48,23.088,2.817,572457.456564,572457.456564,0.04098
sh688255,凯尔达,29.3,0.16,0.549,29.3,29.33,29.14,29.3,29.3,29.3,8882,260243,09:25:48,97.667,3.04,321886.4891,321886.4891,0.00808
sh688256,寒武纪,1280.0,6.0,0.471,1280.0,1281.99,1274.0,1280.0,1280.0,1280.0,51860,66380800,09:25:53,259.635,45.602,53975701.76,53975701.76,0.0123
sh688257,新锐股份,76.0,1.37,1.836,75.97,76.0,74.63,76.0,76.0,76.0,81524,6195824,09:25:44,84.285,8.131,1918304.6304,1918304.6304,0.0323
sh688258,卓易信息,108.0,1.5,1.408,108.0,108.03,106.5,108.0,108.0,108.0,16337,1764396,09:26:03,400.0,14.949,1308336.1596,1308336.1596,0.01349
sh688259,创耀科技,37.08,-0.01,-0.027,37.08,37.8,37.09,37.08,37.08,37.08,4037,149692,09:25:51,68.667,2.629,414183.6,414183.6,0.00361
sh688260,昀冢科技,28.07,-0.28,-0.988,28.07,28.2,28.35,28.07,28.07,28.07,18678,524291,09:25:44,-27.176,27.324,336840.0,336840.0,0.01557
sh688261,东微半导,73.02,-0.27,-0.368,73.02,73.28,73.29,73.02,73.02,73.02,13825,1009502,09:25:41,221.273,3.035,895042.46745,891549.292878,0.01132
sh688262,国芯科技,35.65,0.69,1.974,35.65,35.66,34.96,35.65,35.65,35.65,76048,2711111,09:25:54,-64.818,5.809,1197839.689845,1197839.689845,0.02263
sh688265,南模生物,44.36,0.57,1.302,43.8,44.36,43.79,44.36,44.36,44.36,200,8872,09:26:06,554.5,2.032,345846.143668,345846.143668,0.00026
sh688266,泽璟制药,100.8,0.49,0.488,100.3,100.8,100.31,100.8,100.8,100.8,6699,675259,09:25:43,-162.581,24.696,2668258.51488,2668258.51488,0.00253
sh688267,中触媒,31.31,0.18,0.578,31.12,31.31,31.13,31.31,31.31,31.31,2634,82471,09:26:07,36.835,1.938,551682.2,551682.2,0.00149
sh688268,华特气体,96.91,-0.09,-0.093,96.91,96.92,97.0,96.91,96.91,96.91,64646,6264844,09:26:07,85.761,6.286,1162884.889507,1162099.918507,0.05391
sh688269,凯立新材,37.98,0.18,0.476,37.79,37.98,37.8,37.98,37.98,37.98,1336,50741,09:25:40,53.493,4.824,496413.792,496413.792,0.00102
sh688270,臻镭科技,171.0,0.45,0.264,171.0,171.4,170.55,171.0,171.0,171.0,119705,20469555,09:26:03,2137.5,16.459,3660282.36,3660282.36,0.05592
sh688271,联影医疗,114.19,0.19,0.167,114.04,114.19,114.0,114.19,114.19,114.19,10472,1195798,09:25:48,74.149,4.523,9411060.064972,9411060.064972,0.00127
sh688272,富吉瑞,49.49,-0.41,-0.822,49.17,49.49,49.9,49.49,49.49,49.49,15462,765214,09:25:41,329.933,8.278,376124.0,376124.0,0.02034
sh688273,麦澜德,45.68,-0.71,-1.531,45.62,45.68,46.39,45.68,45.68,45.68,32688,1493188,09:26:02,43.538,3.334,456800.0,456800.0,0.03269
sh688275,万润新能,129.0,0.97,0.758,129.0,129.47,128.03,129.0,129.0,129.0,41184,5312736,09:26:02,-18.429,3.113,1626928.1727,1626928.1727,0.03266
sh688276,百克生物,18.1,0.06,0.333,17.97,18.1,18.04,18.1,18.1,18.1,2642,47820,09:25:48,32.321,1.892,748720.25238,748720.25238,0.00064
sh688277,天智航,0.0,0.0,0.0,21.6,21.96,21.6,21.9,22.34,21.52,0,0,09:26:02,-80.0,7.885,984942.79344,984942.79344,0.0
sh688278,特宝生物,64.88,-0.11,-0.169,64.8,64.88,64.99,64.88,64.88,64.88,9338,605849,09:25:43,25.644,7.677,2648333.34624,2648333.34624,0.00229
sh688279,峰岹科技,177.66,6.27,3.658,177.66,177.7,171.39,177.66,177.66,177.66,25752,4575100,09:26:08,82.25,4.03,2045116.74528,1662152.84928,0.02753
sh688280,精进电动,10.76,-0.05,-0.463,10.76,10.79,10.81,10.76,10.76,10.76,81488,876811,09:25:51,-14.541,9.535,635078.513692,560105.50002,0.01565
sh688281,华秦科技,76.1,0.1,0.132,76.1,76.73,76.0,76.1,76.1,76.1,4664,354930,09:26:05,35.728,4.453,2074262.83675,2074262.83675,0.00171
sh688282,理工导航,82.8,0.37,0.449,82.42,82.8,82.43,82.8,82.8,82.8,9755,807714,09:26:03,-752.727,5.722,728640.0,728640.0,0.01109
sh688283,坤恒顺维,40.91,0.19,0.467,40.91,40.99,40.72,40.91,40.91,40.91,4048,165604,09:26:06,136.367,5.155,498283.8,498283.8,0.00332
sh688285,高铁电气,8.57,0.02,0.234,8.55,8.57,8.55,8.57,8.57,8.57,789,6762,09:25:53,62.646,1.908,322480.455441,322480.455441,0.00021
sh688286,敏芯股份,69.98,0.13,0.186,69.85,69.98,69.85,69.98,69.98,69.98,500,34990,09:26:08,-111.079,3.664,392306.284456,392306.284456,0.00089
sh688287,*ST观典,2.2,0.24,12.245,2.18,2.2,1.96,2.2,2.2,2.2,3669404,8072689,09:25:53,-5.946,1.063,81513.432,81513.432,0.99035
sh688288,鸿泉技术,25.95,0.09,0.348,25.93,25.95,25.86,25.95,25.95,25.95,13683,355074,09:26:06,-865.0,3.345,259016.56188,259016.56188,0.01371
sh688289,圣湘生物,18.25,-0.01,-0.055,18.25,18.3,18.26,18.25,18.25,18.25,1100,20075,09:25:49,38.83,1.483,1057383.11095,1057383.11095,0.00019
sh688290,景业智能,0.0,0.0,0.0,52.22,52.5,52.22,0.0,0.0,0.0,0,0,09:25:56,141.135,4.221,533634.686508,533634.686508,0.0
sh688291,金橙子,42.12,0.03,0.071,42.09,42.12,42.09,42.12,42.12,42.12,2800,117936,09:25:59,113.838,4.52,432432.1404,432432.1404,0.00273
sh688292,浩瀚深度,24.36,0.04,0.164,24.33,24.36,24.32,24.36,24.36,24.36,16542,402963,09:26:04,105.913,3.803,385737.698724,385737.698724,0.01045
sh688293,奥浦迈,54.6,1.15,2.152,54.44,54.6,53.45,54.6,54.6,54.6,200,10920,09:25:56,287.368,3.619,760425.07086,621458.04084,0.00018
sh688295,中复神鹰,52.41,-0.07,-0.133,52.41,52.47,52.48,52.41,52.41,52.41,145993,7651493,09:25:47,476.455,9.99,4716900.0,4716900.0,0.01622
sh688296,和达科技,13.59,-0.01,-0.074,13.59,13.6,13.6,13.59,13.59,13.59,1800,24462,09:26:06,-271.8,2.308,146634.27894,145947.30444,0.00168
sh688297,中无人机,49.36,0.07,0.142,49.35,49.36,49.29,49.36,49.36,49.36,36176,1785647,09:26:07,379.692,5.819,3331800.0,3331800.0,0.00536
sh688298,东方生物,23.05,0.09,0.392,22.95,23.05,22.96,23.05,23.05,23.05,6522,150332,09:26:06,-8.569,0.731,464688.0,464688.0,0.00324
sh688299,长阳科技,17.93,-0.01,-0.056,17.93,17.99,17.94,17.93,17.93,17.93,16279,291882,09:25:47,-179.3,2.475,515295.458942,515295.458942,0.00566
sh688300,联瑞新材,92.25,-0.77,-0.828,92.25,93.0,93.02,92.25,92.25,92.25,7645,705251,09:25:58,68.333,13.638,2227553.27775,2227553.27775,0.00317
sh688301,奕瑞科技,107.5,0.9,0.844,107.5,107.72,106.6,107.5,107.5,107.5,4773,513098,09:25:58,33.594,3.821,2273078.41625,2273078.41625,0.00226
sh688302,海创药业,46.25,-0.22,-0.473,46.05,46.25,46.47,46.25,46.25,46.25,3948,182595,09:26:00,-23.01,4.16,457947.14075,457947.14075,0.00399
sh688303,大全能源,22.16,0.26,1.187,22.1,22.16,21.9,22.16,22.16,22.16,37981,841659,09:26:07,-17.449,1.216,4753775.884384,4753775.884384,0.00177
sh688305,科德数控,57.48,0.29,0.507,57.48,57.74,57.19,57.48,57.48,57.48,6498,373505,09:26:00,43.768,4.069,763947.585144,759964.795944,0.00491
sh688306,均普智能,9.04,0.02,0.222,9.04,9.08,9.02,9.04,9.04,9.04,27515,248736,09:25:52,1349.254,6.139,1110367.6512,1110367.6512,0.00224
sh688307,中润光学,81.29,0.01,0.012,81.29,81.49,81.28,81.29,81.29,81.29,28951,2353427,09:25:48,114.493,7.993,721643.846,721643.846,0.03261
sh688308,欧科亿,95.55,-1.97,-2.02,95.55,95.58,97.52,95.55,95.55,95.55,93481,8932110,09:25:46,265.417,5.884,1517159.21994,1517159.21994,0.05887
sh688309,恒誉环保,72.93,0.58,0.802,72.56,72.93,72.35,72.93,72.93,72.93,5167,376829,09:25:53,174.515,7.528,579073.454817,579073.454817,0.00651
sh688310,迈得医疗,15.72,-0.02,-0.127,15.7,15.72,15.74,15.72,15.72,15.72,40597,638185,09:26:09,-131.0,3.243,261297.35268,261297.35268,0.02442
sh688311,盟升电子,39.09,0.16,0.411,38.93,39.09,38.93,39.09,39.09,39.09,14668,573372,09:26:07,-23.268,4.296,679352.228289,679352.228289,0.00844
sh688312,燕麦科技,60.66,0.0,0.0,60.66,60.77,60.66,60.66,60.66,60.66,54749,3321074,09:26:05,63.853,5.8,884248.196256,884248.196256,0.03756
sh688313,仕佳光子,113.81,-0.78,-0.681,113.81,113.94,114.59,113.81,113.81,113.81,305069,34719903,09:25:41,792.549,34.849,5144056.398968,5144056.398968,0.0675
sh688314,康拓医疗,48.49,0.0,0.0,48.48,48.49,48.49,48.49,48.49,48.49,29667,1438553,09:26:04,40.074,5.488,393928.745028,393928.745028,0.03652
sh688315,诺禾致源,14.52,-0.01,-0.069,14.52,14.56,14.53,14.52,14.52,14.52,16359,237533,09:25:55,35.415,2.257,604322.4,604322.4,0.00393
sh688316,青云科技,74.07,-0.01,-0.013,74.05,74.07,74.08,74.07,74.07,74.07,18949,1403552,09:25:53,-37.035,92.959,354781.441503,354781.441503,0.03956
sh688317,之江生物,20.8,0.03,0.144,20.77,20.8,20.77,20.8,20.8,20.8,6030,125424,09:26:06,-31.045,1.178,399688.63792,399688.63792,0.00314
sh688318,财富趋势,113.6,0.41,0.362,113.18,113.6,113.19,113.6,113.6,113.6,7341,833938,09:25:55,92.358,7.577,2909517.20192,2909517.20192,0.00287
sh688319,欧林生物,28.24,-0.7,-2.419,28.24,28.26,28.94,28.24,28.24,28.24,180579,5099551,09:26:02,514.39,12.678,1145721.9336,1144875.8632,0.04454
sh688320,禾川科技,31.5,0.3,0.962,31.5,31.83,31.2,31.5,31.5,31.5,4104,129276,09:25:52,-28.636,3.805,475693.0542,475693.0542,0.00272
sh688321,微芯生物,31.11,-0.01,-0.032,31.11,31.12,31.12,31.11,31.11,31.11,40411,1257186,09:25:45,248.88,9.173,1377990.343857,1268691.157761,0.00991
sh688322,奥比中光,82.69,1.39,1.71,82.65,82.69,81.3,82.69,82.69,82.69,81413,6732041,09:26:05,-516.813,11.143,3317061.72056,2635135.085448,0.02555
sh688323,瑞华泰,20.7,0.05,0.242,20.64,20.7,20.65,20.7,20.7,20.7,6302,130451,09:26:07,-64.688,4.922,372603.67632,372603.67632,0.0035
sh688325,赛微微电,119.01,0.35,0.295,119.01,119.5,118.66,119.01,119.01,119.01,270,32133,09:26:08,102.041,5.827,1025140.417515,971900.675163,0.00033
sh688326,经纬恒润,121.0,2.38,2.006,121.0,121.25,118.62,121.0,121.0,121.0,18148,2195908,09:26:03,-25.314,3.681,1451285.616,1350644.6041,0.01626
sh688327,云从科技,13.0,0.06,0.464,12.98,13.0,12.94,13.0,13.0,13.0,15135,196755,09:25:50,-19.403,14.222,1350113.076,1083473.352,0.00182
sh688328,深科达,40.88,0.38,0.938,40.88,40.96,40.5,40.88,40.88,40.88,13837,565657,09:25:51,-36.5,4.659,386137.33396,386137.33396,0.01465
sh688329,艾隆科技,23.99,-0.01,-0.042,23.99,24.2,24.0,23.99,23.99,23.99,921,22095,09:26:09,-82.724,2.384,185202.8,185202.8,0.00119
sh688330,宏力达,50.8,0.0,0.0,50.8,50.96,50.8,50.8,50.8,50.8,3231,164135,09:25:47,31.738,1.836,711200.0,711200.0,0.00231
sh688331,荣昌生物,148.0,-1.0,-0.671,147.8,148.0,149.0,148.0,148.0,148.0,106935,15826380,09:26:01,114.729,23.15,8354266.7484,2413778.0576,0.06557
sh688332,中科蓝讯,126.0,-0.31,-0.245,125.96,126.0,126.31,126.0,126.0,126.0,13929,1755054,09:25:55,10.723,2.875,1519537.32,1519537.32,0.01155
sh688333,铂力特,95.6,0.0,0.0,95.59,95.6,95.6,95.6,95.6,95.6,24497,2341913,09:25:48,248.441,5.317,2622519.98344,2622519.98344,0.00893
sh688334,西高院,22.27,0.01,0.045,22.27,22.29,22.26,22.27,22.27,22.27,20135,448406,09:25:59,28.344,2.424,705022.470782,349426.762446,0.01283
sh688335,复洁科技,34.51,0.0,0.0,34.5,34.51,34.51,34.51,34.51,34.51,2000,69020,09:25:54,-98.6,4.462,510867.376992,510867.376992,0.00135
sh688336,三生国健,86.65,-2.63,-2.946,86.65,86.78,89.28,86.65,86.65,86.65,92567,8020931,09:26:05,18.436,6.336,5355719.548495,5344448.896345,0.01501
sh688337,普源精电,54.7,-0.04,-0.073,54.67,54.7,54.74,54.7,54.7,54.7,13734,751250,09:26:07,124.318,3.355,1060493.06099,1016965.78214,0.00739
sh688338,赛科希德,0.0,0.0,0.0,29.18,29.5,29.18,0.0,0.0,0.0,0,0,09:25:45,27.271,1.86,309723.5232,309723.5232,0.0
sh688339,亿华通,25.06,0.18,0.723,25.0,25.06,24.88,25.06,25.06,25.06,33680,844021,09:26:09,-12.721,2.661,602773.394986,490642.520214,0.0172
sh688343,云天励飞,89.77,0.57,0.639,89.77,89.8,89.2,89.77,89.77,89.77,22372,2008334,09:25:44,-55.074,8.321,3228159.54226,3228159.54226,0.00622
sh688345,博力威,53.34,0.03,0.056,53.34,53.38,53.31,53.34,53.34,53.34,35414,1888983,09:25:41,95.25,4.81,539531.433,533400.0,0.03541
sh688347,华虹公司,123.56,0.22,0.178,123.48,123.56,123.34,123.56,123.56,123.56,149936,18526092,09:25:41,561.636,4.754,21470183.376708,5038159.0,0.03677
sh688348,昱能科技,52.65,-0.01,-0.019,52.65,53.0,52.66,52.65,52.65,52.65,17841,939329,09:25:53,58.5,2.272,822800.695275,822800.695275,0.01142
sh688349,三一重能,23.77,0.05,0.211,23.71,23.77,23.72,23.77,23.77,23.77,5609,133326,09:25:46,15.77,2.196,2915162.819055,2827403.979055,0.00047
sh688350,富淼科技,28.04,0.0,0.0,28.04,28.17,28.04,28.04,28.04,28.04,3000,84120,09:26:00,215.692,2.972,401657.936912,401657.936912,0.00209
sh688351,微电生理,24.15,-0.04,-0.165,24.13,24.15,24.19,24.15,24.15,24.15,7853,189650,09:25:43,222.581,6.306,1136499.0,1136499.0,0.00167
sh688352,颀中科技,12.76,-0.02,-0.156,12.76,12.77,12.78,12.76,12.76,12.76,58383,744967,09:26:03,49.077,2.523,1517211.579488,466864.312948,0.01596
sh688353,华盛锂电,123.0,0.0,0.0,123.0,123.11,123.0,123.0,123.0,123.0,85245,10485135,09:26:08,1366.667,5.717,1961850.0,1961850.0,0.05345
sh688355,明志科技,22.44,-0.01,-0.045,22.44,22.45,22.45,22.44,22.44,22.44,3135,70349,09:25:50,41.556,2.611,278157.425568,278157.425568,0.00253
sh688356,键凯科技,104.54,0.69,0.664,103.98,104.54,103.85,104.54,104.54,104.54,6474,676792,09:26:02,213.347,4.885,634042.4178,634042.4178,0.01067
sh688357,建龙微纳,0.0,0.0,0.0,35.6,35.99,35.51,0.0,0.0,0.0,0,0,09:25:41,47.347,2.047,355312.616125,355312.616125,0.0
sh688358,祥生医疗,29.68,0.04,0.135,29.65,29.68,29.64,29.68,29.68,29.68,1000,29680,09:26:00,23.556,2.377,332788.819384,332343.619384,0.00089
sh688359,三孚新科,92.97,1.17,1.275,92.62,92.97,91.8,92.97,92.97,92.97,13770,1280197,09:26:04,-664.071,14.764,918042.928659,918042.928659,0.01394
sh688360,德马科技,18.78,0.0,0.0,18.77,18.78,18.78,18.78,18.78,18.78,2300,43194,09:26:01,38.327,3.37,495314.362626,473793.17373,0.00091
sh688361,中科飞测,173.8,-0.03,-0.017,173.72,173.8,173.83,173.8,173.8,173.8,18035,3134483,09:26:06,-4345.0,23.882,6085837.05906,4315298.55328,0.00726
sh688362,甬矽电子,48.34,0.81,1.704,48.34,48.38,47.53,48.34,48.34,48.34,81058,3918344,09:25:51,302.125,7.777,1984311.033494,1984311.033494,0.01975
sh688363,华熙生物,43.26,-0.01,-0.023,43.26,43.27,43.27,43.26,43.26,43.26,5637,243857,09:25:44,120.167,2.952,2083740.074892,2083740.074892,0.00117
sh688365,光云科技,18.41,-0.04,-0.217,18.37,18.41,18.45,18.41,18.41,18.41,30396,559590,09:26:03,-96.895,8.273,783943.243244,783943.243244,0.00714
sh688366,昊海生科,39.08,-0.02,-0.051,39.08,39.11,39.1,39.08,39.08,39.08,852,33296,09:25:55,36.185,1.658,898765.33766,758354.64934,0.00044
sh688367,工大高科,37.1,0.0,0.0,37.1,37.5,37.1,37.1,37.1,37.1,3148,116791,09:26:03,123.667,5.515,325087.266,325087.266,0.00359
sh688368,晶丰明源,141.28,-1.54,-1.078,141.28,142.66,142.82,141.28,141.28,141.28,2303,325368,09:25:54,-371.789,15.533,1820433.304976,1250334.795568,0.0026
sh688369,致远互联,24.64,-0.01,-0.041,24.64,24.93,24.65,24.64,24.64,24.64,8089,199313,09:26:01,-12.02,3.356,283897.326944,283897.326944,0.00702
sh688370,丛麟科技,24.24,-0.01,-0.041,24.24,24.34,24.25,24.24,24.24,24.24,1022,24773,09:26:03,37.292,1.258,332349.498696,332349.498696,0.00075
sh688371,菲沃泰,0.0,0.0,0.0,20.94,21.03,20.95,0.0,0.0,0.0,0,0,09:25:51,161.154,3.569,702814.58582,702814.58582,0.0
