代码,名称,最新价,涨跌幅,涨跌额,买入,卖出,成交量,成交额,今开,昨收,最高,最低
03898,时代电气,37.92,-0.73,-0.28,37.92,37.92,1026000.0,38836385.0,38.62,38.2,38.62,37.48
02899,紫金矿业,37.88,-0.26,-0.1,37.88,37.88,17259217.0,653621027.04,38.0,37.98,38.2,37.62
03288,海天味业,36.78,0.77,0.28,36.78,36.78,221139.0,8103865.74,36.66,36.5,36.88,36.44
06936,顺丰控股,35.88,-0.72,-0.26,35.88,35.88,748000.0,26857580.0,36.4,36.14,36.4,35.66
06185,康希诺生物,34.76,1.52,0.52,34.76,34.76,406600.0,14034418.0,34.34,34.24,34.96,33.98
02601,中国太保,34.32,1.36,0.46,34.32,34.32,1860900.0,63207322.0,33.84,33.86,34.36,33.64
01787,山东黄金,33.18,0.24,0.08,33.18,33.18,6788389.0,223086138.0,33.3,33.1,33.36,32.52
02865,钧达股份,33.08,4.09,1.3,33.08,33.08,5311500.0,173773050.0,31.8,31.78,33.44,31.52
02338,潍柴动力,32.18,-0.37,-0.12,32.18,32.18,7003230.0,224594471.2,33.14,32.3,33.14,31.66
02050,三花智控,31.54,1.61,0.5,31.54,31.54,7843644.0,249795408.6,31.72,31.04,32.74,31.4
01513,丽珠医药,29.34,0.0,0.0,29.34,29.34,339700.0,9969876.0,29.34,29.34,29.52,29.04
02628,中国人寿,28.14,2.63,0.72,28.14,28.14,18124032.0,504011756.14,27.42,27.42,28.18,27.4
06030,中信证券,27.6,2.68,0.72,27.6,27.6,8093897.0,222067684.58,27.2,26.88,27.7,27.1
01877,君实生物,27.54,0.15,0.04,27.54,27.54,2519600.0,69555320.0,27.6,27.5,27.98,27.02
00883,中国海洋石油,26.72,1.91,0.5,26.72,26.72,40398141.0,1073545604.94,26.34,26.22,26.98,26.14
03268,美格智能,25.52,12.72,2.88,25.52,25.52,3634500.0,88312928.0,23.18,22.64,26.06,23.02
09611,龙旗科技,25.06,2.2,0.54,25.06,25.06,336400.0,8406548.0,24.66,24.52,25.26,24.64
00763,中兴通讯,23.36,-2.5,-0.6,23.36,23.36,16956391.0,395688828.56,23.96,23.96,23.96,23.16
06127,昭衍新药,22.84,0.09,0.02,22.84,22.84,1835552.0,41754299.72,22.8,22.82,23.12,22.32
03759,康龙化成,21.88,1.39,0.3,21.88,21.88,2752400.0,60096474.8,21.88,21.58,22.08,21.44
06826,昊海生物科技,21.86,-0.36,-0.08,21.86,21.86,60900.0,1333030.0,22.02,21.94,22.04,21.82
06031,三一重工,21.8,-1.8,-0.4,21.8,21.8,1552400.0,34051760.0,22.02,22.2,22.5,21.72
00921,海信家电,21.26,0.57,0.12,21.26,21.26,273100.0,5791652.0,21.36,21.14,21.38,21.06
06690,海尔智家,21.2,1.34,0.28,21.2,21.2,7315940.0,153864499.24,20.8,20.92,21.24,20.8
06680,金力永磁,21.14,2.72,0.56,21.14,21.14,2397400.0,50183990.4,20.9,20.58,21.16,20.56
00914,海螺水泥,20.4,-2.39,-0.5,20.4,20.4,6201000.0,127353447.0,20.9,20.9,21.0,20.38
02196,复星医药,20.28,-2.03,-0.42,20.28,20.28,1671538.0,34061989.9,20.7,20.7,20.76,20.22
03908,中金公司,20.04,4.05,0.78,20.04,20.04,17734180.0,353375912.0,20.02,19.26,20.12,19.66
03993,洛阳钼业,19.5,0.93,0.18,19.5,19.5,16792082.0,324696436.7,19.32,19.32,19.6,19.13
09981,沃尔核材,19.5,1.25,0.24,19.5,19.5,1223800.0,23884580.0,19.6,19.26,19.66,19.31
00564,中创智领,18.5,-1.12,-0.21,18.5,18.5,643600.0,11918222.8,18.65,18.71,18.97,18.4
01138,中远海能,18.15,-2.58,-0.48,18.15,18.15,15470138.0,282043890.94,18.63,18.63,18.94,18.02
06655,华新建材,17.57,0.51,0.09,17.57,17.57,980808.0,17173109.52,17.5,17.48,17.8,17.28
01776,广发证券,17.0,3.34,0.55,17.0,17.0,6869400.0,115769096.4,16.54,16.45,17.14,16.5
00874,白云山,16.98,0.0,0.0,16.98,16.98,482000.0,8178180.0,17.08,16.98,17.08,16.9
06613,蓝思科技,16.88,-14.14,-2.78,16.88,16.88,47478601.0,782317377.98,18.15,19.66,18.15,15.68
00699,均胜电子,16.38,1.99,0.32,16.38,16.38,1659500.0,27048835.0,16.4,16.06,16.49,16.07
06886,华泰证券,16.38,2.44,0.39,16.38,16.38,6971200.0,113448578.0,15.99,15.99,16.46,15.99
02218,安德利果汁,16.28,3.5,0.55,16.28,16.28,780500.0,12608945.0,15.73,15.73,16.36,15.73
02465,龙蟠科技,16.23,22.31,2.96,16.23,16.23,41356100.0,653175065.0,15.24,13.27,16.81,14.07
09969,诺诚健华,15.58,0.13,0.02,15.58,15.58,2798000.0,43500850.0,15.62,15.56,15.74,15.24
00995,安徽皖通高速公路,15.29,-0.59,-0.09,15.29,15.29,1026000.0,15734760.0,15.38,15.38,15.71,15.15
01919,中远海控,15.02,-0.79,-0.12,15.02,15.02,5114200.0,77089408.0,15.15,15.14,15.25,15.0
02208,金风科技,14.97,0.0,0.0,14.97,14.97,15058410.0,227603010.4,15.2,14.97,15.4,14.93
02611,国泰海通,14.9,4.78,0.68,14.9,14.9,9421786.0,138546543.44,14.22,14.22,14.98,14.22
01171,兖矿能源,14.7,0.0,0.0,14.7,14.7,8979330.0,132023536.8,14.92,14.7,14.92,14.56
00317,中船防务,14.29,-0.21,-0.03,14.29,14.29,1750000.0,25070700.0,14.59,14.32,14.59,14.2
06099,招商证券,14.06,1.3,0.18,14.06,14.06,1442400.0,20234768.0,14.0,13.88,14.15,13.88
00638,广和通,13.83,1.99,0.27,13.83,13.83,493000.0,6764468.0,13.38,13.56,13.86,13.38
01898,中煤能源,13.58,0.37,0.05,13.58,13.58,6569200.0,88943314.0,13.54,13.53,13.66,13.39
02603,吉宏股份,13.57,5.36,0.69,13.57,13.57,1175500.0,15536720.0,12.88,12.88,13.69,12.85
01858,春立医疗,13.33,-1.62,-0.22,13.33,13.33,338250.0,4511946.25,13.58,13.55,13.65,13.19
02333,长城汽车,13.25,-0.45,-0.06,13.25,13.25,8178826.0,109237140.9,13.3,13.31,13.64,13.2
02600,中国铝业,13.23,5.17,0.65,13.23,13.23,36079380.0,471460573.5,12.78,12.58,13.25,12.78
02715,埃斯顿,13.23,2.24,0.29,13.23,13.23,650400.0,8582590.0,12.94,12.94,13.33,12.94
02701,国民技术,12.95,1.81,0.23,12.95,12.95,1833800.0,23495532.0,12.77,12.72,12.97,12.6
02607,上海医药,11.73,-0.42,-0.05,11.73,11.73,1792000.0,20976527.3,11.79,11.78,11.82,11.64
06066,中信建投证券,11.24,2.65,0.29,11.24,11.24,2010500.0,22473150.0,11.01,10.95,11.3,11.01
02691,南华期货股份,11.03,1.29,0.14,11.03,11.03,401500.0,4412410.0,10.94,10.89,11.06,10.92
02039,中集集团,10.86,0.0,0.0,10.86,10.86,659100.0,7146213.0,10.84,10.86,11.05,10.74
00857,中国石油股份,10.61,0.28,0.03,10.61,10.61,36408194.0,384213750.89,10.48,10.58,10.65,10.44
00177,江苏宁沪高速公路,10.41,-0.67,-0.07,10.41,10.41,2266500.0,23718515.0,10.35,10.48,10.55,10.35
00811,新华文轩,10.37,-0.77,-0.08,10.37,10.37,308000.0,3205780.0,10.44,10.45,10.54,10.35
06865,福莱特玻璃,9.45,2.38,0.22,9.45,9.45,909000.0,8512639.0,9.35,9.23,9.45,9.26
02883,中海油田服务,8.89,-2.09,-0.19,8.89,8.89,4748000.0,42243894.0,9.08,9.08,9.08,8.83
06881,中国银河,8.78,1.39,0.12,8.78,8.78,10150000.0,88821872.5,8.76,8.66,8.85,8.68
01157,中联重科,8.55,-4.47,-0.4,8.55,8.55,12958100.0,111330755.0,8.92,8.95,8.96,8.45
00939,建设银行,8.52,0.47,0.04,8.52,8.52,53040557.0,451500577.17,8.48,8.48,8.54,8.48
00568,山东墨龙,8.25,-1.32,-0.11,8.25,8.25,19205200.0,158497136.0,8.2,8.36,8.37,8.2
00038,第一拖拉机股份,8.18,-0.12,-0.01,8.18,8.18,2328735.0,19011167.0,8.27,8.19,8.35,8.1
01963,重庆银行,8.18,-0.37,-0.03,8.18,8.18,422000.0,3444625.0,8.23,8.21,8.23,8.13
06178,光大证券,8.18,1.24,0.1,8.18,8.18,1854600.0,15104472.0,8.08,8.08,8.2,8.08
00998,中信银行,8.06,-1.47,-0.12,8.06,8.06,5572883.0,45131407.41,8.2,8.18,8.2,8.05
06198,青岛港,7.6,2.84,0.21,7.6,7.6,2078000.0,15704955.0,7.4,7.39,7.61,7.4
00548,深圳高速公路股份,7.45,0.95,0.07,7.45,7.45,644000.0,4788390.0,7.42,7.38,7.57,7.33
03328,交通银行,7.14,0.0,0.0,7.14,7.14,5007269.0,35799154.04,7.13,7.14,7.18,7.12
03618,重庆农村商业银行,7.0,-2.1,-0.15,7.0,7.0,5522000.0,38748435.0,7.08,7.15,7.09,6.96
01398,工商银行,6.99,0.0,0.0,6.99,6.99,79526049.0,555621716.12,6.97,6.99,7.01,6.95
00719,山东新华制药股份,6.41,0.16,0.01,6.41,6.41,100000.0,640620.0,6.4,6.4,6.42,6.4
00916,龙源电力,6.36,0.95,0.06,6.36,6.36,24408295.0,154466515.97,6.35,6.3,6.38,6.29
00902,华能国际电力股份,6.25,0.32,0.02,6.25,6.25,13960000.0,87056880.0,6.2,6.23,6.28,6.19
03958,东方证券,6.11,2.35,0.14,6.11,6.11,5062400.0,30780296.0,6.07,5.97,6.14,5.98
01288,农业银行,6.01,0.17,0.01,6.01,6.01,34425182.0,206361183.22,5.99,6.0,6.02,5.96
01330,绿色动力环保,5.86,0.34,0.02,5.86,5.86,296000.0,1728170.0,5.95,5.84,5.95,5.77
00107,四川成渝高速公路,5.81,0.35,0.02,5.81,5.81,2240000.0,12973900.0,5.71,5.79,5.84,5.68
01057,浙江世宝,5.79,4.89,0.27,5.79,5.79,27042000.0,157619460.0,5.62,5.52,6.02,5.62
01186,中国铁建,5.48,-0.36,-0.02,5.48,5.48,4347155.0,23869870.95,5.5,5.5,5.51,5.47
01339,中国人民保险集团,5.45,1.49,0.08,5.45,5.45,21027000.0,113289766.0,5.38,5.37,5.46,5.35
03988,中国银行,5.12,-0.19,-0.01,5.12,5.12,43288679.0,221669852.99,5.14,5.13,5.15,5.11
01766,中国中车,5.12,0.2,0.01,5.12,5.12,5111000.0,26064670.0,5.11,5.11,5.13,5.08
00753,中国国航,5.09,2.21,0.11,5.09,5.09,13128000.0,66661140.0,5.02,4.98,5.14,4.99
00598,中国外运,5.09,0.79,0.04,5.09,5.09,3915300.0,19951335.0,5.05,5.05,5.12,5.05
01658,邮储银行,5.04,0.4,0.02,5.04,5.04,19620000.0,98703945.0,5.01,5.02,5.07,5.0
00553,南京熊猫电子股份,5.02,0.6,0.03,5.02,5.02,1656000.0,8278900.0,4.96,4.99,5.03,4.96
09989,海普瑞,4.96,-1.0,-0.05,4.96,4.96,77500.0,384210.0,5.01,5.01,5.01,4.94
00728,中国电信,4.92,0.41,0.02,4.92,4.92,44044000.0,215023080.0,4.91,4.9,4.92,4.86
01456,国联民生,4.75,2.59,0.12,4.75,4.75,2189000.0,10345702.5,4.65,4.63,4.77,4.65
00187,京城机电股份,4.61,0.0,0.0,4.61,4.61,1816000.0,8395600.0,4.69,4.61,4.69,4.58
00386,中国石油化工股份,4.58,0.88,0.04,4.58,4.58,40125400.0,183486871.0,4.55,4.54,4.6,4.53
01800,中国交通建设,4.58,0.88,0.04,4.58,4.58,4380151.0,20015869.5,4.55,4.54,4.6,4.53
03866,青岛银行,4.35,-0.46,-0.02,4.35,4.35,423000.0,1845245.0,4.39,4.37,4.39,4.35
01055,中国南方航空股份,4.3,2.14,0.09,4.3,4.3,9332000.0,40043520.0,4.26,4.21,4.33,4.24
01065,天津创业环保股份,4.28,0.47,0.02,4.28,4.28,66000.0,281080.0,4.25,4.26,4.29,4.25
00390,中国中铁,4.07,-0.25,-0.01,4.07,4.07,9204000.0,37450946.0,4.09,4.08,4.1,4.05
01071,华电国际电力股份,4.02,0.0,0.0,4.02,4.02,3870000.0,15519160.0,4.04,4.02,4.04,3.99
00670,中国东方航空股份,4.0,1.52,0.06,4.0,4.0,10052000.0,39935620.0,3.98,3.94,4.04,3.91
02727,上海电气,3.98,1.79,0.07,3.98,3.98,15710000.0,62434460.0,3.91,3.91,4.04,3.9
00956,新天绿色能源,3.83,0.0,0.0,3.83,3.83,1398000.0,5330829.0,3.79,3.83,3.83,3.79
01108,凯盛新能,3.78,1.34,0.05,3.78,3.78,714000.0,2685680.0,3.75,3.73,3.78,3.73
01988,民生银行,3.65,-0.27,-0.01,3.65,3.65,8048004.0,29250404.16,3.66,3.66,3.66,3.62
03969,中国通号,3.61,-1.37,-0.05,3.61,3.61,1444000.0,5227720.0,3.63,3.66,3.65,3.6
01816,中广核电力,3.3,-0.9,-0.03,3.3,3.3,23895000.0,79127290.0,3.35,3.33,3.36,3.28
06818,中国光大银行,3.17,1.28,0.04,3.17,3.17,10723000.0,33880551.0,3.14,3.13,3.19,3.12
02238,广汽集团,3.15,1.29,0.04,3.15,3.15,4595200.0,14444208.0,3.12,3.11,3.16,3.12
01635,大众公用,3.14,0.64,0.02,3.14,3.14,4992300.0,15661644.0,3.13,3.12,3.16,3.12
02202,万科企业,3.03,1.0,0.03,3.03,3.03,4460000.0,13480984.5,3.01,3.0,3.05,3.0
06806,申万宏源,2.91,1.75,0.05,2.91,2.91,6408000.0,18576464.0,2.88,2.86,2.92,2.88
01349,复旦张江,2.9,1.75,0.05,2.9,2.9,683000.0,1946290.0,2.85,2.85,2.9,2.83
03678,弘业期货,2.86,0.7,0.02,2.86,2.86,2477000.0,7089400.0,2.86,2.84,2.89,2.83
00323,马鞍山钢铁股份,2.73,2.25,0.06,2.73,2.73,2390000.0,6494220.0,2.69,2.67,2.73,2.69
02068,中铝国际,2.65,0.0,0.0,2.65,2.65,4765000.0,12654420.0,2.67,2.65,2.67,2.64
00991,大唐发电,2.5,-0.4,-0.01,2.5,2.5,5618000.0,14066130.0,2.51,2.51,2.53,2.49
03369,秦港股份,2.46,0.0,0.0,2.46,2.46,121000.0,297570.0,2.46,2.46,2.47,2.45
02016,浙商银行,2.43,0.0,0.0,2.43,2.43,2065000.0,5024664.0,2.43,2.43,2.44,2.42
00525,广深铁路股份,2.35,4.44,0.1,2.35,2.35,8326000.0,19371964.0,2.27,2.25,2.37,2.25
00895,东江环保,2.12,1.92,0.04,2.12,2.12,266800.0,560306.0,2.11,2.08,2.12,2.07
01375,中州证券,1.96,2.62,0.05,1.96,1.96,5457000.0,10634980.0,1.94,1.91,1.97,1.93
01618,中国中冶,1.61,0.63,0.01,1.61,1.61,8568000.0,13803470.0,1.61,1.6,1.62,1.6
00347,鞍钢股份,1.56,-0.64,-0.01,1.56,1.56,2920000.0,4554960.0,1.57,1.57,1.59,1.55
01528,红星美凯龙,1.3,0.78,0.01,1.3,1.3,738600.0,958538.0,1.3,1.29,1.31,1.28
00338,上海石油化工股份,1.28,0.79,0.01,1.28,1.28,6112000.0,7866550.0,1.28,1.27,1.3,1.27
03996,中国能源建设,1.26,0.8,0.01,1.26,1.26,28900000.0,36351330.0,1.25,1.25,1.27,1.25
02866,中远海发,1.18,-0.84,-0.01,1.18,1.18,4048000.0,4756780.0,1.19,1.19,1.19,1.17
01812,晨鸣纸业,1.16,2.65,0.03,1.16,1.16,187000.0,215065.0,1.13,1.13,1.16,1.13
01053,重庆钢铁股份,1.16,1.75,0.02,1.16,1.16,2960000.0,3410260.0,1.15,1.14,1.16,1.15
06196,郑州银行,1.02,0.99,0.01,1.02,1.02,835000.0,848830.0,1.02,1.01,1.02,1.01
