日期时间,代码,中文名称,英文名称,交易类型,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,买一,卖一
2026/04/15 16:08:10,00063,中亚烯谷集团,CHI ASIA VALLEY,,0.047,-0.001,-2.08334,0.048,0.044,0.047,0.043,66000,3015,0.044,0.048
2026/04/15 16:08:10,00064,结好控股,GET NICE,,3.09,-0.04,-1.27796,3.13,3.13,3.13,3.09,26000,81300,3.08,3.13
2026/04/15 16:08:10,00065,弘海高新资源,GRAND OCEAN AR,,0.3,0.0,0.0,0.3,0.3,0.3,0.3,100000,30000,0.29,0.305
2026/04/15 16:08:10,00066,港铁公司,MTR CORPORATION,,34.0,0.94,2.84332,33.06,34.04,34.74,33.78,9586340,326488970,34.0,34.02
2026/04/15 16:08:10,00069,香格里拉（亚洲）,SHANGRI-LA ASIA,,4.49,0.02,0.44742,4.47,4.5,4.52,4.45,820000,3680010,4.46,4.49
2026/04/15 16:08:10,00070,金粤控股,RICH GOLDMAN,,0.054,0.0,0.0,0.054,0.0,0.0,0.0,0,0,0.05,0.055
2026/04/15 16:08:10,00071,美丽华酒店,MIRAMAR HOTEL,,10.77,-0.07,-0.64575,10.84,10.87,10.87,10.76,42000,453060,10.76,10.8
2026/04/15 16:08:10,00072,超媒体控股,META MEDIA,,0.25,0.001,0.40161,0.249,0.226,0.25,0.226,42000,10020,0.226,0.26
2026/04/15 16:08:10,00073,亚洲果业,ASIAN CITRUS,,1.8,-0.05,-2.70271,1.85,1.7,1.7,1.7,1735,2927,1.8,2.0
2026/04/15 16:08:10,00075,渝太地产,Y.T. REALTY,,0.15,0.0,0.0,0.15,0.155,0.155,0.15,8445,1256,0.15,0.0
2026/04/15 16:08:10,00076,谊砾控股,ELATE HOLDINGS,,0.166,0.0,0.0,0.166,0.166,0.166,0.166,15910,2594,0.166,0.168
2026/04/15 16:08:10,00077,进智公共交通,AMS TRANSPORT,,0.43,0.01,2.38095,0.42,0.43,0.43,0.43,20000,8560,0.42,0.43
2026/04/15 16:08:10,00078,REGAL INT'L,REGAL INT'L,,0.53,-0.01,-1.85186,0.54,0.52,0.53,0.51,2019850,1048622,0.52,0.53
2026/04/15 16:08:10,00079,世纪建业,CENTURY LEGEND,,0.083,0.0,0.0,0.083,0.0,0.0,0.0,0,0,0.078,0.088
2026/04/15 16:08:10,00080,ＣＡＩ控股,CAI CORP,,0.4,-0.01,-2.43902,0.41,0.415,0.415,0.395,2640000,1056450,0.395,0.4
2026/04/15 16:08:10,00081,中国海外宏洋集团,CH OVS G OCEANS,,2.68,-0.02,-0.74074,2.7,2.7,2.73,2.65,6325000,17042180,2.68,2.69
2026/04/15 16:08:10,00082,疯狂体育,CRAZY SPORTS,,0.084,0.001,1.20482,0.083,0.083,0.085,0.083,1467800,123903,0.082,0.083
2026/04/15 16:08:10,00083,信和置业,SINO LAND,,11.82,0.06,0.5102,11.76,11.89,11.9,11.71,3876779,45806070,11.81,11.82
2026/04/15 16:08:10,00084,宝光实业,STELUX HOLDINGS,,0.069,0.004,6.15384,0.065,0.065,0.069,0.064,35000,2373,0.067,0.069
2026/04/15 16:08:10,00085,中电华大科技,CE HUADA TECH,,1.17,0.02,1.73913,1.15,1.15,1.19,1.15,2170000,2539980,1.16,1.18
2026/04/15 16:08:10,00086,新鸿基公司,SUN HUNG KAI CO,,4.33,-0.01,-0.23042,4.34,4.28,4.34,4.28,76000,328915,4.32,4.33
2026/04/15 16:08:10,00087,太古股份公司Ｂ,SWIRE PACIFIC B,,13.3,-0.02,-0.15015,13.32,13.48,13.6,13.21,691118,9243682,13.25,13.3
2026/04/15 16:08:10,00088,TAI CHEUNG HOLD,TAI CHEUNG HOLD,,4.02,-0.03,-0.74074,4.05,4.04,4.05,3.95,43000,173970,3.99,4.05
2026/04/15 16:08:10,00089,大生地产,TAI SANG LAND,,2.21,-0.05,-2.21239,2.26,2.25,2.25,2.21,54000,120730,2.16,2.24
2026/04/15 16:08:10,00090,普星能量,PUXING ENERGY,,1.16,0.03,2.65486,1.13,1.11,1.24,1.1,106000,121500,1.11,1.17
2026/04/15 16:08:10,00092,冠军科技集团,CHAMPION TECH,,0.189,0.001,0.53191,0.188,0.18,0.189,0.18,288123,52652,0.179,0.192
2026/04/15 16:08:10,00093,零在科技金融,ZERO FINTECH,,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0,0,0.36,0.42
2026/04/15 16:08:10,00094,绿心集团,GREENHEART GP,,0.076,-0.003,-3.79747,0.079,0.077,0.083,0.076,3520000,281731,0.075,0.079
2026/04/15 16:08:10,00095,绿景中国地产,LVGEM CHINA,,0.232,-0.011,-4.52675,0.243,0.249,0.241,0.232,184000,43494,0.232,0.242
2026/04/15 16:08:10,00096,YUSEI,YUSEI,,0.58,0.03,5.45454,0.55,0.58,0.58,0.58,2000,1160,0.52,0.58
2026/04/15 16:08:10,00097,恒基发展,HENDERSON INV,,0.18,0.009,5.26316,0.171,0.172,0.185,0.172,305000,55084,0.174,0.18
2026/04/15 16:08:10,00098,兴发铝业,XINGFA ALUM,,7.47,-0.13,-1.71053,7.6,7.46,7.59,7.4,170000,1268180,7.41,7.47
2026/04/15 16:08:10,00099,王氏国际,WONG'S INT'L,,1.23,0.01,0.81967,1.22,1.23,1.23,1.23,12250,15042,1.18,1.35
2026/04/15 16:08:08,00100,MINIMAX-W,MINIMAX-W,,847.5,-103.5,-10.88328,951.0,951.0,978.0,815.0,2149528,1869742552,846.0,847.5
2026/04/15 16:08:10,00101,恒隆地产,HANG LUNG PPT,,9.42,0.01,0.10627,9.41,9.41,9.52,9.35,5002666,47097839,9.4,9.42
2026/04/15 16:08:10,00103,首佳科技,SHOUGANG CENT,,2.6,0.0,0.0,2.6,2.61,2.65,2.6,250200,651592,2.6,2.65
2026/04/15 16:08:10,00104,ASIA COMM HOLD,ASIA COMM HOLD,,0.218,0.0,0.0,0.218,0.218,0.218,0.218,85000,18530,0.21,0.218
2026/04/15 16:08:10,00105,凯联国际酒店,ASSO INT HOTELS,,5.15,0.0,0.0,5.15,0.0,0.0,0.0,0,0,5.03,5.3
2026/04/15 16:08:10,00106,朗诗绿色管理,LANDSEA MGMT,,0.019,0.0,0.0,0.019,0.0,0.0,0.0,0,0,0.0,0.0
2026/04/15 16:08:10,00107,四川成渝高速公路,SICHUAN EXPRESS,,5.79,0.12,2.1164,5.67,5.66,5.84,5.66,7504400,43224750,5.78,5.79
2026/04/15 16:08:10,00108,国锐生活,GR LIFE STYLE,,2.98,0.13,4.5614,2.85,2.9,2.98,2.73,3184000,9002320,2.91,2.98
2026/04/15 16:08:10,00110,中国长远,CHINA FORTUNE,,0.4,0.01,2.5641,0.39,0.365,0.44,0.365,1092000,434440,0.395,0.42
2026/04/15 16:08:10,00111,信达国际控股,CINDA INTL HLDG,,0.74,-0.01,-1.33333,0.75,0.74,0.74,0.74,46800,34564,0.73,0.74
2026/04/15 16:08:10,00113,迪生创建,DICKSON CONCEPT,,6.2,0.01,0.16155,6.19,6.19,6.2,6.15,29500,182215,6.18,6.2
2026/04/15 16:08:10,00114,HERALD HOLD,HERALD HOLD,,0.58,0.0,0.0,0.58,0.0,0.0,0.0,0,0,0.55,0.61
2026/04/15 16:08:10,00115,钧濠集团,GRAND FIELD GP,,8.8,-0.06,-0.6772,8.86,0.0,0.0,0.0,0,0,0.0,8.8
2026/04/15 16:08:08,00116,周生生,CHOW SANG SANG,,13.4,0.14,1.0558,13.26,13.55,13.77,13.28,1706000,23012820,13.33,13.4
2026/04/15 16:08:10,00117,天利控股集团,TIANLI HOLDINGS,,0.395,0.0,0.0,0.395,0.0,0.0,0.0,0,0,0.395,0.425
2026/04/15 16:08:10,00118,大同机械,COSMOS MACH,,0.199,0.0,0.0,0.199,0.0,0.0,0.0,0,0,0.186,0.204
2026/04/15 16:08:10,00119,保利置业集团,POLY PROPERTY,,1.96,0.0,0.0,1.96,1.97,2.0,1.95,20310468,39955887,1.96,1.97
2026/04/15 16:08:10,00120,COSMOPOL INT'L,COSMOPOL INT'L,,0.078,0.0,0.0,0.078,0.08,0.083,0.077,151800,12068,0.077,0.079
2026/04/15 16:08:10,00122,鳄鱼恤,CROCODILE,,1.44,0.0,0.0,1.44,0.0,0.0,0.0,0,0,1.4,1.46
2026/04/15 16:08:10,00123,越秀地产,YUEXIU PROPERTY,,3.73,0.0,0.0,3.73,3.75,3.76,3.69,6769189,25183658,3.71,3.73
2026/04/15 16:08:10,00124,粤海置地,GD LAND,,0.215,-0.01,-4.44444,0.225,0.226,0.226,0.211,1612948,350401,0.215,0.222
2026/04/15 16:08:10,00125,新兴光学,SUN HING VISION,,0.315,0.0,0.0,0.315,0.315,0.315,0.31,36000,11230,0.315,0.335
2026/04/15 16:08:10,00126,佳宁娜,CARRIANNA,,0.114,0.0,0.0,0.114,0.0,0.0,0.0,0,0,0.114,0.123
2026/04/15 16:08:10,00127,华人置业,CHINESE EST H,,1.22,0.01,0.82645,1.21,1.19,1.22,1.19,102002,121772,1.21,1.22
2026/04/15 16:08:10,00128,安宁控股,ENM HOLDINGS,,0.41,0.0,0.0,0.41,0.405,0.415,0.405,240000,97860,0.41,0.415
2026/04/15 16:08:10,00129,泛海集团,ASIA STANDARD,,0.198,-0.008,-3.8835,0.206,0.201,0.201,0.197,73063,14428,0.198,0.201
2026/04/15 16:08:10,00130,慕诗国际,MOISELLE INT'L,,0.18,0.022,13.92406,0.158,0.18,0.18,0.18,38000,6840,0.165,0.188
2026/04/15 16:08:10,00131,卓能（集团）,CHEUK NANG HOLD,,1.26,0.0,0.0,1.26,0.0,0.0,0.0,0,0,1.26,1.29
2026/04/15 16:08:10,00132,兴业控股,HING YIP HLDGS,,0.198,0.0,0.0,0.198,0.0,0.0,0.0,1,0,0.188,0.199
2026/04/15 16:08:10,00133,招商局中国基金,CHINA MERCHANTS,,18.7,-0.1,-0.53191,18.8,18.7,18.78,17.98,303278,5603694,18.51,18.72
2026/04/15 16:08:10,00135,昆仑能源,KUNLUN ENERGY,,7.37,0.0,0.0,7.37,7.4,7.41,7.32,10736479,79078920,7.36,7.37
2026/04/15 16:08:10,00136,中国儒意,CHINA RUYI,,1.53,-0.01,-0.64935,1.54,1.55,1.57,1.52,38524075,59470049,1.52,1.53
2026/04/15 16:08:10,00137,金辉集团,JINHUI HOLDINGS,,0.62,0.0,0.0,0.62,0.0,0.0,0.0,0,0,0.59,0.64
2026/04/15 16:08:10,00138,中建富通,CCT FORTIS,,0.54,0.0,0.0,0.54,0.54,0.54,0.54,15325,8259,0.53,0.6
2026/04/15 16:08:10,00139,小鱼盈通,SMART FISH,,0.134,0.002,1.51515,0.132,0.132,0.134,0.13,2866200,380741,0.131,0.135
2026/04/15 16:08:10,00142,第一太平,FIRST PACIFIC,,5.59,0.06,1.08499,5.53,5.6,5.6,5.52,3922220,21828103,5.56,5.59
2026/04/15 16:08:08,00144,招商局港口,CHINA MER PORT,,15.5,0.09,0.58404,15.41,15.4,15.6,15.26,4533603,70097835,15.5,15.52
2026/04/15 16:08:10,00145,信能低碳,CCIAM FUTURE EN,,0.207,0.016,8.37697,0.191,0.194,0.209,0.19,110488000,21400912,0.206,0.207
2026/04/15 16:08:10,00146,TAI PING CARPET,TAI PING CARPET,,1.66,0.0,0.0,1.66,0.0,0.0,0.0,0,0,1.66,1.88
2026/04/15 16:08:10,00147,国际商业结算,IB SETTLEMENT,,0.085,0.007,8.97436,0.078,0.08,0.086,0.08,18880000,1566595,0.085,0.086
2026/04/15 16:08:10,00148,建滔集团,KINGBOARD HLDG,,39.98,-0.36,-0.89242,40.34,40.86,40.88,39.0,7754900,308733257,39.92,40.0
2026/04/15 16:08:10,00149,中国农产品交易,CH AGRI-PROD EX,,0.065,-0.003,-4.41177,0.068,0.063,0.065,0.061,820001,51471,0.063,0.067
2026/04/15 16:08:10,00150,HYPEBEAST,HYPEBEAST,,0.168,0.0,0.0,0.168,0.0,0.0,0.0,0,0,0.162,0.17
2026/04/15 16:08:10,00151,中国旺旺,WANT WANT CHINA,,4.47,0.06,1.36054,4.41,4.41,4.5,4.4,7506985,33452660,4.47,4.49
2026/04/15 16:08:08,00152,深圳国际,SHENZHEN INT'L,,7.35,0.08,1.10041,7.27,7.31,7.38,7.28,4059398,29736057,7.34,7.35
2026/04/15 16:08:10,00154,北京控股环境集团,BE ENVIRONMENT,,0.54,0.0,0.0,0.54,0.55,0.55,0.54,4000,2170,0.54,0.55
2026/04/15 16:08:10,00156,力宝华润,LIPPO CHINA RES,,1.03,-0.04,-3.73832,1.07,1.03,1.03,1.02,24000,24660,1.02,1.05
2026/04/15 16:08:10,00157,自然美,NATURAL BEAUTY,,0.475,0.0,0.0,0.475,0.0,0.0,0.0,0,0,0.41,0.475
2026/04/15 16:08:10,00158,万邦投资,MELBOURNE ENT,,59.5,0.2,0.33727,59.3,0.0,0.0,0.0,0,0,59.5,62.0
2026/04/15 16:08:10,00159,布莱克万矿业,BROCKMAN MINING,,0.078,0.0,0.0,0.078,0.073,0.078,0.073,500000,37420,0.078,0.08
2026/04/15 16:08:10,00160,汉国置业,HON KWOK LAND,,0.96,0.0,0.0,0.96,0.0,0.0,0.0,0,0,0.95,0.97
2026/04/15 16:08:10,00162,世纪金花,CENTURY GINWA,,0.043,0.0,0.0,0.043,0.043,0.043,0.043,38000,1634,0.043,0.05
2026/04/15 16:08:10,00163,英皇国际,EMPEROR INT'L,,0.187,-0.002,-1.0582,0.189,0.189,0.189,0.186,210000,39380,0.186,0.198
2026/04/15 16:08:10,00164,中国宝力科技,CHINA BAOLI TEC,,0.43,0.0,0.0,0.43,0.42,0.45,0.42,485000,210850,0.43,0.445
2026/04/15 16:08:10,00165,中国光大控股,CHINA EB LTD,,6.41,-0.01,-0.15577,6.42,6.5,6.59,6.33,3398000,21864060,6.41,6.42
2026/04/15 16:08:10,00166,新时代集团控股,NEW TIMES CORP,,0.042,0.0,0.0,0.042,0.041,0.042,0.04,1096000,44428,0.041,0.042
2026/04/15 16:08:10,00167,IDT INT'L,IDT INT'L,,5.3,0.1,1.92308,5.2,5.2,5.5,5.15,272400,1440100,5.21,5.48
2026/04/15 16:08:10,00168,青岛啤酒股份,TSINGTAO BREW,,51.1,0.05,0.09794,51.05,51.45,51.45,50.85,2216000,113286458,51.05,51.1
2026/04/15 16:08:10,00169,万达酒店发展,WANDA HOTEL DEV,,0.084,-0.003,-3.44828,0.087,0.087,0.09,0.082,712000,60373,0.084,0.086
2026/04/15 16:08:10,00171,银建国际,SILVER GRANT,,0.064,-0.001,-1.53846,0.065,0.0,0.0,0.0,0,0,0.061,0.064
2026/04/15 16:08:08,00173,嘉华国际,K. WAH INT'L,,2.3,-0.04,-1.7094,2.34,2.32,2.34,2.28,771000,1772630,2.29,2.3
2026/04/15 16:08:10,00174,盛洋投资,GEMINI INV,,0.215,0.0,0.0,0.215,0.15,0.179,0.15,4000,658,0.2,0.225
2026/04/15 16:08:10,00175,吉利汽车,GEELY AUTO,,24.04,-0.8,-3.22061,24.84,24.92,24.98,23.96,99228372,2405781016,24.02,24.04
2026/04/15 16:08:10,00176,先机企业集团,SUPERACTIVE GP,,0.013,0.0,0.0,0.013,0.0,0.0,0.0,0,0,0.0,0.0
2026/04/15 16:08:10,00177,江苏宁沪高速公路,JIANGSU EXPRESS,,10.48,0.14,1.35396,10.34,10.2,10.49,10.2,4361492,45529945,10.45,10.48
2026/04/15 16:08:10,00178,莎莎国际,SA SA INT'L,,0.76,-0.07,-8.43374,0.83,0.85,0.89,0.76,37624000,30563060,0.76,0.77
2026/04/15 16:08:10,00179,德昌电机控股,JOHNSON ELEC H,,25.9,-0.1,-0.38462,26.0,26.0,26.6,25.66,3049160,79099740,25.82,25.9
2026/04/15 16:08:10,00180,开达集团,KADER HOLDINGS,,0.19,0.0,0.0,0.19,0.204,0.204,0.176,4000,760,0.19,0.204
2026/04/15 16:08:10,00181,闽港控股,FUJIAN HOLDINGS,,0.128,0.0,1e-05,0.128,0.0,0.0,0.0,0,0,0.112,0.136
2026/04/15 16:08:08,00182,协合新能源,CONCORD NE,,0.237,-0.006,-2.46913,0.243,0.24,0.241,0.235,5820000,1382390,0.237,0.238
2026/04/15 16:08:10,00183,宏辉集团,WINFULL GP,,0.139,-0.004,-2.7972,0.143,0.134,0.134,0.134,8000,1072,0.139,0.157
2026/04/15 16:08:10,00184,激成投资,KECK SENG INV,,2.24,0.01,0.44843,2.23,2.24,2.24,2.24,28000,62720,2.24,2.32
2026/04/15 16:08:10,00185,正商实业,ZENSUN ENT,,0.125,0.01,8.69565,0.115,0.124,0.125,0.124,105000,13081,0.125,0.14
2026/04/15 16:08:10,00186,敏捷控股,NIMBLE HOLDINGS,,0.157,0.0,0.0,0.157,0.0,0.0,0.0,0,0,0.0,0.0
2026/04/15 16:08:10,00187,京城机电股份,JINGCHENG MAC,,4.61,-0.05,-1.07296,4.66,4.76,4.87,4.6,15142000,71976180,4.61,4.62
2026/04/15 16:08:10,00188,新华汇富金融,SUNWAH KINGSWAY,,0.244,0.0,0.0,0.244,0.0,0.0,0.0,0,0,0.239,0.248
2026/04/15 16:08:10,00189,东岳集团,DONGYUE GROUP,,11.9,-0.12,-0.99834,12.02,12.18,12.2,11.75,9606171,114402067,11.88,11.9
2026/04/15 16:08:10,00191,丽新国际,LAI SUN INT'L,,0.84,0.14,20.0,0.7,0.64,0.92,0.64,698518,566135,0.8,0.87
2026/04/15 16:08:10,00193,冠中地产,CAPITAL ESTATE,,0.233,-0.002,-0.85107,0.235,0.229,0.233,0.22,1857000,414861,0.228,0.233
2026/04/15 16:08:10,00194,廖创兴企业,LIU CHONG HING,,4.62,0.0,0.0,4.62,0.0,0.0,0.0,0,0,4.61,4.68
2026/04/15 16:08:10,00195,绿科科技国际,GREENTECH INTL,,0.28,0.0,0.0,0.28,0.0,0.0,0.0,0,0,0.0,0.0
2026/04/15 16:08:10,00196,宏华集团,HONGHUA GROUP,,0.19,0.002,1.06383,0.188,0.189,0.19,0.188,660000,124749,0.188,0.19
2026/04/15 16:08:10,00197,亨泰,HENG TAI,,0.29,0.01,3.57143,0.28,0.3,0.3,0.295,100451,29593,0.275,0.29
2026/04/15 16:08:10,00199,德祥地产,ITC PROPERTIES,,0.95,0.01,1.06383,0.94,0.95,0.95,0.94,582000,547600,0.93,0.95
2026/04/15 16:08:10,00200,新濠国际发展,MELCO INT'L DEV,,4.24,0.06,1.4354,4.18,4.2,4.25,4.18,2639018,11123491,4.23,4.24
2026/04/15 16:08:10,00201,华大酒店,MAGNIFICENT,,0.071,0.001,1.42858,0.07,0.069,0.071,0.068,4040000,282778,0.07,0.071
2026/04/15 16:08:10,00202,润中国际控股,EVERCHINA INT'L,,0.084,0.002,2.43902,0.082,0.0,0.0,0.0,0,0,0.084,0.088
2026/04/15 16:08:10,00204,资本界金控,CAPITAL REALM,,0.231,0.011,5.0,0.22,0.23,0.234,0.223,320130,73452,0.231,0.234
2026/04/15 16:08:10,00205,BFB HEALTH,BFB HEALTH,,0.6,0.0,0.0,0.6,0.6,0.61,0.6,870000,528800,0.6,0.63
2026/04/15 16:08:10,00206,华商能源,CM-ENERGY,,0.45,0.01,2.27273,0.44,0.44,0.46,0.44,1640000,739905,0.445,0.455
2026/04/15 16:08:10,00209,瀛晟科学,WINSHINE SCI,,0.325,-0.01,-2.98508,0.335,0.32,0.335,0.32,160000,52350,0.325,0.33
2026/04/15 16:08:10,00210,达芙妮国际,DAPHNE INT'L,,0.42,0.0,0.0,0.42,0.425,0.425,0.415,40000,16710,0.415,0.42
