代码,名称,最新价,涨跌幅,涨跌额,买入,卖出,成交量,成交额,今开,昨收,最高,最低
02009,金隅集团,0.79,0.0,0.0,0.79,0.79,5798000.0,4527690.0,0.79,0.79,0.79,0.78
03750,宁德时代,716.0,9.23,60.5,716.0,716.0,4669311.0,3323055122.5,684.5,655.5,729.0,682.5
03986,兆易创新,446.0,9.42,38.4,446.0,446.0,1746790.0,753271636.4,409.0,407.6,452.0,398.8
06869,长飞光纤光缆,219.0,6.52,13.4,219.0,219.0,15242032.0,3220938197.4,203.0,205.6,221.2,199.0
06809,澜起科技,218.6,8.0,16.2,218.6,218.6,1791913.0,388076638.0,202.4,202.4,224.0,199.4
09980,东鹏饮料,207.8,0.87,1.8,207.8,207.8,74500.0,15468190.0,206.0,206.0,213.0,204.0
06160,百济神州,195.7,2.73,5.2,195.7,195.7,3029190.0,589129511.7,193.0,190.5,196.0,192.0
03200,大族数控,145.1,11.62,15.1,145.1,145.1,1158677.0,161495753.6,131.2,130.0,145.9,130.8
01989,广合科技,140.2,9.28,11.9,140.2,140.2,1809482.0,244553491.6,128.2,128.3,141.2,128.0
02676,纳芯微,136.2,9.66,12.0,136.2,136.2,405000.0,53652790.0,127.6,124.2,137.9,124.3
02359,药明康德,130.2,-0.15,-0.2,130.2,130.2,2675452.0,349312849.0,131.5,130.4,132.0,129.3
01304,峰岹科技,120.7,4.14,4.8,120.7,120.7,504800.0,61849785.0,117.8,115.9,127.8,117.8
09995,荣昌生物,118.3,0.0,0.0,118.3,118.3,3737794.0,444063097.2,121.0,118.3,121.2,115.2
01211,比亚迪股份,112.8,5.13,5.5,112.8,112.8,23516117.0,2624569086.1,108.5,107.3,113.2,108.2
06821,凯莱英,99.7,1.06,1.05,99.7,99.7,225200.0,22608520.0,100.4,98.65,101.8,98.65
01347,华虹半导体,91.15,0.83,0.75,91.15,91.15,10673168.0,971106671.05,91.05,90.4,92.55,89.45
06166,剑桥科技,90.0,4.23,3.65,90.0,90.0,4051545.0,356863279.5,85.95,86.35,90.35,84.55
00300,美的集团,87.45,1.27,1.1,87.45,87.45,1171620.0,101901324.3,86.45,86.35,87.6,86.35
01772,赣锋锂业,83.7,6.69,5.25,83.7,83.7,13975188.0,1159255533.65,79.7,78.45,84.85,78.8
00941,中国移动,81.95,0.74,0.6,81.95,81.95,12280648.0,1003786974.7,81.35,81.35,82.0,81.3
09927,赛力斯,81.4,2.91,2.3,81.4,81.4,654446.0,52893988.5,79.7,79.1,81.6,79.65
00501,豪威集团,80.45,2.29,1.8,80.45,80.45,748621.0,59805272.4,79.0,78.65,80.95,78.1
02648,安井食品,78.95,-1.68,-1.35,78.95,78.95,352700.0,28122651.5,80.35,80.3,81.55,78.1
02692,兆威机电,68.0,4.53,2.95,68.0,68.0,692560.0,46891944.0,65.95,65.05,70.45,65.5
01276,恒瑞医药,67.85,-0.66,-0.45,67.85,67.85,2252119.0,153220775.7,69.1,68.3,69.3,67.15
01880,中国中免,66.5,1.22,0.8,66.5,66.5,548100.0,36409482.5,66.4,65.7,67.0,65.8
03606,福耀玻璃,62.75,1.37,0.85,62.75,62.75,459200.0,28653300.0,61.75,61.9,63.5,61.75
02318,中国平安,62.45,-0.16,-0.1,62.45,62.45,15323059.0,959502579.4,62.55,62.55,63.05,62.3
00981,中芯国际,59.8,0.84,0.5,59.8,59.8,34825035.0,2070911497.3,59.3,59.3,60.15,58.75
02315,百奥赛图-B,58.5,-4.26,-2.6,58.5,58.5,1187000.0,70639587.5,62.35,61.1,62.35,57.55
02631,天岳先进,58.05,4.69,2.6,58.05,58.05,1253100.0,71417245.0,55.5,55.45,58.4,55.1
09696,天齐锂业,56.85,5.57,3.0,56.85,56.85,9593200.0,538137414.6,54.75,53.85,57.65,54.3
00470,先导智能,51.35,5.14,2.51,51.35,51.35,1729800.0,88884403.6,49.0,48.84,52.5,49.0
03968,招商银行,51.2,0.79,0.4,51.2,51.2,8399234.0,430279529.3,51.0,50.8,51.45,51.0
00168,青岛啤酒股份,50.7,-0.78,-0.4,50.7,50.7,1956058.0,99211140.6,51.5,51.1,51.5,50.5
01336,新华保险,48.54,2.23,1.06,48.54,48.54,4314824.0,207935339.76,47.46,47.48,48.8,47.46
02768,国恩科技,48.0,0.84,0.4,48.0,48.0,169600.0,8144780.0,47.6,47.6,48.74,47.2
01088,中国神华,46.06,1.01,0.46,46.06,46.06,8708416.0,399495045.6,45.6,45.6,46.12,45.2
03347,泰格医药,43.78,-2.06,-0.92,43.78,43.78,1190699.0,52577013.18,44.7,44.7,45.14,43.58
02714,牧原股份,42.8,-0.47,-0.2,42.8,42.8,975700.0,41630174.0,43.28,43.0,43.48,42.0
01072,东方电气,42.16,7.72,3.02,42.16,42.16,17932923.0,747451081.16,39.86,39.14,42.86,39.2
06693,赤峰黄金,42.08,0.67,0.28,42.08,42.08,3429600.0,143584994.0,42.5,41.8,42.5,41.52
01385,上海复旦,40.6,1.91,0.76,40.6,40.6,1890000.0,76624440.0,40.96,39.84,40.96,39.68
00358,江西铜业股份,39.94,1.94,0.76,39.94,39.94,10898109.0,430679687.42,39.0,39.18,40.3,38.92
02579,中伟新材,38.68,0.99,0.38,38.68,38.68,991600.0,38519060.0,39.36,38.3,39.5,38.02
03898,时代电气,37.98,-0.58,-0.22,37.98,37.98,1561000.0,59124252.0,38.62,38.2,38.62,37.48
02899,紫金矿业,37.8,-0.47,-0.18,37.8,37.8,27793102.0,1052392871.32,38.0,37.98,38.2,37.62
03288,海天味业,36.62,0.33,0.12,36.62,36.62,438839.0,16100555.74,36.66,36.5,36.9,36.44
06936,顺丰控股,35.92,-0.61,-0.22,35.92,35.92,1082400.0,38855620.0,36.4,36.14,36.4,35.66
06185,康希诺生物,34.82,1.69,0.58,34.82,34.82,578400.0,20023374.0,34.34,34.24,35.12,33.98
02601,中国太保,33.82,-0.12,-0.04,33.82,33.82,3388700.0,115157194.6,33.84,33.86,34.36,33.64
01787,山东黄金,33.1,0.0,0.0,33.1,33.1,8810636.0,290262196.62,33.3,33.1,33.48,32.52
02865,钧达股份,33.04,3.96,1.26,33.04,33.04,6490800.0,212417054.0,31.8,31.78,33.44,31.52
02338,潍柴动力,32.78,1.49,0.48,32.78,32.78,10313598.0,332747921.96,33.14,32.3,33.14,31.66
02050,三花智控,31.54,1.61,0.5,31.54,31.54,9489263.0,301560397.64,31.72,31.04,32.74,31.3
01513,丽珠医药,29.24,-0.34,-0.1,29.24,29.24,424016.0,12434777.34,29.34,29.34,29.52,29.04
02628,中国人寿,28.08,2.41,0.66,28.08,28.08,26355060.0,735205767.22,27.42,27.42,28.18,27.4
01877,君实生物,27.5,0.0,0.0,27.5,27.5,3091200.0,85236802.6,27.6,27.5,27.98,27.02
06030,中信证券,27.26,1.41,0.38,27.26,27.26,10344500.0,283515813.24,27.2,26.88,27.7,27.1
00883,中国海洋石油,26.86,2.44,0.64,26.86,26.86,55261471.0,1472665533.34,26.34,26.22,26.98,26.14
03268,美格智能,25.08,10.78,2.44,25.08,25.08,5118700.0,125961290.0,23.18,22.64,26.06,23.02
09611,龙旗科技,25.0,1.96,0.48,25.0,25.0,465500.0,11631452.0,24.66,24.52,25.26,24.64
00763,中兴通讯,23.44,-2.17,-0.52,23.44,23.44,24144991.0,563094698.56,23.96,23.96,23.96,23.16
06127,昭衍新药,22.84,0.09,0.02,22.84,22.84,2192586.0,49877229.32,22.8,22.82,23.12,22.32
06826,昊海生物科技,21.9,-0.18,-0.04,21.9,21.9,87800.0,1920378.0,22.02,21.94,22.04,21.78
03759,康龙化成,21.82,1.11,0.24,21.82,21.82,3408825.0,74407649.8,21.88,21.58,22.08,21.44
06031,三一重工,21.74,-2.07,-0.46,21.74,21.74,2588000.0,56577354.8,22.02,22.2,22.5,21.62
00921,海信家电,21.3,0.76,0.16,21.3,21.3,383700.0,8143170.0,21.36,21.14,21.38,21.06
06690,海尔智家,21.24,1.53,0.32,21.24,21.24,9646163.0,203295700.44,20.8,20.92,21.28,20.8
06680,金力永磁,21.1,2.53,0.52,21.1,21.1,3657200.0,76816761.0,20.9,20.58,21.3,20.56
00914,海螺水泥,20.52,-1.82,-0.38,20.52,20.52,9764500.0,199958490.0,20.9,20.9,21.0,20.22
02196,复星医药,20.34,-1.74,-0.36,20.34,20.34,2415038.0,49162983.4,20.7,20.7,20.76,20.22
03908,中金公司,19.96,3.63,0.7,19.96,19.96,21454580.0,427642518.0,20.02,19.26,20.12,19.66
03993,洛阳钼业,19.56,1.24,0.24,19.56,19.56,27394682.0,532023861.7,19.32,19.32,19.66,19.13
09981,沃尔核材,19.39,0.67,0.13,19.39,19.39,1801400.0,35081636.0,19.6,19.26,19.66,19.31
00564,中创智领,18.56,-0.8,-0.15,18.56,18.56,835600.0,15473819.8,18.65,18.71,18.97,18.4
01138,中远海能,17.69,-5.05,-0.94,17.69,17.69,26492138.0,479293560.94,18.63,18.63,18.94,17.69
06655,华新建材,17.53,0.29,0.05,17.53,17.53,1810408.0,31726188.72,17.5,17.48,17.8,17.28
00874,白云山,17.01,0.18,0.03,17.01,17.01,1044000.0,17727880.0,17.08,16.98,17.08,16.9
06613,蓝思科技,16.88,-14.14,-2.78,16.88,16.88,54776401.0,904731165.98,18.15,19.66,18.15,15.68
01776,广发证券,16.8,2.13,0.35,16.8,16.8,8545200.0,143959316.0,16.54,16.45,17.14,16.5
02465,龙蟠科技,16.56,24.79,3.29,16.56,16.56,48782100.0,775276390.0,15.24,13.27,16.81,14.07
06886,华泰证券,16.3,1.94,0.31,16.3,16.3,9006600.0,146616771.0,15.99,15.99,16.46,15.99
00699,均胜电子,16.23,1.06,0.17,16.23,16.23,1998500.0,32552852.5,16.4,16.06,16.49,16.07
02218,安德利果汁,16.19,2.92,0.46,16.19,16.19,1022500.0,16553765.0,15.73,15.73,16.38,15.73
09969,诺诚健华,15.62,0.39,0.06,15.62,15.62,3815000.0,59343020.0,15.62,15.56,15.74,15.24
00995,安徽皖通高速公路,15.4,0.13,0.02,15.4,15.4,1424000.0,21871740.0,15.38,15.38,15.71,15.15
02208,金风科技,15.32,2.34,0.35,15.32,15.32,21893270.0,331152470.8,15.2,14.97,15.4,14.93
01919,中远海控,14.96,-1.19,-0.18,14.96,14.96,8032016.0,120745858.2,15.15,15.14,15.25,14.93
02611,国泰海通,14.69,3.31,0.47,14.69,14.69,10912444.0,160490270.0,14.22,14.22,14.98,14.22
01171,兖矿能源,14.64,-0.41,-0.06,14.64,14.64,15808324.0,232505712.38,14.92,14.7,14.92,14.56
00317,中船防务,14.27,-0.35,-0.05,14.27,14.27,2784000.0,39871400.0,14.59,14.32,14.59,14.2
06099,招商证券,14.01,0.94,0.13,14.01,14.01,1926800.0,27013678.0,14.0,13.88,14.15,13.88
00638,广和通,13.79,1.7,0.23,13.79,13.79,901400.0,12374242.0,13.38,13.56,13.86,13.38
01858,春立医疗,13.63,0.59,0.08,13.63,13.63,508750.0,6801536.25,13.58,13.55,13.65,13.19
01898,中煤能源,13.53,0.0,0.0,13.53,13.53,9850300.0,133287124.0,13.54,13.53,13.66,13.39
02333,长城汽车,13.39,0.6,0.08,13.39,13.39,10912326.0,145694078.4,13.3,13.31,13.64,13.2
02715,埃斯顿,13.27,2.55,0.33,13.27,13.27,947200.0,12509754.0,12.94,12.94,13.33,12.94
02600,中国铝业,13.25,5.33,0.67,13.25,13.25,44189800.0,578661842.5,12.78,12.58,13.28,12.78
02603,吉宏股份,13.19,2.41,0.31,13.19,13.19,1424500.0,18855655.0,12.88,12.88,13.69,12.85
02701,国民技术,12.82,0.79,0.1,12.82,12.82,2627000.0,33635502.0,12.77,12.72,12.97,12.6
02607,上海医药,11.77,-0.08,-0.01,11.77,11.77,2294800.0,26870165.3,11.79,11.78,11.82,11.64
06066,中信建投证券,11.16,1.92,0.21,11.16,11.16,2544000.0,28427485.0,11.01,10.95,11.3,11.01
02691,南华期货股份,11.02,1.19,0.13,11.02,11.02,734500.0,8103115.0,10.94,10.89,11.15,10.92
02039,中集集团,10.89,0.28,0.03,10.89,10.89,962200.0,10439478.0,10.84,10.86,11.05,10.74
00857,中国石油股份,10.63,0.47,0.05,10.63,10.63,51739060.0,546853995.27,10.48,10.58,10.65,10.44
00811,新华文轩,10.43,-0.19,-0.02,10.43,10.43,379000.0,3943950.0,10.44,10.45,10.54,10.35
00177,江苏宁沪高速公路,10.41,-0.67,-0.07,10.41,10.41,3700500.0,38648025.0,10.35,10.48,10.55,10.35
06865,福莱特玻璃,9.5,2.93,0.27,9.5,9.5,2146000.0,20173506.0,9.35,9.23,9.5,9.26
02883,中海油田服务,8.99,-0.99,-0.09,8.99,8.99,6362000.0,56715070.0,9.08,9.08,9.08,8.83
06881,中国银河,8.75,1.04,0.09,8.75,8.75,13156000.0,115094266.5,8.76,8.66,8.85,8.68
00939,建设银行,8.54,0.71,0.06,8.54,8.54,92966460.0,792163861.6,8.48,8.48,8.54,8.48
01157,中联重科,8.49,-5.14,-0.46,8.49,8.49,19519820.0,166890086.4,8.92,8.95,8.96,8.37
00568,山东墨龙,8.24,-1.44,-0.12,8.24,8.24,25386400.0,209454360.0,8.2,8.36,8.37,8.2
00038,第一拖拉机股份,8.21,0.24,0.02,8.21,8.21,3102735.0,25334947.0,8.27,8.19,8.35,8.1
01963,重庆银行,8.16,-0.61,-0.05,8.16,8.16,513000.0,4187525.0,8.23,8.21,8.23,8.13
06178,光大证券,8.13,0.62,0.05,8.13,8.13,2433800.0,19809867.0,8.08,8.08,8.2,8.08
00998,中信银行,8.06,-1.47,-0.12,8.06,8.06,7931491.0,64148539.09,8.2,8.18,8.2,8.04
06198,青岛港,7.62,3.11,0.23,7.62,7.62,3209000.0,24322305.0,7.4,7.39,7.64,7.4
00548,深圳高速公路股份,7.41,0.41,0.03,7.41,7.41,808000.0,6003690.0,7.42,7.38,7.57,7.33
03328,交通银行,7.13,-0.14,-0.01,7.13,7.13,6538034.0,46714138.09,7.13,7.14,7.18,7.12
03618,重庆农村商业银行,6.97,-2.52,-0.18,6.97,6.97,7091000.0,49687055.0,7.08,7.15,7.09,6.95
01398,工商银行,6.97,-0.29,-0.02,6.97,6.97,102128088.0,713262771.24,6.97,6.99,7.01,6.95
00719,山东新华制药股份,6.43,0.47,0.03,6.43,6.43,306000.0,1962960.0,6.4,6.4,6.43,6.4
00916,龙源电力,6.41,1.75,0.11,6.41,6.41,30501295.0,193408999.97,6.35,6.3,6.42,6.29
00902,华能国际电力股份,6.22,-0.16,-0.01,6.22,6.22,19696040.0,122763140.0,6.2,6.23,6.28,6.19
03958,东方证券,6.09,2.01,0.12,6.09,6.09,8262400.0,50248664.0,6.07,5.97,6.14,5.98
01288,农业银行,6.01,0.17,0.01,6.01,6.01,53481655.0,320884727.96,5.99,6.0,6.02,5.96
01330,绿色动力环保,5.82,-0.34,-0.02,5.82,5.82,403000.0,2351340.0,5.95,5.84,5.95,5.77
00107,四川成渝高速公路,5.81,0.35,0.02,5.81,5.81,2728000.0,15809834.0,5.71,5.79,5.84,5.68
01057,浙江世宝,5.76,4.35,0.24,5.76,5.76,29522000.0,171880120.0,5.62,5.52,6.02,5.62
01186,中国铁建,5.46,-0.73,-0.04,5.46,5.46,5408655.0,29666750.95,5.5,5.5,5.51,5.45
01339,中国人民保险集团,5.41,0.74,0.04,5.41,5.41,26887000.0,145088477.0,5.38,5.37,5.46,5.35
01766,中国中车,5.13,0.39,0.02,5.13,5.13,9815660.0,50165835.8,5.11,5.11,5.15,5.08
03988,中国银行,5.12,-0.19,-0.01,5.12,5.12,91136782.0,466581633.25,5.14,5.13,5.15,5.1
00753,中国国航,5.1,2.41,0.12,5.1,5.1,18173400.0,92358886.0,5.02,4.98,5.14,4.99
00598,中国外运,5.07,0.4,0.02,5.07,5.07,4235300.0,21571135.0,5.05,5.05,5.12,5.04
01658,邮储银行,5.05,0.6,0.03,5.05,5.05,23201000.0,116759550.0,5.01,5.02,5.07,5.0
00553,南京熊猫电子股份,5.01,0.4,0.02,5.01,5.01,2849000.0,14248170.0,4.96,4.99,5.03,4.96
09989,海普瑞,4.97,-0.8,-0.04,4.97,4.97,143000.0,709040.0,5.01,5.01,5.01,4.94
00728,中国电信,4.91,0.2,0.01,4.91,4.91,56824018.0,277904308.98,4.91,4.9,4.94,4.86
01456,国联民生,4.74,2.38,0.11,4.74,4.74,2469000.0,11669402.5,4.65,4.63,4.77,4.65
00187,京城机电股份,4.62,0.22,0.01,4.62,4.62,2840000.0,13095840.0,4.69,4.61,4.69,4.56
00386,中国石油化工股份,4.61,1.54,0.07,4.61,4.61,60400927.0,276578178.08,4.55,4.54,4.61,4.53
01800,中国交通建设,4.58,0.88,0.04,4.58,4.58,5588151.0,25549059.5,4.55,4.54,4.6,4.53
03866,青岛银行,4.32,-1.14,-0.05,4.32,4.32,1804500.0,7828335.0,4.39,4.37,4.39,4.31
01065,天津创业环保股份,4.28,0.47,0.02,4.28,4.28,174000.0,742460.0,4.25,4.26,4.29,4.25
01055,中国南方航空股份,4.27,1.43,0.06,4.27,4.27,11905500.0,51059549.0,4.26,4.21,4.33,4.24
00390,中国中铁,4.08,0.0,0.0,4.08,4.08,14021741.0,57080294.0,4.09,4.08,4.1,4.05
01071,华电国际电力股份,4.03,0.25,0.01,4.03,4.03,5606000.0,22494660.0,4.04,4.02,4.04,3.99
02727,上海电气,4.01,2.56,0.1,4.01,4.01,21054000.0,83798570.0,3.91,3.91,4.04,3.9
00670,中国东方航空股份,3.98,1.02,0.04,3.98,3.98,15156000.0,60224020.0,3.98,3.94,4.04,3.91
00956,新天绿色能源,3.83,0.0,0.0,3.83,3.83,2230000.0,8515534.0,3.79,3.83,3.84,3.79
01108,凯盛新能,3.79,1.61,0.06,3.79,3.79,1036000.0,3902940.0,3.75,3.73,3.79,3.73
03969,中国通号,3.64,-0.55,-0.02,3.64,3.64,2207000.0,7985285.0,3.63,3.66,3.65,3.6
01988,民生银行,3.64,-0.55,-0.02,3.64,3.64,12092635.0,44017831.81,3.66,3.66,3.66,3.62
01816,中广核电力,3.32,-0.3,-0.01,3.32,3.32,38819226.0,128353167.12,3.35,3.33,3.36,3.28
06818,中国光大银行,3.17,1.28,0.04,3.17,3.17,14126000.0,44692246.0,3.14,3.13,3.19,3.12
02238,广汽集团,3.15,1.29,0.04,3.15,3.15,6249327.0,19636823.16,3.12,3.11,3.16,3.12
01635,大众公用,3.14,0.64,0.02,3.14,3.14,5981300.0,18767604.0,3.13,3.12,3.16,3.12
02202,万科企业,3.03,1.0,0.03,3.03,3.03,6468300.0,19558686.5,3.01,3.0,3.05,3.0
06806,申万宏源,2.89,1.05,0.03,2.89,2.89,8357600.0,24202232.0,2.88,2.86,2.92,2.87
01349,复旦张江,2.89,1.4,0.04,2.89,2.89,854000.0,2438350.0,2.85,2.85,2.9,2.83
03678,弘业期货,2.84,0.0,0.0,2.84,2.84,3137000.0,8966060.0,2.86,2.84,2.89,2.83
00323,马鞍山钢铁股份,2.74,2.62,0.07,2.74,2.74,3844300.0,10457520.0,2.69,2.67,2.74,2.69
02068,中铝国际,2.65,0.0,0.0,2.65,2.65,5874000.0,15583080.0,2.67,2.65,2.67,2.63
00991,大唐发电,2.5,-0.4,-0.01,2.5,2.5,8002000.0,20023640.0,2.51,2.51,2.53,2.49
03369,秦港股份,2.46,0.0,0.0,2.46,2.46,251500.0,619615.0,2.46,2.46,2.47,2.45
02016,浙商银行,2.43,0.0,0.0,2.43,2.43,2218700.0,5399103.0,2.43,2.43,2.44,2.42
00525,广深铁路股份,2.35,4.44,0.1,2.35,2.35,10486000.0,24450984.0,2.27,2.25,2.37,2.25
00895,东江环保,2.12,1.92,0.04,2.12,2.12,480600.0,1013541.0,2.11,2.08,2.14,2.07
01375,中州证券,1.95,2.09,0.04,1.95,1.95,8361000.0,16266000.0,1.94,1.91,1.97,1.93
01618,中国中冶,1.61,0.63,0.01,1.61,1.61,12301000.0,19811370.0,1.61,1.6,1.62,1.6
00347,鞍钢股份,1.56,-0.64,-0.01,1.56,1.56,3610000.0,5630640.0,1.57,1.57,1.59,1.55
01528,红星美凯龙,1.29,0.0,0.0,1.29,1.29,2983200.0,3857564.0,1.3,1.29,1.31,1.28
00338,上海石油化工股份,1.28,0.79,0.01,1.28,1.28,8774000.0,11292760.0,1.28,1.27,1.3,1.27
03996,中国能源建设,1.25,0.0,0.0,1.25,1.25,37468000.0,47125654.0,1.25,1.25,1.27,1.25
02866,中远海发,1.18,-0.84,-0.01,1.18,1.18,5681000.0,6671690.0,1.19,1.19,1.19,1.17
01812,晨鸣纸业,1.15,1.77,0.02,1.15,1.15,276500.0,318015.0,1.13,1.13,1.16,1.13
01053,重庆钢铁股份,1.15,0.88,0.01,1.15,1.15,3984000.0,4590560.0,1.15,1.14,1.16,1.15
06196,郑州银行,1.02,0.99,0.01,1.02,1.02,1712000.0,1739710.0,1.02,1.01,1.02,1.01
