代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时点,市盈率,市净率,流通市值,总市值,换手率
sh688057,金达莱,12.43,0.04,0.323,12.43,12.44,12.39,12.38,12.45,12.26,379745,4705286,11:19:52,25.071,1.088,343068.0,343068.0,0.13759
sh688058,宝兰德,29.22,0.83,2.924,29.21,29.22,28.39,28.55,29.24,28.27,619839,17830016,11:19:51,-36.987,3.481,221594.381568,221594.381568,0.81734
sh688059,华锐精密,123.92,2.83,2.337,123.65,123.93,121.09,121.11,124.2,121.11,1442975,177433361,11:19:54,71.63,9.347,1239036.029056,1159625.589872,1.54199
sh688060,云涌科技,45.86,0.52,1.147,45.86,45.92,45.34,45.35,45.93,44.95,131267,5972533,11:19:47,-78.393,3.065,276034.678608,276034.678608,0.21809
sh688061,灿瑞科技,32.51,0.35,1.088,32.51,32.52,32.16,32.4,32.6,32.06,398003,12864603,11:19:51,-70.674,1.569,373505.410141,146363.622108,0.88404
sh688062,迈威生物,40.03,0.94,2.405,40.02,40.04,39.09,39.19,41.0,38.45,9259292,369040883,11:19:56,-16.473,45.769,1599598.8,817292.51,4.53509
sh688063,派能科技,74.55,1.51,2.067,74.54,74.55,73.04,74.0,75.47,72.71,7553678,562373959,11:19:55,213.0,1.987,1829153.201295,1829153.201295,3.07862
sh688065,凯赛生物,48.59,0.08,0.165,48.59,48.6,48.51,48.53,48.9,48.22,1631907,79241069,11:19:55,57.845,1.992,3504747.109046,2834633.891501,0.27973
sh688066,航天宏图,19.82,-0.16,-0.801,19.82,19.83,19.98,19.85,20.15,19.36,7640213,150800314,11:19:55,-3.719,12.354,517853.701592,517853.701592,2.92417
sh688067,爱威科技,26.7,0.3,1.136,26.65,26.7,26.4,26.25,26.7,26.06,536371,14138986,11:19:53,78.529,3.503,181560.0,181560.0,0.78878
sh688068,热景生物,124.79,-1.46,-1.156,124.72,124.79,126.25,124.1,126.2,121.0,1501120,185473074,11:19:53,-58.863,3.945,1156902.38326,1156902.38326,1.61919
sh688069,德林海,35.01,0.3,0.864,35.0,35.03,34.71,34.8,35.37,34.59,1002179,35027276,11:19:53,-44.885,3.181,395613.0,395613.0,0.88688
sh688070,纵横股份,48.55,0.09,0.186,48.53,48.56,48.46,48.4,48.65,47.9,591768,28594190,11:19:52,404.583,7.153,425200.9,425200.9,0.67569
sh688071,华依科技,31.94,0.32,1.012,31.93,31.94,31.62,31.36,31.96,31.29,603542,19114990,11:19:55,-58.073,2.558,270818.378456,270818.378456,0.71181
sh688072,拓荆科技,405.47,3.47,0.863,405.46,406.46,402.0,403.0,408.66,395.24,2128411,856567635,11:19:55,163.496,18.8,11462353.557564,11462353.557564,0.75291
sh688073,毕得医药,62.33,-0.37,-0.59,62.32,62.4,62.7,62.77,63.27,61.58,553116,34460192,11:19:55,47.22,2.829,566473.414884,566473.414884,0.6086
sh688075,安旭生物,38.88,-0.13,-0.333,38.88,38.91,39.01,39.2,39.2,38.69,138286,5371422,11:19:32,25.748,0.957,494097.94584,494097.94584,0.10882
sh688076,ST诺泰,30.8,-0.13,-0.42,30.8,30.82,30.93,30.88,31.1,30.69,1120083,34495162,11:19:49,16.383,3.131,973439.84276,973439.84276,0.3544
sh688077,大地熊,29.89,0.52,1.771,29.88,29.89,29.37,29.45,29.98,29.22,993194,29370276,11:19:55,59.78,3.112,342176.248456,342176.248456,0.86758
sh688078,龙软科技,24.46,0.46,1.917,24.42,24.46,24.0,24.1,24.55,23.96,448137,10867628,11:19:52,53.174,2.483,178296.278,178296.278,0.61479
sh688079,美迪凯,15.59,0.3,1.962,15.54,15.58,15.29,15.14,15.64,15.04,6297934,96713093,11:19:53,-39.974,5.026,641483.566502,630311.897222,1.55772
sh688080,映翰通,56.68,1.5,2.718,56.68,56.69,55.18,55.63,56.74,55.0,831387,46584533,11:19:51,32.205,3.718,417482.956176,417482.956176,1.12874
sh688081,兴图新科,50.42,1.06,2.147,50.42,50.47,49.36,50.0,50.79,48.69,1436433,71645844,11:19:55,-63.823,13.28,519527.68,519527.68,1.39405
sh688082,盛美上海,155.4,-0.6,-0.385,155.39,155.5,156.0,155.06,156.5,154.02,1962376,304664347,11:19:53,50.129,5.54,7461760.82106,7381206.85344,0.41315
sh688083,中望软件,56.3,-0.34,-0.6,56.28,56.3,56.64,57.26,57.64,56.0,2326093,131644384,11:19:56,106.226,3.682,955108.36498,955108.36498,1.37114
sh688084,晶品特装,67.26,-1.03,-1.508,67.26,67.35,68.29,68.01,68.24,66.81,1135991,76430273,11:19:54,-88.5,3.245,508882.877916,508882.877916,1.50146
sh688085,三友医疗,17.91,-0.19,-1.05,17.91,17.92,18.1,18.1,18.16,17.82,1360450,24433844,11:19:55,358.2,2.878,597231.333918,570865.90113,0.42682
sh688087,英科再生,37.51,-0.31,-0.82,37.51,37.53,37.82,37.82,38.07,37.36,841677,31641701,11:19:47,22.733,2.653,727899.461025,698606.83299,0.45192
sh688088,虹软科技,41.93,0.86,2.094,41.92,41.93,41.07,41.43,41.99,41.27,2580087,107584431,11:19:54,95.295,6.317,1682107.4872,1682107.4872,0.64314
sh688089,嘉必优,18.56,0.14,0.76,18.55,18.56,18.42,18.2,18.56,18.2,594393,10970233,11:19:54,25.081,1.919,312381.72672,312381.72672,0.35316
sh688090,瑞松科技,67.81,-0.49,-0.717,67.69,67.8,68.3,69.11,69.16,67.16,2025532,137800629,11:19:54,565.083,9.349,829791.403984,829791.403984,1.65525
sh688091,上海谊众,57.8,0.58,1.014,57.78,57.8,57.22,57.88,58.67,56.01,3147267,181985881,11:19:54,1926.667,8.178,1194747.0392,1194747.0392,1.5226
sh688092,爱科科技,29.05,0.35,1.22,29.04,29.05,28.7,28.88,29.07,28.65,516053,14907361,11:19:55,35.427,3.7,240138.1647,240138.1647,0.62428
sh688093,世华科技,33.96,0.29,0.861,33.95,33.96,33.67,33.67,34.19,33.55,961240,32559922,11:19:42,31.738,3.371,952179.958236,952179.958236,0.34283
sh688095,福昕软件,75.06,1.89,2.583,75.05,75.06,73.17,74.01,75.19,73.5,1377844,102802451,11:19:54,247.886,2.71,685744.587144,685744.587144,1.50816
sh688096,京源环保,8.48,0.01,0.118,8.48,8.49,8.47,8.46,8.51,8.23,3808885,31682631,11:19:55,-53.0,2.228,200165.899664,200165.899664,1.61363
sh688097,博众精工,63.27,-0.62,-0.97,63.26,63.29,63.89,63.88,64.7,62.28,7156783,453178272,11:19:55,47.643,5.912,2825940.409155,2815570.456155,1.60823
sh688098,申联生物,8.97,-0.09,-0.993,8.96,8.97,9.06,9.12,9.15,8.91,3100014,27776853,11:19:54,-81.545,2.613,368347.668,368347.668,0.75492
sh688099,晶晨股份,81.15,-0.02,-0.025,81.15,81.17,81.17,81.53,82.28,80.89,4684471,382088756,11:19:57,39.014,4.653,3417758.949495,3417758.949495,1.11226
sh688100,威胜信息,38.11,-0.09,-0.236,38.05,38.11,38.2,38.2,38.4,37.75,1527387,58004635,11:19:56,28.022,5.294,1873812.201925,1873812.201925,0.31064
sh688101,三达膜,16.75,0.18,1.086,16.73,16.75,16.57,16.77,16.77,16.55,616733,10285153,11:19:56,17.632,1.279,556120.21055,556120.21055,0.18576
sh688102,斯瑞新材,36.54,0.28,0.772,36.52,36.54,36.26,35.98,37.1,35.81,10244977,372953249,11:19:55,232.0,15.68,2841327.770778,2841327.770778,1.31752
sh688103,国力电子,57.49,1.21,2.15,57.48,57.64,56.28,56.27,58.13,56.09,895633,51371647,11:19:45,179.656,4.88,547969.188934,547969.188934,0.93965
sh688105,诺唯赞,19.35,-0.22,-1.124,19.33,19.35,19.57,19.56,19.56,19.24,580186,11216652,11:19:52,-387.0,2.002,769616.34264,769616.34264,0.14587
sh688106,金宏气体,27.38,-0.32,-1.155,27.37,27.38,27.7,27.9,28.1,26.02,28562239,772260353,11:19:56,97.786,4.623,1374083.310564,1374083.310564,5.69132
sh688107,安路科技,30.38,0.27,0.897,30.37,30.38,30.11,30.21,30.95,30.01,3561829,107728331,11:19:54,-44.696,12.907,1217780.376946,1217780.376946,0.88857
sh688108,赛诺医疗,21.81,-0.23,-1.044,21.81,21.82,22.04,21.89,21.91,21.56,5193961,112913042,11:19:55,198.273,9.827,911553.312,911553.312,1.24272
sh688109,品茗科技,123.0,1.04,0.853,123.0,123.3,121.96,123.99,126.0,120.51,735022,91217261,11:19:52,307.5,12.184,969760.29,969760.29,0.93227
sh688110,东芯股份,119.36,1.16,0.981,119.3,119.36,118.2,117.32,119.97,116.99,7054640,838005732,11:19:56,-314.105,16.97,5278693.111488,5278693.111488,1.59517
sh688111,金山办公,250.73,6.41,2.624,250.7,250.73,244.32,246.6,254.94,246.6,8302156,2084883239,11:19:56,63.156,9.039,11618129.189833,11618129.189833,1.79168
sh688112,鼎阳科技,50.55,1.05,2.121,50.55,50.58,49.5,49.66,51.68,48.8,2952413,148511640,11:19:55,56.167,5.028,806762.243565,806762.243565,1.84992
sh688113,联测科技,38.74,0.79,2.082,38.68,38.71,37.95,38.0,38.78,37.66,344507,13214218,11:19:47,30.031,2.528,249476.143566,249476.143566,0.53497
sh688114,华大智造,51.02,-0.06,-0.117,51.03,51.06,51.08,51.07,51.48,50.68,1130364,57680064,11:19:54,-34.945,2.75,2125065.42281,2113935.79246,0.27281
sh688115,思林杰,41.68,0.89,2.182,41.66,41.68,40.79,40.99,41.69,40.51,354681,14597577,11:19:52,181.217,2.219,277880.56,277880.56,0.53199
sh688116,天奈科技,40.5,0.17,0.422,40.46,40.5,40.33,40.8,41.33,40.41,4182241,170394857,11:19:56,55.479,4.015,1484454.72555,1484454.72555,1.14103
sh688117,圣诺生物,37.09,-0.24,-0.643,37.08,37.09,37.33,37.3,37.72,36.66,1549476,57617178,11:19:44,82.422,5.657,583744.592402,583744.592402,0.98451
sh688118,普元信息,29.4,0.85,2.977,29.37,29.39,28.55,28.88,29.44,28.57,1748763,50869999,11:19:56,414.085,3.327,274351.13622,274351.13622,1.87401
sh688119,中钢洛耐,5.06,-0.03,-0.589,5.06,5.07,5.09,5.09,5.12,5.05,6817051,34671295,11:19:52,-96.381,1.91,569250.0,569250.0,0.60596
sh688120,华海清科,184.95,1.46,0.796,184.95,185.04,183.49,185.4,185.87,182.5,2295903,422944756,11:19:55,42.714,9.082,6540793.573545,6540793.573545,0.6492
sh688121,卓然股份,10.87,0.01,0.092,10.86,10.87,10.86,10.9,10.9,10.77,1135595,12315084,11:19:49,22.646,0.976,253938.421261,220298.667029,0.56033
sh688122,西部超导,73.19,-0.11,-0.15,73.19,73.21,73.3,73.23,73.75,72.19,7010115,510771538,11:19:54,59.379,6.876,4754894.453543,4754894.453543,1.07904
sh688123,聚辰股份,124.15,0.99,0.804,124.04,124.18,123.16,122.22,125.0,119.6,6384693,782039548,11:19:54,53.978,7.492,1964935.01126,1964935.01126,4.03402
sh688125,安达智能,252.51,4.89,1.975,252.54,253.91,247.62,251.0,257.98,246.9,539740,136973855,11:19:56,-664.5,11.125,2073772.615356,2062747.523736,0.66072
sh688126,沪硅产业,17.87,0.11,0.619,17.85,17.87,17.76,17.87,17.95,17.74,12356312,220523170,11:19:54,-50.623,5.235,5906076.803291,4881474.020059,0.45234
sh688127,蓝特光学,67.48,2.4,3.688,67.47,67.48,65.08,64.48,68.33,64.46,5205308,347891727,11:19:55,70.292,12.512,2738997.6796,2738997.6796,1.28242
sh688128,中国电研,25.76,0.23,0.901,25.75,25.76,25.53,25.65,25.84,25.49,1030251,26408858,11:19:56,22.4,3.056,1041992.0,1041992.0,0.2547
sh688129,东来技术,23.65,0.45,1.94,23.64,23.65,23.2,23.06,23.8,23.06,441770,10368777,11:19:45,31.533,3.017,284932.362,284932.362,0.36668
sh688130,晶华微,21.16,0.21,1.002,21.16,21.17,20.95,20.98,21.19,20.84,475578,10005817,11:19:54,-192.364,2.052,255805.554904,127563.258904,0.78888
sh688131,皓元医药,76.3,-0.05,-0.065,76.26,76.34,76.35,76.07,77.2,75.05,1618667,123102879,11:19:54,79.479,5.362,1618353.12324,1618353.12324,0.76315
sh688132,邦彦技术,17.04,0.14,0.828,17.04,17.06,16.9,17.05,17.08,16.8,581784,9854521,11:19:55,-71.0,1.886,259391.747616,259391.747616,0.38219
sh688133,泰坦科技,21.34,-0.22,-1.02,21.34,21.37,21.56,21.55,21.55,21.08,1390322,29546722,11:19:39,266.75,1.257,350908.508918,350908.508918,0.8455
sh688135,利扬芯片,35.78,1.72,5.05,35.78,35.79,34.06,34.06,36.75,33.97,19987985,709554784,11:19:54,-115.419,7.642,834045.900898,834045.900898,8.57471
sh688136,科兴制药,32.23,-0.24,-0.739,32.22,32.24,32.47,32.18,32.64,31.61,3523046,113214011,11:19:36,201.438,3.785,648652.11675,648652.11675,1.75052
sh688137,近岸蛋白,48.93,-0.83,-1.668,48.9,48.98,49.76,49.27,49.86,48.33,672105,32902500,11:19:39,-62.731,1.65,343368.423027,343368.423027,0.95775
sh688138,清溢光电,27.97,0.3,1.084,27.97,27.98,27.67,27.66,28.03,27.61,1055112,29379079,11:19:51,43.031,3.222,880495.6,880495.6,0.33517
sh688139,海尔生物,33.13,0.72,2.222,33.09,33.13,32.41,32.36,33.45,32.16,2655172,87060024,11:19:51,41.413,2.396,1048541.050586,1048541.050586,0.83894
sh688141,杰华特,67.25,-0.3,-0.444,67.21,67.25,67.55,67.64,68.49,65.64,6457224,433585456,11:19:55,-42.031,19.857,3028412.820525,3028412.820525,1.43391
sh688143,长盈通,61.78,0.03,0.049,61.77,61.78,61.75,61.75,62.18,60.3,4027849,247219447,11:19:56,411.867,6.555,795607.794756,756029.203828,3.29141
sh688146,中船特气,63.73,3.59,5.969,63.65,63.73,60.14,60.0,66.0,58.12,13692013,861114447,11:19:56,111.807,5.951,3373941.178345,923899.176066,9.44467
sh688147,微导纳米,70.16,0.71,1.022,70.14,70.16,69.45,69.4,70.99,68.51,4311919,301253914,11:19:54,140.32,11.197,3235488.828808,3235488.828808,0.93502
sh688148,芳源股份,9.31,0.13,1.416,9.3,9.31,9.18,9.25,9.37,9.09,13026416,120768697,11:19:54,-10.953,16.397,474971.112343,474971.112343,2.55333
sh688150,莱特光电,48.83,1.91,4.071,48.8,48.81,46.92,46.95,49.31,46.68,6977752,336306426,11:19:55,116.262,10.895,1965102.727555,1965102.727555,1.73387
sh688151,华强科技,20.74,0.12,0.582,20.73,20.74,20.62,20.44,20.8,20.35,754588,15578089,11:19:42,296.286,1.706,714493.0,714493.0,0.21904
sh688152,麒麟信安,34.79,0.56,1.636,34.76,34.79,34.23,34.4,34.87,34.38,567011,19671652,11:19:47,347.9,2.857,357746.818961,357746.818961,0.5514
sh688153,唯捷创芯,34.61,0.24,0.698,34.61,34.66,34.37,34.44,34.72,34.21,1825286,62979925,11:19:56,-576.833,3.727,1489313.320688,1416378.234834,0.44602
sh688155,先惠技术,82.21,1.97,2.455,82.2,82.21,80.24,81.41,83.92,80.66,2558849,211417292,11:19:55,43.963,4.909,1039430.421768,1039430.421768,2.02383
sh688156,路德科技,25.65,1.02,4.141,25.65,25.68,24.63,24.76,25.98,24.6,4736737,120084377,11:19:57,-45.804,3.157,258331.812705,258331.812705,4.70315
sh688157,松井股份,40.64,0.14,0.346,40.61,40.64,40.5,41.11,42.28,40.2,1892207,77852299,11:19:52,52.103,4.701,635735.90912,635735.90912,1.20961
sh688158,优刻得,48.28,2.5,5.461,48.23,48.3,45.78,46.5,48.88,46.26,37589811,1799098662,11:19:54,-301.75,9.117,2203040.931068,1957628.027824,9.27059
sh688159,有方科技,49.9,7.13,16.671,49.9,49.96,42.77,43.0,50.0,42.73,6678563,309139673,11:19:55,45.78,4.883,463615.0118,462716.8118,7.20225
sh688160,步科股份,108.23,0.64,0.595,108.07,108.23,107.59,111.28,112.29,107.8,1549868,169837261,11:19:47,130.398,7.587,983076.965538,983076.965538,1.7063
sh688161,威高骨科,30.53,-0.67,-2.147,30.53,30.55,31.2,31.19,31.19,30.51,1168698,35862842,11:19:54,44.897,2.947,1221200.0,1221200.0,0.29217
sh688162,巨一科技,34.65,1.18,3.526,34.64,34.65,33.47,33.42,34.66,33.13,1830398,62138016,11:19:55,216.563,1.98,475054.185375,475054.185375,1.33507
sh688163,赛伦生物,32.44,-0.56,-1.697,32.42,32.53,33.0,33.3,33.54,31.65,2069162,66746764,11:19:52,79.122,3.12,351065.68,351065.68,1.912
sh688165,埃夫特,17.3,0.1,0.581,17.3,17.31,17.2,17.27,17.5,17.22,2498338,43248633,11:19:46,-18.211,7.412,902679.4,902679.4,0.47881
sh688166,博瑞医药,57.54,-0.12,-0.208,57.54,57.56,57.66,58.72,59.5,56.96,18582559,1077512410,11:19:55,442.615,9.897,2434543.028316,2434543.028316,4.39196
sh688167,炬光科技,392.1,12.12,3.19,392.1,392.48,379.98,379.0,394.32,375.01,2509676,967265569,11:19:57,-201.077,16.032,3523391.93604,3523391.93604,2.79289
sh688168,安博通,81.32,2.45,3.106,81.28,81.32,78.87,78.83,81.99,78.83,866838,70201155,11:19:54,-40.66,6.344,627668.452528,627668.452528,1.12307
sh688169,石头科技,112.21,-1.41,-1.241,112.21,112.23,113.62,113.62,114.77,112.0,2924021,330706926,11:19:55,10.419,2.113,2907432.555328,2907432.555328,1.1285
sh688170,德龙激光,57.47,0.28,0.49,57.47,57.51,57.19,56.51,57.62,55.9,3327361,189194707,11:19:56,-174.152,4.89,594009.92,594009.92,3.2192
sh688171,纬德信息,49.05,0.38,0.781,49.05,49.07,48.67,48.82,49.14,46.99,1426951,68478479,11:19:55,350.357,4.981,410908.527,410908.527,1.70335
sh688172,燕东微,40.49,0.0,0.0,40.48,40.49,40.49,40.1,40.96,39.64,6194264,250104166,11:19:54,-269.933,3.095,5780425.674753,3150854.808265,0.79599
sh688173,希荻微,14.54,0.29,2.035,14.53,14.54,14.25,14.25,14.61,14.22,2885993,41612976,11:19:39,-19.649,4.154,600562.793194,596502.550538,0.70347
sh688175,高凌信息,35.44,0.04,0.113,35.44,35.47,35.4,35.33,35.5,34.83,801187,28241002,11:19:40,-88.6,2.634,458299.448,458299.448,0.61955
sh688176,亚虹医药,14.38,0.18,1.268,14.37,14.38,14.2,14.11,14.49,13.93,10415805,148261176,11:19:57,-21.147,4.708,821343.158868,626516.394662,2.39067
sh688177,百奥泰,23.44,0.07,0.3,23.43,23.44,23.37,23.16,23.47,22.74,2844220,65671536,11:19:55,-19.057,20.046,970603.52,970603.52,0.68688
sh688178,万德斯,33.8,2.36,7.506,33.65,33.8,31.44,32.04,33.88,30.8,2551079,83642714,11:19:51,-38.713,2.884,287292.71272,287292.71272,3.00135
sh688179,阿拉丁,18.17,-0.29,-1.571,18.17,18.19,18.46,18.43,18.46,18.01,5980826,108538537,11:19:54,50.472,6.23,632330.906668,632330.906668,1.71859
sh688180,君实生物,45.0,1.5,3.448,44.99,45.01,43.5,43.04,45.37,42.81,21408107,944625373,11:19:56,-51.724,7.661,4620104.4195,3448773.7695,2.79335
sh688181,八亿时空,33.5,0.78,2.384,33.49,33.5,32.72,32.72,33.54,32.52,1719832,56991249,11:19:46,58.772,2.173,450513.1791,450513.1791,1.27886
sh688182,灿勤科技,30.79,1.48,5.049,30.75,30.79,29.31,29.23,31.2,29.18,5093517,155666838,11:19:54,219.929,5.505,1231600.0,1231600.0,1.27338
