代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时点,市盈率,市净率,流通市值,总市值,换手率
sh688050,爱博医疗,51.09,0.01,0.02,51.09,51.11,51.08,50.91,51.68,50.91,887256,45495746,13:52:41,24.922,3.516,988096.821075,988096.821075,0.45876
sh688051,佳华科技,32.07,0.62,1.971,32.08,32.1,31.45,31.44,32.15,31.14,638967,20306719,13:52:38,-20.558,4.14,248010.138,248010.138,0.82624
sh688052,纳芯微,162.1,5.89,3.771,162.1,162.11,156.21,156.21,163.98,155.03,2709449,435850860,13:52:43,-101.313,3.47,2636125.84893,2310385.89893,1.90099
sh688053,ST思科瑞,39.02,0.44,1.14,39.02,39.06,38.58,38.8,39.37,38.42,618531,24103310,13:52:42,-185.81,2.425,390200.0,390200.0,0.61853
sh688055,龙腾光电,4.23,-0.07,-1.628,4.23,4.24,4.3,4.3,4.3,4.2,10851098,46062451,13:52:42,-74.211,3.432,1410000.0282,1410000.0282,0.32553
sh688056,莱伯泰科,35.75,0.76,2.172,35.68,35.75,34.99,35.05,35.75,34.62,466375,16411943,13:52:42,60.593,2.999,241142.5445,241142.5445,0.69141
sh688057,金达莱,12.51,0.12,0.969,12.51,12.52,12.39,12.38,12.52,12.26,645830,8022757,13:52:37,25.232,1.095,345276.0,345276.0,0.234
sh688058,宝兰德,29.34,0.95,3.346,29.33,29.34,28.39,28.55,29.35,28.27,792473,22866655,13:52:42,-37.139,3.495,222504.420096,222504.420096,1.04498
sh688059,华锐精密,125.12,4.03,3.328,124.85,125.12,121.09,121.11,127.5,121.11,2465079,305944363,13:52:42,72.324,9.438,1251034.441216,1170855.017792,2.63423
sh688060,云涌科技,46.36,1.02,2.25,46.31,46.39,45.34,45.35,46.39,44.95,198761,9083427,13:52:41,-79.248,3.098,279044.215008,279044.215008,0.33022
sh688061,灿瑞科技,32.54,0.38,1.182,32.53,32.54,32.16,32.4,32.6,32.06,522152,16892339,13:52:15,-70.739,1.57,373850.078314,146498.685432,1.15979
sh688062,迈威生物,40.0,0.91,2.328,40.0,40.02,39.09,39.19,41.0,38.45,10960680,436832268,13:52:41,-16.461,45.735,1598400.0,816680.0,5.36841
sh688063,派能科技,75.02,1.98,2.711,75.01,75.02,73.04,74.0,76.06,72.71,9986512,745696558,13:52:43,214.343,2.0,1840685.085998,1840685.085998,4.07016
sh688065,凯赛生物,48.64,0.13,0.268,48.61,48.64,48.51,48.53,48.96,48.22,2398238,116514130,13:52:43,57.905,1.994,3508353.558016,2837550.781696,0.4111
sh688066,航天宏图,19.77,-0.21,-1.051,19.76,19.77,19.98,19.85,20.15,19.36,8902333,175746370,13:52:43,-3.709,12.322,516547.309812,516547.309812,3.40722
sh688067,爱威科技,27.0,0.6,2.273,27.01,27.08,26.4,26.25,27.0,26.06,699455,18502695,13:52:38,79.412,3.542,183600.0,183600.0,1.02861
sh688068,热景生物,124.15,-2.1,-1.663,124.14,124.15,126.25,124.1,126.2,121.0,1883241,232837942,13:52:38,-58.561,3.925,1150969.0751,1150969.0751,2.03137
sh688069,德林海,35.02,0.31,0.893,35.02,35.08,34.71,34.8,35.37,34.59,1255473,43912657,13:52:28,-44.897,3.181,395726.0,395726.0,1.11104
sh688070,纵横股份,48.83,0.37,0.764,48.83,48.84,48.46,48.4,48.99,47.9,826402,40024876,13:52:40,406.917,7.194,427653.14,427653.14,0.9436
sh688071,华依科技,31.8,0.18,0.569,31.8,31.81,31.62,31.36,31.96,31.29,922057,29193309,13:52:40,-57.818,2.547,269631.32232,269631.32232,1.08746
sh688072,拓荆科技,402.2,0.2,0.05,401.28,402.14,402.0,403.0,408.66,395.24,2912662,1172543384,13:52:40,162.177,18.648,11369912.94264,11369912.94264,1.03033
sh688073,毕得医药,62.14,-0.56,-0.893,62.07,62.13,62.7,62.77,63.27,61.58,795248,49465930,13:52:43,47.076,2.82,564746.638872,564746.638872,0.87502
sh688075,安旭生物,38.87,-0.14,-0.359,38.82,38.89,39.01,39.2,39.2,38.69,197673,7676334,13:52:32,25.742,0.957,493970.863035,493970.863035,0.15555
sh688076,ST诺泰,30.71,-0.22,-0.711,30.71,30.72,30.93,30.88,31.1,30.66,1489656,45840345,13:52:43,16.335,3.121,970595.375687,970595.375687,0.47133
sh688077,大地熊,29.77,0.4,1.362,29.75,29.77,29.37,29.45,29.98,29.22,1278337,37845035,13:52:40,59.54,3.099,340802.506408,340802.506408,1.11666
sh688078,龙软科技,24.74,0.74,3.083,24.74,24.75,24.0,24.1,24.75,23.96,648975,15801185,13:52:40,53.783,2.512,180337.282,180337.282,0.89031
sh688079,美迪凯,15.57,0.28,1.831,15.56,15.57,15.29,15.14,15.8,15.04,8681931,133894872,13:52:41,-39.923,5.019,640660.624146,629503.286706,2.14737
sh688080,映翰通,56.65,1.47,2.664,56.64,56.65,55.18,55.63,56.85,55.0,1106306,62141320,13:52:39,32.188,3.716,417261.98778,417261.98778,1.50199
sh688081,兴图新科,49.85,0.49,0.993,49.81,49.85,49.36,50.0,50.79,48.69,1736742,86637147,13:52:43,-63.101,13.13,513654.4,513654.4,1.6855
sh688082,盛美上海,154.99,-1.01,-0.647,154.98,154.99,156.0,155.06,156.5,154.02,2801836,434529568,13:52:41,49.997,5.525,7442074.064711,7361732.626864,0.58988
sh688083,中望软件,55.96,-0.68,-1.201,55.91,55.96,56.64,57.26,57.64,55.65,2967738,167533352,13:52:41,105.585,3.659,949340.392616,949340.392616,1.74937
sh688084,晶品特装,67.09,-1.2,-1.757,67.09,67.23,68.29,68.01,68.24,66.81,1506974,101328142,13:52:42,-88.276,3.237,507596.673794,507596.673794,1.9918
sh688085,三友医疗,17.83,-0.27,-1.492,17.83,17.87,18.1,18.1,18.16,17.76,2464107,44126284,13:52:43,356.6,2.865,594563.633934,568315.96969,0.77307
sh688087,英科再生,37.93,0.11,0.291,37.93,37.94,37.82,37.82,38.07,37.36,1108152,41693095,13:52:41,22.988,2.683,736049.761575,706429.14357,0.595
sh688088,虹软科技,41.78,0.71,1.729,41.77,41.78,41.07,41.43,42.08,41.27,3697085,154331362,13:52:42,94.955,6.295,1676089.9312,1676089.9312,0.92157
sh688089,嘉必优,18.79,0.37,2.009,18.78,18.79,18.42,18.2,18.91,18.2,1756752,32744711,13:52:42,25.392,1.943,316252.83648,316252.83648,1.04377
sh688090,瑞松科技,67.74,-0.56,-0.82,67.73,67.74,68.3,69.11,69.16,67.02,2720726,184715248,13:52:42,564.5,9.34,828934.813536,828934.813536,2.22336
sh688091,上海谊众,57.17,-0.05,-0.087,57.17,57.2,57.22,57.88,58.67,56.01,3762144,217225914,13:52:42,1905.667,8.089,1181724.70988,1181724.70988,1.82007
sh688092,爱科科技,29.41,0.71,2.474,29.4,29.41,28.7,28.88,29.45,28.65,887970,25776868,13:52:43,35.866,3.746,243114.05934,243114.05934,1.0742
sh688093,世华科技,33.89,0.22,0.653,33.86,33.89,33.67,33.67,34.19,33.55,1282967,43434449,13:52:33,31.673,3.365,950217.278699,950217.278699,0.45758
sh688095,福昕软件,76.54,3.37,4.606,76.54,76.55,73.17,74.01,77.24,73.5,2837851,213842841,13:52:42,252.774,2.763,699265.796696,699265.796696,3.10625
sh688096,京源环保,8.52,0.05,0.59,8.52,8.53,8.47,8.46,8.53,8.23,5066120,42311137,13:52:43,-53.25,2.239,201110.078436,201110.078436,2.14625
sh688097,博众精工,62.7,-1.19,-1.863,62.7,62.76,63.89,63.88,64.7,62.28,8495337,537409492,13:52:43,47.214,5.859,2800481.48655,2790204.95655,1.90903
sh688098,申联生物,9.03,-0.03,-0.331,9.02,9.03,9.06,9.12,9.15,8.91,4294749,38521105,13:52:42,-82.091,2.63,370811.532,370811.532,1.04586
sh688099,晶晨股份,80.78,-0.39,-0.48,80.78,80.8,81.17,81.53,82.28,80.5,7698478,625601031,13:52:42,38.837,4.631,3402175.821814,3402175.821814,1.8279
sh688100,威胜信息,38.14,-0.06,-0.157,38.12,38.15,38.2,38.2,38.4,37.75,2093384,79550241,13:52:41,28.044,5.298,1875287.25745,1875287.25745,0.42576
sh688101,三达膜,16.85,0.28,1.69,16.85,16.86,16.57,16.77,16.87,16.55,882337,14741321,13:52:41,17.737,1.287,559440.33121,559440.33121,0.26575
sh688102,斯瑞新材,36.81,0.55,1.517,36.81,36.82,36.26,35.98,37.1,35.81,13799057,503621693,13:52:43,233.714,15.796,2862322.803567,2862322.803567,1.77458
sh688103,国力电子,57.3,1.02,1.812,57.22,57.3,56.28,56.27,58.13,56.09,1009402,57894863,13:52:42,179.063,4.863,546158.19318,546158.19318,1.05901
sh688105,诺唯赞,19.29,-0.28,-1.431,19.28,19.29,19.57,19.56,19.56,19.23,886529,17124756,13:52:40,-385.8,1.996,767229.935376,767229.935376,0.22289
sh688106,金宏气体,28.04,0.34,1.227,28.02,28.04,27.7,27.9,28.25,26.02,35885788,976123918,13:52:41,100.143,4.735,1407205.844712,1407205.844712,7.15061
sh688107,安路科技,30.06,-0.05,-0.166,30.06,30.08,30.11,30.21,30.95,29.9,4888615,147578133,13:52:36,-44.225,12.771,1204953.197202,1204953.197202,1.21956
sh688108,赛诺医疗,21.74,-0.3,-1.361,21.73,21.74,22.04,21.89,21.91,21.56,6494963,141185207,13:52:43,197.636,9.795,908627.648,908627.648,1.554
sh688109,品茗科技,122.51,0.55,0.451,122.52,122.9,121.96,123.99,126.0,120.51,909794,112632945,13:52:40,306.275,12.135,965897.0173,965897.0173,1.15394
sh688110,东芯股份,119.72,1.52,1.286,119.71,119.72,118.2,117.32,120.8,116.99,9745795,1159537861,13:52:41,-315.053,17.021,5294614.102776,5294614.102776,2.20369
sh688111,金山办公,250.52,6.2,2.538,250.5,250.52,244.32,246.6,254.94,246.6,9597779,2409183560,13:52:41,63.103,9.031,11608398.375292,11608398.375292,2.07129
sh688112,鼎阳科技,50.72,1.22,2.465,50.7,50.74,49.5,49.66,51.68,48.8,3466424,174480196,13:52:43,56.356,5.045,809475.390576,809475.390576,2.17199
sh688113,联测科技,39.21,1.26,3.32,39.17,39.21,37.95,38.0,39.28,37.66,624608,24119260,13:52:41,30.395,2.559,252502.828839,252502.828839,0.96992
sh688114,华大智造,50.99,-0.09,-0.176,50.98,50.99,51.08,51.07,51.48,50.68,1472907,75104302,13:52:42,-34.925,2.748,2123815.874345,2112692.78827,0.35549
sh688115,思林杰,42.0,1.21,2.966,41.97,42.0,40.79,40.99,42.22,40.51,618889,25685206,13:52:43,182.609,2.236,280014.0,280014.0,0.92829
sh688116,天奈科技,40.18,-0.15,-0.372,40.17,40.18,40.33,40.8,41.33,40.1,5669895,230350831,13:52:41,55.041,3.983,1472725.700558,1472725.700558,1.5469
sh688117,圣诺生物,37.07,-0.26,-0.696,37.06,37.08,37.33,37.3,37.72,36.66,2145021,79662142,13:52:35,82.378,5.654,583429.820446,583429.820446,1.3629
sh688118,普元信息,29.4,0.85,2.977,29.39,29.4,28.55,28.88,29.44,28.57,2139532,62323789,13:52:35,414.085,3.327,274351.13622,274351.13622,2.29276
sh688119,中钢洛耐,5.09,0.0,0.0,5.09,5.1,5.09,5.09,5.12,5.05,8999923,45743501,13:52:43,-96.952,1.921,572625.0,572625.0,0.79999
sh688120,华海清科,190.41,6.92,3.771,190.08,190.41,183.49,185.4,190.78,182.5,4602916,856684236,13:52:40,43.975,9.35,6733887.560631,6733887.560631,1.30154
sh688121,卓然股份,10.94,0.08,0.737,10.94,10.95,10.86,10.9,10.94,10.77,1725035,18735883,13:52:41,22.792,0.982,255573.719282,221717.333698,0.85117
sh688122,西部超导,73.54,0.24,0.327,73.53,73.54,73.3,73.23,73.75,72.19,8923672,651019354,13:52:42,59.663,6.909,4777632.710938,4777632.710938,1.37358
sh688123,聚辰股份,122.82,-0.34,-0.276,122.82,122.89,123.16,122.22,125.0,119.6,8008799,981973529,13:52:42,53.4,7.412,1943884.962408,1943884.962408,5.06018
sh688125,安达智能,253.0,5.38,2.173,251.63,253.0,247.62,251.0,257.98,246.9,721149,182566329,13:52:41,-665.789,11.147,2077796.8068,2066750.3208,0.88279
sh688126,沪硅产业,17.78,0.02,0.113,17.76,17.78,17.76,17.87,17.95,17.72,17596797,313723794,13:52:42,-50.368,5.208,5876331.592754,4856889.092146,0.64418
sh688127,蓝特光学,67.54,2.46,3.78,67.44,67.53,65.08,64.48,68.33,64.46,6467803,432855859,13:52:43,70.354,12.523,2741433.0658,2741433.0658,1.59346
sh688128,中国电研,25.79,0.26,1.018,25.77,25.8,25.53,25.65,25.84,25.49,1382706,35481725,13:52:41,22.426,3.06,1043205.5,1043205.5,0.34183
sh688129,东来技术,23.74,0.54,2.328,23.72,23.75,23.2,23.06,23.8,23.06,579668,13633151,13:52:39,31.653,3.029,286016.6712,286016.6712,0.48114
sh688130,晶华微,21.3,0.35,1.671,21.28,21.3,20.95,20.98,21.3,20.84,786585,16587650,13:52:42,-193.636,2.066,257498.03022,128407.25022,1.30478
sh688131,皓元医药,75.95,-0.4,-0.524,75.85,75.95,76.35,76.07,77.2,75.05,2091688,159040891,13:52:42,79.115,5.337,1610929.48506,1610929.48506,0.98616
sh688132,邦彦技术,17.33,0.43,2.544,17.31,17.32,16.9,17.05,17.33,16.8,921830,15689370,13:52:43,-72.208,1.918,263806.278532,263806.278532,0.60557
sh688133,泰坦科技,21.3,-0.26,-1.206,21.29,21.31,21.56,21.55,21.55,21.08,1777270,37775376,13:52:39,266.25,1.255,350250.76101,350250.76101,1.08082
sh688135,利扬芯片,35.34,1.28,3.758,35.33,35.34,34.06,34.06,36.75,33.97,23525136,835144747,13:52:42,-114.0,7.548,823789.327494,823789.327494,10.09212
sh688136,科兴制药,32.03,-0.44,-1.355,32.03,32.06,32.47,32.18,32.64,31.61,4335355,139232525,13:52:42,200.188,3.761,644626.97175,644626.97175,2.15414
sh688137,近岸蛋白,50.08,0.32,0.643,50.08,50.11,49.76,49.27,50.25,48.33,933623,45813795,13:52:42,-64.205,1.689,351438.598512,351438.598512,1.33041
sh688138,清溢光电,28.06,0.39,1.409,28.03,28.05,27.67,27.66,28.06,27.61,1384358,38574654,13:52:39,43.169,3.233,883328.8,883328.8,0.43976
sh688139,海尔生物,33.52,1.11,3.425,33.51,33.52,32.41,32.36,33.77,32.16,4300327,141922190,13:52:42,41.9,2.424,1060884.274544,1060884.274544,1.35874
sh688141,杰华特,67.1,-0.45,-0.666,67.09,67.1,67.55,67.64,68.49,65.64,8219250,551883374,13:52:43,-41.938,19.813,3021657.99639,3021657.99639,1.8252
sh688143,长盈通,65.27,3.52,5.7,65.27,65.39,61.75,61.75,65.8,60.3,8722058,543156972,13:52:41,435.133,6.925,840552.294654,798737.878502,7.12735
sh688146,中船特气,64.01,3.87,6.435,63.99,64.0,60.14,60.0,66.0,58.12,17580739,1110713934,13:52:41,112.298,5.977,3388764.707765,927958.359642,12.12709
sh688147,微导纳米,69.43,-0.02,-0.029,69.43,69.45,69.45,69.4,70.99,68.51,5283527,368871486,13:52:42,138.86,11.081,3201824.250059,3201824.250059,1.14571
sh688148,芳源股份,9.31,0.13,1.416,9.31,9.32,9.18,9.25,9.37,9.09,17655559,163807890,13:52:42,-10.953,16.397,474971.112343,474971.112343,3.4607
sh688150,莱特光电,49.43,2.51,5.35,49.46,49.52,46.92,46.95,49.94,46.68,9546410,462823880,13:52:40,117.69,11.029,1989248.982655,1989248.982655,2.37215
sh688151,华强科技,20.79,0.17,0.824,20.78,20.79,20.62,20.44,20.8,20.35,1028657,21257925,13:52:42,297.0,1.71,716215.5,716215.5,0.29859
sh688152,麒麟信安,34.9,0.67,1.957,34.89,34.9,34.23,34.4,34.9,34.38,761185,26428002,13:52:41,349.0,2.866,358877.95291,358877.95291,0.74023
sh688153,唯捷创芯,34.31,-0.06,-0.175,34.3,34.31,34.37,34.44,34.72,34.21,2707713,93295687,13:52:41,-571.833,3.695,1476403.930448,1404101.047014,0.66164
sh688155,先惠技术,82.41,2.17,2.704,82.41,82.5,80.24,81.41,83.92,80.66,3486757,288415952,13:52:43,44.07,4.921,1041959.141928,1041959.141928,2.75772
sh688156,路德科技,25.76,1.13,4.588,25.76,25.79,24.63,24.76,25.98,24.6,5950160,151366491,13:52:33,-46.0,3.171,259439.668432,259439.668432,5.90797
sh688157,松井股份,39.6,-0.9,-2.222,39.58,39.6,40.5,41.11,42.28,39.57,3081312,125661540,13:52:40,50.769,4.581,619467.0768,619467.0768,1.96976
sh688158,优刻得,47.36,1.58,3.451,47.36,47.37,45.78,46.5,48.88,46.26,46148441,2208147338,13:52:42,-296.0,8.943,2161060.863616,1920324.428288,11.38136
sh688159,有方科技,47.87,5.1,11.924,47.86,47.87,42.77,43.0,50.0,42.73,8797907,412205426,13:52:43,43.917,4.684,444754.52134,443892.86134,9.48778
sh688160,步科股份,107.95,0.36,0.335,107.93,107.95,107.59,111.28,112.29,107.36,1926521,210474035,13:52:41,130.06,7.567,980533.66377,980533.66377,2.12097
sh688161,威高骨科,30.55,-0.65,-2.083,30.55,30.57,31.2,31.19,31.19,30.36,1691491,51798424,13:52:42,44.926,2.948,1222000.0,1222000.0,0.42287
sh688162,巨一科技,35.82,2.35,7.021,35.8,35.82,33.47,33.42,35.83,33.13,3647607,126238625,13:52:43,223.875,2.047,491094.97605,491094.97605,2.66053
sh688163,赛伦生物,32.98,-0.02,-0.061,32.98,32.99,33.0,33.3,33.54,31.65,2388770,77235806,13:52:40,80.439,3.172,356909.56,356909.56,2.20733
sh688165,埃夫特,17.22,0.02,0.116,17.21,17.22,17.2,17.27,17.5,17.16,3523743,60909111,13:52:43,-18.126,7.378,898505.16,898505.16,0.67533
sh688166,博瑞医药,57.61,-0.05,-0.087,57.62,57.68,57.66,58.72,59.5,56.96,21195016,1227510386,13:52:40,443.154,9.909,2437504.759494,2437504.759494,5.00941
sh688167,炬光科技,390.0,10.02,2.637,389.66,390.01,379.98,379.0,394.32,375.01,3480819,1342500007,13:52:42,-200.0,15.946,3504521.436,3504521.436,3.87362
sh688168,安博通,81.71,2.84,3.601,81.75,81.87,78.87,78.83,82.5,78.83,1102337,89470721,13:52:42,-40.855,6.375,630678.667684,630678.667684,1.42818
sh688169,石头科技,110.03,-3.59,-3.16,110.01,110.04,113.62,113.62,114.77,110.0,5595082,627315976,13:52:43,10.216,2.072,2850947.367104,2850947.367104,2.15938
sh688170,德龙激光,57.43,0.24,0.42,57.41,57.43,57.19,56.51,57.93,55.9,4653887,265246959,13:52:41,-174.03,4.887,593596.48,593596.48,4.5026
sh688171,纬德信息,48.05,-0.62,-1.274,48.02,48.05,48.67,48.82,49.14,46.99,1792501,86159092,13:52:37,343.214,4.879,402531.187,402531.187,2.1397
sh688172,燕东微,39.1,-1.39,-3.433,39.1,39.12,40.49,40.1,40.96,38.96,11759737,469778098,13:52:42,-260.667,2.988,5581986.75927,3042687.65135,1.51118
sh688173,希荻微,14.56,0.31,2.175,14.55,14.56,14.25,14.25,14.61,14.22,3847662,55545646,13:52:36,-19.676,4.16,601388.876816,597323.049232,0.93788
sh688175,高凌信息,35.65,0.25,0.706,35.62,35.67,35.4,35.33,35.8,34.83,1094253,38660211,13:52:43,-89.125,2.649,461015.105,461015.105,0.84618
sh688176,亚虹医药,14.31,0.11,0.775,14.31,14.32,14.2,14.11,14.49,13.93,12244391,174432658,13:52:42,-21.044,4.685,817344.965466,623466.593019,2.81037
sh688177,百奥泰,23.21,-0.16,-0.685,23.19,23.21,23.37,23.16,23.6,22.74,3529309,81639590,13:52:40,-18.87,19.849,961079.68,961079.68,0.85233
sh688178,万德斯,33.48,2.04,6.489,33.48,33.49,31.44,32.04,33.88,30.8,3109980,102211955,13:52:42,-38.346,2.857,284572.781712,284572.781712,3.65889
sh688179,阿拉丁,18.26,-0.2,-1.083,18.25,18.26,18.46,18.43,18.46,18.01,7435130,134981805,13:52:42,50.722,6.261,635462.980504,635462.980504,2.13648
sh688180,君实生物,44.49,0.99,2.276,44.49,44.52,43.5,43.04,45.37,42.81,25101840,1109526374,13:52:41,-51.138,7.574,4567743.236079,3409687.666779,3.27532
sh688181,八亿时空,33.4,0.68,2.078,33.4,33.41,32.72,32.72,33.54,32.52,2052827,68107491,13:52:43,58.596,2.167,449168.36364,449168.36364,1.52647
