代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时点,市盈率,市净率,流通市值,总市值,换手率
sh688063,派能科技,75.29,2.25,3.081,75.29,75.33,73.04,74.0,76.06,72.71,9367747,699191157,13:22:07,215.114,2.007,1847309.785721,1847309.785721,3.81797
sh688065,凯赛生物,48.75,0.24,0.495,48.72,48.75,48.51,48.53,48.9,48.22,2095010,101741062,13:22:07,58.036,1.998,3516287.74575,2843967.940125,0.35912
sh688066,航天宏图,19.77,-0.21,-1.051,19.76,19.77,19.98,19.85,20.15,19.36,8416616,166137845,13:22:07,-3.709,12.322,516547.309812,516547.309812,3.22132
sh688067,爱威科技,26.63,0.23,0.871,26.63,26.65,26.4,26.25,26.83,26.06,607618,16038178,13:22:08,78.324,3.493,181084.0,181084.0,0.89356
sh688068,热景生物,123.71,-2.54,-2.012,123.52,123.69,126.25,124.1,126.2,121.0,1753727,216777367,13:22:08,-58.354,3.911,1146889.92574,1146889.92574,1.89167
sh688069,德林海,35.09,0.38,1.095,35.08,35.09,34.71,34.8,35.37,34.59,1114745,38968784,13:22:08,-44.987,3.188,396517.0,396517.0,0.9865
sh688070,纵横股份,48.69,0.23,0.475,48.66,48.69,48.46,48.4,48.99,47.9,766711,37114673,13:22:04,405.75,7.173,426427.02,426427.02,0.87544
sh688071,华依科技,31.48,-0.14,-0.443,31.47,31.52,31.62,31.36,31.96,31.29,864174,27359440,13:21:55,-57.236,2.521,266918.051152,266918.051152,1.0192
sh688072,拓荆科技,404.66,2.66,0.662,403.82,404.81,402.0,403.0,408.66,395.24,2528398,1018374893,13:22:07,163.169,18.762,11439455.423592,11439455.423592,0.8944
sh688073,毕得医药,61.9,-0.8,-1.276,61.9,61.93,62.7,62.77,63.27,61.58,716312,44579784,13:22:04,46.894,2.809,562565.44812,562565.44812,0.78817
sh688075,安旭生物,38.81,-0.2,-0.513,38.81,38.85,39.01,39.2,39.2,38.69,183190,7114003,13:22:02,25.702,0.955,493208.366205,493208.366205,0.14415
sh688076,ST诺泰,30.7,-0.23,-0.744,30.7,30.71,30.93,30.88,31.1,30.66,1363917,41979644,13:21:58,16.33,3.12,970279.32379,970279.32379,0.43155
sh688077,大地熊,29.75,0.38,1.294,29.74,29.75,29.37,29.45,29.98,29.22,1123896,33262643,13:22:07,59.5,3.097,340573.5494,340573.5494,0.98175
sh688078,龙软科技,24.49,0.49,2.042,24.46,24.49,24.0,24.1,24.58,23.96,543864,13211468,13:22:04,53.239,2.486,178514.957,178514.957,0.74611
sh688079,美迪凯,15.6,0.31,2.027,15.59,15.6,15.29,15.14,15.8,15.04,7958249,122663731,13:22:08,-40.0,5.029,641895.03768,630716.20248,1.96838
sh688080,映翰通,56.39,1.21,2.193,56.38,56.39,55.18,55.63,56.85,55.0,1006572,56503213,13:22:06,32.04,3.699,415346.928348,415346.928348,1.36658
sh688081,兴图新科,49.78,0.42,0.851,49.75,49.77,49.36,50.0,50.79,48.69,1609253,80279168,13:22:07,-63.013,13.112,512933.12,512933.12,1.56178
sh688082,盛美上海,154.46,-1.54,-0.987,154.37,154.6,156.0,155.06,156.5,154.02,2474622,383962842,13:22:08,49.826,5.506,7416625.330894,7336558.626656,0.52099
sh688083,中望软件,56.01,-0.63,-1.112,56.02,56.04,56.64,57.26,57.64,55.65,2711237,153205063,13:22:05,105.679,3.663,950188.623846,950188.623846,1.59817
sh688084,晶品特装,67.12,-1.17,-1.713,67.11,67.12,68.29,68.01,68.24,66.81,1371592,92244619,13:22:03,-88.316,3.238,507823.650992,507823.650992,1.81286
sh688085,三友医疗,17.84,-0.26,-1.436,17.84,17.85,18.1,18.1,18.16,17.76,2035751,36485601,13:22:04,356.8,2.867,594897.096432,568634.71112,0.63868
sh688087,英科再生,37.95,0.13,0.344,37.92,37.95,37.82,37.82,38.07,37.36,1042133,39193606,13:22:08,23.0,2.684,736437.871125,706801.63455,0.55955
sh688088,虹软科技,41.8,0.73,1.777,41.8,41.83,41.07,41.43,42.08,41.27,3310433,138173807,13:22:06,95.0,6.298,1676892.272,1676892.272,0.82519
sh688089,嘉必优,18.64,0.22,1.194,18.63,18.64,18.42,18.2,18.72,18.2,942040,17442794,13:22:06,25.189,1.927,313728.19968,313728.19968,0.55971
sh688090,瑞松科技,67.35,-0.95,-1.391,67.35,67.38,68.3,69.11,69.16,67.02,2487165,168938668,13:22:06,561.25,9.286,824162.38104,824162.38104,2.03249
sh688091,上海谊众,57.23,0.01,0.017,57.17,57.25,57.22,57.88,58.67,56.01,3603607,208150826,13:22:06,1907.667,8.097,1182964.93172,1182964.93172,1.74337
sh688092,爱科科技,29.06,0.36,1.254,29.03,29.06,28.7,28.88,29.09,28.65,590004,17053598,13:22:07,35.439,3.701,240220.82844,240220.82844,0.71374
sh688093,世华科技,33.75,0.08,0.238,33.74,33.76,33.67,33.67,34.19,33.55,1163694,39406064,13:22:06,31.542,3.351,946291.919625,946291.919625,0.41504
sh688095,福昕软件,77.0,3.83,5.234,76.93,76.99,73.17,74.01,77.17,73.5,2408441,180871092,13:22:06,254.293,2.78,703468.3348,703468.3348,2.63622
sh688096,京源环保,8.46,-0.01,-0.118,8.44,8.46,8.47,8.46,8.51,8.23,4502313,37537089,13:22:07,-52.875,2.223,199693.810278,199693.810278,1.9074
sh688097,博众精工,62.7,-1.19,-1.863,62.7,62.73,63.89,63.88,64.7,62.28,8057964,509998131,13:22:07,47.214,5.859,2800481.48655,2790204.95655,1.81074
sh688098,申联生物,8.99,-0.07,-0.773,8.98,8.99,9.06,9.12,9.15,8.91,3807462,34129053,13:22:00,-81.727,2.618,369168.956,369168.956,0.92719
sh688099,晶晨股份,80.69,-0.48,-0.591,80.68,80.69,81.17,81.53,82.28,80.5,6561699,533813429,13:22:09,38.793,4.626,3398385.331297,3398385.331297,1.55799
sh688100,威胜信息,38.09,-0.11,-0.288,38.04,38.11,38.2,38.2,38.4,37.75,1790836,68039367,13:22:08,28.007,5.291,1872828.831575,1872828.831575,0.36422
sh688101,三达膜,16.78,0.21,1.267,16.78,16.79,16.57,16.77,16.78,16.55,741367,12370846,13:22:08,17.663,1.282,557116.246748,557116.246748,0.2233
sh688102,斯瑞新材,36.83,0.57,1.572,36.83,36.84,36.26,35.98,37.1,35.81,12354494,450409709,13:22:07,233.841,15.804,2863877.991181,2863877.991181,1.58881
sh688103,国力电子,57.2,0.92,1.635,57.18,57.21,56.28,56.27,58.13,56.09,978549,56129800,13:22:06,178.75,4.855,545205.03752,545205.03752,1.02664
sh688105,诺唯赞,19.26,-0.31,-1.584,19.26,19.28,19.57,19.56,19.56,19.23,764452,14771686,13:22:04,-385.2,1.993,766036.731744,766036.731744,0.1922
sh688106,金宏气体,28.13,0.43,1.552,28.12,28.16,27.7,27.9,28.2,26.02,31834739,862743467,13:22:08,100.464,4.75,1411722.553914,1411722.553914,6.34339
sh688107,安路科技,29.97,-0.14,-0.465,29.98,29.99,30.11,30.21,30.95,29.9,4359117,131691761,13:22:06,-44.093,12.733,1201345.552899,1201345.552899,1.08747
sh688108,赛诺医疗,21.71,-0.33,-1.497,21.7,21.71,22.04,21.89,21.91,21.56,6005172,130549553,13:22:07,197.364,9.781,907373.792,907373.792,1.43681
sh688109,品茗科技,122.61,0.65,0.533,122.4,122.71,121.96,123.99,126.0,120.51,858524,106344575,13:22:07,306.525,12.145,966685.4403,966685.4403,1.08891
sh688110,东芯股份,119.32,1.12,0.948,119.3,119.32,118.2,117.32,119.97,116.99,8393730,997314045,13:22:08,-314.0,16.964,5276924.112456,5276924.112456,1.89796
sh688111,金山办公,250.2,5.88,2.407,250.22,250.25,244.32,246.6,254.94,246.6,9117285,2288929425,13:22:08,63.023,9.02,11593570.46742,11593570.46742,1.96759
sh688112,鼎阳科技,50.38,0.88,1.778,50.37,50.38,49.5,49.66,51.68,48.8,3149755,158458442,13:22:07,55.978,5.011,804049.096554,804049.096554,1.97357
sh688113,联测科技,38.74,0.79,2.082,38.73,38.77,37.95,38.0,38.85,37.66,440523,16933959,13:22:05,30.031,2.528,249476.143566,249476.143566,0.68407
sh688114,华大智造,50.91,-0.17,-0.333,50.85,50.9,51.08,51.07,51.48,50.68,1315802,67115400,13:22:06,-34.87,2.744,2120483.745105,2109378.11043,0.31757
sh688115,思林杰,42.11,1.32,3.236,42.11,42.15,40.79,40.99,42.22,40.51,548434,22719221,13:21:58,183.087,2.242,280747.37,280747.37,0.82261
sh688116,天奈科技,40.31,-0.02,-0.05,40.31,40.32,40.33,40.8,41.33,40.2,4919904,200189173,13:22:08,55.219,3.996,1477490.616961,1477490.616961,1.34228
sh688117,圣诺生物,36.92,-0.41,-1.098,36.92,36.93,37.33,37.3,37.72,36.66,1824410,67787257,13:22:08,82.044,5.631,581069.030776,581069.030776,1.15919
sh688118,普元信息,29.33,0.78,2.732,29.33,29.36,28.55,28.88,29.44,28.57,1964362,57176725,13:22:08,413.099,3.32,273697.919229,273697.919229,2.10505
sh688119,中钢洛耐,5.08,-0.01,-0.196,5.07,5.08,5.09,5.09,5.12,5.05,7837144,39832148,13:22:04,-96.762,1.917,571500.0,571500.0,0.69664
sh688120,华海清科,187.52,4.03,2.196,187.21,187.52,183.49,185.4,187.83,182.5,3319843,613803782,13:22:07,43.307,9.208,6631682.135232,6631682.135232,0.93873
sh688121,卓然股份,10.87,0.01,0.092,10.87,10.88,10.86,10.9,10.9,10.77,1388465,15063317,13:21:47,22.646,0.976,253938.421261,220298.667029,0.6851
sh688122,西部超导,73.28,-0.02,-0.027,73.28,73.29,73.3,73.23,73.75,72.19,8085981,589591489,13:22:06,59.452,6.884,4760741.434016,4760741.434016,1.24464
sh688123,聚辰股份,122.73,-0.43,-0.349,122.73,122.78,123.16,122.22,125.0,119.6,7390303,906081003,13:22:06,53.361,7.406,1942460.523012,1942460.523012,4.6694
sh688125,安达智能,251.1,3.48,1.405,250.52,251.1,247.62,251.0,257.98,246.9,622745,157808506,13:22:08,-660.789,11.063,2062192.79916,2051229.27096,0.76233
sh688126,沪硅产业,17.77,0.01,0.056,17.77,17.78,17.76,17.87,17.95,17.72,15627131,278719724,13:22:06,-50.34,5.205,5873026.569361,4854157.433489,0.57207
sh688127,蓝特光学,66.92,1.84,2.827,66.92,66.93,65.08,64.48,68.33,64.46,6128507,410080779,13:22:07,69.708,12.408,2716267.4084,2716267.4084,1.50986
sh688128,中国电研,25.73,0.2,0.783,25.71,25.73,25.53,25.65,25.84,25.49,1217313,31225317,13:21:56,22.374,3.052,1040778.5,1040778.5,0.30094
sh688129,东来技术,23.7,0.5,2.155,23.64,23.7,23.2,23.06,23.8,23.06,487240,11442575,13:22:00,31.6,3.023,285534.756,285534.756,0.40442
sh688130,晶华微,21.15,0.2,0.955,21.14,21.15,20.95,20.98,21.19,20.84,612712,12904357,13:22:00,-192.273,2.051,255684.66381,127502.97381,1.01636
sh688131,皓元医药,75.99,-0.36,-0.472,75.84,75.98,76.35,76.07,77.2,75.05,1917236,145785346,13:22:06,79.156,5.34,1611777.900852,1611777.900852,0.90391
sh688132,邦彦技术,17.12,0.22,1.302,17.11,17.12,16.9,17.05,17.15,16.8,756597,12842686,13:22:01,-71.333,1.895,260609.549248,260609.549248,0.49702
sh688133,泰坦科技,21.23,-0.33,-1.531,21.23,21.24,21.56,21.55,21.55,21.08,1644639,34953251,13:22:06,265.375,1.251,349099.702171,349099.702171,1.00016
sh688135,利扬芯片,35.46,1.4,4.11,35.46,35.47,34.06,34.06,36.75,33.97,22050424,782967361,13:22:06,-114.387,7.574,826586.574786,826586.574786,9.45948
sh688136,科兴制药,31.94,-0.53,-1.632,31.93,31.94,32.47,32.18,32.64,31.61,3996836,128395057,13:22:06,199.625,3.75,642815.6565,642815.6565,1.98593
sh688137,近岸蛋白,49.14,-0.62,-1.246,49.15,49.16,49.76,49.27,49.86,48.33,794789,38904083,13:22:06,-63.0,1.658,344842.107246,344842.107246,1.13257
sh688138,清溢光电,27.93,0.26,0.94,27.92,27.93,27.67,27.66,28.03,27.61,1227082,34180517,13:22:06,42.969,3.218,879236.4,879236.4,0.3898
sh688139,海尔生物,33.11,0.7,2.16,33.11,33.12,32.41,32.36,33.45,32.16,3098042,101740795,13:22:06,41.388,2.395,1047908.064742,1047908.064742,0.97887
sh688141,杰华特,67.2,-0.35,-0.518,67.2,67.24,67.55,67.64,68.49,65.64,7591963,509632424,13:22:07,-42.0,19.842,3026161.21248,3026161.21248,1.6859
sh688143,长盈通,61.2,-0.55,-0.891,61.2,61.24,61.75,61.75,62.18,60.3,4949458,303969607,13:22:08,408.0,6.493,788138.50824,748931.48712,4.04452
sh688146,中船特气,65.21,5.07,8.43,65.21,65.23,60.14,60.0,66.0,58.12,16317440,1029588298,13:22:08,114.404,6.089,3452294.119565,945354.860682,11.25567
sh688147,微导纳米,69.57,0.12,0.173,69.57,69.59,69.45,69.4,70.99,68.51,4819609,336670478,13:22:06,139.14,11.103,3208280.470641,3208280.470641,1.04511
sh688148,芳源股份,9.29,0.11,1.198,9.29,9.3,9.18,9.25,9.37,9.09,15507714,143865575,13:22:06,-10.929,16.361,473950.766237,473950.766237,3.0397
sh688150,莱特光电,48.77,1.85,3.943,48.77,48.78,46.92,46.95,49.31,46.68,7733506,373090228,13:22:07,116.119,10.881,1962688.102045,1962688.102045,1.92167
sh688151,华强科技,20.72,0.1,0.485,20.71,20.72,20.62,20.44,20.8,20.35,845638,17463369,13:22:06,296.0,1.704,713804.0,713804.0,0.24547
sh688152,麒麟信安,34.74,0.51,1.49,34.73,34.74,34.23,34.4,34.87,34.38,660980,22936990,13:22:05,347.4,2.853,357232.667166,357232.667166,0.64279
sh688153,唯捷创芯,34.34,-0.03,-0.087,34.34,34.35,34.37,34.44,34.72,34.21,2296841,79192333,13:22:08,-572.333,3.698,1477694.869472,1405328.765796,0.56125
sh688155,先惠技术,83.04,2.8,3.49,83.07,83.12,80.24,81.41,83.92,80.66,3126241,258567592,13:22:07,44.406,4.958,1049924.610432,1049924.610432,2.47259
sh688156,路德科技,25.91,1.28,5.197,25.9,25.91,24.63,24.76,25.98,24.6,5593645,142160628,13:22:06,-46.268,3.189,260950.380787,260950.380787,5.55398
sh688157,松井股份,40.53,0.03,0.074,40.53,40.56,40.5,41.11,42.28,40.2,2392178,98139557,13:22:08,51.962,4.688,634015.16724,634015.16724,1.52922
sh688158,优刻得,47.68,1.9,4.15,47.68,47.73,45.78,46.5,48.88,46.26,43377509,2076552769,13:22:06,-298.0,9.004,2175662.626208,1933299.593344,10.69798
sh688159,有方科技,47.83,5.06,11.831,47.83,47.84,42.77,43.0,50.0,42.73,8394686,392858159,13:22:07,43.881,4.68,444382.88606,443521.94606,9.05294
sh688160,步科股份,107.71,0.12,0.112,107.71,107.88,107.59,111.28,112.29,107.36,1835736,200671799,13:22:08,129.771,7.55,978353.690826,978353.690826,2.02102
sh688161,威高骨科,30.47,-0.73,-2.34,30.47,30.48,31.2,31.19,31.19,30.36,1564111,47910347,13:22:06,44.809,2.941,1218800.0,1218800.0,0.39103
sh688162,巨一科技,35.29,1.82,5.438,35.29,35.3,33.47,33.42,35.65,33.13,2812568,96620126,13:22:07,220.563,2.017,483828.634975,483828.634975,2.05146
sh688163,赛伦生物,33.04,0.04,0.121,32.97,33.04,33.0,33.3,33.54,31.65,2289175,73950605,13:22:07,80.585,3.178,357558.88,357558.88,2.1153
sh688165,埃夫特,17.21,0.01,0.058,17.21,17.22,17.2,17.27,17.5,17.16,3143589,54370137,13:22:07,-18.116,7.374,897983.38,897983.38,0.60247
sh688166,博瑞医药,57.35,-0.31,-0.538,57.31,57.35,57.66,58.72,59.5,56.96,20177301,1168932244,13:22:07,441.154,9.864,2426504.04369,2426504.04369,4.76887
sh688167,炬光科技,383.0,3.02,0.795,383.0,383.18,379.98,379.0,394.32,375.01,3045454,1174844877,13:22:09,-196.41,15.66,3441619.7692,3441619.7692,3.38913
sh688168,安博通,81.72,2.85,3.614,81.55,81.72,78.87,78.83,82.5,78.83,1017726,82555942,13:22:03,-40.86,6.376,630755.852688,630755.852688,1.31855
sh688169,石头科技,111.13,-2.49,-2.192,111.12,111.13,113.62,113.62,114.77,111.13,4152442,467869339,13:22:07,10.318,2.093,2879449.067584,2879449.067584,1.6026
sh688170,德龙激光,57.09,-0.1,-0.175,57.03,57.09,57.19,56.51,57.62,55.9,4010381,228255810,13:22:08,-173.0,4.858,590082.24,590082.24,3.88001
sh688171,纬德信息,48.31,-0.36,-0.74,48.32,48.39,48.67,48.82,49.14,46.99,1628132,78245280,13:22:07,345.071,4.906,404709.2954,404709.2954,1.9435
sh688172,燕东微,39.96,-0.53,-1.309,39.95,40.01,40.49,40.1,40.96,39.61,7927456,319293755,13:22:06,-266.4,3.054,5704761.915612,3109611.21606,1.01872
sh688173,希荻微,14.43,0.18,1.263,14.43,14.44,14.25,14.25,14.61,14.22,3354071,48381266,13:22:06,-19.5,4.122,596019.333273,591989.807721,0.81757
sh688175,高凌信息,35.54,0.14,0.395,35.54,35.57,35.4,35.33,35.8,34.83,974681,34401690,13:22:07,-88.85,2.641,459592.618,459592.618,0.75371
sh688176,亚虹医药,14.3,0.1,0.704,14.3,14.31,14.2,14.11,14.49,13.93,11389369,162202418,13:22:06,-21.029,4.682,816773.79498,623030.90707,2.61412
sh688177,百奥泰,23.19,-0.18,-0.77,23.18,23.19,23.37,23.16,23.6,22.74,3231834,74735434,13:22:08,-18.854,19.832,960251.52,960251.52,0.78049
sh688178,万德斯,33.21,1.77,5.63,33.23,33.34,31.44,32.04,33.88,30.8,2862849,93981976,13:22:06,-38.037,2.834,282277.839924,282277.839924,3.36814
sh688179,阿拉丁,18.16,-0.3,-1.625,18.16,18.17,18.46,18.43,18.46,18.01,6864028,124563951,13:22:06,50.444,6.227,631982.898464,631982.898464,1.97238
sh688180,君实生物,44.62,1.12,2.575,44.6,44.62,43.5,43.04,45.37,42.81,23290439,1028864526,13:22:08,-51.287,7.597,4581090.204402,3419650.791002,3.03896
sh688181,八亿时空,33.37,0.65,1.987,33.37,33.38,32.72,32.72,33.54,32.52,1843600,61120073,13:22:07,58.544,2.165,448764.919002,448764.919002,1.37089
