代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时点,市盈率,市净率,流通市值,总市值,换手率
sh688033,天宜新材,8.29,0.04,0.485,8.29,8.3,8.25,8.25,8.34,8.17,6705925,55480591,14:23:12,-3.128,1.413,466062.636084,466062.636084,1.1928
sh688035,德邦科技,62.81,0.19,0.303,62.81,62.82,62.62,62.64,64.15,62.48,3344637,211214205,14:23:12,82.645,3.844,893409.44,893409.44,2.3514
sh688036,传音控股,53.79,1.63,3.125,53.78,53.79,52.16,52.21,54.07,52.16,9148169,484212671,14:23:12,23.801,3.017,6192221.667555,6192221.667555,0.79467
sh688037,芯源微,185.61,3.62,1.989,185.6,185.61,181.99,182.9,189.98,180.3,5135541,956936925,14:23:13,183.772,13.828,3742404.241056,3742404.241056,2.54705
sh688038,中科通达,23.99,1.36,6.01,23.93,24.02,22.63,22.98,24.03,22.56,3364957,78213520,14:23:12,-149.938,4.719,279179.7866,279179.7866,2.89152
sh688039,当虹科技,44.0,1.35,3.165,44.0,44.03,42.65,42.75,44.1,42.75,1685161,73468943,14:23:12,-48.352,4.381,486646.2656,486646.2656,1.52363
sh688041,海光信息,251.99,-0.01,-0.004,251.93,251.96,252.0,252.5,255.0,248.0,19976557,5025664051,14:23:11,229.082,24.927,58570995.555109,58570995.555109,0.85945
sh688045,必易微,49.36,0.71,1.459,49.33,49.35,48.65,48.37,49.46,48.37,1031813,50498087,14:23:11,290.353,2.476,348368.017704,348368.017704,1.46197
sh688046,药康生物,18.66,-0.22,-1.165,18.66,18.67,18.88,18.84,18.84,18.37,6222629,115145077,14:23:12,69.111,3.476,765060.0,765060.0,1.51771
sh688047,龙芯中科,141.31,-0.39,-0.275,141.31,141.32,141.7,141.96,143.2,139.98,4644408,657339904,14:23:12,-90.583,22.171,5666531.0,5666531.0,1.15821
sh688048,长光华芯,296.18,3.68,1.258,296.19,296.24,292.5,298.16,309.21,288.0,12491328,3708941419,14:23:12,-521.811,17.373,5221059.351774,5221059.351774,7.08607
sh688049,炬芯科技,46.97,0.32,0.686,46.96,46.97,46.65,46.71,47.03,46.35,3313107,154898375,14:23:11,39.805,4.022,822762.45205,822762.45205,1.89139
sh688050,爱博医疗,51.23,0.15,0.294,51.22,51.23,51.08,50.91,51.68,50.91,1060887,54372424,14:23:11,24.99,3.525,990804.465525,990804.465525,0.54854
sh688051,佳华科技,32.34,0.89,2.83,32.34,32.35,31.45,31.44,32.37,31.14,775217,24704949,14:23:11,-20.731,4.175,250098.156,250098.156,1.00243
sh688052,纳芯微,162.78,6.57,4.206,162.77,162.78,156.21,156.21,163.98,155.03,2881939,463868671,14:23:13,-101.738,3.484,2647184.242374,2320077.832374,2.02201
sh688053,ST思科瑞,39.12,0.54,1.4,39.1,39.12,38.58,38.8,39.37,38.42,697487,27191262,14:23:12,-186.286,2.432,391200.0,391200.0,0.69749
sh688055,龙腾光电,4.25,-0.05,-1.163,4.25,4.26,4.3,4.3,4.3,4.2,11865627,50367380,14:23:06,-74.561,3.449,1416666.695,1416666.695,0.35597
sh688056,莱伯泰科,35.66,0.67,1.915,35.63,35.66,34.99,35.05,35.76,34.62,563607,19880729,14:23:06,60.441,2.991,240535.47236,240535.47236,0.83556
sh688057,金达莱,12.52,0.13,1.049,12.51,12.52,12.39,12.38,12.53,12.26,857379,10669115,14:23:13,25.252,1.095,345552.0,345552.0,0.31064
sh688058,宝兰德,29.36,0.97,3.417,29.36,29.37,28.39,28.55,29.43,28.27,880353,25446218,14:23:12,-37.165,3.498,222656.093184,222656.093184,1.16086
sh688059,华锐精密,125.58,4.49,3.708,125.58,125.63,121.09,121.11,127.5,121.11,2657042,330031656,14:23:09,72.59,9.473,1255633.832544,1175159.631828,2.83937
sh688060,云涌科技,46.62,1.28,2.823,46.63,46.68,45.34,45.35,46.83,44.95,237850,10904709,14:23:08,-79.692,3.116,280609.173936,280609.173936,0.39516
sh688061,灿瑞科技,32.63,0.47,1.461,32.62,32.63,32.16,32.4,32.8,32.06,629012,20383740,14:23:06,-70.935,1.575,374884.082833,146903.875404,1.39715
sh688062,迈威生物,40.06,0.97,2.481,40.04,40.06,39.09,39.19,41.0,38.45,11786629,469986018,14:23:11,-16.486,45.804,1600797.6,817905.02,5.77295
sh688063,派能科技,75.0,1.96,2.683,74.99,75.0,73.04,74.0,76.06,72.71,10550129,787939089,14:23:13,214.286,1.999,1840194.3675,1840194.3675,4.29987
sh688065,凯赛生物,48.84,0.33,0.68,48.82,48.84,48.51,48.53,48.96,48.22,2765985,134443209,14:23:13,58.143,2.002,3522779.353896,2849218.342476,0.47413
sh688066,航天宏图,19.75,-0.23,-1.151,19.75,19.76,19.98,19.85,20.15,19.36,9511905,187805748,14:23:13,-3.705,12.31,516024.7531,516024.7531,3.64053
sh688067,爱威科技,27.1,0.7,2.652,27.02,27.08,26.4,26.25,27.1,26.06,787775,20890498,14:23:11,79.706,3.555,184280.0,184280.0,1.15849
sh688068,热景生物,124.85,-1.4,-1.109,124.85,124.91,126.25,124.1,126.2,121.0,1980382,244947445,14:23:11,-58.892,3.947,1157458.6309,1157458.6309,2.13615
sh688069,德林海,34.99,0.28,0.807,34.98,35.0,34.71,34.8,35.37,34.59,1409940,49309995,14:23:10,-44.859,3.179,395387.0,395387.0,1.24773
sh688070,纵横股份,48.87,0.41,0.846,48.82,48.85,48.46,48.4,48.99,47.9,921051,44654237,14:23:04,407.25,7.2,428003.46,428003.46,1.05167
sh688071,华依科技,32.0,0.38,1.202,31.99,32.0,31.62,31.36,32.05,31.29,1064302,33732513,14:23:13,-58.182,2.563,271327.1168,271327.1168,1.25523
sh688072,拓荆科技,401.74,-0.26,-0.065,401.47,401.74,402.0,403.0,408.66,395.24,3369854,1355696849,14:23:10,161.992,18.627,11356909.064088,11356909.064088,1.19205
sh688073,毕得医药,62.13,-0.57,-0.909,62.15,62.24,62.7,62.77,63.27,61.58,847034,52688879,14:23:10,47.068,2.82,564655.755924,564655.755924,0.93201
sh688075,安旭生物,38.84,-0.17,-0.436,38.83,38.84,39.01,39.2,39.2,38.69,219656,8530410,14:23:11,25.722,0.956,493589.61462,493589.61462,0.17284
sh688076,ST诺泰,30.72,-0.21,-0.679,30.72,30.73,30.93,30.88,31.1,30.62,1709106,52573797,14:23:13,16.34,3.122,970911.427584,970911.427584,0.54077
sh688077,大地熊,29.87,0.5,1.702,29.86,29.87,29.37,29.45,29.98,29.22,1432115,42434495,14:23:11,59.74,3.11,341947.291448,341947.291448,1.25099
sh688078,龙软科技,24.92,0.92,3.833,24.87,24.89,24.0,24.1,24.93,23.96,811091,19827659,14:23:13,54.174,2.53,181649.356,181649.356,1.11271
sh688079,美迪凯,15.64,0.35,2.289,15.64,15.65,15.29,15.14,15.8,15.04,9501394,146684690,14:23:11,-40.103,5.042,643540.922392,632333.423512,2.35005
sh688080,映翰通,56.85,1.67,3.026,56.83,56.85,55.18,55.63,56.85,55.0,1211269,68098256,14:23:06,32.301,3.729,418735.11042,418735.11042,1.64449
sh688081,兴图新科,50.57,1.21,2.451,50.57,50.62,49.36,50.0,50.79,48.69,1935062,96593104,14:23:13,-64.013,13.32,521073.28,521073.28,1.87797
sh688082,盛美上海,155.66,-0.34,-0.218,155.66,155.72,156.0,155.06,156.5,154.02,3010874,466989909,14:23:11,50.213,5.549,7474245.105574,7393556.362976,0.63389
sh688083,中望软件,55.96,-0.68,-1.201,55.92,55.96,56.64,57.26,57.64,55.65,3187916,179855230,14:23:11,105.585,3.659,949340.392616,949340.392616,1.87916
sh688084,晶品特装,67.13,-1.16,-1.699,67.14,67.18,68.29,68.01,68.24,66.81,1630661,109641719,14:23:12,-88.329,3.239,507899.310058,507899.310058,2.15528
sh688085,三友医疗,17.84,-0.26,-1.436,17.84,17.86,18.1,18.1,18.16,17.75,3272614,58527997,14:23:13,356.8,2.867,594897.096432,568634.71112,1.02673
sh688087,英科再生,37.8,-0.02,-0.053,37.8,37.86,37.82,37.82,38.07,37.36,1196632,45045759,14:23:11,22.909,2.673,733527.0495,704007.9522,0.6425
sh688088,虹软科技,41.93,0.86,2.094,41.92,41.93,41.07,41.43,42.08,41.27,4074951,170152884,14:23:09,95.295,6.317,1682107.4872,1682107.4872,1.01577
sh688089,嘉必优,18.83,0.41,2.226,18.82,18.83,18.42,18.2,18.91,18.2,1960541,36577360,14:23:12,25.446,1.947,316926.07296,316926.07296,1.16485
sh688090,瑞松科技,67.8,-0.5,-0.732,67.75,67.8,68.3,69.11,69.16,67.02,2907135,197363081,14:23:12,565.0,9.348,829669.03392,829669.03392,2.37569
sh688091,上海谊众,57.0,-0.22,-0.384,57.0,57.01,57.22,57.88,58.67,56.01,4135595,238523815,14:23:12,1900.0,8.065,1178210.748,1178210.748,2.00074
sh688092,爱科科技,29.4,0.7,2.439,29.4,29.41,28.7,28.88,29.47,28.65,975850,28362469,14:23:07,35.854,3.744,243031.3956,243031.3956,1.18051
sh688093,世华科技,33.97,0.3,0.891,33.96,33.99,33.67,33.67,34.19,33.55,1411218,47787376,14:23:09,31.748,3.372,952460.341027,952460.341027,0.50332
sh688095,福昕软件,76.9,3.73,5.098,76.9,76.93,73.17,74.01,77.24,73.5,3084619,232814042,14:23:09,253.963,2.776,702554.73956,702554.73956,3.37635
sh688096,京源环保,8.54,0.07,0.826,8.54,8.55,8.47,8.46,8.56,8.23,5474872,45798554,14:23:10,-53.375,2.244,201582.167822,201582.167822,2.31942
sh688097,博众精工,63.17,-0.72,-1.127,63.11,63.17,63.89,63.88,64.7,62.28,9100534,575570145,14:23:13,47.568,5.903,2821473.931505,2811120.368505,2.04502
sh688098,申联生物,9.07,0.01,0.11,9.06,9.07,9.06,9.12,9.15,8.91,4979738,44723097,14:23:09,-82.455,2.642,372454.108,372454.108,1.21267
sh688099,晶晨股份,81.15,-0.02,-0.025,81.15,81.16,81.17,81.53,82.28,80.5,8767292,712155771,14:23:12,39.014,4.653,3417758.949495,3417758.949495,2.08167
sh688100,威胜信息,38.28,0.08,0.209,38.2,38.24,38.2,38.2,38.4,37.75,2393216,91015341,14:23:11,28.147,5.318,1882170.8499,1882170.8499,0.48674
sh688101,三达膜,16.84,0.27,1.629,16.83,16.84,16.57,16.77,16.89,16.55,1072944,17952381,14:23:11,17.726,1.286,559108.319144,559108.319144,0.32316
sh688102,斯瑞新材,36.93,0.67,1.848,36.92,36.93,36.26,35.98,37.1,35.81,14987247,547414448,14:23:13,234.476,15.847,2871653.929251,2871653.929251,1.92739
sh688103,国力电子,57.19,0.91,1.617,57.19,57.28,56.28,56.27,58.13,56.09,1111010,63721108,14:23:06,178.719,4.854,545109.721954,545109.721954,1.16561
sh688105,诺唯赞,19.34,-0.23,-1.175,19.33,19.34,19.57,19.56,19.56,19.23,1051499,20311151,14:23:10,-386.8,2.001,769218.608096,769218.608096,0.26437
sh688106,金宏气体,27.69,-0.01,-0.036,27.68,27.69,27.7,27.9,28.25,26.02,38198988,1040592755,14:23:11,98.893,4.676,1389640.864482,1389640.864482,7.61153
sh688107,安路科技,30.22,0.11,0.365,30.22,30.24,30.11,30.21,30.95,29.9,5285554,159553538,14:23:12,-44.461,12.839,1211366.787074,1211366.787074,1.31859
sh688108,赛诺医疗,21.79,-0.25,-1.134,21.78,21.79,22.04,21.89,21.91,21.56,7176112,156000925,14:23:04,198.091,9.818,910717.408,910717.408,1.71697
sh688109,品茗科技,126.99,5.03,4.124,126.72,126.99,121.96,123.99,128.0,120.51,1333784,166166865,14:23:07,317.475,12.579,1001218.3677,1001218.3677,1.69171
sh688110,东芯股份,120.91,2.71,2.293,120.91,120.95,118.2,117.32,121.26,116.99,11078396,1320027852,14:23:11,-318.184,17.19,5347241.823978,5347241.823978,2.50501
sh688111,金山办公,252.17,7.85,3.213,252.18,252.22,244.32,246.6,254.94,246.6,10190273,2558236359,14:23:11,63.519,9.091,11684854.775257,11684854.775257,2.19916
sh688112,鼎阳科技,50.7,1.2,2.424,50.7,50.72,49.5,49.66,51.68,48.8,3697076,186182658,14:23:13,56.333,5.043,809156.19681,809156.19681,2.31651
sh688113,联测科技,39.18,1.23,3.241,39.21,39.26,37.95,38.0,39.28,37.66,695561,26902392,14:22:52,30.372,2.557,252309.636162,252309.636162,1.0801
sh688114,华大智造,51.42,0.34,0.666,51.35,51.42,51.08,51.07,51.5,50.68,1699134,86696486,14:23:12,-35.219,2.772,2141726.06901,2130509.18166,0.41009
sh688115,思林杰,42.13,1.34,3.285,42.13,42.16,40.79,40.99,42.22,40.51,718897,29889722,14:23:10,183.174,2.243,280880.71,280880.71,1.07829
sh688116,天奈科技,40.3,-0.03,-0.074,40.29,40.3,40.33,40.8,41.33,40.1,6662369,270233289,14:23:11,55.205,3.995,1477124.08493,1477124.08493,1.81768
sh688117,圣诺生物,37.21,-0.12,-0.321,37.17,37.21,37.33,37.3,37.72,36.66,2340668,86936476,14:23:11,82.689,5.675,585633.224138,585633.224138,1.48722
sh688118,普元信息,29.57,1.02,3.573,29.57,29.58,28.55,28.88,29.64,28.57,2526475,73740634,14:22:56,416.479,3.347,275937.520341,275937.520341,2.70742
sh688119,中钢洛耐,5.1,0.01,0.196,5.09,5.1,5.09,5.09,5.12,5.05,10513851,53469561,14:23:13,-97.143,1.925,573750.0,573750.0,0.93456
sh688120,华海清科,189.85,6.36,3.466,189.84,189.85,183.49,185.4,191.38,182.5,5183212,967340322,14:23:10,43.845,9.322,6714083.049135,6714083.049135,1.46563
sh688121,卓然股份,10.97,0.11,1.013,10.97,10.98,10.86,10.9,10.99,10.77,1909969,20765096,14:23:10,22.854,0.985,256274.561291,222325.333699,0.94242
sh688122,西部超导,73.69,0.39,0.532,73.69,73.7,73.3,73.23,73.75,72.19,9840501,718505345,14:23:12,59.784,6.923,4787377.678393,4787377.678393,1.51471
sh688123,聚辰股份,123.2,0.04,0.032,123.17,123.2,123.16,122.22,125.0,119.6,8699240,1066888338,14:23:13,53.565,7.434,1949899.26208,1949899.26208,5.49642
sh688125,安达智能,256.85,9.23,3.727,256.55,256.85,247.62,251.0,257.98,246.9,881524,223442353,14:23:05,-675.921,11.317,2109415.45386,2098200.86916,1.07911
sh688126,沪硅产业,17.84,0.08,0.45,17.83,17.84,17.76,17.87,17.95,17.72,19574605,348955086,14:23:12,-50.538,5.226,5896161.733112,4873279.044088,0.71658
sh688127,蓝特光学,69.16,4.08,6.269,69.06,69.16,65.08,64.48,69.28,64.46,8662740,583333032,14:23:13,72.042,12.824,2807188.4932,2807188.4932,2.13422
sh688128,中国电研,25.91,0.38,1.488,25.9,25.91,25.53,25.65,25.94,25.49,1570634,40341471,14:23:08,22.53,3.074,1048059.5,1048059.5,0.38829
sh688129,东来技术,23.81,0.61,2.629,23.79,23.81,23.2,23.06,23.85,23.06,691705,16297487,14:23:13,31.747,3.037,286860.0228,286860.0228,0.57413
sh688130,晶华微,21.46,0.51,2.434,21.46,21.48,20.95,20.98,21.49,20.84,1023754,21664764,14:23:12,-195.091,2.081,259432.287724,129371.811724,1.69819
sh688131,皓元医药,75.98,-0.37,-0.485,75.98,76.04,76.35,76.07,77.2,75.05,2370936,180214645,14:23:12,79.146,5.339,1611565.796904,1611565.796904,1.11782
sh688132,邦彦技术,17.34,0.44,2.604,17.33,17.34,16.9,17.05,17.35,16.8,1036700,17679700,14:23:13,-72.25,1.919,263958.503736,263958.503736,0.68103
sh688133,泰坦科技,21.42,-0.14,-0.649,21.41,21.42,21.56,21.55,21.55,21.08,2029146,43164240,14:23:09,267.75,1.262,352224.004734,352224.004734,1.234
sh688135,利扬芯片,35.46,1.4,4.11,35.46,35.47,34.06,34.06,36.75,33.97,24944791,885424550,14:23:12,-114.387,7.574,826586.574786,826586.574786,10.70115
sh688136,科兴制药,32.26,-0.21,-0.647,32.26,32.28,32.47,32.18,32.64,31.61,4672990,150112105,14:23:12,201.625,3.788,649255.8885,649255.8885,2.3219
sh688137,近岸蛋白,50.08,0.32,0.643,50.0,50.08,49.76,49.27,50.3,48.33,1035094,50886050,14:23:03,-64.205,1.689,351438.598512,351438.598512,1.47501
sh688138,清溢光电,28.15,0.48,1.735,28.15,28.16,27.67,27.66,28.22,27.61,1725864,48179034,14:23:12,43.308,3.243,886162.0,886162.0,0.54824
sh688139,海尔生物,33.59,1.18,3.641,33.59,33.6,32.41,32.36,33.77,32.16,4794152,158507662,14:23:13,41.988,2.43,1063099.724998,1063099.724998,1.51477
sh688141,杰华特,67.36,-0.19,-0.281,67.35,67.36,67.55,67.64,68.49,65.64,9250942,621567387,14:23:13,-42.1,19.89,3033366.358224,3033366.358224,2.0543
sh688143,长盈通,64.7,2.95,4.777,64.68,64.69,61.75,61.75,65.8,60.3,10517900,659822234,14:23:11,431.333,6.865,833211.78894,791762.53622,8.59485
sh688146,中船特气,63.5,3.36,5.587,63.5,63.51,60.14,60.0,66.0,58.12,18535933,1171545626,14:23:11,111.404,5.929,3361764.70775,920564.8467,12.78597
sh688147,微导纳米,69.68,0.23,0.331,69.69,69.71,69.45,69.4,70.99,68.51,5720228,399222354,14:23:12,139.36,11.121,3213353.215384,3213353.215384,1.2404
sh688148,芳源股份,9.44,0.26,2.832,9.43,9.44,9.18,9.25,9.44,9.09,21461002,199443980,14:23:12,-11.106,16.626,481603.362032,481603.362032,4.20661
sh688150,莱特光电,49.03,2.11,4.497,49.03,49.07,46.92,46.95,49.94,46.68,10559311,512881568,14:23:10,116.738,10.939,1973151.479255,1973151.479255,2.62384
sh688151,华强科技,20.81,0.19,0.921,20.8,20.81,20.62,20.44,20.83,20.35,1258656,26042608,14:23:12,297.286,1.711,716904.5,716904.5,0.36536
sh688152,麒麟信安,35.18,0.95,2.775,35.18,35.19,34.23,34.4,35.22,34.38,957729,33322669,14:23:11,351.8,2.889,361757.202962,361757.202962,0.93137
sh688153,唯捷创芯,34.57,0.2,0.582,34.56,34.57,34.37,34.44,34.72,34.21,2956637,101874337,14:23:11,-576.167,3.723,1487592.068656,1414741.276458,0.72247
sh688155,先惠技术,82.67,2.43,3.028,82.67,82.83,80.24,81.41,83.92,80.66,4119515,340788741,14:23:13,44.209,4.936,1045246.478136,1045246.478136,3.25818
sh688156,路德科技,25.69,1.06,4.304,25.69,25.7,24.63,24.76,25.98,24.6,6299077,160348894,14:23:12,-45.875,3.162,258734.669333,258734.669333,6.25441
sh688157,松井股份,39.9,-0.6,-1.481,39.89,39.9,40.5,41.11,42.28,39.27,3911174,158433082,14:23:11,51.154,4.615,624160.0092,624160.0092,2.50025
sh688158,优刻得,47.45,1.67,3.648,47.43,47.45,45.78,46.5,48.88,46.26,48871468,2337225238,14:23:12,-296.563,8.96,2165167.609345,1923973.69346,12.05293
sh688159,有方科技,47.81,5.04,11.784,47.81,47.82,42.77,43.0,50.0,42.73,9156564,429380640,14:23:13,43.862,4.679,444197.06842,443336.48842,9.87456
sh688160,步科股份,109.08,1.49,1.385,109.06,109.07,107.59,111.28,112.29,107.36,2075530,226622813,14:23:11,131.422,7.646,990797.703048,990797.703048,2.28502
sh688161,威高骨科,30.61,-0.59,-1.891,30.59,30.61,31.2,31.19,31.19,30.36,1803685,55233619,14:23:12,45.015,2.954,1224400.0,1224400.0,0.45092
sh688162,巨一科技,35.89,2.42,7.23,35.8,35.89,33.47,33.42,35.96,33.13,4293521,149364184,14:23:13,224.313,2.051,492054.681475,492054.681475,3.13165
sh688163,赛伦生物,33.53,0.53,1.606,33.44,33.53,33.0,33.3,33.68,31.65,2713134,88043384,14:23:13,81.78,3.225,362861.66,362861.66,2.50705
sh688165,埃夫特,17.3,0.1,0.581,17.3,17.31,17.2,17.27,17.5,17.16,3889577,67234614,14:23:07,-18.211,7.412,902679.4,902679.4,0.74544
sh688166,博瑞医药,57.61,-0.05,-0.087,57.6,57.61,57.66,58.72,59.5,56.96,22309352,1291734160,14:23:10,443.154,9.909,2437504.759494,2437504.759494,5.27278
sh688167,炬光科技,399.47,19.49,5.129,398.68,399.48,379.98,379.0,400.98,375.01,4248293,1646076472,14:23:12,-204.856,16.333,3589618.405228,3589618.405228,4.7277
sh688168,安博通,82.01,3.14,3.981,81.93,82.0,78.87,78.83,82.5,78.83,1297232,105473183,14:23:00,-41.005,6.398,632994.217804,632994.217804,1.68068
sh688169,石头科技,111.18,-2.44,-2.148,111.18,111.19,113.62,113.62,114.77,110.0,6777636,757926067,14:23:13,10.323,2.094,2880744.599424,2880744.599424,2.61577
sh688170,德龙激光,57.73,0.54,0.944,57.69,57.73,57.19,56.51,57.93,55.9,5030815,286897893,14:23:11,-174.939,4.912,596697.28,596697.28,4.86727
sh688171,纬德信息,48.73,0.06,0.123,48.73,48.76,48.67,48.82,49.14,46.99,1955937,94075868,14:23:13,348.071,4.948,408227.7782,408227.7782,2.33479
sh688172,燕东微,39.21,-1.28,-3.161,39.22,39.4,40.49,40.1,40.96,38.96,14457857,575520006,14:23:12,-261.4,2.997,5597690.558337,3051247.642185,1.8579
sh688173,希荻微,14.59,0.34,2.386,14.59,14.6,14.25,14.25,14.62,14.22,4308742,62273426,14:23:12,-19.716,4.168,602628.002249,598553.797273,1.05027
sh688175,高凌信息,35.7,0.3,0.847,35.68,35.7,35.4,35.33,35.8,34.83,1219619,43129989,14:23:04,-89.25,2.653,461661.69,461661.69,0.94312
sh688176,亚虹医药,14.29,0.09,0.634,14.28,14.29,14.2,14.11,14.49,13.93,13090435,186539155,14:23:09,-21.015,4.679,816202.624494,622595.221121,3.00456
sh688177,百奥泰,23.39,0.02,0.086,23.39,23.4,23.37,23.16,23.6,22.74,3951015,91444483,14:23:11,-19.016,20.003,968533.12,968533.12,0.95417
sh688178,万德斯,33.7,2.26,7.188,33.68,33.7,31.44,32.04,33.88,30.8,3392319,111663087,14:23:12,-38.598,2.876,286442.73428,286442.73428,3.99106
sh688179,阿拉丁,18.26,-0.2,-1.083,18.26,18.27,18.46,18.43,18.46,18.01,7826651,142124576,14:23:11,50.722,6.261,635462.980504,635462.980504,2.24898
sh688180,君实生物,44.35,0.85,1.954,44.35,44.36,43.5,43.04,45.37,42.81,27005239,1194009376,14:23:11,-50.977,7.551,4553369.577885,3398958.148385,3.52367
sh688181,八亿时空,33.67,0.95,2.903,33.66,33.68,32.72,32.72,33.68,32.52,2345328,77920266,14:23:13,59.07,2.184,452799.365382,452799.365382,1.74398
