代码,名称,最新价,涨跌幅,涨跌额,买入,卖出,成交量,成交额,今开,昨收,最高,最低
06809,澜起科技,221.2,9.29,18.8,221.2,221.2,1593963.0,344613668.0,202.4,202.4,224.0,199.4
06869,长飞光纤光缆,217.8,5.93,12.2,217.8,217.8,13417516.0,2822756621.0,203.0,205.6,221.2,199.0
09980,东鹏饮料,208.4,1.17,2.4,208.4,208.4,64000.0,13286190.0,206.0,206.0,213.0,204.0
06160,百济神州,194.6,2.15,4.1,194.6,194.6,2608201.0,506913044.3,193.0,190.5,196.0,192.0
03200,大族数控,142.5,9.62,12.5,142.5,142.5,926054.0,127881660.0,131.2,130.0,143.0,130.8
01989,广合科技,139.1,8.42,10.8,139.1,139.1,1246582.0,165908601.5,128.2,128.3,139.6,128.0
02676,纳芯微,135.5,9.1,11.3,135.5,135.5,351300.0,46371110.0,127.6,124.2,137.9,124.3
02359,药明康德,129.9,-0.38,-0.5,129.9,129.9,1956134.0,255757067.2,131.5,130.4,132.0,129.3
01304,峰岹科技,118.7,2.42,2.8,118.7,118.7,439000.0,53935460.0,117.8,115.9,127.8,117.8
09995,荣昌生物,118.7,0.34,0.4,118.7,118.7,3370794.0,400447572.2,121.0,118.3,121.2,115.2
01211,比亚迪股份,112.7,5.03,5.4,112.7,112.7,19003646.0,2115427505.0,108.5,107.3,112.8,108.2
06821,凯莱英,99.05,0.41,0.4,99.05,99.05,183100.0,18401880.0,100.4,98.65,101.8,98.65
01347,华虹半导体,90.55,0.17,0.15,90.55,90.55,8298133.0,755590744.8,91.05,90.4,92.55,89.45
06166,剑桥科技,89.25,3.36,2.9,89.25,89.25,3310175.0,290261220.0,85.95,86.35,90.2,84.55
00300,美的集团,87.35,1.16,1.0,87.35,87.35,833020.0,72343689.3,86.45,86.35,87.6,86.35
01772,赣锋锂业,84.4,7.58,5.95,84.4,84.4,12415953.0,1028248892.45,79.7,78.45,84.85,78.8
00941,中国移动,81.85,0.61,0.5,81.85,81.85,8000487.0,653119344.15,81.35,81.35,81.85,81.3
09927,赛力斯,80.6,1.9,1.5,80.6,80.6,428900.0,34587330.0,79.7,79.1,81.45,79.65
02648,安井食品,80.45,0.19,0.15,80.45,80.45,121600.0,9832987.5,80.35,80.3,81.55,80.05
00501,豪威集团,80.35,2.16,1.7,80.35,80.35,683100.0,54546555.0,79.0,78.65,80.95,78.1
02692,兆威机电,68.05,4.61,3.0,68.05,68.05,570860.0,38621044.0,65.95,65.05,70.45,65.5
01276,恒瑞医药,67.6,-1.02,-0.7,67.6,67.6,1790300.0,121914300.0,69.1,68.3,69.3,67.15
01880,中国中免,66.35,0.99,0.65,66.35,66.35,439000.0,29153310.0,66.4,65.7,67.0,65.8
03606,福耀玻璃,62.7,1.29,0.8,62.7,62.7,385200.0,24015040.0,61.75,61.9,63.5,61.75
02318,中国平安,62.55,0.0,0.0,62.55,62.55,12591530.0,788915934.45,62.55,62.55,63.05,62.3
02315,百奥赛图-B,60.25,-1.39,-0.85,60.25,60.25,671000.0,40388575.0,62.35,61.1,62.35,59.15
00981,中芯国际,59.35,0.08,0.05,59.35,59.35,27333170.0,1624304481.0,59.3,59.3,60.15,58.75
02631,天岳先进,57.3,3.34,1.85,57.3,57.3,958400.0,54389945.0,55.5,55.45,58.2,55.1
09696,天齐锂业,56.5,4.92,2.65,56.5,56.5,7809000.0,437174960.0,54.75,53.85,57.65,54.3
00470,先导智能,51.4,5.24,2.56,51.4,51.4,1525800.0,78383433.6,49.0,48.84,52.5,49.0
03968,招商银行,51.3,0.98,0.5,51.3,51.3,7435614.0,380891742.8,51.0,50.8,51.45,51.0
00168,青岛啤酒股份,50.7,-0.78,-0.4,50.7,50.7,1138000.0,57778800.0,51.5,51.1,51.5,50.55
01336,新华保险,48.4,1.94,0.92,48.4,48.4,3729024.0,179550119.76,47.46,47.48,48.8,47.46
02768,国恩科技,48.1,1.05,0.5,48.1,48.1,141600.0,6801028.0,47.6,47.6,48.74,47.2
01088,中国神华,46.1,1.1,0.5,46.1,46.1,6922746.0,317272105.4,45.6,45.6,46.12,45.2
03347,泰格医药,43.84,-1.92,-0.86,43.84,43.84,914400.0,40465431.0,44.7,44.7,45.14,43.58
02714,牧原股份,42.8,-0.47,-0.2,42.8,42.8,766100.0,32673316.0,43.28,43.0,43.48,42.0
01072,东方电气,42.28,8.02,3.14,42.28,42.28,15575723.0,647730233.16,39.86,39.14,42.86,39.2
06693,赤峰黄金,42.18,0.91,0.38,42.18,42.18,2597800.0,108688276.0,42.5,41.8,42.5,41.52
01385,上海复旦,40.72,2.21,0.88,40.72,40.72,1530000.0,61994120.0,40.96,39.84,40.96,39.68
00358,江西铜业股份,40.22,2.65,1.04,40.22,40.22,8845638.0,348435892.92,39.0,39.18,40.28,38.92
02579,中伟新材,38.9,1.57,0.6,38.9,38.9,855800.0,33287744.0,39.36,38.3,39.5,38.02
02899,紫金矿业,37.96,-0.05,-0.02,37.96,37.96,23049548.0,872796971.04,38.0,37.98,38.2,37.62
03898,时代电气,37.82,-0.99,-0.38,37.82,37.82,1084100.0,41034584.0,38.62,38.2,38.62,37.48
03288,海天味业,36.76,0.71,0.26,36.76,36.76,253239.0,9282225.74,36.66,36.5,36.88,36.44
06936,顺丰控股,35.9,-0.66,-0.24,35.9,35.9,809800.0,29076972.0,36.4,36.14,36.4,35.66
06185,康希诺生物,34.72,1.4,0.48,34.72,34.72,443200.0,15303410.0,34.34,34.24,34.96,33.98
02601,中国太保,34.08,0.65,0.22,34.08,34.08,2449700.0,83330406.6,33.84,33.86,34.36,33.64
01787,山东黄金,33.44,1.03,0.34,33.44,33.44,7961136.0,262045764.12,33.3,33.1,33.48,32.52
02865,钧达股份,32.7,2.89,0.92,32.7,32.7,5800500.0,189748376.0,31.8,31.78,33.44,31.52
02338,潍柴动力,32.62,0.99,0.32,32.62,32.62,8179230.0,262739611.2,33.14,32.3,33.14,31.66
02050,三花智控,31.46,1.35,0.42,31.46,31.46,8525044.0,271206750.6,31.72,31.04,32.74,31.3
01513,丽珠医药,29.26,-0.27,-0.08,29.26,29.26,352716.0,10350821.34,29.34,29.34,29.52,29.04
02628,中国人寿,28.08,2.41,0.66,28.08,28.08,20476250.0,569977195.42,27.42,27.42,28.18,27.4
01877,君实生物,27.4,-0.36,-0.1,27.4,27.4,2679400.0,73927267.2,27.6,27.5,27.98,27.02
06030,中信证券,27.26,1.41,0.38,27.26,27.26,9049897.0,248195569.58,27.2,26.88,27.7,27.1
00883,中国海洋石油,26.86,2.44,0.64,26.86,26.86,46041141.0,1224902444.94,26.34,26.22,26.98,26.14
03268,美格智能,25.58,12.99,2.94,25.58,25.58,4149800.0,101350592.0,23.18,22.64,26.06,23.02
09611,龙旗科技,25.02,2.04,0.5,25.02,25.02,401800.0,10040034.0,24.66,24.52,25.26,24.64
00763,中兴通讯,23.26,-2.92,-0.7,23.26,23.26,18875991.0,440333666.76,23.96,23.96,23.96,23.16
06127,昭衍新药,22.68,-0.61,-0.14,22.68,22.68,2021952.0,45984474.72,22.8,22.82,23.12,22.32
03759,康龙化成,21.82,1.11,0.24,21.82,21.82,3030925.0,66161861.6,21.88,21.58,22.08,21.44
06031,三一重工,21.8,-1.8,-0.4,21.8,21.8,1972600.0,43190635.6,22.02,22.2,22.5,21.68
06826,昊海生物科技,21.8,-0.64,-0.14,21.8,21.8,76100.0,1664564.0,22.02,21.94,22.04,21.78
00921,海信家电,21.28,0.66,0.14,21.28,21.28,297100.0,6301632.0,21.36,21.14,21.38,21.06
06690,海尔智家,21.22,1.43,0.3,21.22,21.22,7960563.0,167516438.44,20.8,20.92,21.24,20.8
06680,金力永磁,21.16,2.82,0.58,21.16,21.16,3018600.0,63339584.4,20.9,20.58,21.3,20.56
00914,海螺水泥,20.48,-2.01,-0.42,20.48,20.48,7834000.0,160540285.5,20.9,20.9,21.0,20.22
02196,复星医药,20.28,-2.03,-0.42,20.28,20.28,1861038.0,37902371.9,20.7,20.7,20.76,20.22
03908,中金公司,19.99,3.79,0.73,19.99,19.99,19284980.0,384342826.0,20.02,19.26,20.12,19.66
03993,洛阳钼业,19.57,1.29,0.25,19.57,19.57,19885082.0,384918076.7,19.32,19.32,19.6,19.13
09981,沃尔核材,19.43,0.88,0.17,19.43,19.43,1377200.0,26863938.0,19.6,19.26,19.66,19.31
00564,中创智领,18.57,-0.75,-0.14,18.57,18.57,705800.0,13069684.8,18.65,18.71,18.97,18.4
01138,中远海能,17.94,-3.7,-0.69,17.94,17.94,18790138.0,341841460.94,18.63,18.63,18.94,17.93
06655,华新建材,17.57,0.51,0.09,17.57,17.57,1021708.0,17889715.02,17.5,17.48,17.8,17.28
00874,白云山,16.96,-0.12,-0.02,16.96,16.96,636000.0,10795840.0,17.08,16.98,17.08,16.9
01776,广发证券,16.9,2.74,0.45,16.9,16.9,7372400.0,124254285.2,16.54,16.45,17.14,16.5
06613,蓝思科技,16.72,-14.95,-2.94,16.72,16.72,50571401.0,834166489.98,18.15,19.66,18.15,15.68
02465,龙蟠科技,16.49,24.27,3.22,16.49,16.49,44955100.0,712161680.0,15.24,13.27,16.81,14.07
02218,安德利果汁,16.36,4.01,0.63,16.36,16.36,879500.0,14227155.0,15.73,15.73,16.38,15.73
06886,华泰证券,16.34,2.19,0.35,16.34,16.34,7346200.0,119588576.0,15.99,15.99,16.46,15.99
00699,均胜电子,16.22,1.0,0.16,16.22,16.22,1718000.0,28000241.5,16.4,16.06,16.49,16.07
09969,诺诚健华,15.47,-0.58,-0.09,15.47,15.47,3026000.0,47023040.0,15.62,15.56,15.74,15.24
00995,安徽皖通高速公路,15.45,0.46,0.07,15.45,15.45,1278000.0,19617760.0,15.38,15.38,15.71,15.15
02208,金风科技,15.11,0.94,0.14,15.11,15.11,17280810.0,261082732.8,15.2,14.97,15.4,14.93
01919,中远海控,14.95,-1.25,-0.19,14.95,14.95,6415200.0,96567248.0,15.15,15.14,15.25,14.94
01171,兖矿能源,14.77,0.48,0.07,14.77,14.77,10339630.0,152076425.8,14.92,14.7,14.92,14.56
02611,国泰海通,14.76,3.8,0.54,14.76,14.76,9848244.0,144844516.0,14.22,14.22,14.98,14.22
00317,中船防务,14.33,0.07,0.01,14.33,14.33,2098000.0,30056960.0,14.59,14.32,14.59,14.2
06099,招商证券,14.0,0.86,0.12,14.0,14.0,1611600.0,22603808.0,14.0,13.88,14.15,13.88
00638,广和通,13.74,1.33,0.18,13.74,13.74,572800.0,7861408.0,13.38,13.56,13.86,13.38
01898,中煤能源,13.57,0.3,0.04,13.57,13.57,7273200.0,98478189.0,13.54,13.53,13.66,13.39
02603,吉宏股份,13.31,3.34,0.43,13.31,13.31,1283500.0,16988015.0,12.88,12.88,13.69,12.85
01858,春立医疗,13.3,-1.85,-0.25,13.3,13.3,379250.0,5057648.75,13.58,13.55,13.65,13.19
02333,长城汽车,13.24,-0.53,-0.07,13.24,13.24,8787326.0,117289628.4,13.3,13.31,13.64,13.2
02715,埃斯顿,13.23,2.24,0.29,13.23,13.23,714000.0,9424982.0,12.94,12.94,13.33,12.94
02600,中国铝业,13.22,5.09,0.64,13.22,13.22,38981380.0,509782259.5,12.78,12.58,13.26,12.78
02701,国民技术,12.81,0.71,0.09,12.81,12.81,2079200.0,26643560.0,12.77,12.72,12.97,12.6
02607,上海医药,11.73,-0.42,-0.05,11.73,11.73,1919400.0,22468109.3,11.79,11.78,11.82,11.64
06066,中信建投证券,11.16,1.92,0.21,11.16,11.16,2236500.0,24999250.0,11.01,10.95,11.3,11.01
02691,南华期货股份,11.03,1.29,0.14,11.03,11.03,688000.0,7590305.0,10.94,10.89,11.15,10.92
02039,中集集团,10.91,0.46,0.05,10.91,10.91,809600.0,8778638.0,10.84,10.86,11.05,10.74
00857,中国石油股份,10.61,0.28,0.03,10.61,10.61,42216118.0,445810967.33,10.48,10.58,10.65,10.44
00177,江苏宁沪高速公路,10.41,-0.67,-0.07,10.41,10.41,2816500.0,29446105.0,10.35,10.48,10.55,10.35
00811,新华文轩,10.38,-0.67,-0.07,10.38,10.38,314000.0,3268080.0,10.44,10.45,10.54,10.35
06865,福莱特玻璃,9.38,1.63,0.15,9.38,9.38,1012000.0,9481346.0,9.35,9.23,9.46,9.26
02883,中海油田服务,8.99,-0.99,-0.09,8.99,8.99,5190000.0,46200894.0,9.08,9.08,9.08,8.83
06881,中国银河,8.73,0.81,0.07,8.73,8.73,11054500.0,96735957.5,8.76,8.66,8.85,8.68
00939,建设银行,8.53,0.59,0.05,8.53,8.53,66726498.0,568165198.85,8.48,8.48,8.54,8.48
01157,中联重科,8.45,-5.59,-0.5,8.45,8.45,15544700.0,133362291.0,8.92,8.95,8.96,8.41
00568,山东墨龙,8.23,-1.56,-0.13,8.23,8.23,21278000.0,175619892.0,8.2,8.36,8.37,8.2
00038,第一拖拉机股份,8.17,-0.24,-0.02,8.17,8.17,2524735.0,20612947.0,8.27,8.19,8.35,8.1
01963,重庆银行,8.16,-0.61,-0.05,8.16,8.16,477500.0,3897845.0,8.23,8.21,8.23,8.13
06178,光大证券,8.13,0.62,0.05,8.13,8.13,2105800.0,17145646.0,8.08,8.08,8.2,8.08
00998,中信银行,8.05,-1.59,-0.13,8.05,8.05,6573291.0,53195421.09,8.2,8.18,8.2,8.04
06198,青岛港,7.61,2.98,0.22,7.61,7.61,2434000.0,18413045.0,7.4,7.39,7.62,7.4
00548,深圳高速公路股份,7.44,0.81,0.06,7.44,7.44,670000.0,4981790.0,7.42,7.38,7.57,7.33
03328,交通银行,7.13,-0.14,-0.01,7.13,7.13,6155299.0,43986725.54,7.13,7.14,7.18,7.12
03618,重庆农村商业银行,6.99,-2.24,-0.16,6.99,6.99,5966000.0,41847380.0,7.08,7.15,7.09,6.96
01398,工商银行,6.97,-0.29,-0.02,6.97,6.97,87920049.0,614146977.12,6.97,6.99,7.01,6.95
00719,山东新华制药股份,6.42,0.31,0.02,6.42,6.42,132000.0,845860.0,6.4,6.4,6.42,6.4
00916,龙源电力,6.37,1.11,0.07,6.37,6.37,25395295.0,160746999.97,6.35,6.3,6.38,6.29
00902,华能国际电力股份,6.21,-0.32,-0.02,6.21,6.21,16574000.0,103355820.0,6.2,6.23,6.28,6.19
03958,东方证券,6.09,2.01,0.12,6.09,6.09,6721600.0,40874136.0,6.07,5.97,6.14,5.98
01288,农业银行,6.0,0.0,0.0,6.0,6.0,35585182.0,213329666.22,5.99,6.0,6.02,5.96
01330,绿色动力环保,5.81,-0.51,-0.03,5.81,5.81,331000.0,1931880.0,5.95,5.84,5.95,5.77
00107,四川成渝高速公路,5.81,0.35,0.02,5.81,5.81,2496000.0,14462412.0,5.71,5.79,5.84,5.68
01057,浙江世宝,5.74,3.99,0.22,5.74,5.74,28460000.0,165762660.0,5.62,5.52,6.02,5.62
01186,中国铁建,5.46,-0.73,-0.04,5.46,5.46,4776155.0,26214700.95,5.5,5.5,5.51,5.46
01339,中国人民保险集团,5.44,1.3,0.07,5.44,5.44,22606000.0,121869987.0,5.38,5.37,5.46,5.35
01766,中国中车,5.13,0.39,0.02,5.13,5.13,5339160.0,27232779.8,5.11,5.11,5.13,5.08
03988,中国银行,5.12,-0.19,-0.01,5.12,5.12,56472773.0,289072044.6,5.14,5.13,5.15,5.1
00753,中国国航,5.08,2.01,0.1,5.08,5.08,14176000.0,71987200.0,5.02,4.98,5.14,4.99
00598,中国外运,5.06,0.2,0.01,5.06,5.06,4080300.0,20787065.0,5.05,5.05,5.12,5.05
01658,邮储银行,5.04,0.4,0.02,5.04,5.04,20456000.0,102918435.0,5.01,5.02,5.07,5.0
00553,南京熊猫电子股份,4.99,0.0,0.0,4.99,4.99,2023000.0,10115170.0,4.96,4.99,5.03,4.96
09989,海普瑞,4.95,-1.2,-0.06,4.95,4.95,107000.0,530250.0,5.01,5.01,5.01,4.94
00728,中国电信,4.92,0.41,0.02,4.92,4.92,47470000.0,231863540.0,4.91,4.9,4.93,4.86
01456,国联民生,4.73,2.16,0.1,4.73,4.73,2322000.0,10975107.5,4.65,4.63,4.77,4.65
00386,中国石油化工股份,4.59,1.1,0.05,4.59,4.59,46633077.0,213340576.58,4.55,4.54,4.6,4.53
00187,京城机电股份,4.58,-0.65,-0.03,4.58,4.58,2444000.0,11272160.0,4.69,4.61,4.69,4.56
01800,中国交通建设,4.58,0.88,0.04,4.58,4.58,5202151.0,23782569.5,4.55,4.54,4.6,4.53
03866,青岛银行,4.34,-0.69,-0.03,4.34,4.34,1047500.0,4554760.0,4.39,4.37,4.39,4.32
01055,中国南方航空股份,4.29,1.9,0.08,4.29,4.29,10344000.0,44381320.0,4.26,4.21,4.33,4.24
01065,天津创业环保股份,4.25,-0.23,-0.01,4.25,4.25,116000.0,494140.0,4.25,4.26,4.29,4.25
00390,中国中铁,4.08,0.0,0.0,4.08,4.08,11674661.0,47507131.0,4.09,4.08,4.1,4.05
01071,华电国际电力股份,4.01,-0.25,-0.01,4.01,4.01,4020000.0,16121280.0,4.04,4.02,4.04,3.99
02727,上海电气,4.0,2.3,0.09,4.0,4.0,17588000.0,69939870.0,3.91,3.91,4.04,3.9
00670,中国东方航空股份,3.98,1.02,0.04,3.98,3.98,11170000.0,44385240.0,3.98,3.94,4.04,3.91
00956,新天绿色能源,3.83,0.0,0.0,3.83,3.83,1491000.0,5686379.0,3.79,3.83,3.83,3.79
01108,凯盛新能,3.77,1.07,0.04,3.77,3.77,750000.0,2821640.0,3.75,3.73,3.78,3.73
01988,民生银行,3.65,-0.27,-0.01,3.65,3.65,10463004.0,38076955.16,3.66,3.66,3.66,3.62
03969,中国通号,3.61,-1.37,-0.05,3.61,3.61,1942000.0,7025280.0,3.63,3.66,3.65,3.6
01816,中广核电力,3.3,-0.9,-0.03,3.3,3.3,30830000.0,101943165.0,3.35,3.33,3.36,3.28
06818,中国光大银行,3.17,1.28,0.04,3.17,3.17,10793000.0,34102086.0,3.14,3.13,3.19,3.12
01635,大众公用,3.14,0.64,0.02,3.14,3.14,5316300.0,16678424.0,3.13,3.12,3.16,3.12
02238,广汽集团,3.13,0.64,0.02,3.13,3.13,4943200.0,15536648.0,3.12,3.11,3.16,3.12
02202,万科企业,3.01,0.33,0.01,3.01,3.01,5544800.0,16761372.5,3.01,3.0,3.05,3.0
06806,申万宏源,2.89,1.05,0.03,2.89,2.89,6768800.0,19622048.0,2.88,2.86,2.92,2.88
01349,复旦张江,2.87,0.7,0.02,2.87,2.87,718000.0,2046970.0,2.85,2.85,2.9,2.83
03678,弘业期货,2.84,0.0,0.0,2.84,2.84,2698000.0,7717130.0,2.86,2.84,2.89,2.83
00323,马鞍山钢铁股份,2.72,1.87,0.05,2.72,2.72,3340300.0,9084700.0,2.69,2.67,2.73,2.69
02068,中铝国际,2.64,-0.38,-0.01,2.64,2.64,5235000.0,13896920.0,2.67,2.65,2.67,2.64
00991,大唐发电,2.5,-0.4,-0.01,2.5,2.5,6642000.0,16626160.0,2.51,2.51,2.53,2.49
03369,秦港股份,2.46,0.0,0.0,2.46,2.46,137500.0,338165.0,2.46,2.46,2.47,2.45
02016,浙商银行,2.43,0.0,0.0,2.43,2.43,2084000.0,5070952.0,2.43,2.43,2.44,2.42
00525,广深铁路股份,2.36,4.89,0.11,2.36,2.36,9670000.0,22534864.0,2.27,2.25,2.37,2.25
00895,东江环保,2.11,1.44,0.03,2.11,2.11,276400.0,580561.0,2.11,2.08,2.12,2.07
01375,中州证券,1.95,2.09,0.04,1.95,1.95,7584000.0,14758350.0,1.94,1.91,1.97,1.93
01618,中国中冶,1.6,0.0,0.0,1.6,1.6,8985000.0,14474470.0,1.61,1.6,1.62,1.6
00347,鞍钢股份,1.56,-0.64,-0.01,1.56,1.56,3126000.0,4876320.0,1.57,1.57,1.59,1.55
01528,红星美凯龙,1.3,0.78,0.01,1.3,1.3,841200.0,1092126.0,1.3,1.29,1.31,1.28
00338,上海石油化工股份,1.29,1.57,0.02,1.29,1.29,6334000.0,8152400.0,1.28,1.27,1.3,1.27
03996,中国能源建设,1.26,0.8,0.01,1.26,1.26,31690000.0,39869794.0,1.25,1.25,1.27,1.25
02866,中远海发,1.18,-0.84,-0.01,1.18,1.18,4278000.0,5026830.0,1.19,1.19,1.19,1.17
01812,晨鸣纸业,1.15,1.77,0.02,1.15,1.15,207000.0,238065.0,1.13,1.13,1.16,1.13
01053,重庆钢铁股份,1.15,0.88,0.01,1.15,1.15,3124000.0,3600080.0,1.15,1.14,1.16,1.15
06196,郑州银行,1.01,0.0,0.0,1.01,1.01,918000.0,932700.0,1.02,1.01,1.02,1.01
