代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时点,市盈率,市净率,流通市值,总市值,换手率
sh688183,生益电子,105.43,0.99,0.948,105.42,105.43,104.44,104.43,107.76,102.81,10894169,1150288497,10:49:21,263.575,17.002,8769890.648025,8769890.648025,1.30968
sh688184,ST帕瓦,10.43,-0.02,-0.191,10.43,10.48,10.45,10.45,10.49,10.34,346498,3602380,10:48:58,-2.277,1.043,165886.557102,104808.477102,0.34482
sh688185,康希诺,72.05,0.81,1.137,72.05,72.06,71.24,71.21,72.49,70.59,1025738,73454167,10:49:23,655.0,3.593,1779950.586205,824056.751705,0.89684
sh688186,广大特材,24.19,0.36,1.511,24.19,24.2,23.83,23.82,24.3,23.64,4005858,96272794,10:49:22,44.796,1.418,678503.752164,678503.752164,1.42817
sh688187,时代电气,51.38,0.2,0.391,51.36,51.38,51.18,51.3,51.99,51.1,2358132,121278621,10:49:21,17.184,1.642,6977138.940856,4464446.796656,0.27139
sh688188,柏楚电子,144.12,0.94,0.657,144.11,144.18,143.18,143.58,144.88,143.25,462124,66689757,10:49:18,37.337,6.855,4161175.707924,4161175.707924,0.16005
sh688189,南新制药,7.73,-0.01,-0.129,7.72,7.73,7.74,7.74,7.79,7.54,2684263,20524384,10:49:22,-5.943,2.449,212111.2,212111.2,0.97823
sh688190,云路股份,87.67,-0.43,-0.488,87.67,87.7,88.1,88.09,88.87,87.53,404816,35613947,10:49:16,35.737,4.003,1052040.0,1052040.0,0.33735
sh688191,智洋创新,41.02,1.15,2.884,40.98,41.02,39.87,39.68,41.7,39.68,2692107,110069579,10:49:22,120.647,10.878,950229.81774,950229.81774,1.16214
sh688192,迪哲医药,61.01,0.81,1.346,60.88,60.94,60.2,59.55,61.89,58.8,2769766,166741321,10:49:22,-35.678,21.934,2837976.802042,2813867.175292,0.60054
sh688193,仁度生物,49.99,0.12,0.241,49.92,49.99,49.87,49.86,50.1,49.3,144084,7156147,10:49:13,-249.95,2.181,200309.28013,200309.28013,0.35958
sh688195,腾景科技,336.01,-5.49,-1.608,336.02,337.25,341.5,338.09,348.66,326.0,3884764,1308540155,10:49:21,622.241,45.004,4346289.35,4346289.35,3.0033
sh688196,卓越新能,59.99,-1.12,-1.833,59.99,60.05,61.11,61.5,61.5,59.03,1044556,62461889,10:49:21,48.379,2.629,763017.579205,719880.0,0.87046
sh688197,首药控股,42.44,0.65,1.555,42.33,42.37,41.79,41.94,42.8,41.03,1024612,42966705,10:49:22,-29.678,9.647,631164.891692,271636.719208,1.60083
sh688198,佰仁医疗,95.28,0.41,0.432,95.28,95.49,94.87,95.48,96.11,94.02,192261,18273756,10:49:21,89.047,10.535,1312464.211224,1312464.211224,0.13957
sh688199,久日新材,26.85,-0.02,-0.074,26.84,26.85,26.87,26.66,27.09,26.6,1673089,45000079,10:49:23,-81.364,1.686,432895.168935,432895.168935,1.03772
sh688200,华峰测控,294.99,8.99,3.143,294.25,294.96,286.0,284.57,296.49,281.51,953600,275287094,10:49:22,119.429,10.303,3998094.604275,3998094.604275,0.70359
sh688201,信安世纪,14.09,0.19,1.367,14.08,14.09,13.9,13.75,14.19,13.75,2911816,40766982,10:49:17,-93.003,3.435,446869.726744,426265.830977,0.96249
sh688202,美迪西,72.35,1.04,1.458,72.31,72.35,71.31,70.51,73.18,68.7,2217053,157948948,10:49:21,-29.291,4.711,972038.05124,972038.05124,1.65018
sh688203,海正生材,12.25,0.15,1.24,12.25,12.26,12.1,12.16,12.27,12.09,865842,10546781,10:49:21,245.0,1.681,248280.6333,248280.6333,0.4272
sh688205,德科立,241.03,-0.99,-0.409,241.0,241.4,242.02,238.0,244.44,237.2,4165104,1004414649,10:49:22,535.622,16.46,3815151.284887,3815151.284887,2.63139
sh688206,概伦电子,32.89,0.1,0.305,32.88,32.89,32.79,33.18,33.19,32.64,2170548,71423361,10:49:23,411.125,7.142,1431299.958517,1431299.958517,0.49877
sh688207,格灵深瞳,14.58,0.2,1.391,14.58,14.59,14.38,14.37,14.65,14.37,1193034,17345415,10:49:21,-17.357,1.972,377582.848326,377582.848326,0.46068
sh688208,道通科技,36.5,1.22,3.458,36.5,36.51,35.28,35.5,36.82,35.35,5973918,215150133,10:49:22,25.704,6.651,2446169.7239,2446169.7239,0.89139
sh688209,英集芯,21.33,0.34,1.62,21.33,21.34,20.99,21.0,21.45,20.94,2788230,59289701,10:49:22,73.552,4.436,925261.376517,925261.376517,0.64277
sh688210,统联精密,48.83,0.49,1.014,48.82,48.83,48.34,49.09,49.3,47.66,1461968,70746719,10:49:20,103.894,6.037,790356.652241,790356.652241,0.90324
sh688211,中科微至,32.59,-0.26,-0.791,32.59,32.6,32.85,32.96,32.96,32.5,136311,4447997,10:49:06,-48.642,1.265,427231.637258,427231.637258,0.10398
sh688212,澳华内镜,34.9,0.25,0.722,34.84,34.9,34.65,34.61,35.15,34.1,1846342,63605430,10:49:21,218.125,3.773,469981.7225,469981.7225,1.37106
sh688213,思特威,93.2,1.2,1.304,93.19,93.23,92.0,92.01,93.49,91.59,2872233,265622400,10:49:22,37.43,7.18,3749499.143,3015108.31632,0.88784
sh688215,瑞晟智能,76.23,1.35,1.803,76.22,76.23,74.88,75.98,76.88,74.87,437172,33317737,10:49:15,245.903,10.376,475852.579587,475852.579587,0.70033
sh688216,气派科技,29.36,0.67,2.335,29.33,29.36,28.69,28.99,29.38,28.64,1141216,33180735,10:49:16,-41.352,5.79,336993.50748,312055.12348,1.07372
sh688217,睿昂基因,28.02,0.21,0.755,28.0,28.02,27.81,27.81,28.27,27.59,254941,7111751,10:49:20,-30.791,1.852,156508.220592,156508.220592,0.45643
sh688218,江苏北人,23.93,0.14,0.588,23.92,23.93,23.79,23.78,23.98,23.4,881575,20883066,10:49:19,62.974,3.131,278725.483834,278725.483834,0.75688
sh688219,会通股份,10.87,0.06,0.555,10.87,10.88,10.81,10.82,10.93,10.79,1713559,18643350,10:49:23,25.279,2.011,597415.2,597415.2,0.31178
sh688220,翱捷科技,77.82,1.72,2.26,77.81,77.82,76.1,76.1,78.5,76.09,3527656,273641070,10:49:22,-81.063,5.964,3255217.518198,2872642.281624,0.95564
sh688221,前沿生物,20.5,-0.13,-0.63,20.49,20.5,20.63,20.28,20.74,20.03,5657922,115373166,10:49:21,-37.963,7.824,767886.23865,767886.23865,1.51048
sh688222,成都先导,27.45,-0.3,-1.081,27.44,27.45,27.75,27.53,27.65,26.82,9733338,264690038,10:49:22,211.154,7.479,1099866.6,1099866.6,2.4292
sh688223,晶科能源,6.71,0.01,0.149,6.7,6.71,6.7,6.7,6.75,6.66,55706694,373537377,10:49:21,671.0,2.522,6890771.615893,6890771.615893,0.54245
sh688225,亚信安全,16.98,0.2,1.192,16.97,16.98,16.78,16.88,17.03,16.74,2360812,39803373,10:49:22,-14.723,3.912,679216.98,679216.98,0.59019
sh688226,威腾电气,51.72,1.14,2.254,51.72,51.77,50.58,50.75,52.5,50.0,5222849,268456918,10:49:23,84.787,5.849,976346.98944,976346.98944,2.7667
sh688227,品高股份,76.68,6.29,8.936,76.44,76.68,70.39,69.42,77.4,69.42,4101737,306836078,10:49:21,-134.526,6.695,866907.8487,866907.8487,3.62808
sh688228,开普云,109.8,3.22,3.021,109.76,109.8,106.58,106.9,111.08,106.9,1276391,139746164,10:49:23,354.194,5.565,741707.3448,741707.3448,1.88953
sh688229,博睿数据,92.8,3.6,4.036,92.8,93.19,89.2,90.53,94.33,89.5,1532640,141065228,10:49:22,-34.887,9.845,412032.0,412032.0,3.45189
sh688230,芯导科技,64.6,-0.01,-0.015,64.59,64.6,64.61,64.88,65.08,64.22,334216,21637903,10:49:08,71.778,3.346,759696.0,759696.0,0.2842
sh688231,隆达股份,33.74,0.3,0.897,33.73,33.74,33.44,33.7,33.78,33.0,1160189,38636646,10:49:21,124.963,2.991,832896.000482,832896.000482,0.46998
sh688232,新点软件,22.28,0.14,0.632,22.27,22.28,22.14,22.29,22.39,22.15,713655,15887188,10:49:18,202.545,1.326,717375.8403,717375.8403,0.22164
sh688233,神工股份,73.95,1.08,1.482,73.95,73.96,72.87,72.8,74.85,71.88,2325360,171058429,10:49:17,123.25,6.663,1259410.91772,1259410.91772,1.3654
sh688234,天岳先进,89.32,-1.15,-1.271,89.32,89.35,90.47,88.66,90.48,88.48,4718679,423019132,10:49:21,-190.043,6.034,4328612.835008,3838179.045008,1.09811
sh688235,百济神州,255.0,0.6,0.236,254.91,255.0,254.4,255.0,256.86,249.6,2512052,636315482,10:49:23,247.573,12.829,39306187.254,2933909.13,2.18334
sh688236,春立医疗,20.92,0.1,0.48,20.9,20.91,20.82,20.96,21.59,20.7,1334100,27928962,10:49:20,29.465,2.688,802425.302,603391.376,0.46254
sh688237,超卓航科,58.07,2.49,4.48,58.04,58.1,55.58,56.14,58.25,54.83,1346972,77260658,10:49:22,387.133,4.303,520783.095264,520783.095264,1.50194
sh688238,和元生物,7.18,-0.02,-0.278,7.18,7.19,7.2,7.22,7.24,7.11,3128862,22451375,10:49:22,-14.447,3.146,466008.3506,460342.6126,0.48801
sh688239,航宇科技,62.51,0.18,0.289,62.41,62.51,62.33,62.04,62.86,61.17,2490318,154090624,10:49:22,48.085,6.052,1191638.394142,1191638.394142,1.30635
sh688244,永信至诚,18.99,0.14,0.743,18.98,18.99,18.85,18.95,19.02,18.75,628577,11892055,10:49:06,237.375,2.96,286675.924581,286675.924581,0.41638
sh688246,嘉和美康,19.2,-0.04,-0.208,19.2,19.21,19.24,19.37,19.37,18.98,1005270,19259807,10:49:22,-10.323,1.912,264164.34816,264164.34816,0.73065
sh688247,宣泰医药,9.44,-0.18,-1.871,9.43,9.44,9.62,9.6,9.61,9.38,1296248,12255035,10:49:19,33.714,3.272,427952.96,427952.96,0.28593
sh688248,南网科技,58.32,-0.94,-1.586,58.3,58.32,59.26,61.5,61.5,57.66,4904359,286414830,10:49:23,77.76,10.101,3293330.4,3293330.4,0.86849
sh688249,晶合集成,29.56,0.03,0.102,29.56,29.57,29.53,29.58,29.9,29.46,7782147,230944580,10:49:23,82.111,2.726,5934441.056332,3512373.105616,0.65494
sh688251,井松智能,35.47,-1.19,-3.246,35.46,35.47,36.66,36.66,36.7,35.41,1477116,52910411,10:49:21,70.94,4.266,356836.943355,354356.96963,1.47855
sh688252,天德钰,21.58,0.05,0.232,21.57,21.58,21.53,21.43,21.67,21.41,1506883,32416748,10:49:14,37.86,3.589,882668.053878,882668.053878,0.36841
sh688253,英诺特,41.57,-1.53,-3.55,41.56,41.57,43.1,41.79,42.0,40.5,2240170,92367086,10:49:21,22.967,2.802,569443.801612,569443.801612,1.63535
sh688255,凯尔达,29.9,0.76,2.608,29.88,29.92,29.14,29.3,30.14,29.23,1742678,51690343,10:49:21,99.667,3.102,328478.0213,328478.0213,1.58629
sh688256,寒武纪,1300.55,26.55,2.084,1300.56,1300.89,1274.0,1280.0,1306.98,1272.02,4007047,5177973441,10:49:23,263.803,46.335,54842264.78435,54842264.78435,0.95025
sh688257,新锐股份,78.5,3.87,5.186,78.52,78.55,74.63,76.0,78.66,75.11,5744448,443946537,10:49:23,87.058,8.398,1981406.7564,1981406.7564,2.27585
sh688258,卓易信息,114.72,8.22,7.718,114.72,114.83,106.5,108.0,116.21,107.98,4091420,461048437,10:49:21,424.889,15.879,1389743.742864,1389743.742864,3.37737
sh688259,创耀科技,37.51,0.42,1.132,37.46,37.51,37.09,37.08,37.8,36.75,760966,28504550,10:49:12,69.463,2.66,418986.7,418986.7,0.68126
sh688260,昀冢科技,28.93,0.58,2.046,28.93,28.94,28.35,28.07,29.3,27.86,2611034,74159305,10:49:23,-28.009,28.161,347160.0,347160.0,2.17586
sh688261,东微半导,74.23,0.94,1.283,74.14,74.23,73.29,73.02,74.89,73.02,1406311,104078398,10:49:21,224.939,3.085,909874.039425,906322.980147,1.1518
sh688262,国芯科技,35.96,1.0,2.86,35.96,35.97,34.96,35.65,37.0,35.59,9840882,356831963,10:49:21,-65.382,5.86,1208255.687148,1208255.687148,2.92883
sh688265,南模生物,43.78,-0.01,-0.023,43.78,43.86,43.79,44.36,44.36,43.12,214568,9367621,10:49:09,547.25,2.005,341324.259914,341324.259914,0.27522
sh688266,泽璟制药,101.24,0.93,0.927,101.13,101.23,100.31,100.8,102.42,97.8,1480589,148974080,10:49:22,-163.29,24.803,2679905.675064,2679905.675064,0.55933
sh688267,中触媒,30.94,-0.19,-0.61,30.91,30.94,31.13,31.31,31.31,30.87,840036,26061772,10:49:10,36.4,1.915,545162.8,545162.8,0.47675
sh688268,华特气体,93.2,-3.8,-3.918,93.17,93.2,97.0,96.91,96.92,89.45,5926804,551482709,10:49:22,82.478,6.046,1118366.23364,1117611.31364,4.94249
sh688269,凯立新材,38.41,0.61,1.614,38.41,38.44,37.8,37.98,38.49,37.0,473754,18082169,10:49:17,54.099,4.879,502034.064,502034.064,0.36246
sh688270,臻镭科技,178.6,8.05,4.72,178.62,178.68,170.55,171.0,182.21,171.0,13487935,2393238188,10:49:22,2232.5,17.19,3822961.576,3822961.576,6.30125
sh688271,联影医疗,114.29,0.29,0.254,114.23,114.29,114.0,114.19,114.73,113.43,1509977,172037563,10:49:21,74.214,4.527,9419301.644852,9419301.644852,0.18321
sh688272,富吉瑞,49.37,-0.53,-1.062,49.33,49.37,49.9,49.49,49.98,47.8,1571173,76425192,10:49:23,329.133,8.258,375212.0,375212.0,2.06733
sh688273,麦澜德,46.27,-0.12,-0.259,46.25,46.27,46.39,45.68,46.99,44.36,2014718,92066331,10:49:23,44.1,3.377,462700.0,462700.0,2.01472
sh688275,万润新能,129.81,1.78,1.39,129.38,129.81,128.03,129.0,130.55,126.75,3915196,503885617,10:49:23,-18.544,3.133,1637143.768203,1637143.768203,3.10438
sh688276,百克生物,17.89,-0.15,-0.831,17.88,17.89,18.04,18.1,18.1,17.83,717068,12855428,10:49:21,31.946,1.87,740033.442822,740033.442822,0.17335
sh688277,天智航,21.77,0.17,0.787,21.77,21.78,21.6,21.65,21.98,21.59,3233505,70528032,10:49:05,-80.63,7.947,992694.658018,992694.658018,0.70911
sh688278,特宝生物,64.48,-0.51,-0.785,64.5,64.6,64.99,64.88,65.03,63.52,1191249,76615303,10:49:23,25.486,7.63,2632005.76704,2632005.76704,0.29184
sh688279,峰岹科技,181.78,10.39,6.062,181.34,181.79,171.39,177.66,183.3,175.49,1689826,303830021,10:49:20,84.157,4.124,2092543.74624,1700698.77824,1.80618
sh688280,精进电动,10.76,-0.05,-0.463,10.76,10.77,10.81,10.76,10.89,10.65,11687618,125956496,10:49:21,-14.541,9.535,635078.513692,560105.50002,2.24527
sh688281,华秦科技,75.93,-0.07,-0.092,75.91,75.93,76.0,76.1,77.51,75.5,778703,59229298,10:49:20,35.648,4.443,2069629.135275,2069629.135275,0.28569
sh688282,理工导航,88.72,6.29,7.631,88.52,88.72,82.43,82.8,90.8,82.5,1900199,166104768,10:49:12,-806.545,6.131,780736.0,780736.0,2.15932
sh688283,坤恒顺维,40.8,0.08,0.196,40.76,40.78,40.72,40.91,41.26,39.89,906936,36763519,10:49:21,136.0,5.141,496944.0,496944.0,0.74461
sh688285,高铁电气,8.55,0.0,0.0,8.54,8.55,8.55,8.57,8.59,8.44,1159138,9851476,10:49:23,62.5,1.904,321727.875615,321727.875615,0.30804
sh688286,敏芯股份,70.58,0.73,1.045,70.55,70.58,69.85,69.98,70.79,69.64,537609,37780061,10:49:20,-112.032,3.696,395669.870776,395669.870776,0.95899
sh688287,*ST观典,2.26,0.3,15.306,2.26,2.27,1.96,2.2,2.35,2.05,47541092,105763067,10:49:23,-6.108,1.092,83736.5256,83736.5256,12.83106
sh688288,鸿泉技术,25.97,0.11,0.425,25.94,25.97,25.86,25.95,26.09,25.45,1193408,30704168,10:49:21,-865.667,3.348,259216.189288,259216.189288,1.19564
sh688289,圣湘生物,18.17,-0.09,-0.493,18.16,18.17,18.26,18.25,18.33,18.15,1539861,28021469,10:49:22,38.66,1.476,1052748.006902,1052748.006902,0.26577
sh688290,景业智能,53.65,1.43,2.738,53.65,53.66,52.22,52.19,53.8,52.01,455810,24266149,10:49:11,145.0,4.336,548247.81561,548247.81561,0.44604
sh688291,金橙子,41.9,-0.19,-0.451,41.85,41.9,42.09,42.12,42.56,41.8,692066,29112156,10:49:23,113.243,4.497,430173.473,430173.473,0.67409
sh688292,浩瀚深度,24.65,0.33,1.357,24.62,24.65,24.32,24.36,24.72,24.31,1342025,32876942,10:49:07,107.174,3.848,390329.814185,390329.814185,0.84751
sh688293,奥浦迈,53.2,-0.25,-0.468,53.12,53.2,53.45,54.6,54.6,52.53,486276,25820894,10:49:23,280.0,3.526,740926.99212,605523.21928,0.42723
sh688295,中复神鹰,52.23,-0.25,-0.476,52.22,52.23,52.48,52.41,53.29,51.41,8378459,437863312,10:49:23,474.818,9.956,4700700.0,4700700.0,0.93094
sh688296,和达科技,13.73,0.13,0.956,13.7,13.73,13.6,13.59,13.76,13.5,466196,6367187,10:49:21,-274.6,2.332,148144.86018,147450.80868,0.4341
sh688297,中无人机,49.26,-0.03,-0.061,49.21,49.26,49.29,49.36,49.57,48.86,3061484,150791610,10:49:22,378.923,5.807,3325050.0,3325050.0,0.45355
sh688298,东方生物,22.82,-0.14,-0.61,22.82,22.83,22.96,23.05,23.05,22.79,424224,9695225,10:49:09,-8.483,0.723,460051.2,460051.2,0.21043
sh688299,长阳科技,18.07,0.13,0.725,18.07,18.08,17.94,17.93,18.29,17.93,1935664,35133424,10:49:20,-180.7,2.494,519318.959458,519318.959458,0.67353
sh688300,联瑞新材,92.49,-0.53,-0.57,92.41,92.49,93.02,92.25,94.63,91.66,2383487,221455698,10:49:22,68.511,13.673,2233348.53831,2233348.53831,0.98708
sh688301,奕瑞科技,111.4,4.8,4.503,111.3,111.4,106.6,107.5,111.78,106.3,1548123,170812831,10:49:22,34.813,3.959,2355543.5867,2355543.5867,0.73215
sh688302,海创药业,47.0,0.53,1.141,47.0,47.03,46.47,46.25,47.16,45.56,1019072,47090500,10:49:21,-23.383,4.227,465373.3106,465373.3106,1.0292
sh688303,大全能源,22.39,0.49,2.237,22.39,22.4,21.9,22.16,22.62,22.01,8348467,186520070,10:49:22,-17.63,1.229,4803115.616036,4803115.616036,0.38917
sh688305,科德数控,57.69,0.5,0.874,57.63,57.69,57.19,57.48,57.85,57.36,567154,32668164,10:49:12,43.928,4.084,766738.625382,762741.285282,0.42897
sh688306,均普智能,9.19,0.17,1.885,9.19,9.2,9.02,9.04,9.28,9.04,5426532,49816703,10:49:23,1371.642,6.241,1128791.8932,1128791.8932,0.4418
sh688307,中润光学,81.36,0.08,0.098,81.32,81.36,81.28,81.29,81.6,79.9,1855248,149720332,10:49:21,114.592,8.0,722265.264,722265.264,2.08986
sh688308,欧科亿,100.38,2.86,2.933,100.38,100.39,97.52,95.55,102.0,95.55,4776094,472710098,10:49:22,278.833,6.182,1593850.784904,1593850.784904,3.00796
sh688309,恒誉环保,74.17,1.82,2.516,74.17,74.47,72.35,72.93,74.98,70.87,1355004,99403086,10:49:23,177.483,7.656,588919.212173,588919.212173,1.70653
sh688310,迈得医疗,15.81,0.07,0.445,15.8,15.81,15.74,15.72,15.81,15.48,755083,11823379,10:49:19,-131.75,3.262,262793.32989,262793.32989,0.45427
sh688311,盟升电子,39.1,0.17,0.437,39.09,39.1,38.93,39.09,39.56,38.52,1704758,66488527,10:49:22,-23.274,4.297,679526.02011,679526.02011,0.98092
sh688312,燕麦科技,60.61,-0.05,-0.082,60.6,60.61,60.66,60.66,61.28,59.74,3562724,215174743,10:49:20,63.8,5.795,883519.340176,883519.340176,2.44405
sh688313,仕佳光子,113.88,-0.71,-0.62,113.69,113.87,114.59,113.81,115.37,110.8,15848976,1793656251,10:49:21,793.036,34.87,5147220.303264,5147220.303264,3.50652
sh688314,康拓医疗,48.54,0.05,0.103,48.57,48.63,48.49,48.49,48.94,47.68,1017595,49274099,10:49:22,40.116,5.494,394334.940888,394334.940888,1.25259
sh688315,诺禾致源,14.37,-0.16,-1.101,14.37,14.38,14.53,14.52,14.53,14.3,1632217,23461649,10:49:16,35.049,2.234,598079.4,598079.4,0.39217
sh688316,青云科技,78.3,4.22,5.697,78.29,78.3,74.08,74.07,78.38,74.07,3229141,248358184,10:49:23,-39.15,98.268,375042.35007,375042.35007,6.74169
sh688317,之江生物,20.46,-0.31,-1.493,20.47,20.48,20.77,20.8,20.8,20.35,1443389,29540855,10:49:18,-30.537,1.158,393155.265954,393155.265954,0.75115
sh688318,财富趋势,114.1,0.91,0.804,114.09,114.1,113.19,113.6,115.5,112.65,1644060,188012738,10:49:22,92.764,7.611,2922323.17552,2922323.17552,0.64191
sh688319,欧林生物,29.09,0.15,0.518,29.09,29.12,28.94,28.24,29.25,28.24,3757542,108345838,10:49:23,529.872,13.06,1180207.1901,1179335.6537,0.92685
sh688320,禾川科技,31.24,0.04,0.128,31.21,31.24,31.2,31.5,31.83,31.08,832946,26083912,10:49:19,-28.4,3.774,471766.698832,471766.698832,0.55157
sh688321,微芯生物,31.75,0.63,2.024,31.72,31.75,31.12,31.11,31.97,30.91,7014863,220945783,10:49:21,254.0,9.362,1406338.586225,1294790.879425,1.72014
sh688322,奥比中光,83.14,1.84,2.263,83.14,83.19,81.3,82.69,84.49,81.82,4266894,355294377,10:49:20,-519.625,11.204,3335113.21136,2649475.523088,1.33894
sh688323,瑞华泰,20.9,0.25,1.211,20.9,20.91,20.65,20.7,21.18,20.21,2513541,51911828,10:49:22,-65.313,4.969,376203.71184,376203.71184,1.3964
sh688325,赛微微电,118.55,-0.11,-0.093,118.19,118.55,118.66,119.01,119.51,116.06,447151,52831985,10:49:23,101.646,5.805,1021178.022825,968144.063865,0.54754
sh688326,经纬恒润,120.69,2.07,1.745,120.51,120.63,118.62,121.0,122.36,119.35,649721,78410508,10:49:21,-25.249,3.672,1447567.44624,1347184.274949,0.58206
sh688327,云从科技,13.18,0.24,1.855,13.18,13.19,12.94,13.0,13.22,12.98,9112291,119649720,10:49:21,-19.672,14.419,1368806.94936,1098475.29072,1.09333
sh688328,深科达,40.8,0.3,0.741,40.8,40.84,40.5,40.88,41.1,40.1,1973671,79959016,10:49:21,-36.429,4.65,385381.6836,385381.6836,2.08951
sh688329,艾隆科技,24.07,0.07,0.292,24.06,24.07,24.0,23.99,24.16,23.61,506989,12132367,10:49:22,-83.0,2.392,185820.4,185820.4,0.65672
sh688330,宏力达,50.4,-0.4,-0.787,50.4,50.41,50.8,50.8,50.95,50.11,1011453,50977173,10:49:20,31.488,1.822,705600.0,705600.0,0.72247
sh688331,荣昌生物,154.56,5.56,3.732,154.55,154.56,149.0,148.0,156.0,144.01,6494254,980760786,10:49:22,119.814,24.176,8724563.977248,2520767.139072,3.98193
sh688332,中科蓝讯,127.35,1.04,0.823,127.35,127.36,126.31,126.0,127.78,125.77,835945,106166042,10:49:22,10.838,2.906,1535818.077,1535818.077,0.69317
sh688333,铂力特,95.76,0.16,0.167,95.76,95.8,95.6,95.6,96.89,94.62,3300875,315893748,10:49:21,248.857,5.326,2626909.138224,2626909.138224,1.20328
sh688334,西高院,22.09,-0.17,-0.764,22.08,22.1,22.26,22.27,22.27,21.98,1925986,42573572,10:49:20,28.115,2.404,699324.040394,346602.477882,1.22749
sh688335,复洁科技,34.34,-0.17,-0.493,34.33,34.34,34.51,34.51,34.7,34.1,514535,17657065,10:49:21,-98.114,4.44,508350.788928,508350.788928,0.34758
sh688336,三生国健,86.25,-3.03,-3.394,86.25,86.32,89.28,86.65,88.18,83.53,7607363,653420471,10:49:20,18.351,6.307,5330996.088375,5319777.464625,1.23339
sh688337,普源精电,56.4,1.66,3.033,56.37,56.4,54.74,54.7,57.88,54.1,3590041,201642439,10:49:22,128.182,3.459,1093451.71188,1048571.66568,1.93099
sh688338,赛科希德,29.22,0.04,0.137,29.19,29.22,29.18,29.42,29.5,28.99,295819,8629776,10:49:18,27.308,1.863,310148.0928,310148.0928,0.2787
sh688339,亿华通,25.77,0.89,3.577,25.77,25.78,24.88,25.06,25.9,25.0,3184755,80897733,10:49:21,-13.081,2.737,619851.172737,504543.405663,1.62664
sh688343,云天励飞,90.88,1.68,1.883,90.89,90.94,89.2,89.77,91.8,88.18,6310688,570629827,10:49:23,-55.755,8.424,3268075.51744,3268075.51744,1.7549
sh688345,博力威,52.71,-0.6,-1.125,52.62,52.71,53.31,53.34,53.89,51.83,2823067,148966224,10:49:21,94.125,4.754,533159.0145,527100.0,2.82307
sh688347,华虹公司,125.24,1.9,1.54,125.22,125.24,123.34,123.56,127.53,122.3,6692733,839273730,10:49:21,569.273,4.819,21762105.585132,5106661.0,1.64138
sh688348,昱能科技,53.3,0.64,1.215,53.29,53.3,52.66,52.65,53.55,52.34,989878,52566657,10:49:20,59.222,2.3,832958.72855,832958.72855,0.63341
sh688349,三一重能,23.57,-0.15,-0.632,23.56,23.57,23.72,23.77,23.95,23.51,2068355,49023156,10:49:22,15.637,2.178,2890634.734755,2803614.294755,0.17389
sh688350,富淼科技,28.44,0.4,1.427,28.41,28.45,28.04,28.04,28.75,27.98,1181249,33439648,10:49:15,218.769,3.014,407387.722032,407387.722032,0.82464
sh688351,微电生理,23.83,-0.36,-1.488,23.83,23.84,24.19,24.15,24.17,23.8,1604563,38346810,10:49:16,219.631,6.223,1121439.8,1121439.8,0.34096
sh688352,颀中科技,12.79,0.01,0.078,12.78,12.8,12.78,12.76,12.86,12.71,2907221,37185247,10:49:21,49.192,2.529,1520778.691352,467961.956317,0.79458
sh688353,华盛锂电,125.5,2.5,2.033,125.5,125.6,123.0,123.0,128.21,122.3,4587577,575668757,10:49:20,1394.444,5.834,2001725.0,2001725.0,2.87622
sh688355,明志科技,22.72,0.27,1.203,22.72,22.75,22.45,22.44,22.88,22.3,1088897,24555194,10:49:23,42.074,2.644,281628.195584,281628.195584,0.87845
sh688356,键凯科技,108.08,4.23,4.073,108.08,108.4,103.85,104.54,109.32,102.72,812570,86541889,10:49:23,220.571,5.051,655512.7656,655512.7656,1.33975
sh688357,建龙微纳,36.06,0.55,1.549,36.05,36.07,35.51,35.98,36.35,35.08,509451,18206520,10:49:15,48.08,2.078,360815.90925,360815.90925,0.50915
sh688358,祥生医疗,29.73,0.09,0.304,29.7,29.71,29.64,29.68,29.78,29.39,354999,10487039,10:49:03,23.595,2.381,333349.447449,332903.497449,0.31703
sh688359,三孚新科,93.29,1.49,1.623,93.29,93.37,91.8,92.97,94.5,90.3,1806190,167132740,10:49:16,-666.357,14.815,921202.805363,921202.805363,1.82912
sh688360,德马科技,19.0,0.22,1.171,19.0,19.01,18.78,18.78,19.09,18.77,807827,15312092,10:49:04,38.776,3.409,501116.7673,479343.4665,0.3202
sh688361,中科飞测,176.17,2.34,1.346,176.04,176.16,173.83,173.8,177.36,171.05,1850721,324257821,10:49:21,-4404.25,24.208,6168825.746229,4374143.533552,0.74538
sh688362,甬矽电子,48.93,1.4,2.946,48.93,48.94,47.53,48.34,49.68,47.82,7166881,349622572,10:49:21,305.813,7.871,2008529.972463,2008529.972463,1.74593
sh688363,华熙生物,42.89,-0.38,-0.878,42.88,42.89,43.27,43.26,43.26,42.56,1246429,53343537,10:49:23,119.139,2.926,2065917.979938,2065917.979938,0.25877
sh688365,光云科技,19.0,0.55,2.981,18.99,19.0,18.45,18.41,19.04,18.41,8038242,151767695,10:49:21,-100.0,8.538,809066.8996,809066.8996,1.88769
sh688366,昊海生科,38.84,-0.26,-0.665,38.84,38.85,39.1,39.08,39.08,38.75,174426,6785254,10:49:10,35.963,1.648,893245.79618,753697.40482,0.08989
sh688367,工大高科,38.02,0.92,2.48,38.03,38.05,37.1,37.1,38.14,36.37,1180727,44084523,10:49:21,126.733,5.652,333148.7292,333148.7292,1.34748
