代码,名称,最新价,涨跌幅,涨跌额,买入,卖出,成交量,成交额,今开,昨收,最高,最低
01211,比亚迪股份,113.0,5.31,5.7,113.0,113.0,26291718.0,2938465133.0,108.5,107.3,113.3,108.2
06821,凯莱英,100.0,1.37,1.35,100.0,100.0,247700.0,24849715.0,100.4,98.65,101.8,98.65
01347,华虹半导体,91.55,1.27,1.15,91.55,91.55,12081178.0,1099991642.05,91.05,90.4,92.55,89.45
06166,剑桥科技,90.3,4.57,3.95,90.3,90.3,4646245.0,410630829.5,85.95,86.35,91.4,84.55
00300,美的集团,87.7,1.56,1.35,87.7,87.7,1460570.0,127218276.8,86.45,86.35,87.8,86.35
01772,赣锋锂业,83.6,6.56,5.15,83.6,83.6,14342063.0,1189944599.55,79.7,78.45,84.85,78.8
00941,中国移动,81.75,0.49,0.4,81.75,81.75,13539658.0,1106870018.2,81.35,81.35,82.0,81.3
09927,赛力斯,81.3,2.78,2.2,81.3,81.3,700046.0,56603313.5,79.7,79.1,81.6,79.65
00501,豪威集团,80.1,1.84,1.45,80.1,80.1,807821.0,64559057.4,79.0,78.65,80.95,78.1
02648,安井食品,79.15,-1.43,-1.15,79.15,79.15,528000.0,41960726.5,80.35,80.3,81.55,78.1
02692,兆威机电,68.95,6.0,3.9,68.95,68.95,771800.0,52367321.0,65.95,65.05,70.45,65.5
01276,恒瑞医药,68.5,0.29,0.2,68.5,68.5,2593919.0,176525284.5,69.1,68.3,69.3,67.15
01880,中国中免,66.6,1.37,0.9,66.6,66.6,593200.0,39410452.5,66.4,65.7,67.0,65.8
03606,福耀玻璃,62.8,1.45,0.9,62.8,62.8,578000.0,36126360.0,61.75,61.9,63.5,61.75
02318,中国平安,62.6,0.08,0.05,62.6,62.6,17942190.0,1123035498.8,62.55,62.55,63.05,62.3
00981,中芯国际,59.75,0.76,0.45,59.75,59.75,37632162.0,2238790402.75,59.3,59.3,60.15,58.75
02315,百奥赛图-B,59.4,-2.78,-1.7,59.4,59.4,1386500.0,82379012.5,62.35,61.1,62.35,57.55
02631,天岳先进,58.15,4.87,2.7,58.15,58.15,1349100.0,76993105.0,55.5,55.45,58.4,55.1
09696,天齐锂业,56.65,5.2,2.8,56.65,56.65,10413400.0,584681343.2,54.75,53.85,57.65,54.3
03968,招商银行,51.25,0.89,0.45,51.25,51.25,9821212.0,503173754.6,51.0,50.8,51.45,51.0
00470,先导智能,51.2,4.83,2.36,51.2,51.2,1802300.0,92597583.6,49.0,48.84,52.5,49.0
00168,青岛啤酒股份,50.65,-0.88,-0.45,50.65,50.65,2064058.0,104681440.6,51.5,51.1,51.5,50.5
01336,新华保险,49.3,3.83,1.82,49.3,49.3,6265824.0,303723734.76,47.46,47.48,49.4,47.46
02768,国恩科技,47.78,0.38,0.18,47.78,47.78,193800.0,9302824.0,47.6,47.6,48.74,47.2
01088,中国神华,46.16,1.23,0.56,46.16,46.16,9547198.0,438162717.7,45.6,45.6,46.16,45.2
03347,泰格医药,43.88,-1.83,-0.82,43.88,43.88,1342499.0,59240491.18,44.7,44.7,45.14,43.58
02714,牧原股份,43.1,0.23,0.1,43.1,43.1,1308200.0,55923068.0,43.28,43.0,43.48,42.0
01072,东方电气,42.36,8.23,3.22,42.36,42.36,18951123.0,790505789.16,39.86,39.14,42.86,39.2
06693,赤峰黄金,42.2,0.96,0.4,42.2,42.2,3623000.0,151725440.0,42.5,41.8,42.5,41.52
01385,上海复旦,40.64,2.01,0.8,40.64,40.64,2010000.0,81504940.0,40.96,39.84,40.96,39.68
00358,江西铜业股份,40.08,2.3,0.9,40.08,40.08,11527109.0,455865117.42,39.0,39.18,40.3,38.92
02579,中伟新材,38.62,0.84,0.32,38.62,38.62,1038200.0,40320452.0,39.36,38.3,39.5,38.02
03898,时代电气,38.0,-0.52,-0.2,38.0,38.0,1791400.0,67889673.0,38.62,38.2,38.62,37.48
02899,紫金矿业,37.88,-0.26,-0.1,37.88,37.88,30867662.0,1168715062.42,38.0,37.98,38.2,37.62
03288,海天味业,36.5,0.0,0.0,36.5,36.5,508339.0,18639535.74,36.66,36.5,36.9,36.44
06936,顺丰控股,36.0,-0.39,-0.14,36.0,36.0,1228600.0,44114340.0,36.4,36.14,36.4,35.66
06185,康希诺生物,35.38,3.33,1.14,35.38,35.38,849800.0,29544670.0,34.34,34.24,35.4,33.98
02601,中国太保,34.04,0.53,0.18,34.04,34.04,4276900.0,145331844.4,33.84,33.86,34.36,33.64
01787,山东黄金,33.16,0.18,0.06,33.16,33.16,9366386.0,308668189.12,33.3,33.1,33.48,32.52
02865,钧达股份,32.98,3.78,1.2,32.98,32.98,7011100.0,229637302.0,31.8,31.78,33.44,31.52
02338,潍柴动力,32.88,1.8,0.58,32.88,32.88,11054598.0,357070026.96,33.14,32.3,33.14,31.66
02050,三花智控,31.68,2.06,0.64,31.68,31.68,10175563.0,323258473.74,31.72,31.04,32.74,31.3
01513,丽珠医药,29.26,-0.27,-0.08,29.26,29.26,434816.0,12750657.34,29.34,29.34,29.52,29.04
02628,中国人寿,28.12,2.55,0.7,28.12,28.12,29696060.0,829090507.22,27.42,27.42,28.18,27.4
01877,君实生物,27.58,0.29,0.08,27.58,27.58,3268000.0,90106030.0,27.6,27.5,27.98,27.02
06030,中信证券,27.26,1.41,0.38,27.26,27.26,10840000.0,297016433.24,27.2,26.88,27.7,27.1
00883,中国海洋石油,26.72,1.91,0.5,26.72,26.72,60468521.0,1611863192.34,26.34,26.22,26.98,26.14
03268,美格智能,25.72,13.6,3.08,25.72,25.72,5439800.0,134111924.0,23.18,22.64,26.06,23.02
09611,龙旗科技,25.0,1.96,0.48,25.0,25.0,508300.0,12701428.0,24.66,24.52,25.26,24.64
00763,中兴通讯,23.44,-2.17,-0.52,23.44,23.44,25376991.0,591965227.76,23.96,23.96,23.96,23.16
06127,昭衍新药,23.0,0.79,0.18,23.0,23.0,2470192.0,56249674.8,22.8,22.82,23.12,22.32
03759,康龙化成,21.9,1.48,0.32,21.9,21.9,3915925.0,85501938.0,21.88,21.58,22.08,21.44
06031,三一重工,21.86,-1.53,-0.34,21.86,21.86,2971800.0,64939186.8,22.02,22.2,22.5,21.62
06826,昊海生物科技,21.86,-0.36,-0.08,21.86,21.86,102320.0,2238286.0,22.02,21.94,22.04,21.78
00921,海信家电,21.46,1.51,0.32,21.46,21.46,419700.0,8913530.0,21.36,21.14,21.48,21.06
06690,海尔智家,21.24,1.53,0.32,21.24,21.24,10378963.0,218840416.44,20.8,20.92,21.28,20.8
06680,金力永磁,21.1,2.53,0.52,21.1,21.1,3849000.0,80865365.4,20.9,20.58,21.3,20.56
00914,海螺水泥,20.48,-2.01,-0.42,20.48,20.48,11033000.0,225933640.0,20.9,20.9,21.0,20.22
02196,复星医药,20.4,-1.45,-0.3,20.4,20.4,2526038.0,51424413.4,20.7,20.7,20.76,20.22
03908,中金公司,19.98,3.74,0.72,19.98,19.98,22256580.0,443645700.0,20.02,19.26,20.12,19.66
03993,洛阳钼业,19.61,1.5,0.29,19.61,19.61,29788783.0,578943302.26,19.32,19.32,19.66,19.13
09981,沃尔核材,19.53,1.4,0.27,19.53,19.53,1992000.0,38790244.0,19.6,19.26,19.66,19.31
00564,中创智领,18.59,-0.64,-0.12,18.59,18.59,926400.0,17160474.8,18.65,18.71,18.97,18.4
01138,中远海能,17.73,-4.83,-0.9,17.73,17.73,30946138.0,557962940.94,18.63,18.63,18.94,17.6
06655,华新建材,17.62,0.8,0.14,17.62,17.62,1919408.0,33646018.32,17.5,17.48,17.8,17.28
00874,白云山,17.03,0.29,0.05,17.03,17.03,1180000.0,20043650.0,17.08,16.98,17.08,16.9
06613,蓝思科技,16.92,-13.94,-2.74,16.92,16.92,56865886.0,940108588.38,18.15,19.66,18.15,15.68
01776,广发证券,16.88,2.61,0.43,16.88,16.88,8989800.0,151463668.8,16.54,16.45,17.14,16.5
02465,龙蟠科技,16.42,23.74,3.15,16.42,16.42,52161600.0,831691190.0,15.24,13.27,16.88,14.07
06886,华泰证券,16.37,2.38,0.38,16.37,16.37,9497200.0,154621731.0,15.99,15.99,16.46,15.99
00699,均胜电子,16.3,1.49,0.24,16.3,16.3,2059500.0,33546197.0,16.4,16.06,16.49,16.07
02218,安德利果汁,16.25,3.31,0.52,16.25,16.25,1138500.0,18447800.0,15.73,15.73,16.38,15.73
09969,诺诚健华,15.81,1.61,0.25,15.81,15.81,4604000.0,71755345.0,15.62,15.56,15.82,15.24
00995,安徽皖通高速公路,15.36,-0.13,-0.02,15.36,15.36,1532000.0,23533320.0,15.38,15.38,15.71,15.15
02208,金风科技,15.27,2.0,0.3,15.27,15.27,23517470.0,356017049.4,15.2,14.97,15.4,14.93
01919,中远海控,14.93,-1.39,-0.21,14.93,14.93,9473586.0,142299140.5,15.15,15.14,15.25,14.93
02611,国泰海通,14.71,3.45,0.49,14.71,14.71,11162044.0,164159646.0,14.22,14.22,14.98,14.22
01171,兖矿能源,14.7,0.0,0.0,14.7,14.7,18778424.0,276047873.38,14.92,14.7,14.92,14.56
00317,中船防务,14.37,0.35,0.05,14.37,14.37,3074000.0,44018280.0,14.59,14.32,14.59,14.2
06099,招商证券,14.04,1.15,0.16,14.04,14.04,1980600.0,27768680.0,14.0,13.88,14.15,13.88
00638,广和通,13.82,1.92,0.26,13.82,13.82,954400.0,13106466.0,13.38,13.56,13.86,13.38
01858,春立医疗,13.55,0.0,0.0,13.55,13.55,587000.0,7865531.25,13.58,13.55,13.66,13.19
01898,中煤能源,13.51,-0.15,-0.02,13.51,13.51,11249300.0,152192724.0,13.54,13.53,13.66,13.39
02333,长城汽车,13.39,0.6,0.08,13.39,13.39,11488326.0,153409210.9,13.3,13.31,13.64,13.2
02603,吉宏股份,13.29,3.18,0.41,13.29,13.29,1448500.0,19173110.0,12.88,12.88,13.69,12.85
02600,中国铝业,13.24,5.25,0.66,13.24,13.24,46432810.0,608387311.2,12.78,12.58,13.28,12.78
02715,埃斯顿,13.19,1.93,0.25,13.19,13.19,992000.0,13102100.0,12.94,12.94,13.33,12.94
02701,国民技术,12.75,0.24,0.03,12.75,12.75,2796400.0,35803436.0,12.77,12.72,12.97,12.6
02607,上海医药,11.77,-0.08,-0.01,11.77,11.77,2338700.0,27387121.3,11.79,11.78,11.82,11.64
06066,中信建投证券,11.15,1.83,0.2,11.15,11.15,2754000.0,30770405.0,11.01,10.95,11.3,11.01
02691,南华期货股份,11.07,1.65,0.18,11.07,11.07,1079500.0,11908890.5,10.94,10.89,11.15,10.92
02039,中集集团,10.94,0.74,0.08,10.94,10.94,1137400.0,12350464.0,10.84,10.86,11.05,10.74
00857,中国石油股份,10.58,0.0,0.0,10.58,10.58,60764370.0,642488776.27,10.48,10.58,10.65,10.44
00811,新华文轩,10.43,-0.19,-0.02,10.43,10.43,379000.0,3943950.0,10.44,10.45,10.54,10.35
00177,江苏宁沪高速公路,10.41,-0.67,-0.07,10.41,10.41,3932500.0,41063035.0,10.35,10.48,10.55,10.35
06865,福莱特玻璃,9.55,3.47,0.32,9.55,9.55,3126401.0,29549483.47,9.35,9.23,9.64,9.26
02883,中海油田服务,8.95,-1.43,-0.13,8.95,8.95,7038000.0,62777394.0,9.08,9.08,9.08,8.83
06881,中国银河,8.78,1.39,0.12,8.78,8.78,13934500.0,121915444.5,8.76,8.66,8.85,8.68
00939,建设银行,8.54,0.71,0.06,8.54,8.54,109119110.0,930144004.25,8.48,8.48,8.55,8.48
01157,中联重科,8.47,-5.36,-0.48,8.47,8.47,21599220.0,184524332.4,8.92,8.95,8.96,8.37
00568,山东墨龙,8.26,-1.2,-0.1,8.26,8.26,26782800.0,220963448.0,8.2,8.36,8.37,8.2
00038,第一拖拉机股份,8.22,0.37,0.03,8.22,8.22,3362735.0,27470567.0,8.27,8.19,8.35,8.1
01963,重庆银行,8.15,-0.73,-0.06,8.15,8.15,539500.0,4403745.0,8.23,8.21,8.23,8.13
06178,光大证券,8.13,0.62,0.05,8.13,8.13,2678000.0,21792752.0,8.08,8.08,8.2,8.08
00998,中信银行,8.08,-1.22,-0.1,8.08,8.08,9030491.0,73025951.09,8.2,8.18,8.2,8.04
06198,青岛港,7.65,3.52,0.26,7.65,7.65,3637000.0,27590675.0,7.4,7.39,7.65,7.4
00548,深圳高速公路股份,7.45,0.95,0.07,7.45,7.45,1008000.0,7487530.0,7.42,7.38,7.57,7.33
03328,交通银行,7.13,-0.14,-0.01,7.13,7.13,7300095.0,52145948.14,7.13,7.14,7.18,7.12
01398,工商银行,6.98,-0.14,-0.01,6.98,6.98,113057332.0,789436160.84,6.97,6.99,7.01,6.95
03618,重庆农村商业银行,6.97,-2.52,-0.18,6.97,6.97,8122000.0,56862490.0,7.08,7.15,7.09,6.95
00916,龙源电力,6.43,2.06,0.13,6.43,6.43,35521295.0,225667586.97,6.35,6.3,6.44,6.29
00719,山东新华制药股份,6.42,0.31,0.02,6.42,6.42,324000.0,2078520.0,6.4,6.4,6.43,6.4
00902,华能国际电力股份,6.21,-0.32,-0.02,6.21,6.21,21056040.0,131215240.0,6.2,6.23,6.28,6.19
03958,东方证券,6.09,2.01,0.12,6.09,6.09,8735600.0,53131280.0,6.07,5.97,6.14,5.98
01288,农业银行,6.01,0.17,0.01,6.01,6.01,57935655.0,347624745.96,5.99,6.0,6.02,5.96
01330,绿色动力环保,5.84,0.0,0.0,5.84,5.84,574000.0,3346130.0,5.95,5.84,5.95,5.77
00107,四川成渝高速公路,5.79,0.0,0.0,5.79,5.79,3320000.0,19237342.0,5.71,5.79,5.84,5.68
01057,浙江世宝,5.78,4.71,0.26,5.78,5.78,30325000.0,176518180.0,5.62,5.52,6.02,5.62
01186,中国铁建,5.46,-0.73,-0.04,5.46,5.46,5524655.0,30300110.95,5.5,5.5,5.51,5.45
01339,中国人民保险集团,5.45,1.49,0.08,5.45,5.45,28714000.0,155011787.0,5.38,5.37,5.46,5.35
01766,中国中车,5.15,0.78,0.04,5.15,5.15,13611660.0,69714411.8,5.11,5.11,5.16,5.08
03988,中国银行,5.13,0.0,0.0,5.13,5.13,100291304.0,513491249.69,5.14,5.13,5.15,5.1
00753,中国国航,5.12,2.81,0.14,5.12,5.12,21881400.0,111312846.0,5.02,4.98,5.14,4.99
00598,中国外运,5.08,0.59,0.03,5.08,5.08,4376300.0,22285985.0,5.05,5.05,5.12,5.04
01658,邮储银行,5.05,0.6,0.03,5.05,5.05,24053000.0,121061565.0,5.01,5.02,5.07,5.0
00553,南京熊猫电子股份,5.01,0.4,0.02,5.01,5.01,3015000.0,15080130.0,4.96,4.99,5.03,4.96
09989,海普瑞,4.96,-1.0,-0.05,4.96,4.96,158500.0,786200.0,5.01,5.01,5.01,4.94
00728,中国电信,4.91,0.2,0.01,4.91,4.91,62242418.0,304512488.98,4.91,4.9,4.94,4.86
01456,国联民生,4.73,2.16,0.1,4.73,4.73,2603500.0,12304577.5,4.65,4.63,4.77,4.65
00187,京城机电股份,4.62,0.22,0.01,4.62,4.62,3076000.0,14184760.0,4.69,4.61,4.69,4.56
00386,中国石油化工股份,4.61,1.54,0.07,4.61,4.61,66667527.0,305413082.08,4.55,4.54,4.61,4.53
01800,中国交通建设,4.59,1.1,0.05,4.59,4.59,6235251.0,28514538.5,4.55,4.54,4.6,4.53
03866,青岛银行,4.33,-0.92,-0.04,4.33,4.33,2305500.0,10002155.0,4.39,4.37,4.39,4.31
01065,天津创业环保股份,4.28,0.47,0.02,4.28,4.28,232000.0,990700.0,4.25,4.26,4.29,4.25
01055,中国南方航空股份,4.26,1.19,0.05,4.26,4.26,14143900.0,60582909.0,4.26,4.21,4.33,4.24
00390,中国中铁,4.1,0.49,0.02,4.1,4.1,18670741.0,76100274.0,4.09,4.08,4.11,4.05
01071,华电国际电力股份,4.02,0.0,0.0,4.02,4.02,7074000.0,28396710.0,4.04,4.02,4.04,3.99
02727,上海电气,4.01,2.56,0.1,4.01,4.01,22898000.0,91197910.0,3.91,3.91,4.04,3.9
00670,中国东方航空股份,3.98,1.02,0.04,3.98,3.98,16160000.0,64217440.0,3.98,3.94,4.04,3.91
00956,新天绿色能源,3.84,0.26,0.01,3.84,3.84,2645000.0,10109059.0,3.79,3.83,3.85,3.79
01108,凯盛新能,3.79,1.61,0.06,3.79,3.79,1080000.0,4069700.0,3.75,3.73,3.8,3.73
01988,民生银行,3.65,-0.27,-0.01,3.65,3.65,13110127.0,47721757.67,3.66,3.66,3.66,3.62
03969,中国通号,3.63,-0.82,-0.03,3.63,3.63,2342000.0,8476030.0,3.63,3.66,3.65,3.6
01816,中广核电力,3.31,-0.6,-0.02,3.31,3.31,40896226.0,135233669.12,3.35,3.33,3.36,3.28
06818,中国光大银行,3.18,1.6,0.05,3.18,3.18,15096153.0,47775311.01,3.14,3.13,3.19,3.12
01635,大众公用,3.15,0.96,0.03,3.15,3.15,6963300.0,21858634.0,3.13,3.12,3.16,3.12
02238,广汽集团,3.14,0.96,0.03,3.14,3.14,7105327.0,22327163.16,3.12,3.11,3.16,3.12
02202,万科企业,3.04,1.33,0.04,3.04,3.04,7028800.0,21257521.5,3.01,3.0,3.05,3.0
06806,申万宏源,2.9,1.4,0.04,2.9,2.9,8873600.0,25695600.0,2.88,2.86,2.92,2.87
01349,复旦张江,2.88,1.05,0.03,2.88,2.88,889000.0,2539200.0,2.85,2.85,2.9,2.83
03678,弘业期货,2.86,0.7,0.02,2.86,2.86,3240000.0,9259700.0,2.86,2.84,2.89,2.83
00323,马鞍山钢铁股份,2.73,2.25,0.06,2.73,2.73,4254300.0,11576140.0,2.69,2.67,2.74,2.69
02068,中铝国际,2.66,0.38,0.01,2.66,2.66,8377000.0,22192440.0,2.67,2.65,2.67,2.63
00991,大唐发电,2.51,0.0,0.0,2.51,2.51,9283000.0,23228640.0,2.51,2.51,2.53,2.49
03369,秦港股份,2.46,0.0,0.0,2.46,2.46,257500.0,634375.0,2.46,2.46,2.47,2.45
02016,浙商银行,2.44,0.41,0.01,2.44,2.44,2283700.0,5557425.0,2.43,2.43,2.44,2.42
00525,广深铁路股份,2.34,4.0,0.09,2.34,2.34,11008000.0,25672884.0,2.27,2.25,2.37,2.25
00895,东江环保,2.13,2.4,0.05,2.13,2.13,663400.0,1401879.0,2.11,2.08,2.15,2.07
01375,中州证券,1.95,2.09,0.04,1.95,1.95,8486000.0,16509070.0,1.94,1.91,1.97,1.93
01618,中国中冶,1.61,0.63,0.01,1.61,1.61,12415000.0,19995000.0,1.61,1.6,1.62,1.6
00347,鞍钢股份,1.57,0.0,0.0,1.57,1.57,3912000.0,6102320.0,1.57,1.57,1.59,1.55
01528,红星美凯龙,1.3,0.78,0.01,1.3,1.3,3001800.0,3881890.0,1.3,1.29,1.31,1.28
00338,上海石油化工股份,1.28,0.79,0.01,1.28,1.28,9334000.0,12012730.0,1.28,1.27,1.3,1.27
03996,中国能源建设,1.26,0.8,0.01,1.26,1.26,45804000.0,57625034.0,1.25,1.25,1.27,1.25
02866,中远海发,1.18,-0.84,-0.01,1.18,1.18,5989000.0,7034580.0,1.19,1.19,1.19,1.17
01812,晨鸣纸业,1.16,2.65,0.03,1.16,1.16,494000.0,570360.0,1.13,1.13,1.18,1.13
01053,重庆钢铁股份,1.14,0.0,0.0,1.14,1.14,4634000.0,5337820.0,1.15,1.14,1.16,1.14
06196,郑州银行,1.02,0.99,0.01,1.02,1.02,1915000.0,1946770.0,1.02,1.01,1.02,1.01
