代码,名称,最新价,涨跌幅,涨跌额,买入,卖出,成交量,成交额,今开,昨收,最高,最低
02196,复星医药,20.3,-1.93,-0.4,20.3,20.3,1660500.0,33838134.5,20.7,20.7,20.76,20.22
03908,中金公司,20.06,4.15,0.8,20.06,20.06,17544180.0,349566216.0,20.02,19.26,20.12,19.66
09981,沃尔核材,19.5,1.25,0.24,19.5,19.5,1043800.0,20365524.0,19.6,19.26,19.66,19.31
03993,洛阳钼业,19.49,0.88,0.17,19.49,19.49,16447082.0,317968441.7,19.32,19.32,19.6,19.13
00564,中创智领,18.52,-1.02,-0.19,18.52,18.52,639600.0,11844163.8,18.65,18.71,18.97,18.4
01138,中远海能,18.19,-2.36,-0.44,18.19,18.19,15240138.0,277866310.94,18.63,18.63,18.94,18.02
06655,华新建材,17.53,0.29,0.05,17.53,17.53,948608.0,16607418.52,17.5,17.48,17.8,17.28
00874,白云山,17.03,0.29,0.05,17.03,17.03,466000.0,7905900.0,17.08,16.98,17.08,16.9
01776,广发证券,16.98,3.22,0.53,16.98,16.98,6774200.0,114151218.2,16.54,16.45,17.14,16.5
06613,蓝思科技,16.9,-14.04,-2.76,16.9,16.9,47127201.0,776382477.98,18.15,19.66,18.15,15.68
06886,华泰证券,16.4,2.56,0.41,16.4,16.4,6502200.0,105747647.0,15.99,15.99,16.46,15.99
00699,均胜电子,16.36,1.87,0.3,16.36,16.36,1648000.0,26860635.0,16.4,16.06,16.49,16.07
02218,安德利果汁,16.29,3.56,0.56,16.29,16.29,763500.0,12332055.0,15.73,15.73,16.36,15.73
02465,龙蟠科技,16.09,21.25,2.82,16.09,16.09,40937100.0,646393940.0,15.24,13.27,16.81,14.07
09969,诺诚健华,15.56,0.0,0.0,15.56,15.56,2751000.0,42769890.0,15.62,15.56,15.74,15.24
00995,安徽皖通高速公路,15.3,-0.52,-0.08,15.3,15.3,1018000.0,15612200.0,15.38,15.38,15.71,15.15
01919,中远海控,15.02,-0.79,-0.12,15.02,15.02,5057700.0,76241243.0,15.15,15.14,15.25,15.0
02208,金风科技,14.97,0.0,0.0,14.97,14.97,14713810.0,222434473.2,15.2,14.97,15.4,14.93
02611,国泰海通,14.8,4.08,0.58,14.8,14.8,9253986.0,136051604.44,14.22,14.22,14.98,14.22
01171,兖矿能源,14.74,0.27,0.04,14.74,14.74,8575330.0,126073324.8,14.92,14.7,14.92,14.56
00317,中船防务,14.29,-0.21,-0.03,14.29,14.29,1730000.0,24784720.0,14.59,14.32,14.59,14.2
06099,招商证券,14.1,1.59,0.22,14.1,14.1,1415600.0,19857444.0,14.0,13.88,14.15,13.88
00638,广和通,13.78,1.62,0.22,13.78,13.78,483600.0,6634486.0,13.38,13.56,13.86,13.38
02603,吉宏股份,13.61,5.67,0.73,13.61,13.61,1169500.0,15455470.0,12.88,12.88,13.69,12.85
01898,中煤能源,13.59,0.44,0.06,13.59,13.59,6405200.0,86714744.0,13.54,13.53,13.66,13.39
01858,春立医疗,13.34,-1.55,-0.21,13.34,13.34,335750.0,4478553.75,13.58,13.55,13.65,13.19
02333,长城汽车,13.25,-0.45,-0.06,13.25,13.25,8047326.0,107494096.4,13.3,13.31,13.64,13.2
02715,埃斯顿,13.22,2.16,0.28,13.22,13.22,647400.0,8542950.0,12.94,12.94,13.33,12.94
02600,中国铝业,13.21,5.01,0.63,13.21,13.21,35433380.0,462922509.5,12.78,12.58,13.25,12.78
02701,国民技术,12.88,1.26,0.16,12.88,12.88,1658000.0,21227236.0,12.77,12.72,12.97,12.6
02607,上海医药,11.71,-0.59,-0.07,11.71,11.71,1693800.0,19824964.3,11.79,11.78,11.82,11.64
06066,中信建投证券,11.24,2.65,0.29,11.24,11.24,1993000.0,22276455.0,11.01,10.95,11.3,11.01
02691,南华期货股份,10.97,0.73,0.08,10.97,10.97,163500.0,1792860.0,10.94,10.89,11.05,10.92
02039,中集集团,10.86,0.0,0.0,10.86,10.86,654300.0,7094077.0,10.84,10.86,11.05,10.74
00857,中国石油股份,10.63,0.47,0.05,10.63,10.63,35434194.0,373860480.89,10.48,10.58,10.65,10.44
00177,江苏宁沪高速公路,10.41,-0.67,-0.07,10.41,10.41,2256500.0,23614415.0,10.35,10.48,10.55,10.35
00811,新华文轩,10.38,-0.67,-0.07,10.38,10.38,295000.0,3070950.0,10.44,10.45,10.54,10.35
06865,福莱特玻璃,9.43,2.17,0.2,9.43,9.43,893000.0,8361649.0,9.35,9.23,9.44,9.26
02883,中海油田服务,8.89,-2.09,-0.19,8.89,8.89,4728000.0,42066056.0,9.08,9.08,9.08,8.83
06881,中国银河,8.78,1.39,0.12,8.78,8.78,9818500.0,85911295.0,8.76,8.66,8.85,8.68
01157,中联重科,8.53,-4.69,-0.42,8.53,8.53,12618700.0,108429417.0,8.92,8.95,8.96,8.45
00939,建设银行,8.53,0.59,0.05,8.53,8.53,51731857.0,440341092.17,8.48,8.48,8.54,8.48
00568,山东墨龙,8.24,-1.44,-0.12,8.24,8.24,18983200.0,156666904.0,8.2,8.36,8.37,8.2
01963,重庆银行,8.17,-0.49,-0.04,8.17,8.17,419000.0,3420095.0,8.23,8.21,8.23,8.13
06178,光大证券,8.17,1.11,0.09,8.17,8.17,1846600.0,15039032.0,8.08,8.08,8.2,8.08
00038,第一拖拉机股份,8.16,-0.37,-0.03,8.16,8.16,2308735.0,18847447.0,8.27,8.19,8.35,8.1
00998,中信银行,8.06,-1.47,-0.12,8.06,8.06,5509883.0,44623537.41,8.2,8.18,8.2,8.05
06198,青岛港,7.6,2.84,0.21,7.6,7.6,2011000.0,15195335.0,7.4,7.39,7.6,7.4
00548,深圳高速公路股份,7.42,0.54,0.04,7.42,7.42,636000.0,4728970.0,7.42,7.38,7.57,7.33
03328,交通银行,7.14,0.0,0.0,7.14,7.14,4863269.0,34771054.04,7.13,7.14,7.18,7.12
03618,重庆农村商业银行,7.0,-2.1,-0.15,7.0,7.0,5446000.0,38216900.0,7.08,7.15,7.09,6.96
01398,工商银行,6.99,0.0,0.0,6.99,6.99,79260004.0,553762297.27,6.97,6.99,7.01,6.95
00719,山东新华制药股份,6.41,0.16,0.01,6.41,6.41,100000.0,640620.0,6.4,6.4,6.42,6.4
00916,龙源电力,6.33,0.48,0.03,6.33,6.33,23776295.0,150448655.97,6.35,6.3,6.38,6.29
00902,华能国际电力股份,6.26,0.48,0.03,6.26,6.26,13576000.0,84654580.0,6.2,6.23,6.28,6.19
03958,东方证券,6.09,2.01,0.12,6.09,6.09,5021600.0,30531468.0,6.07,5.97,6.14,5.98
01288,农业银行,6.01,0.17,0.01,6.01,6.01,34006182.0,203845890.22,5.99,6.0,6.02,5.96
01330,绿色动力环保,5.86,0.34,0.02,5.86,5.86,292000.0,1704730.0,5.95,5.84,5.95,5.77
00107,四川成渝高速公路,5.82,0.52,0.03,5.82,5.82,2226000.0,12892480.0,5.71,5.79,5.84,5.68
01057,浙江世宝,5.79,4.89,0.27,5.79,5.79,26952000.0,157097940.0,5.62,5.52,6.02,5.62
01186,中国铁建,5.49,-0.18,-0.01,5.49,5.49,4145655.0,22765970.95,5.5,5.5,5.51,5.47
01339,中国人民保险集团,5.46,1.68,0.09,5.46,5.46,20764000.0,111854176.0,5.38,5.37,5.46,5.35
03988,中国银行,5.12,-0.19,-0.01,5.12,5.12,42190679.0,216056552.99,5.14,5.13,5.15,5.11
01766,中国中车,5.12,0.2,0.01,5.12,5.12,5049000.0,25747690.0,5.11,5.11,5.13,5.08
00753,中国国航,5.11,2.61,0.13,5.11,5.11,13084000.0,66436680.0,5.02,4.98,5.14,4.99
00598,中国外运,5.09,0.79,0.04,5.09,5.09,3896300.0,19854795.0,5.05,5.05,5.12,5.05
01658,邮储银行,5.05,0.6,0.03,5.05,5.05,19484000.0,98017555.0,5.01,5.02,5.07,5.0
00553,南京熊猫电子股份,5.02,0.6,0.03,5.02,5.02,1648000.0,8238740.0,4.96,4.99,5.03,4.96
09989,海普瑞,4.96,-1.0,-0.05,4.96,4.96,74000.0,366850.0,5.01,5.01,5.01,4.94
00728,中国电信,4.91,0.2,0.01,4.91,4.91,43608000.0,212880020.0,4.91,4.9,4.92,4.86
01456,国联民生,4.75,2.59,0.12,4.75,4.75,2188000.0,10340952.5,4.65,4.63,4.77,4.65
00187,京城机电股份,4.61,0.0,0.0,4.61,4.61,1736000.0,8026800.0,4.69,4.61,4.69,4.58
00386,中国石油化工股份,4.58,0.88,0.04,4.58,4.58,39399400.0,180155241.0,4.55,4.54,4.6,4.53
01800,中国交通建设,4.58,0.88,0.04,4.58,4.58,4169151.0,19047729.5,4.55,4.54,4.6,4.53
03866,青岛银行,4.35,-0.46,-0.02,4.35,4.35,420000.0,1832195.0,4.39,4.37,4.39,4.35
01055,中国南方航空股份,4.3,2.14,0.09,4.3,4.3,9264000.0,39751110.0,4.26,4.21,4.33,4.24
01065,天津创业环保股份,4.28,0.47,0.02,4.28,4.28,66000.0,281080.0,4.25,4.26,4.29,4.25
00390,中国中铁,4.07,-0.25,-0.01,4.07,4.07,9042000.0,36790556.0,4.09,4.08,4.1,4.05
01071,华电国际电力股份,4.02,0.0,0.0,4.02,4.02,3740000.0,14997220.0,4.04,4.02,4.04,3.99
00670,中国东方航空股份,4.0,1.52,0.06,4.0,4.0,9972000.0,39616240.0,3.98,3.94,4.04,3.91
02727,上海电气,3.99,2.05,0.08,3.99,3.99,15592000.0,61964520.0,3.91,3.91,4.04,3.9
00956,新天绿色能源,3.83,0.0,0.0,3.83,3.83,1349000.0,5143409.0,3.79,3.83,3.83,3.79
01108,凯盛新能,3.78,1.34,0.05,3.78,3.78,694000.0,2610080.0,3.75,3.73,3.78,3.73
01988,民生银行,3.64,-0.55,-0.02,3.64,3.64,7941504.0,28862354.16,3.66,3.66,3.66,3.62
03969,中国通号,3.61,-1.37,-0.05,3.61,3.61,1438000.0,5206060.0,3.63,3.66,3.65,3.6
01816,中广核电力,3.29,-1.2,-0.04,3.29,3.29,21942000.0,72685500.0,3.35,3.33,3.36,3.28
06818,中国光大银行,3.18,1.6,0.05,3.18,3.18,10715000.0,33855191.0,3.14,3.13,3.19,3.12
02238,广汽集团,3.15,1.29,0.04,3.15,3.15,4511200.0,14179708.0,3.12,3.11,3.16,3.12
01635,大众公用,3.14,0.64,0.02,3.14,3.14,4981300.0,15627034.0,3.13,3.12,3.16,3.12
02202,万科企业,3.03,1.0,0.03,3.03,3.03,4203300.0,12703261.5,3.01,3.0,3.05,3.0
06806,申万宏源,2.91,1.75,0.05,2.91,2.91,5864000.0,16996960.0,2.88,2.86,2.92,2.88
01349,复旦张江,2.88,1.05,0.03,2.88,2.88,643000.0,1830650.0,2.85,2.85,2.89,2.83
03678,弘业期货,2.86,0.7,0.02,2.86,2.86,2465000.0,7055080.0,2.86,2.84,2.89,2.83
00323,马鞍山钢铁股份,2.73,2.25,0.06,2.73,2.73,2366000.0,6428820.0,2.69,2.67,2.73,2.69
02068,中铝国际,2.65,0.0,0.0,2.65,2.65,4733000.0,12569620.0,2.67,2.65,2.67,2.64
00991,大唐发电,2.5,-0.4,-0.01,2.5,2.5,5478000.0,13715640.0,2.51,2.51,2.53,2.49
03369,秦港股份,2.46,0.0,0.0,2.46,2.46,119500.0,293880.0,2.46,2.46,2.47,2.45
02016,浙商银行,2.43,0.0,0.0,2.43,2.43,2054000.0,4997894.0,2.43,2.43,2.44,2.42
00525,广深铁路股份,2.36,4.89,0.11,2.36,2.36,7988000.0,18573874.0,2.27,2.25,2.37,2.25
00895,东江环保,2.11,1.44,0.03,2.11,2.11,264200.0,554794.0,2.11,2.08,2.11,2.07
01375,中州证券,1.96,2.62,0.05,1.96,1.96,5456000.0,10633020.0,1.94,1.91,1.97,1.93
01618,中国中冶,1.61,0.63,0.01,1.61,1.61,8534000.0,13748730.0,1.61,1.6,1.62,1.6
00347,鞍钢股份,1.56,-0.64,-0.01,1.56,1.56,2828000.0,4411440.0,1.57,1.57,1.59,1.55
01528,红星美凯龙,1.31,1.55,0.02,1.31,1.31,669800.0,868976.0,1.3,1.29,1.31,1.28
00338,上海石油化工股份,1.28,0.79,0.01,1.28,1.28,6076000.0,7820240.0,1.28,1.27,1.3,1.27
03996,中国能源建设,1.26,0.8,0.01,1.26,1.26,27620000.0,34728550.0,1.25,1.25,1.27,1.25
02866,中远海发,1.18,-0.84,-0.01,1.18,1.18,3979000.0,4675590.0,1.19,1.19,1.19,1.17
01812,晨鸣纸业,1.16,2.65,0.03,1.16,1.16,187000.0,215065.0,1.13,1.13,1.16,1.13
01053,重庆钢铁股份,1.16,1.75,0.02,1.16,1.16,2208000.0,2537940.0,1.15,1.14,1.16,1.15
06196,郑州银行,1.02,0.99,0.01,1.02,1.02,835000.0,848830.0,1.02,1.01,1.02,1.01
