代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时点,市盈率,市净率,流通市值,总市值,换手率
sh688023,安恒信息,50.6,-0.32,-0.628,50.57,50.6,50.92,51.13,51.76,50.5,2324502,118702719,15:00:01,-88.772,2.17,515029.46374,515029.46374,2.28375
sh688025,杰普特,271.58,6.43,2.425,271.58,271.6,265.15,262.1,279.8,261.13,4681900,1266250203,15:34:59,92.689,11.23,2581352.229834,2581352.229834,4.92575
sh688026,洁特生物,16.22,-0.02,-0.123,16.22,16.25,16.24,16.31,16.56,16.21,1453823,23723289,15:00:03,31.192,2.056,227671.100594,227598.39931,1.03608
sh688027,国盾量子,578.0,19.0,3.399,577.99,578.0,559.0,600.0,603.68,570.75,4248893,2492751778,15:34:59,11560.0,18.321,5945365.8578,4645638.586,5.28638
sh688028,沃尔德,97.84,-2.37,-2.365,97.84,98.0,100.21,105.06,106.99,97.0,10548136,1071987297,15:00:03,156.394,7.439,1476885.016,1476885.016,6.98788
sh688029,南微医学,75.2,0.0,0.0,75.2,75.26,75.2,75.55,75.8,74.3,888199,66867117,15:00:01,25.492,3.469,1412612.61344,1412612.61344,0.47283
sh688030,山石网科,15.25,-0.06,-0.392,15.21,15.25,15.31,15.29,15.45,15.14,1577567,24123032,15:00:01,-14.202,3.85,274859.6987,274859.6987,0.87528
sh688031,星环科技,136.58,-4.02,-2.859,136.56,136.58,140.6,140.43,144.0,135.5,6711150,936125646,15:34:59,-67.281,19.182,1654474.340728,1654474.340728,5.54018
sh688032,禾迈股份,113.1,-3.11,-2.676,113.09,113.1,116.21,116.22,116.75,112.89,1873011,213511819,15:00:01,40.538,2.406,1403271.79395,1403271.79395,1.5096
sh688033,天宜新材,8.25,-0.32,-3.734,8.24,8.25,8.57,8.6,8.65,8.19,14596961,122406106,15:00:03,-3.113,1.407,463813.8417,463813.8417,2.59641
sh688035,德邦科技,62.62,-1.87,-2.9,62.62,62.64,64.49,63.79,64.98,62.32,5531229,352522555,15:00:03,82.395,3.832,890706.88,890706.88,3.88866
sh688036,传音控股,52.16,0.04,0.077,52.16,52.17,52.12,52.4,53.42,52.11,7733216,408210435,15:00:01,23.08,2.926,6004578.58672,6004578.58672,0.67176
sh688037,芯源微,181.99,-13.14,-6.734,181.93,181.99,195.13,199.13,199.43,181.32,6504751,1227514592,15:34:59,180.188,13.559,3669415.159904,3669415.159904,3.22613
sh688038,中科通达,22.63,0.1,0.444,22.63,22.65,22.53,22.51,23.05,22.5,2543012,57884434,15:00:03,-141.438,4.452,263353.0042,263353.0042,2.18522
sh688039,当虹科技,42.65,-0.89,-2.044,42.62,42.65,43.54,44.13,44.2,42.51,1771290,76622467,15:00:01,-46.868,4.246,471715.07336,471715.07336,1.60151
sh688041,海光信息,252.0,3.22,1.294,252.0,252.01,248.78,251.89,261.3,248.19,36292309,9289275620,15:34:59,229.091,24.928,58573319.8932,58573319.8932,1.5614
sh688045,必易微,48.65,0.52,1.08,48.65,48.66,48.13,48.1,50.05,47.88,1831072,89526762,15:00:01,286.176,2.44,343357.051485,343357.051485,2.59443
sh688046,药康生物,18.88,-0.14,-0.736,18.87,18.88,19.02,19.0,19.15,18.45,7668079,143796873,15:00:01,69.926,3.517,774080.0,774080.0,1.87026
sh688047,龙芯中科,141.7,-0.2,-0.141,141.69,141.7,141.9,142.0,145.72,140.23,8060822,1152929546,15:34:59,-90.833,22.233,5682170.0,5682170.0,2.01018
sh688048,长光华芯,292.5,3.5,1.211,292.5,292.72,289.0,290.0,307.9,287.0,14557673,4299926601,15:34:59,-515.328,17.157,5156188.33275,5156188.33275,8.25827
sh688049,炬芯科技,46.65,-0.59,-1.249,46.65,46.66,47.24,47.43,47.95,46.56,4931976,232892161,15:00:01,39.534,3.994,817157.08725,817157.08725,2.81557
sh688050,爱博医疗,51.08,-0.1,-0.195,51.08,51.1,51.18,51.36,51.79,51.08,1435982,73689048,15:00:01,24.917,3.515,987903.4179,987903.4179,0.74248
sh688051,佳华科技,31.45,-0.25,-0.789,31.45,31.55,31.7,31.36,32.14,31.36,827356,26234512,15:00:01,-20.16,4.06,243215.43,243215.43,1.06985
sh688052,纳芯微,156.21,1.86,1.205,156.21,156.25,154.35,155.0,161.18,155.0,2937961,462727164,15:00:03,-97.631,3.344,2540340.646893,2226436.651893,2.06132
sh688053,ST思科瑞,38.58,0.06,0.156,38.58,38.59,38.52,39.1,39.66,38.4,1256534,49139273,15:00:01,-183.714,2.398,385800.0,385800.0,1.25653
sh688055,龙腾光电,4.3,0.1,2.381,4.29,4.3,4.2,4.24,4.49,4.23,28199667,122732844,15:34:59,-75.439,3.489,1433333.362,1433333.362,0.84599
sh688056,莱伯泰科,34.99,-0.01,-0.029,34.99,35.04,35.0,35.17,35.43,34.81,613315,21541216,15:00:03,59.305,2.935,236016.15754,236016.15754,0.90926
sh688057,金达莱,12.39,-0.06,-0.482,12.37,12.39,12.45,12.49,12.5,12.3,1148208,14202674,15:00:01,24.99,1.084,341964.0,341964.0,0.41602
sh688058,宝兰德,28.39,-0.49,-1.697,28.39,28.4,28.88,28.97,28.99,28.18,1184996,33745223,15:00:03,-35.937,3.382,215299.948416,215299.948416,1.56257
sh688059,华锐精密,121.09,-1.53,-1.248,121.09,121.1,122.62,124.0,126.12,120.46,2526855,311794762,15:00:03,69.994,9.134,1210739.773712,1133142.855694,2.70025
sh688060,云涌科技,45.34,0.49,1.093,45.34,45.49,44.85,44.99,45.89,44.73,373395,17002937,15:00:01,-77.504,3.03,272904.760752,272904.760752,0.62035
sh688061,灿瑞科技,32.16,-0.24,-0.741,32.16,32.21,32.4,32.5,32.95,32.11,1034871,33640054,15:00:03,-69.913,1.552,369484.281456,144787.883328,2.29864
sh688062,迈威生物,39.09,0.64,1.664,39.03,39.09,38.45,39.34,40.47,37.91,14011167,544586448,15:00:01,-16.086,44.695,1562036.4,798100.53,6.8625
sh688063,派能科技,73.04,-3.36,-4.398,73.04,73.05,76.4,76.4,77.16,72.81,14320829,1066567835,15:00:03,208.686,1.947,1792103.954696,1792103.954696,5.83668
sh688065,凯赛生物,48.51,0.01,0.021,48.51,48.54,48.5,48.41,49.09,48.36,3389029,165001375,15:00:00,57.75,1.988,3498976.790694,2829966.867189,0.58093
sh688066,航天宏图,19.98,0.34,1.731,19.97,19.98,19.64,19.8,21.33,19.76,19846273,406359391,15:34:59,-3.749,12.453,522034.155288,522034.155288,7.59584
sh688067,爱威科技,26.4,0.03,0.114,26.4,26.42,26.37,26.47,26.87,26.31,1203027,31961675,15:00:03,77.647,3.463,179520.0,179520.0,1.76916
sh688068,热景生物,126.25,5.74,4.763,126.25,126.26,120.51,121.98,127.86,117.36,4305345,531887744,15:34:59,-59.552,3.991,1170437.7425,1170437.7425,4.64399
sh688069,德林海,34.71,-0.07,-0.201,34.71,34.8,34.78,35.13,35.7,34.5,1601050,55863657,15:00:03,-44.5,3.153,392223.0,392223.0,1.41686
sh688070,纵横股份,48.46,-0.52,-1.062,48.4,48.46,48.98,49.4,49.76,48.16,1372790,67278790,15:00:03,403.833,7.139,424412.68,424412.68,1.56747
sh688071,华依科技,31.62,-0.35,-1.095,31.62,31.65,31.97,32.01,32.38,31.51,1237663,39463484,15:00:01,-57.491,2.532,268105.107288,268105.107288,1.45969
sh688072,拓荆科技,402.0,-6.6,-1.615,402.0,402.23,408.6,413.0,418.58,399.98,4749750,1938732352,15:34:59,162.097,18.639,11364259.0824,11364259.0824,1.68018
sh688073,毕得医药,62.7,1.11,1.802,62.7,62.72,61.59,62.03,63.68,59.98,1740667,107629418,15:00:01,47.5,2.846,569836.08396,569836.08396,1.91528
sh688075,安旭生物,39.01,-0.11,-0.281,38.98,39.03,39.12,39.25,39.3,38.84,514225,20081233,15:00:03,25.834,0.96,495750.022305,495750.022305,0.40464
sh688076,ST诺泰,30.93,0.0,0.0,30.92,30.93,30.93,31.4,31.51,30.8,1707283,53039776,15:00:01,16.452,3.144,977548.517421,977548.517421,0.54019
sh688077,大地熊,29.37,-0.25,-0.844,29.37,29.39,29.62,29.76,30.03,29.24,1696540,50213178,15:00:00,58.74,3.058,336223.366248,336223.366248,1.48197
sh688078,龙软科技,24.0,-0.29,-1.194,24.0,24.02,24.29,24.35,24.4,23.93,698269,16824658,15:00:01,52.174,2.437,174943.2,174943.2,0.95794
sh688079,美迪凯,15.29,0.07,0.46,15.28,15.29,15.22,15.4,16.05,15.23,12815561,199720286,15:00:00,-39.205,4.929,629139.431162,618182.739482,3.16977
sh688080,映翰通,55.18,0.13,0.236,55.18,55.21,55.05,55.24,56.56,55.0,1756574,97867680,15:00:03,31.352,3.62,406434.536376,406434.536376,2.38483
sh688081,兴图新科,49.36,-0.89,-1.771,49.35,49.36,50.25,50.25,51.25,49.19,3373301,168432232,15:00:01,-62.481,13.001,508605.44,508605.44,3.27378
sh688082,盛美上海,156.0,-3.21,-2.016,156.0,156.05,159.21,160.55,161.0,155.22,4079420,643477534,15:34:59,50.323,5.561,7490570.7084,7409705.7216,0.85886
sh688083,中望软件,56.64,-0.94,-1.633,56.62,56.64,57.58,57.98,58.07,54.9,4548465,256724104,15:00:03,106.868,3.704,960876.337344,960876.337344,2.68115
sh688084,晶品特装,68.29,-3.3,-4.61,68.29,68.36,71.59,71.94,72.36,67.94,3573903,247221602,15:00:03,-89.855,3.295,516675.761714,516675.761714,4.72369
sh688085,三友医疗,18.1,-0.01,-0.055,18.08,18.1,18.11,18.2,18.24,17.71,3721311,67055453,15:00:03,362.0,2.909,603567.12138,576921.9883,1.1675
sh688087,英科再生,37.82,-1.32,-3.373,37.82,37.83,39.14,38.58,38.98,37.52,2543699,97167041,15:00:01,22.921,2.675,733915.15905,704380.44318,1.36578
sh688088,虹软科技,41.07,-0.55,-1.321,41.07,41.11,41.62,41.88,42.1,41.01,4385687,182382886,15:34:59,93.341,6.188,1647606.8328,1647606.8328,1.09322
sh688089,嘉必优,18.42,0.02,0.109,18.42,18.43,18.4,18.45,18.7,18.36,1766777,32722898,15:00:03,24.892,1.905,310025.39904,310025.39904,1.04972
sh688090,瑞松科技,68.3,-1.67,-2.387,68.3,68.35,69.97,70.0,71.66,68.25,5459446,377244240,15:00:03,569.167,9.417,835787.53712,835787.53712,4.46142
sh688091,上海谊众,57.22,1.22,2.179,57.22,57.23,56.0,57.0,58.27,55.07,6093154,347175221,15:00:00,1907.333,8.096,1182758.22808,1182758.22808,2.94777
sh688092,爱科科技,28.7,-0.28,-0.966,28.7,28.72,28.98,28.98,29.08,28.24,1230767,35392607,15:00:01,35.0,3.655,237244.9338,237244.9338,1.48888
sh688093,世华科技,33.67,-0.34,-1.0,33.66,33.67,34.01,34.3,34.4,33.57,2165136,73576733,15:00:03,31.467,3.343,944048.857297,944048.857297,0.77221
sh688095,福昕软件,73.17,-1.53,-2.048,73.17,73.31,74.7,74.78,75.37,73.0,1870561,138576814,15:00:01,241.645,2.641,668477.637108,668477.637108,2.04747
sh688096,京源环保,8.47,0.22,2.667,8.46,8.47,8.25,8.27,8.94,8.26,11490476,99388676,15:00:01,-52.938,2.225,199929.854971,199929.854971,4.86792
sh688097,博众精工,63.89,-1.72,-2.622,63.88,63.89,65.61,66.71,66.74,63.3,13077290,842046817,15:00:01,48.11,5.97,2853632.570585,2843160.999585,2.93866
sh688098,申联生物,9.06,0.11,1.229,9.06,9.07,8.95,8.87,9.11,8.8,8372734,75299203,15:00:01,-82.364,2.639,372043.464,372043.464,2.03893
sh688099,晶晨股份,81.17,-2.04,-2.452,81.17,81.18,83.21,83.72,84.2,80.8,9025606,744727273,15:34:59,39.024,4.654,3418601.280721,3418601.280721,2.14301
sh688100,威胜信息,38.2,0.94,2.523,38.2,38.21,37.26,37.75,38.47,37.47,3095565,117705170,15:00:03,28.088,5.307,1878237.3685,1878237.3685,0.62958
sh688101,三达膜,16.57,-0.11,-0.659,16.56,16.57,16.68,16.76,16.85,16.57,1581132,26407832,15:00:03,17.442,1.266,550143.993362,550143.993362,0.47623
sh688102,斯瑞新材,36.26,-0.09,-0.248,36.25,36.26,36.35,36.8,37.99,35.97,27894625,1034638129,15:34:59,230.222,15.56,2819555.144182,2819555.144182,3.5873
sh688103,国力电子,56.28,0.03,0.053,56.27,56.28,56.25,56.53,57.38,56.05,791480,44839247,15:00:03,175.875,4.777,536436.005448,536436.005448,0.83038
sh688105,诺唯赞,19.57,0.01,0.051,19.56,19.57,19.56,19.61,19.84,19.36,1358308,26559687,15:00:01,-391.4,2.025,778366.502608,778366.502608,0.34151
sh688106,金宏气体,27.7,-0.19,-0.681,27.7,27.71,27.89,28.99,29.98,27.41,48824890,1384677535,15:00:03,98.929,4.677,1390142.72106,1390142.72106,9.72885
sh688107,安路科技,30.11,0.74,2.52,30.1,30.11,29.37,29.54,31.3,29.41,10512984,320267669,15:34:59,-44.299,12.792,1206957.444037,1206957.444037,2.62268
sh688108,赛诺医疗,22.04,0.11,0.502,22.02,22.04,21.93,22.4,22.5,21.79,12740308,281075093,15:34:59,200.364,9.93,921166.208,921166.208,3.04827
sh688109,品茗科技,121.96,4.35,3.699,121.93,121.96,117.61,119.26,122.49,118.0,1136555,137817392,15:00:03,304.9,12.081,961560.6908,961560.6908,1.44155
sh688110,东芯股份,118.2,-0.8,-0.672,118.19,118.2,119.0,120.1,122.97,117.57,15889004,1910858194,15:34:59,-311.053,16.805,5227392.13956,5227392.13956,3.59277
sh688111,金山办公,244.32,-4.21,-1.694,244.28,244.32,248.53,248.0,252.38,243.01,11019560,2718670770,15:34:59,61.542,8.808,11321107.660272,11321107.660272,2.37812
sh688112,鼎阳科技,49.5,0.64,1.31,49.5,49.51,48.86,48.86,50.32,47.87,4408375,216650873,15:00:00,55.0,4.924,790004.57085,790004.57085,2.76219
sh688113,联测科技,37.95,-0.22,-0.576,37.94,37.95,38.17,38.36,38.62,37.63,843085,32154962,15:00:03,29.419,2.477,244388.736405,244388.736405,1.30919
sh688114,华大智造,51.08,0.06,0.118,51.08,51.1,51.02,51.7,52.68,50.91,2793123,143957989,15:00:00,-34.986,2.753,2127564.51974,2116421.80084,0.67412
sh688115,思林杰,40.79,-0.58,-1.402,40.79,40.83,41.37,41.34,41.99,40.72,716269,29610880,15:00:01,177.348,2.172,271946.93,271946.93,1.07435
sh688116,天奈科技,40.33,-0.93,-2.254,40.33,40.39,41.26,41.49,41.79,40.15,7133384,291482527,15:00:00,55.247,3.998,1478223.681023,1478223.681023,1.94618
sh688117,圣诺生物,37.33,0.45,1.22,37.32,37.33,36.88,37.01,37.5,36.32,4428208,163913367,15:34:59,82.956,5.693,587521.855874,587521.855874,2.8136
sh688118,普元信息,28.55,-0.4,-1.382,28.54,28.55,28.95,28.95,29.24,28.48,2299511,66258396,15:34:59,402.113,3.231,266419.215615,266419.215615,2.4642
sh688119,中钢洛耐,5.09,-0.14,-2.677,5.08,5.09,5.23,5.18,5.29,5.08,17282199,89583904,15:00:03,-96.952,1.921,572625.0,572625.0,1.5362
sh688120,华海清科,183.49,-0.36,-0.196,183.49,183.51,183.85,186.0,189.3,182.08,6118117,1135530849,15:34:59,42.376,9.01,6489160.382859,6489160.382859,1.72998
sh688121,卓然股份,10.86,-0.08,-0.731,10.85,10.86,10.94,10.99,11.04,10.77,2829224,30777510,15:00:03,22.625,0.975,253704.807258,220096.000362,1.396
sh688122,西部超导,73.3,-0.16,-0.218,73.3,73.33,73.46,73.0,76.23,72.22,19887245,1475804047,15:34:59,59.468,6.886,4762040.76301,4762040.76301,3.06116
sh688123,聚辰股份,123.16,-4.64,-3.631,123.12,123.16,127.8,130.8,130.9,122.38,15313427,1940916815,15:00:01,53.548,7.432,1949266.177904,1949266.177904,9.67544
sh688125,安达智能,247.62,-13.38,-5.126,247.62,249.1,261.0,262.56,262.56,246.55,854032,214809349,15:00:03,-651.632,10.91,2033612.827272,2022801.242832,1.04546
sh688126,沪硅产业,17.76,-0.04,-0.225,17.75,17.76,17.8,17.88,18.35,17.72,38076498,685157651,15:00:01,-50.312,5.202,5869721.545968,4851425.774832,1.3939
sh688127,蓝特光学,65.08,-1.35,-2.032,65.07,65.08,66.43,66.5,67.43,64.6,9192326,607607609,15:00:01,67.792,12.067,2641582.2316,2641582.2316,2.26469
sh688128,中国电研,25.53,-0.23,-0.893,25.52,25.53,25.76,26.05,26.29,25.49,2703306,69805067,15:00:03,22.2,3.029,1032688.5,1032688.5,0.66831
sh688129,东来技术,23.2,0.25,1.089,23.2,23.3,22.95,23.06,23.5,22.91,1073213,25024549,15:00:01,30.933,2.96,279510.816,279510.816,0.89079
sh688130,晶华微,20.95,-0.28,-1.319,20.95,20.99,21.23,21.35,21.45,20.92,1384225,29270458,15:00:03,-190.455,2.032,253266.84193,126297.27193,2.29613
sh688131,皓元医药,76.35,-0.08,-0.105,76.35,76.42,76.43,77.86,78.0,75.38,3798575,289863448,15:00:01,79.531,5.365,1619413.64298,1619413.64298,1.7909
sh688132,邦彦技术,16.9,0.02,0.118,16.89,16.9,16.88,16.97,17.4,16.78,1574452,26832607,15:00:03,-70.417,1.87,257260.59476,257260.59476,1.03429
sh688133,泰坦科技,21.56,0.45,2.132,21.55,21.56,21.11,21.2,21.59,21.09,3888344,83164126,15:34:59,269.5,1.27,354526.122412,354526.122412,2.36464
sh688135,利扬芯片,34.06,-0.54,-1.561,34.06,34.08,34.6,34.57,35.7,33.38,29901738,1026232837,15:00:00,-109.871,7.275,793952.023046,793952.023046,12.82764
sh688136,科兴制药,32.47,0.77,2.429,32.47,32.48,31.7,32.36,32.8,30.94,8198659,262285848,15:00:03,202.938,3.813,653482.29075,653482.29075,4.07372
sh688137,近岸蛋白,49.76,1.66,3.451,49.68,49.76,48.1,47.76,51.64,46.84,2124212,104298607,15:00:03,-63.795,1.678,349192.984464,349192.984464,3.027
sh688138,清溢光电,27.67,-0.32,-1.143,27.66,27.67,27.99,28.28,28.28,27.63,1962555,54856161,15:00:03,42.569,3.188,871051.6,871051.6,0.62343
sh688139,海尔生物,32.41,-0.84,-2.526,32.41,32.45,33.25,33.24,33.4,32.18,5098292,165787055,15:00:03,40.513,2.344,1025753.560202,1025753.560202,1.61087
sh688141,杰华特,67.55,3.92,6.161,67.54,67.55,63.63,64.0,70.38,64.0,18401417,1244847546,15:00:03,-42.219,19.946,3041922.468795,3041922.468795,4.08628
sh688143,长盈通,61.75,-1.36,-2.155,61.75,61.8,63.11,62.7,63.8,61.0,8481300,529791809,15:34:59,411.667,6.552,795221.45235,755662.08055,6.93061
sh688146,中船特气,60.14,-0.97,-1.587,60.14,60.15,61.11,61.8,62.41,59.7,13716448,831671464,15:34:59,105.509,5.616,3183882.35471,871854.643788,9.46152
sh688147,微导纳米,69.45,-0.73,-1.04,69.44,69.45,70.18,71.06,72.13,68.73,8342127,588648161,15:00:03,138.9,11.084,3202746.567285,3202746.567285,1.80895
sh688148,芳源股份,9.18,0.02,0.218,9.17,9.18,9.16,9.26,9.43,9.07,23712523,217965580,15:34:59,-10.8,16.168,468338.862654,468338.862654,4.64794
sh688150,莱特光电,46.92,-1.16,-2.413,46.9,46.92,48.08,48.0,48.48,46.46,10809872,511164287,15:00:03,111.714,10.469,1888237.14882,1888237.14882,2.6861
sh688151,华强科技,20.62,-0.09,-0.435,20.61,20.62,20.71,20.77,20.88,20.56,1884159,38990721,15:00:03,294.571,1.696,710359.0,710359.0,0.54693
sh688152,麒麟信安,34.23,-0.36,-1.041,34.23,34.26,34.59,34.9,34.92,34.16,908420,31390327,15:00:03,342.3,2.811,351988.318857,351988.318857,0.88342
sh688153,唯捷创芯,34.37,-0.13,-0.377,34.37,34.38,34.5,34.57,35.07,34.15,3274728,113263473,15:00:03,-572.833,3.701,1478985.808496,1406556.484578,0.8002
sh688155,先惠技术,80.24,-1.22,-1.498,80.24,80.25,81.46,81.6,82.24,79.5,3248147,261050639,15:00:03,42.909,4.791,1014522.528192,1014522.528192,2.569
sh688156,路德科技,24.63,-0.59,-2.339,24.63,24.65,25.22,25.86,26.53,24.46,7410047,188447607,15:00:03,-43.982,3.032,248058.968691,248058.968691,7.3575
sh688157,松井股份,40.5,-0.19,-0.467,40.5,40.52,40.69,41.01,42.38,40.44,3839606,159239844,15:00:00,51.923,4.685,633545.874,633545.874,2.4545
sh688158,优刻得,45.78,-0.5,-1.08,45.76,45.78,46.28,46.38,47.18,45.0,42051721,1933059562,15:34:59,-286.125,8.645,2088964.660818,1856259.550824,10.37101
sh688159,有方科技,42.77,-0.7,-1.61,42.77,42.79,43.47,44.0,44.01,42.58,2957902,127966016,15:00:03,39.239,4.185,397371.02314,396601.16314,3.18984
sh688160,步科股份,107.59,-1.7,-1.555,107.59,107.64,109.29,110.67,112.8,107.17,2274300,249883282,15:00:01,129.627,7.542,977263.704354,977263.704354,2.50385
sh688161,威高骨科,31.2,-0.14,-0.447,31.05,31.2,31.34,31.46,31.7,30.77,2958384,92223952,15:00:03,45.882,3.011,1248000.0,1248000.0,0.7396
sh688162,巨一科技,33.47,-0.52,-1.53,33.47,33.5,33.99,34.32,34.62,33.41,1516523,51491558,15:00:03,209.188,1.913,458876.293925,458876.293925,1.10614
sh688163,赛伦生物,33.0,2.04,6.589,32.99,33.0,30.96,31.59,33.45,31.05,3620956,117415570,15:00:00,80.488,3.174,357126.0,357126.0,3.34592
sh688165,埃夫特,17.2,-0.17,-0.979,17.2,17.21,17.37,17.29,17.67,17.19,6408652,111314044,15:00:03,-18.105,7.37,897461.6,897461.6,1.22823
sh688166,博瑞医药,57.66,9.61,20.0,57.66,0.0,48.05,48.6,57.66,47.31,28486908,1525964098,15:34:59,443.538,9.917,2439620.281764,2439620.281764,6.73283
sh688167,炬光科技,379.98,-8.4,-2.163,379.98,380.0,388.38,380.93,399.99,366.04,7316462,2779567673,15:34:59,-194.862,15.536,3414482.192952,3414482.192952,8.14211
sh688168,安博通,78.87,0.88,1.128,78.83,78.87,77.99,77.98,81.98,77.1,2058776,164656908,15:00:03,-39.435,6.153,608758.126548,608758.126548,2.66733
sh688169,石头科技,113.62,0.2,0.176,113.62,113.64,113.42,113.42,115.74,113.2,4090839,468030196,15:34:59,10.55,2.14,2943966.553216,2943966.553216,1.57883
sh688170,德龙激光,57.19,0.43,0.758,57.17,57.19,56.76,55.93,58.39,55.63,7420228,422010765,15:00:03,-173.303,4.866,591115.84,591115.84,7.17901
sh688171,纬德信息,48.67,1.22,2.571,48.67,48.68,47.45,53.12,53.12,48.47,2895767,143215223,15:00:01,347.643,4.942,407725.1378,407725.1378,3.45667
sh688172,燕东微,40.49,1.23,3.133,40.49,40.5,39.26,39.6,42.13,38.8,18966513,767276454,15:00:01,-269.933,3.095,5780425.674753,3150854.808265,2.43729
sh688173,希荻微,14.25,-0.33,-2.263,14.24,14.25,14.58,14.61,14.65,14.23,5167273,74568273,15:00:01,-19.257,4.071,588584.580675,584605.319475,1.25954
sh688175,高凌信息,35.4,-0.58,-1.612,35.4,35.42,35.98,36.29,36.9,35.31,1864431,66853633,15:00:01,-88.5,2.631,457782.18,457782.18,1.44175
sh688176,亚虹医药,14.2,0.06,0.424,14.19,14.2,14.14,14.46,14.59,13.88,21655612,307101539,15:00:01,-20.882,4.649,811062.09012,618674.04758,4.97046
sh688177,百奥泰,23.37,-1.53,-6.145,23.35,23.37,24.9,24.89,25.1,22.71,9698987,226251085,15:34:59,-19.0,19.986,967704.96,967704.96,2.3423
sh688178,万德斯,31.44,1.27,4.209,31.44,31.45,30.17,30.77,32.88,30.01,2876226,90585951,15:00:03,-36.01,2.683,267233.221536,267233.221536,3.38388
sh688179,阿拉丁,18.46,0.63,3.533,18.46,18.48,17.83,17.8,18.75,17.71,15609816,286450756,15:00:01,51.278,6.19,628226.94493,628226.94493,4.58683
sh688180,君实生物,43.5,2.2,5.327,43.5,43.51,41.3,42.0,44.0,40.58,32478722,1379544355,15:34:59,-50.0,7.406,4466100.93885,3333814.64385,4.23786
