序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
1330,2156,通富微电,48.02,2.19%,5.06%,19.69亿,16.85亿,2.83亿,36.54亿
1331,29,深深房A,20.16,2.18%,0.41%,4448.16万,2856.11万,1592.04万,7304.28万
1332,600459,贵研铂业,21.05,2.18%,2.01%,1.86亿,1.34亿,5147.51万,3.20亿
1333,600326,西藏天路,9.39,2.18%,2.02%,1.54亿,1.03亿,5027.73万,2.57亿
1334,300504,天邑股份,15.95,2.18%,3.20%,6018.44万,4986.31万,1032.13万,1.10亿
1335,301273,瑞晨环保,30.51,2.18%,2.52%,2365.17万,1818.14万,547.03万,4183.31万
1336,2160,常铝股份,5.15,2.18%,2.79%,8609.73万,6114.46万,2495.27万,1.47亿
1337,626,远大控股,8.45,2.18%,3.92%,9512.03万,7131.32万,2380.72万,1.66亿
1338,600262,北方股份,26.39,2.17%,3.21%,8490.48万,5770.49万,2719.98万,1.43亿
1339,3003,天元股份,13.2,2.17%,2.95%,2891.00万,1657.79万,1233.21万,4548.79万
1340,301165,锐捷网络,95.55,2.17%,1.33%,5.43亿,4.66亿,7785.12万,10.09亿
1341,3008,开普检测,23.55,2.17%,2.46%,2552.41万,1894.37万,658.03万,4446.78万
1342,301257,普蕊斯,58.95,2.17%,3.51%,8276.74万,7282.89万,993.85万,1.56亿
1343,301081,严牌股份,15.06,2.17%,2.19%,3920.28万,3218.92万,701.36万,7139.20万
1344,300614,百川畅银,13.21,2.17%,1.85%,2090.99万,1797.33万,293.67万,3888.32万
1345,300125,*ST聆达,9.4,2.17%,2.23%,3910.26万,3607.99万,302.26万,7518.25万
1346,605001,威奥股份,7.54,2.17%,1.13%,2029.75万,1295.56万,734.19万,3325.30万
1347,603119,浙江荣泰,79.75,2.17%,11.04%,7.93亿,10.22亿,-2.30亿,18.15亿
1348,600180,瑞茂通,3.29,2.17%,1.37%,2803.27万,2038.89万,764.38万,4842.16万
1349,2247,聚力文化,2.83,2.17%,3.03%,3000.61万,2464.61万,536.00万,5465.23万
1350,688275,万润新能,130.8,2.16%,4.65%,3.98亿,3.59亿,3930.42万,7.57亿
1351,688110,东芯股份,120.75,2.16%,2.85%,7.90亿,7.14亿,7599.80万,15.05亿
1352,688004,博汇科技,22.68,2.16%,2.28%,2463.92万,1653.06万,810.85万,4116.98万
1353,300906,日月明,33.15,2.16%,2.07%,2599.11万,2316.74万,282.37万,4915.86万
1354,2830,名雕股份,21.74,2.16%,2.94%,2516.03万,1704.80万,811.23万,4220.83万
1355,300721,怡达股份,14.27,2.15%,2.61%,2950.64万,2166.26万,784.38万,5116.91万
1356,300082,奥克股份,11.42,2.15%,5.34%,2.10亿,2.07亿,293.83万,4.17亿
1357,2877,智能自控,9.03,2.15%,2.97%,3909.12万,2498.96万,1410.16万,6408.07万
1358,1225,和泰机电,50.13,2.14%,4.66%,3022.93万,1847.85万,1175.08万,4870.78万
1359,2486,嘉麟杰,2.87,2.14%,2.42%,3474.50万,2160.37万,1314.13万,5634.86万
1360,301607,富特科技,48.62,2.14%,2.62%,7584.96万,6594.28万,990.68万,1.42亿
1361,300795,米奥会展,11.91,2.14%,2.08%,2071.32万,2191.48万,-120.16万,4262.80万
1362,688031,星环科技,139.5,2.14%,5.22%,5.09亿,3.74亿,1.35亿,8.83亿
1363,600328,中盐化工,8.58,2.14%,1.80%,1.33亿,9092.99万,4213.88万,2.24亿
1364,600167,联美控股,6.67,2.14%,0.66%,6264.81万,3656.55万,2608.26万,9921.34万
1365,300688,创业黑马,25.27,2.14%,2.37%,5312.14万,3532.17万,1779.97万,8844.31万
1366,2817,黄山胶囊,8.1,2.14%,1.89%,2453.30万,1925.03万,528.27万,4378.33万
1367,603275,众辰科技,47.4,2.13%,8.32%,1.01亿,6210.40万,3924.43万,1.63亿
1368,603506,南都物业,12.44,2.13%,0.92%,1214.79万,913.69万,301.10万,2128.49万
1369,603956,威派格,5.76,2.13%,1.25%,2180.89万,1894.47万,286.41万,4075.35万
1370,603178,圣龙股份,15.84,2.13%,1.32%,2776.39万,2155.35万,621.05万,4931.74万
1371,600010,包钢股份,2.88,2.13%,2.94%,15.57亿,10.76亿,4.82亿,26.33亿
1372,300338,ST开元,3.83,2.13%,4.39%,2793.32万,3147.80万,-354.48万,5941.12万
1373,767,晋控电力,3.83,2.13%,4.26%,2.67亿,2.01亿,6614.47万,4.68亿
1374,301135,瑞德智能,28.46,2.12%,1.44%,2079.19万,1026.95万,1052.24万,3106.14万
1375,688400,凌云光,48.23,2.12%,2.44%,3.01亿,2.35亿,6571.95万,5.36亿
1376,688529,豪森智能,18.27,2.12%,0.69%,1070.06万,1030.79万,39.27万,2100.85万
1377,300812,易天股份,41.97,2.12%,17.78%,3.42亿,3.43亿,-129.03万,6.85亿
1378,603099,长白山,36.61,2.12%,3.69%,1.82亿,1.75亿,658.15万,3.57亿
1379,688552,航天南湖,46.82,2.12%,8.45%,1.85亿,1.58亿,2733.14万,3.42亿
1380,603039,泛微网络,44.32,2.12%,4.22%,3.03亿,1.75亿,1.28亿,4.77亿
1381,300693,盛弘股份,50.96,2.12%,8.65%,5.81亿,6.05亿,-2322.10万,11.86亿
1382,300681,英搏尔,27.52,2.12%,11.44%,3.65亿,3.59亿,625.21万,7.23亿
1383,300499,高澜股份,41.95,2.12%,11.31%,6.85亿,6.04亿,8086.30万,12.89亿
1384,300358,楚天科技,10.61,2.12%,2.53%,9331.03万,9495.64万,-164.61万,1.88亿
1385,2672,东江环保,4.33,2.12%,0.92%,2154.33万,1402.64万,751.69万,3556.96万
1386,2557,洽洽食品,22.6,2.12%,1.27%,8412.08万,6051.20万,2360.88万,1.45亿
1387,2380,科远智慧,33.76,2.12%,5.80%,1.44亿,1.33亿,1107.11万,2.77亿
1388,822,山东海化,5.78,2.12%,4.33%,1.38亿,8706.10万,5076.41万,2.25亿
1389,301616,浙江华业,51.67,2.11%,3.31%,2848.16万,1989.42万,858.74万,4837.57万
1390,2082,万邦德,29.01,2.11%,10.05%,7.93亿,7.77亿,1624.97万,15.70亿
1391,688395,正弦电气,26.64,2.11%,0.93%,1406.94万,720.85万,686.09万,2127.78万
1392,605318,法狮龙,96.69,2.11%,2.41%,1.58亿,1.32亿,2656.75万,2.90亿
1393,601608,中信重工,6.28,2.11%,0.88%,1.50亿,1.01亿,4954.28万,2.51亿
1394,300717,华信新材,20.82,2.11%,3.05%,3471.55万,2895.95万,575.59万,6367.50万
1395,2679,福建金森,10.65,2.11%,1.63%,2306.23万,1744.65万,561.57万,4050.88万
1396,2085,万丰奥威,14.52,2.11%,1.88%,3.15亿,2.64亿,5157.86万,5.79亿
1397,403,派林生物,13.06,2.11%,1.33%,8425.53万,7772.89万,652.64万,1.62亿
1398,688498,源杰科技,1313.0,2.10%,2.86%,15.29亿,16.08亿,-7915.22万,31.37亿
1399,301159,三维天地,42.28,2.10%,2.96%,3656.53万,2944.03万,712.50万,6600.56万
1400,301033,迈普医学,59.73,2.10%,1.34%,2550.72万,1913.05万,637.67万,4463.78万
1401,600054,黄山旅游,12.62,2.10%,4.02%,1.39亿,1.18亿,2047.33万,2.57亿
1402,300554,三超新材,22.87,2.10%,2.67%,2887.76万,1899.20万,988.57万,4786.96万
1403,2103,广博股份,8.26,2.10%,2.08%,3998.06万,2430.14万,1567.92万,6428.21万
1404,301023,奕帆传动,41.03,2.09%,3.25%,3317.27万,2439.19万,878.08万,5756.45万
1405,2420,毅昌科技,7.8,2.09%,1.92%,3283.28万,2655.47万,627.80万,5938.75万
1406,688777,中控技术,67.38,2.09%,1.52%,4.27亿,3.78亿,4906.75万,8.05亿
1407,603719,良品铺子,10.27,2.09%,0.84%,2129.44万,1305.36万,824.08万,3434.81万
1408,688435,英方软件,43.08,2.09%,3.96%,4798.68万,4701.86万,96.82万,9500.53万
1409,911,广农糖业,5.86,2.09%,2.86%,4093.62万,2526.37万,1567.25万,6619.99万
1410,600232,金鹰股份,8.79,2.09%,2.11%,3808.04万,2904.78万,903.26万,6712.83万
1411,300466,赛摩智能,8.8,2.09%,1.19%,2874.49万,1809.26万,1065.23万,4683.75万
1412,688657,浩辰软件,49.1,2.08%,2.21%,2300.16万,2118.79万,181.37万,4418.95万
1413,600051,宁波联合,7.37,2.08%,3.31%,4229.63万,3292.23万,937.40万,7521.86万
1414,603867,新化股份,32.85,2.08%,1.95%,7140.85万,6681.04万,459.81万,1.38亿
1415,300539,横河精密,28.96,2.08%,3.22%,1.06亿,9602.26万,1003.14万,2.02亿
1416,300514,友讯达,13.24,2.08%,1.79%,2225.03万,1534.90万,690.14万,3759.93万
1417,603400,华之杰,70.02,2.07%,5.28%,4310.40万,3036.16万,1274.25万,7346.56万
1418,688102,斯瑞新材,37.01,2.07%,2.44%,3.63亿,3.32亿,3060.89万,6.95亿
1419,300425,中建环能,4.94,2.07%,1.03%,2063.25万,1352.30万,710.95万,3415.55万
1420,2301,齐心集团,6.91,2.07%,1.13%,3234.97万,2313.30万,921.67万,5548.27万
1421,831,中国稀土,51.69,2.07%,2.36%,5.81亿,5.27亿,5404.16万,12.85亿
1422,880,潍柴重机,28.29,2.06%,6.86%,2.40亿,1.97亿,4346.42万,4.37亿
1423,301001,凯淳股份,28.76,2.06%,2.45%,1891.43万,1649.61万,241.82万,3541.03万
1424,603166,福达股份,13.89,2.06%,0.96%,4751.76万,3756.85万,994.91万,8508.60万
1425,600778,友好集团,6.43,2.06%,2.04%,2359.07万,1700.57万,658.50万,4059.64万
1426,603980,吉华集团,6.43,2.06%,2.84%,7110.82万,5121.24万,1989.58万,1.22亿
1427,600475,华光环能,17.35,2.06%,1.20%,1.14亿,8140.03万,3238.14万,1.95亿
1428,300380,安硕信息,35.14,2.06%,1.95%,5337.85万,3331.75万,2006.11万,8669.60万
1429,428,华天酒店,3.97,2.06%,1.89%,4203.75万,3411.19万,792.56万,7614.93万
1430,688233,神工股份,74.37,2.06%,2.96%,2.10亿,1.64亿,4551.49万,3.74亿
1431,301598,博科测试,61.68,2.05%,3.50%,2260.41万,1510.00万,750.41万,3770.41万
1432,2196,方正电机,14.47,2.05%,6.67%,2.33亿,2.38亿,-465.61万,4.71亿
1433,600313,农发种业,7.46,2.05%,5.19%,2.48亿,1.65亿,8313.26万,4.14亿
1434,300166,东方国信,16.9,2.05%,22.61%,18.92亿,16.08亿,2.84亿,35.00亿
1435,2666,德联集团,5.48,2.05%,2.06%,3217.58万,2393.76万,823.83万,5611.39万
1436,2549,凯美特气,19.39,2.05%,6.01%,4.38亿,3.63亿,7448.28万,8.01亿
1437,600119,长江投资,6.0,2.04%,1.08%,1356.49万,992.22万,364.27万,2348.71万
1438,600807,济高发展,3.0,2.04%,2.64%,3545.96万,2598.36万,947.59万,6144.32万
1439,2999,天禾股份,7.01,2.04%,2.18%,2920.62万,2278.32万,642.30万,5198.94万
1440,688758,赛分科技,21.0,2.04%,2.21%,6792.33万,7007.00万,-214.67万,1.38亿
1441,688711,宏微科技,28.01,2.04%,1.64%,5494.80万,4230.28万,1264.52万,9725.09万
1442,600579,中化装备,8.02,2.04%,0.91%,1990.33万,1575.38万,414.95万,3565.71万
1443,600352,浙江龙盛,13.02,2.04%,1.34%,2.86亿,2.81亿,475.28万,5.67亿
1444,300685,艾德生物,23.52,2.04%,3.98%,1.79亿,1.82亿,-335.29万,3.62亿
1445,300365,恒华科技,6.01,2.04%,3.67%,5896.10万,5299.18万,596.92万,1.12亿
1446,2813,路畅科技,24.46,2.04%,1.48%,2505.46万,1801.97万,703.50万,4307.43万
1447,2381,双箭股份,6.49,2.04%,1.85%,2058.65万,1739.34万,319.31万,3801.94万
1448,301287,康力源,43.3,2.03%,6.18%,2849.72万,1654.37万,1195.35万,4504.10万
1449,688232,新点软件,22.59,2.03%,0.63%,2624.99万,1906.60万,718.39万,4531.59万
1450,605288,凯迪股份,84.63,2.03%,1.44%,4567.90万,3989.62万,578.29万,8557.52万
1451,603028,赛福天,8.54,2.03%,1.49%,2161.47万,1427.29万,734.17万,3588.75万
1452,601107,四川成渝,6.03,2.03%,0.77%,5275.87万,4771.98万,503.89万,1.00亿
1453,600966,博汇纸业,6.52,2.03%,1.03%,5114.36万,3814.52万,1299.84万,8928.87万
1454,300655,晶瑞电材,15.06,2.03%,2.41%,2.26亿,1.60亿,6522.58万,3.86亿
1455,300200,高盟新材,9.56,2.03%,2.09%,4754.92万,3681.09万,1073.83万,8436.01万
1456,603130,云中马,37.88,2.02%,1.16%,3343.01万,2625.42万,717.59万,5968.43万
1457,2970,锐明技术,59.99,2.02%,6.41%,2.42亿,2.38亿,469.22万,4.80亿
1458,2403,爱仕达,10.62,2.02%,1.22%,2405.04万,1417.72万,987.32万,3822.76万
1459,300833,浩洋股份,33.92,2.02%,1.44%,1849.95万,2105.35万,-255.41万,3955.30万
1460,688616,西力科技,13.63,2.02%,1.10%,1497.00万,1153.91万,343.09万,2650.91万
1461,688360,德马科技,19.16,2.02%,0.90%,2663.21万,1677.11万,986.10万,4340.32万
1462,688180,君实生物,44.38,2.02%,3.85%,7.19亿,5.85亿,1.33亿,13.04亿
1463,600113,浙江东日,46.5,2.02%,1.11%,1.31亿,7989.29万,5061.42万,2.10亿
1464,300066,三川智慧,6.56,2.02%,1.99%,7509.86万,5500.02万,2009.85万,1.30亿
1465,530,冰山冷热,6.06,2.02%,2.53%,5329.35万,3806.43万,1522.92万,9135.77万
1466,1313,粤海饲料,8.14,2.01%,1.85%,6249.30万,4150.13万,2099.17万,1.04亿
1467,2066,瑞泰科技,22.84,2.01%,2.60%,7110.01万,6506.80万,603.21万,1.36亿
1468,605186,健麾信息,19.83,2.01%,1.27%,2029.83万,1366.67万,663.16万,3396.49万
1469,301687,新广益,57.76,2.01%,10.51%,9397.57万,8385.51万,1012.06万,1.78亿
1470,688588,凌志软件,12.21,2.01%,0.97%,2905.69万,1815.74万,1089.94万,4721.44万
1471,600292,电投水电,15.71,2.01%,2.34%,1.55亿,1.30亿,2510.56万,2.84亿
1472,300782,卓胜微,103.47,2.01%,4.60%,11.39亿,9.78亿,1.61亿,21.17亿
1473,300128,锦富技术,6.1,2.01%,1.71%,7943.99万,5513.81万,2430.18万,1.35亿
1474,2180,纳思达,17.75,2.01%,1.69%,2.24亿,1.84亿,4022.12万,4.07亿
1475,2107,沃华医药,8.11,2.01%,11.59%,2.70亿,2.60亿,921.45万,5.30亿
1476,545,金浦钛业,3.04,2.01%,5.26%,9514.53万,6231.12万,3283.41万,1.57亿
1477,426,兴业银锡,44.75,2.01%,2.96%,11.99亿,11.34亿,6546.00万,23.33亿
1478,688306,均普智能,9.2,2.00%,0.72%,4552.08万,3594.19万,957.89万,8146.27万
1479,600512,腾达建设,2.55,2.00%,3.06%,6989.82万,5292.45万,1697.37万,1.23亿
1480,761,本钢板材,3.06,2.00%,0.36%,2150.18万,1964.77万,185.41万,4114.94万
1481,603106,恒银科技,9.2,2.00%,1.24%,3618.41万,2268.47万,1349.94万,5886.88万
1482,300370,安控科技,2.55,2.00%,1.23%,2892.39万,1973.27万,919.11万,4865.66万
1483,2474,榕基软件,7.65,2.00%,2.58%,6052.83万,4356.57万,1696.27万,1.04亿
1484,415,渤海租赁,4.59,2.00%,1.26%,1.61亿,1.50亿,1183.50万,3.11亿
1485,301376,致欧科技,16.37,1.99%,3.12%,4862.84万,5100.48万,-237.64万,9963.32万
1486,300849,锦盛新材,20.55,1.99%,1.42%,2075.27万,1450.20万,625.07万,3525.48万
1487,601311,骆驼股份,10.27,1.99%,3.63%,2.37亿,1.99亿,3762.39万,4.36亿
1488,600386,北巴传媒,4.11,1.99%,1.26%,2209.26万,1948.35万,260.91万,4157.60万
1489,600303,曙光股份,3.08,1.99%,2.85%,3006.43万,2859.37万,147.06万,5865.80万
1490,2577,雷柏科技,15.85,1.99%,0.87%,2180.12万,1678.11万,502.01万,3858.22万
1491,2541,鸿路钢构,21.55,1.99%,0.91%,5334.30万,4352.21万,982.09万,9686.51万
1492,2153,石基信息,9.76,1.99%,1.19%,1.02亿,8340.05万,1839.05万,1.85亿
1493,2036,联创电子,9.23,1.99%,2.81%,1.45亿,1.27亿,1837.22万,2.73亿
1494,156,华数传媒,7.67,1.99%,0.69%,5014.41万,3932.16万,1082.25万,8946.58万
1495,3021,兆威机电,101.89,1.98%,1.88%,2.06亿,1.89亿,1778.85万,3.95亿
1496,300985,致远新能,22.16,1.98%,1.17%,2886.27万,1908.51万,977.76万,4794.79万
1497,605136,丽人丽妆,10.28,1.98%,1.43%,3654.89万,2171.92万,1482.96万,5826.81万
1498,600785,新华百货,18.07,1.98%,5.25%,1.10亿,1.04亿,576.07万,2.13亿
1499,300939,秋田微,40.72,1.98%,4.16%,1.03亿,9820.87万,501.37万,2.01亿
1500,603192,汇得科技,24.16,1.98%,0.91%,1776.02万,1257.02万,519.00万,3033.05万
1501,603856,东宏股份,12.89,1.98%,0.79%,1580.36万,1258.90万,321.46万,2839.26万
1502,600227,赤天化,3.6,1.98%,6.87%,1.78亿,1.34亿,4431.76万,3.12亿
1503,300755,华致酒行,13.4,1.98%,0.82%,2853.00万,1677.99万,1175.01万,4530.99万
1504,2786,银宝山新,7.21,1.98%,1.27%,2625.02万,1853.47万,771.55万,4478.50万
1505,2279,久其软件,8.24,1.98%,2.95%,1.14亿,7716.47万,3664.79万,1.91亿
1506,2261,拓维信息,37.12,1.98%,9.97%,22.70亿,19.53亿,3.18亿,42.23亿
1507,2210,飞马国际,2.58,1.98%,1.93%,7856.41万,5245.49万,2610.92万,1.31亿
1508,417,合百集团,6.68,1.98%,1.65%,4784.74万,3755.57万,1029.17万,8540.31万
1509,301503,智迪科技,36.22,1.97%,1.91%,1317.70万,908.97万,408.72万,2226.67万
1510,688292,浩瀚深度,24.8,1.97%,1.97%,4787.23万,2915.11万,1872.12万,7702.33万
1511,300056,中创环保,9.34,1.97%,4.29%,9373.41万,5924.15万,3449.26万,1.53亿
1512,603282,亚光股份,21.25,1.97%,1.37%,2115.98万,1757.56万,358.42万,3873.54万
1513,600234,科新发展,18.11,1.97%,2.13%,5429.24万,4445.31万,983.92万,9874.55万
1514,300665,飞鹿股份,7.76,1.97%,2.48%,2482.08万,1689.81万,792.26万,4171.88万
1515,300532,今天国际,11.93,1.97%,1.59%,4747.67万,3416.21万,1331.46万,8163.88万
1516,2337,赛象科技,6.23,1.96%,1.34%,2614.18万,2262.05万,352.12万,4876.23万
1517,688551,科威尔,46.74,1.96%,3.18%,6957.41万,5355.95万,1601.46万,1.23亿
1518,301016,雷尔伟,24.41,1.96%,2.53%,6329.96万,6378.91万,-48.95万,1.27亿
1519,300065,海兰信,27.02,1.96%,12.80%,11.80亿,10.85亿,9566.50万,22.65亿
1520,600556,天下秀,6.24,1.96%,2.67%,1.71亿,1.29亿,4262.40万,3.00亿
1521,300807,天迈科技,54.65,1.96%,3.74%,5574.24万,4956.38万,617.86万,1.05亿
1522,603105,芯能科技,10.92,1.96%,4.59%,1.36亿,1.14亿,2129.50万,2.50亿
1523,600469,风神股份,7.28,1.96%,2.99%,8853.66万,6894.39万,1959.27万,1.57亿
1524,2115,三维通信,12.5,1.96%,4.97%,2.50亿,2.14亿,3652.52万,4.64亿
1525,565,渝三峡A,7.27,1.96%,1.61%,2860.11万,2183.30万,676.81万,5043.42万
1526,301337,亚华电子,28.28,1.95%,4.19%,2420.08万,1955.82万,464.26万,4375.90万
1527,301262,海看股份,23.5,1.95%,3.58%,5935.77万,4262.95万,1672.82万,1.02亿
1528,688627,精智达,280.82,1.95%,4.60%,4.84亿,4.42亿,4209.00万,9.26亿
1529,603888,新华网,20.42,1.95%,1.39%,1.16亿,7408.50万,4194.45万,1.90亿
1530,600936,北投科技,4.18,1.95%,1.02%,3846.83万,3223.70万,623.14万,7070.53万
1531,600235,民丰特纸,6.78,1.95%,1.64%,2243.49万,1611.87万,631.62万,3855.37万
1532,300731,科创新源,75.26,1.95%,5.32%,2.58亿,2.21亿,3698.08万,4.79亿
1533,300337,银邦股份,13.56,1.95%,4.12%,2.07亿,1.90亿,1652.09万,3.97亿
1534,2659,凯文教育,5.24,1.95%,2.19%,3345.45万,3462.83万,-117.38万,6808.29万
1535,688231,隆达股份,34.09,1.94%,1.47%,6211.73万,6050.64万,161.09万,1.23亿
1536,301186,超达装备,66.8,1.94%,5.64%,1.28亿,1.54亿,-2561.49万,2.82亿
1537,3002,壶化股份,28.36,1.94%,2.29%,7361.31万,4476.28万,2885.03万,1.18亿
1538,600539,狮头股份,16.27,1.94%,10.16%,1.91亿,1.80亿,1057.11万,3.71亿
1539,603931,格林达,28.39,1.94%,1.04%,3413.38万,2434.97万,978.41万,5848.36万
1540,603937,丽岛新材,14.18,1.94%,3.27%,5610.59万,3999.07万,1611.52万,9609.65万
1541,603096,新经典,17.35,1.94%,0.80%,1321.56万,807.54万,514.02万,2129.10万
1542,603078,江化微,23.16,1.94%,2.18%,9667.83万,9741.77万,-73.94万,1.94亿
1543,600784,鲁银投资,7.34,1.94%,2.72%,7148.07万,6405.60万,742.47万,1.36亿
1544,600487,亨通光电,53.14,1.94%,5.84%,37.95亿,37.10亿,8551.00万,75.05亿
1545,300746,汉嘉数智,13.66,1.94%,1.47%,2676.60万,1759.52万,917.08万,4436.12万
1546,159,国际实业,6.32,1.94%,2.27%,4026.45万,2804.51万,1221.94万,6830.96万
1547,1260,坤泰股份,21.16,1.93%,1.01%,1462.70万,988.76万,473.94万,2451.46万
1548,2095,生意宝,16.86,1.93%,1.11%,3025.81万,1629.86万,1395.94万,4655.68万
1549,688191,智洋创新,40.64,1.93%,1.75%,9359.94万,7147.36万,2212.58万,1.65亿
1550,603416,信捷电气,50.23,1.93%,1.28%,4130.53万,4816.53万,-686.00万,8947.06万
1551,603797,联泰环保,4.75,1.93%,0.76%,1132.26万,911.21万,221.05万,2043.47万
1552,603324,盛剑科技,26.42,1.93%,2.00%,4140.14万,3592.66万,547.48万,7732.81万
1553,600470,六国化工,6.86,1.93%,4.87%,9725.60万,7631.05万,2094.55万,1.74亿
1554,300598,诚迈科技,37.94,1.93%,1.65%,8199.45万,5294.35万,2905.10万,1.35亿
1555,300533,冰川网络,25.87,1.93%,6.49%,1.45亿,1.29亿,1592.61万,2.73亿
1556,300420,五洋自控,3.69,1.93%,2.19%,5790.08万,3172.81万,2617.27万,8962.89万
1557,603172,万丰股份,21.18,1.92%,3.37%,2115.29万,1437.58万,677.71万,3552.86万
1558,300864,南大环境,20.73,1.92%,0.62%,1086.20万,925.44万,160.76万,2011.65万
1559,301256,华融化学,13.3,1.92%,1.71%,6116.56万,4757.53万,1359.03万,1.09亿
1560,301252,同星科技,38.77,1.92%,8.12%,8509.77万,6410.97万,2098.80万,1.49亿
1561,688466,金科环境,17.53,1.92%,1.48%,1711.42万,1411.34万,300.08万,3122.75万
1562,603095,越剑智能,18.02,1.92%,1.00%,2929.74万,1731.18万,1198.57万,4660.92万
1563,603408,建霖家居,12.21,1.92%,0.38%,1253.76万,820.28万,433.48万,2074.04万
1564,600578,京能电力,5.32,1.92%,0.43%,9346.68万,5794.73万,3551.95万,1.51亿
1565,600319,亚星化学,7.43,1.92%,0.97%,1744.41万,1025.75万,718.66万,2770.15万
1566,300041,回天新材,11.12,1.92%,2.21%,8274.63万,5031.79万,3242.84万,1.33亿
1567,2155,湖南黄金,29.74,1.92%,3.35%,8.06亿,7.36亿,7013.11万,15.42亿
1568,997,新大陆,20.22,1.92%,2.19%,2.17亿,2.29亿,-1188.66万,4.46亿
1569,301300,远翔新材,44.23,1.91%,2.17%,1886.62万,1806.20万,80.42万,3692.83万
1570,2206,海利得,6.41,1.91%,1.60%,4693.02万,3992.59万,700.42万,8685.60万
1571,688171,纬德信息,49.6,1.91%,2.83%,5590.52万,5878.93万,-288.41万,1.15亿
1572,603214,爱婴室,15.98,1.91%,2.40%,3163.41万,2077.34万,1086.07万,5240.75万
1573,300395,菲利华,108.94,1.91%,5.46%,15.57亿,14.79亿,7822.30万,30.35亿
1574,839,国安股份,3.22,1.90%,1.65%,1.09亿,9759.96万,1128.39万,2.06亿
1575,603257,中国瑞林,57.25,1.90%,4.28%,3777.20万,2272.05万,1505.15万,6049.24万
1576,301217,铜冠铜箔,46.02,1.90%,4.76%,9.23亿,8.71亿,5111.70万,17.94亿
1577,2996,顺博合金,7.49,1.90%,2.25%,4031.52万,2939.35万,1092.17万,6971.01万
1578,300350,华鹏飞,5.36,1.90%,3.32%,3850.49万,4427.90万,-577.41万,8278.38万
1579,605133,嵘泰股份,29.96,1.90%,3.65%,1.55亿,1.51亿,383.48万,3.06亿
1580,300827,上能电气,38.13,1.90%,5.97%,4.78亿,3.97亿,8064.52万,8.75亿
1581,603000,人民网,19.84,1.90%,1.71%,2.21亿,1.53亿,6810.91万,3.74亿
1582,600603,广汇物流,6.97,1.90%,1.71%,8845.69万,5360.27万,3485.42万,1.42亿
1583,300136,信维通信,69.8,1.90%,9.13%,25.74亿,26.31亿,-5722.50万,52.05亿
1584,300036,超图软件,16.1,1.90%,2.00%,7262.33万,6775.18万,487.15万,1.40亿
1585,2671,龙泉股份,4.83,1.90%,1.91%,2763.08万,2271.78万,491.30万,5034.86万
1586,2374,中锐股份,3.22,1.90%,1.63%,2897.10万,2737.22万,159.88万,5634.32万
1587,301299,卓创资讯,69.11,1.89%,5.06%,8814.13万,6681.65万,2132.48万,1.55亿
1588,524,岭南控股,10.8,1.89%,2.28%,9680.97万,6730.70万,2950.27万,1.64亿
1589,301117,佳缘科技,45.8,1.89%,7.03%,1.33亿,1.22亿,1148.26万,2.55亿
1590,300852,四会富仕,43.13,1.89%,2.84%,8461.21万,1.04亿,-1936.04万,1.89亿
1591,2282,博深股份,7.01,1.89%,1.39%,3201.08万,1701.88万,1499.20万,4902.96万
1592,300790,宇瞳光学,30.18,1.89%,6.47%,3.32亿,2.96亿,3611.76万,6.28亿
1593,300550,和仁科技,11.83,1.89%,4.60%,7057.47万,6881.39万,176.07万,1.39亿
1594,300230,永利股份,4.85,1.89%,2.00%,3512.77万,2541.29万,971.48万,6054.06万
1595,300011,鼎汉技术,7.55,1.89%,1.22%,2673.35万,1977.55万,695.81万,4650.90万
1596,672,上峰水泥,13.49,1.89%,0.85%,6389.23万,4608.31万,1780.93万,1.10亿
1597,1207,联科科技,20.1,1.88%,2.23%,6965.81万,5939.51万,1026.31万,1.29亿
1598,688048,长光华芯,298.0,1.88%,7.96%,20.35亿,21.33亿,-9776.71万,41.67亿
1599,301439,泓淋电力,16.28,1.88%,2.28%,3822.46万,2930.59万,891.87万,6753.06万
1600,816,智慧农业,3.25,1.88%,1.85%,5638.24万,2920.27万,2717.97万,8558.50万
1601,2402,和而泰,31.91,1.88%,3.31%,4.85亿,3.71亿,1.14亿,8.56亿
1602,688112,鼎阳科技,50.43,1.88%,2.52%,1.07亿,9559.73万,1144.04万,2.03亿
1603,601599,浙文影业,3.8,1.88%,1.87%,4890.96万,3318.47万,1572.49万,8209.44万
1604,600644,乐山电力,11.38,1.88%,4.70%,1.91亿,1.15亿,7568.98万,3.07亿
1605,603012,创力集团,8.66,1.88%,2.30%,7568.90万,5242.53万,2326.37万,1.28亿
1606,300548,长芯博创,241.26,1.88%,6.54%,21.50亿,20.88亿,6141.30万,42.38亿
1607,300481,濮阳惠成,15.15,1.88%,2.99%,6562.61万,6468.78万,93.83万,1.30亿
1608,300079,数码视讯,5.41,1.88%,2.05%,8416.11万,5685.70万,2730.41万,1.41亿
1609,300076,GQY视讯,5.95,1.88%,2.42%,3525.93万,2505.52万,1020.41万,6031.45万
1610,2141,贤丰控股,3.79,1.88%,1.62%,3420.49万,2772.77万,647.72万,6193.26万
1611,555,神州信息,16.3,1.88%,8.60%,7.03亿,6.68亿,3496.11万,13.72亿
