序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
34,300858,科拓生物,23.48,10.08%,16.46%,3.56亿,3.27亿,2810.17万,6.89亿
35,600156,华升股份,8.42,10.07%,4.76%,5665.48万,9973.97万,-4308.50万,1.57亿
36,571,新大洲A,5.69,10.06%,3.25%,8451.89万,6055.66万,2396.23万,1.45亿
37,782,恒申新材,5.81,10.04%,3.75%,5283.49万,5955.00万,-671.51万,1.12亿
38,600961,株冶集团,20.08,10.03%,3.48%,2.02亿,3.15亿,-1.13亿,5.17亿
39,2726,龙大美食,3.62,10.03%,4.03%,1818.46万,1.39亿,-1.21亿,1.57亿
40,2613,北玻股份,4.17,10.03%,10.50%,2.02亿,1.28亿,7372.12万,3.31亿
41,603826,坤彩科技,34.16,10.02%,2.80%,2.87亿,3.30亿,-4254.45万,6.17亿
42,967,盈峰环境,13.07,10.02%,4.82%,8.98亿,10.57亿,-1.59亿,19.55亿
43,593,德龙汇能,18.33,10.02%,7.55%,2.72亿,2.06亿,6643.13万,4.79亿
44,1203,大中矿业,46.39,10.01%,1.43%,3.91亿,4.57亿,-6651.54万,8.48亿
45,2213,大为股份,38.34,10.01%,20.70%,7.24亿,8.44亿,-1.21亿,15.69亿
46,603933,睿能科技,24.95,10.01%,9.89%,2.76亿,2.05亿,7063.52万,4.90亿
47,603906,龙蟠科技,25.05,10.01%,4.00%,1.63亿,3.97亿,-2.33亿,5.61亿
48,603322,超讯通信,36.26,10.01%,11.64%,2.72亿,3.79亿,-1.08亿,6.52亿
49,600549,厦门钨业,61.88,10.01%,6.03%,31.19亿,24.46亿,6.74亿,55.70亿
50,2940,昂利康,35.6,10.01%,10.27%,3.21亿,3.37亿,-1541.92万,6.59亿
51,2580,圣阳股份,27.8,10.01%,14.59%,8.24亿,9.77亿,-1.53亿,18.02亿
52,2468,申通快递,18.03,10.01%,8.68%,9.66亿,13.21亿,-3.55亿,22.88亿
53,1268,联合精密,31.34,10.00%,4.38%,3196.18万,5282.33万,-2086.14万,8479.76万
54,815,美利云,22.21,10.00%,10.82%,7.14亿,9.25亿,-2.10亿,16.39亿
55,3041,真爱美家,57.97,10.00%,3.76%,1.64亿,1.26亿,3813.11万,2.90亿
56,2263,大东南,5.17,10.00%,14.26%,2.42亿,11.28亿,-8.86亿,13.73亿
57,605060,联德股份,58.95,10.00%,3.62%,2.39亿,2.56亿,-1653.70万,4.96亿
58,603052,可川科技,75.77,10.00%,3.38%,2.28亿,2.39亿,-1116.12万,4.68亿
59,1230,劲旅环境,27.72,10.00%,6.62%,7189.41万,6811.44万,377.97万,1.40亿
60,2209,达意隆,16.5,10.00%,6.53%,9634.06万,6456.25万,3177.81万,1.61亿
61,605287,德才股份,46.98,10.00%,3.66%,1.20亿,1.14亿,605.23万,2.35亿
62,2990,盛视科技,46.32,10.00%,17.38%,4.58亿,6.06亿,-1.48亿,10.65亿
63,603985,恒润股份,24.54,10.00%,12.52%,6.94亿,6.12亿,8229.50万,13.06亿
64,603920,世运电路,58.86,10.00%,1.77%,0.00,7.50亿,-7.50亿,7.50亿
65,603897,长城科技,50.6,10.00%,5.40%,2.23亿,3.35亿,-1.13亿,5.58亿
66,600507,方大特钢,6.05,10.00%,3.96%,2.83亿,2.58亿,2538.78万,5.42亿
67,2850,科达利,205.59,10.00%,2.57%,5.08亿,5.19亿,-1098.76万,10.27亿
68,2771,真视通,18.37,10.00%,12.24%,1.30亿,2.58亿,-1.28亿,3.88亿
69,2595,豪迈科技,89.02,10.00%,0.75%,3.23亿,1.93亿,1.30亿,5.16亿
70,657,中钨高新,51.9,10.00%,8.46%,31.45亿,28.88亿,2.57亿,60.34亿
71,600683,京投发展,10.9,9.99%,3.24%,9034.36万,1.68亿,-7768.55万,2.58亿
72,603315,福鞍股份,16.84,9.99%,9.96%,3.04亿,2.19亿,8458.00万,5.23亿
73,603220,中贝通信,31.93,9.99%,19.17%,14.41亿,10.92亿,3.49亿,25.38亿
74,600875,东方电气,42.04,9.99%,6.54%,36.15亿,24.78亿,11.37亿,60.96亿
75,600749,西藏旅游,19.93,9.99%,16.74%,4.34亿,2.91亿,1.43亿,7.26亿
76,2802,洪汇新材,14.87,9.99%,7.72%,7009.25万,9636.12万,-2626.87万,1.67亿
77,2757,南兴股份,22.79,9.99%,9.97%,3.36亿,2.86亿,5013.44万,6.22亿
78,2297,博云新材,16.08,9.99%,22.38%,1.61亿,19.01亿,-17.40亿,20.62亿
79,2237,恒邦股份,16.51,9.99%,4.65%,4.68亿,4.15亿,5368.56万,8.85亿
80,534,万泽股份,45.9,9.99%,4.75%,5.82亿,4.64亿,1.18亿,10.48亿
81,605336,帅丰电器,15.65,9.98%,3.88%,5263.28万,5279.23万,-15.95万,1.08亿
82,605166,聚合顺,11.13,9.98%,4.04%,6686.44万,6874.81万,-188.37万,1.37亿
83,600768,宁波富邦,17.52,9.98%,8.00%,8573.40万,9933.62万,-1360.22万,1.85亿
84,603687,大胜达,19.84,9.98%,24.36%,11.17亿,14.73亿,-3.57亿,26.41亿
85,2062,宏润建设,8.05,9.97%,2.37%,9366.95万,1.14亿,-2074.23万,2.08亿
86,605388,均瑶健康,8.06,9.96%,9.57%,1.67亿,2.77亿,-1.11亿,4.45亿
87,300738,奥飞数据,25.73,9.96%,12.31%,18.26亿,11.22亿,7.04亿,30.00亿
88,2033,丽江股份,10.93,9.96%,18.66%,5.69亿,4.85亿,8396.79万,10.55亿
89,762,西藏矿业,37.1,9.96%,12.79%,13.49亿,10.25亿,3.24亿,23.87亿
90,600666,奥瑞德,6.85,9.95%,22.44%,21.30亿,15.70亿,5.59亿,37.01亿
91,570,苏常柴A,6.74,9.95%,10.66%,1.98亿,1.86亿,1202.52万,3.83亿
92,546,金圆股份,7.08,9.94%,8.67%,2.00亿,2.14亿,-1425.30万,4.14亿
93,2008,大族激光,86.62,9.94%,4.72%,20.10亿,17.86亿,2.24亿,38.15亿
94,300911,亿田智能,36.1,9.89%,6.31%,2.08亿,1.72亿,3607.18万,3.83亿
95,2421,达实智能,2.9,9.85%,6.05%,1.69亿,1.75亿,-644.69万,3.45亿
96,301636,泽润新能,77.95,9.80%,33.41%,1.94亿,2.08亿,-1349.07万,4.03亿
97,2875,安奈儿,20.95,9.80%,8.36%,1.31亿,1.74亿,-4324.11万,3.11亿
98,300953,震裕科技,206.97,9.60%,9.17%,13.48亿,9.58亿,3.89亿,23.12亿
99,300687,赛意信息,20.8,9.59%,5.86%,2.36亿,1.48亿,8801.86万,3.87亿
100,2859,洁美科技,46.13,9.52%,3.49%,3.09亿,3.25亿,-1626.66万,6.36亿
101,688685,迈信林,44.71,9.48%,4.22%,1.60亿,1.04亿,5617.20万,2.66亿
102,70,特发信息,20.62,9.22%,19.10%,18.41亿,15.15亿,3.25亿,33.83亿
103,300684,中石科技,59.08,9.08%,10.64%,7.78亿,4.57亿,3.21亿,12.47亿
104,603629,利通电子,95.89,9.03%,17.53%,20.91亿,21.02亿,-1101.50万,42.14亿
105,300322,硕贝德,31.6,8.97%,19.42%,16.61亿,9.50亿,7.12亿,26.20亿
106,301345,涛涛车业,241.52,8.92%,7.20%,3.56亿,2.41亿,1.15亿,5.98亿
107,603129,春风动力,277.61,8.92%,2.89%,7.38亿,4.40亿,2.98亿,11.81亿
108,301012,扬电科技,32.85,8.85%,10.94%,4.41亿,2.46亿,1.96亿,6.92亿
109,300491,通合科技,27.7,8.76%,8.62%,2.13亿,1.46亿,6742.96万,3.61亿
110,688556,高测股份,14.44,8.73%,7.58%,5.88亿,2.97亿,2.92亿,8.87亿
111,600676,交运股份,8.22,8.73%,2.36%,1.11亿,8044.80万,3044.98万,1.94亿
112,300689,澄天伟业,51.57,8.73%,5.50%,1.59亿,1.25亿,3320.88万,2.85亿
113,300438,鹏辉能源,68.34,8.67%,14.18%,21.00亿,17.04亿,3.96亿,38.12亿
114,2624,完美世界,20.98,8.65%,5.58%,11.16亿,9.25亿,1.91亿,20.66亿
115,601778,晶科科技,6.57,8.60%,17.94%,24.13亿,17.55亿,6.59亿,41.81亿
116,300604,长川科技,153.14,8.45%,5.03%,20.68亿,15.86亿,4.81亿,36.80亿
117,688479,友车科技,35.26,8.43%,6.03%,7444.96万,5678.84万,1766.12万,1.32亿
118,301040,中环海陆,35.01,8.36%,10.07%,1.69亿,1.49亿,2021.53万,3.20亿
119,301309,万得凯,34.95,8.30%,9.51%,1.20亿,7293.85万,4691.04万,1.93亿
120,603698,航天工程,42.8,8.27%,11.17%,12.09亿,12.57亿,-4808.30万,24.73亿
121,600719,大连热电,7.21,8.26%,5.47%,1.00亿,4966.96万,5062.99万,1.56亿
122,300209,行云科技,13.69,8.22%,21.93%,12.80亿,8.65亿,4.15亿,21.47亿
123,300231,银信科技,11.6,8.21%,8.90%,2.79亿,1.65亿,1.14亿,4.46亿
124,603008,喜临门,12.99,8.16%,8.27%,2.16亿,1.56亿,6049.38万,3.80亿
125,600382,广东明珠,10.09,8.15%,5.05%,2.16亿,1.26亿,8964.82万,3.43亿
126,300277,汽轮科技,20.12,8.00%,6.58%,6.39亿,3.48亿,2.91亿,9.92亿
127,603878,武进不锈,8.12,7.98%,2.55%,5837.18万,3580.90万,2256.27万,1.12亿
128,300696,爱乐达,34.06,7.92%,5.36%,2.73亿,2.10亿,6276.51万,4.84亿
129,301283,聚胶股份,49.8,7.89%,4.48%,7663.87万,6171.65万,1492.22万,1.39亿
130,2361,神剑股份,19.98,7.77%,46.95%,36.35亿,35.45亿,8989.40万,72.24亿
131,301002,崧盛股份,40.41,7.73%,5.61%,9776.58万,7246.93万,2529.66万,1.89亿
132,688548,广钢气体,25.7,7.71%,3.95%,4.09亿,2.67亿,1.42亿,6.81亿
133,300657,弘信电子,35.33,7.71%,11.25%,11.39亿,6.78亿,4.62亿,18.28亿
134,610,西安旅游,9.67,7.56%,14.28%,1.81亿,1.31亿,4950.81万,3.12亿
135,600338,西藏珠峰,20.41,7.48%,10.71%,12.22亿,7.07亿,5.14亿,19.63亿
136,2132,恒星科技,4.46,7.47%,14.84%,4.87亿,4.35亿,5249.18万,9.23亿
137,300410,正业科技,9.65,7.46%,13.75%,2.69亿,2.07亿,6180.86万,4.79亿
138,605178,时空科技,87.0,7.39%,4.02%,1.79亿,1.55亿,2390.45万,3.36亿
139,600847,万里股份,14.28,7.37%,1.98%,2482.93万,1625.86万,857.08万,4180.40万
140,603032,德新科技,21.62,7.35%,11.02%,2.69亿,2.71亿,-162.89万,5.43亿
141,600184,光电股份,21.78,7.34%,6.83%,4.86亿,3.56亿,1.30亿,8.49亿
142,688258,卓易信息,114.27,7.30%,4.44%,3.71亿,2.37亿,1.34亿,6.09亿
143,300502,新易盛,533.24,7.30%,3.75%,96.04亿,74.08亿,21.96亿,172.38亿
144,688677,海泰新光,74.64,7.24%,6.01%,2.80亿,2.39亿,4079.17万,5.26亿
145,688282,理工导航,88.4,7.24%,2.69%,1.14亿,9206.85万,2239.50万,2.08亿
146,600986,浙文互联,10.95,7.14%,16.86%,15.30亿,11.91亿,3.39亿,27.27亿
147,2842,翔鹭钨业,33.94,7.13%,21.93%,11.46亿,8.00亿,3.46亿,19.63亿
148,301128,强瑞技术,190.49,7.10%,7.89%,7.44亿,6.21亿,1.23亿,13.74亿
149,2240,盛新锂能,49.55,7.09%,8.40%,19.05亿,18.92亿,1294.00万,38.08亿
150,603110,东方材料,17.76,7.05%,7.11%,1.52亿,8811.84万,6422.92万,2.48亿
151,2798,帝欧水华,7.14,7.05%,10.10%,1.78亿,1.57亿,2051.26万,3.37亿
152,300153,科泰电源,28.74,7.00%,5.86%,3.09亿,2.07亿,1.02亿,5.23亿
153,300464,星徽股份,7.83,6.97%,5.02%,8371.30万,4990.83万,3380.47万,1.35亿
154,2733,雄韬股份,32.26,6.96%,10.13%,6.88亿,4.91亿,1.98亿,11.81亿
155,600126,杭钢股份,10.19,6.93%,6.47%,12.70亿,8.81亿,3.89亿,21.70亿
156,301178,天亿马,55.86,6.91%,7.46%,1.12亿,9253.77万,1912.64万,2.04亿
157,300394,天孚通信,353.5,6.91%,5.10%,81.46亿,54.14亿,27.32亿,136.10亿
158,688802,沐曦股份,726.77,6.89%,21.07%,14.39亿,12.49亿,1.90亿,27.00亿
159,605198,安德利,47.22,6.88%,1.50%,1.19亿,6723.97万,5175.32万,1.87亿
160,603730,岱美股份,9.99,6.84%,1.31%,1.55亿,1.14亿,4074.02万,2.75亿
161,688365,光云科技,19.7,6.78%,3.90%,1.89亿,1.15亿,7408.97万,3.18亿
162,2943,宇晶股份,57.17,6.78%,17.28%,7.54亿,6.52亿,1.02亿,14.16亿
163,301328,维峰电子,58.53,6.77%,2.23%,7695.80万,6079.34万,1616.45万,1.38亿
164,300928,华安鑫创,30.64,6.76%,5.50%,4869.15万,4088.45万,780.70万,8964.95万
165,603308,应流股份,69.4,6.75%,3.22%,8.74亿,5.93亿,2.81亿,14.74亿
166,688,国城矿业,46.4,6.72%,1.98%,6.04亿,4.77亿,1.27亿,10.82亿
167,301360,荣旗科技,80.02,6.69%,10.67%,1.37亿,7797.89万,5857.59万,2.15亿
168,300285,国瓷材料,35.52,6.67%,4.82%,7.95亿,5.99亿,1.96亿,14.18亿
169,2378,章源钨业,32.15,6.67%,7.63%,15.53亿,13.20亿,2.33亿,28.87亿
170,1223,欧克科技,55.44,6.66%,2.15%,6658.30万,4305.34万,2352.96万,1.10亿
171,2491,通鼎互联,15.14,6.62%,16.58%,17.42亿,11.20亿,6.22亿,28.80亿
172,2125,湘潭电化,14.37,6.60%,4.69%,2.35亿,1.69亿,6566.92万,4.16亿
173,300656,民德电子,24.25,6.59%,4.87%,8507.77万,6577.12万,1930.64万,1.52亿
174,2826,易明医药,21.35,6.59%,3.75%,8774.29万,4724.04万,4050.25万,1.42亿
175,688692,达梦数据,250.04,6.58%,2.48%,2.68亿,1.74亿,9423.35万,4.47亿
176,603399,永杉锂业,12.84,6.56%,15.03%,4.66亿,5.17亿,-5041.50万,9.87亿
177,300137,先河环保,16.07,6.56%,12.98%,6.18亿,4.80亿,1.38亿,11.08亿
178,300214,日科化学,7.87,6.50%,4.91%,8779.95万,6447.11万,2332.84万,1.53亿
179,301222,浙江恒威,38.87,6.41%,7.50%,1.37亿,9217.31万,4493.86万,2.30亿
180,603206,嘉环科技,17.56,6.36%,5.19%,1.43亿,1.36亿,734.23万,2.79亿
181,688178,万德斯,33.44,6.36%,3.61%,6036.33万,4047.55万,1988.79万,1.01亿
182,688150,莱特光电,49.9,6.35%,2.24%,2.25亿,1.93亿,3257.11万,4.39亿
183,2899,英派斯,33.11,6.33%,3.58%,1.11亿,6078.62万,5041.95万,1.73亿
184,605090,九丰能源,42.32,6.33%,3.85%,6.11亿,4.97亿,1.13亿,11.18亿
185,688590,新致软件,14.94,6.33%,6.45%,1.59亿,1.08亿,5102.62万,2.70亿
186,688719,爱科赛博,53.16,6.32%,5.23%,1.25亿,1.17亿,783.47万,2.46亿
187,301313,凡拓数创,33.3,6.29%,5.46%,7089.16万,6293.51万,795.65万,1.34亿
188,688182,灿勤科技,31.15,6.28%,1.58%,1.01亿,8695.53万,1448.80万,1.95亿
189,301068,大地海洋,33.86,6.28%,1.66%,3010.06万,2387.28万,622.78万,5530.92万
190,300840,酷特智能,19.68,6.26%,9.22%,1.79亿,1.42亿,3667.51万,3.24亿
191,688146,中船特气,63.9,6.25%,11.76%,5.84亿,4.91亿,9362.75万,10.77亿
192,688382,益方生物,22.6,6.25%,4.80%,3.52亿,2.64亿,8880.11万,6.17亿
193,603101,汇嘉时代,9.86,6.25%,5.76%,1.32亿,1.25亿,719.81万,2.59亿
194,300467,迅游科技,32.49,6.25%,3.81%,9960.75万,7416.15万,2544.59万,2.03亿
195,301248,杰创智能,61.35,6.23%,15.68%,5.60亿,5.12亿,4806.81万,10.73亿
196,300478,杭州高新,26.76,6.23%,4.38%,9325.90万,5269.13万,4056.77万,1.46亿
197,600176,中国巨石,33.03,6.21%,3.68%,25.22亿,23.13亿,2.09亿,48.58亿
198,605222,起帆电缆,27.4,6.20%,6.30%,3.28亿,3.52亿,-2411.54万,6.83亿
199,1389,广合科技,135.67,6.11%,4.84%,5.83亿,3.82亿,2.01亿,9.72亿
200,688631,莱斯信息,57.15,6.11%,5.23%,9988.04万,9204.92万,783.12万,1.93亿
201,300276,三丰智能,7.31,6.10%,5.49%,2.38亿,1.84亿,5331.97万,4.24亿
202,600673,东阳光,35.43,6.08%,2.62%,16.25亿,11.34亿,4.90亿,27.71亿
203,688257,新锐股份,79.15,6.06%,3.95%,4.60亿,3.15亿,1.44亿,7.80亿
204,1339,智微智能,71.5,6.05%,8.93%,4.07亿,3.45亿,6197.17万,7.54亿
205,688337,普源精电,58.04,6.03%,3.55%,1.91亿,1.71亿,2034.03万,3.74亿
206,2547,春兴精工,3.17,6.02%,5.14%,1.22亿,5138.36万,7061.67万,1.75亿
207,300069,金利华电,23.54,5.99%,12.26%,2.03亿,1.30亿,7331.64万,3.34亿
208,2469,三维化学,8.85,5.99%,4.03%,1.35亿,8676.45万,4816.63万,2.22亿
209,300270,中威电子,10.86,5.95%,2.67%,4632.56万,2634.05万,1998.51万,7496.13万
210,603335,迪生力,6.24,5.94%,3.67%,5893.16万,3557.99万,2335.17万,9545.48万
211,301106,骏成科技,30.08,5.92%,2.78%,4464.15万,3847.59万,616.56万,8364.34万
212,600714,金瑞矿业,18.15,5.89%,6.68%,1.98亿,1.42亿,5644.81万,3.42亿
213,603358,华达科技,34.53,5.89%,3.20%,2.82亿,2.17亿,6473.98万,5.02亿
214,301548,崇德科技,74.75,5.88%,6.09%,6090.76万,5393.34万,697.41万,1.16亿
215,3023,彩虹集团,27.89,5.88%,4.79%,7935.64万,5791.22万,2144.42万,1.38亿
216,300556,丝路视觉,18.54,5.88%,5.57%,6287.35万,4571.07万,1716.28万,1.10亿
217,300245,天玑科技,14.23,5.88%,10.38%,2.75亿,1.69亿,1.06亿,4.45亿
218,155,川能动力,16.93,5.88%,5.00%,9.05亿,6.35亿,2.71亿,15.50亿
219,300866,安克创新,118.38,5.84%,2.88%,5.70亿,4.58亿,1.13亿,10.36亿
220,2328,新朋股份,13.23,5.84%,27.52%,10.76亿,9.87亿,8851.72万,20.65亿
221,2803,吉宏股份,17.32,5.80%,4.38%,1.33亿,8013.90万,5274.00万,2.18亿
222,301321,翰博高新,23.37,5.75%,4.40%,8817.93万,6234.86万,2583.06万,1.51亿
223,2633,申科股份,18.78,5.74%,2.54%,4020.75万,2912.41万,1108.33万,6971.30万
224,600251,冠农股份,11.52,5.69%,1.83%,9758.55万,6343.43万,3415.12万,1.62亿
225,300935,盈建科,32.35,5.68%,3.27%,3440.42万,2479.30万,961.12万,6227.34万
226,688027,国盾量子,610.5,5.62%,4.90%,13.26亿,10.57亿,2.69亿,23.99亿
227,300442,润泽科技,95.32,5.61%,4.02%,37.38亿,24.33亿,13.05亿,61.97亿
228,2929,润建股份,62.68,5.61%,10.74%,7.53亿,6.39亿,1.14亿,13.98亿
229,301428,世纪恒通,35.62,5.60%,11.08%,1.40亿,9588.79万,4442.43万,2.37亿
230,603601,再升科技,15.12,5.59%,20.99%,19.02亿,16.50亿,2.53亿,35.79亿
231,301373,凌玮科技,91.85,5.57%,18.81%,3.97亿,2.78亿,1.19亿,6.76亿
232,2663,普邦股份,2.28,5.56%,8.75%,1.21亿,1.35亿,-1413.23万,2.58亿
233,2511,中顺洁柔,8.76,5.54%,2.44%,1.70亿,9472.08万,7508.98万,2.66亿
234,603685,晨丰科技,30.91,5.53%,1.93%,6932.99万,4591.42万,2341.57万,1.17亿
235,2738,中矿资源,85.0,5.50%,4.21%,15.62亿,9.71亿,5.92亿,25.42亿
236,301053,远信工业,59.91,5.49%,8.42%,1.93亿,1.80亿,1329.81万,4.32亿
237,600590,泰豪科技,15.0,5.49%,7.39%,5.53亿,3.64亿,1.89亿,9.20亿
238,688316,青云科技,78.13,5.47%,9.84%,2.19亿,1.44亿,7514.60万,3.65亿
239,600186,莲花控股,8.11,5.46%,15.50%,12.32亿,9.59亿,2.73亿,21.95亿
240,301004,嘉益股份,50.3,5.45%,1.41%,5746.06万,3929.83万,1816.23万,9696.01万
241,2192,融捷股份,79.37,5.43%,11.86%,14.02亿,10.07亿,3.95亿,24.25亿
242,301395,仁信新材,13.06,5.41%,9.72%,9819.97万,6065.27万,3754.71万,1.60亿
243,2466,天齐锂业,65.14,5.40%,5.19%,27.95亿,21.12亿,6.84亿,49.40亿
244,688308,欧科亿,102.78,5.39%,5.57%,5.16亿,3.65亿,1.51亿,8.87亿
245,605189,富春染织,17.44,5.38%,7.17%,1.30亿,1.07亿,2272.82万,2.40亿
246,605598,上海港湾,53.88,5.36%,3.89%,2.49亿,2.47亿,291.67万,5.04亿
247,300843,胜蓝股份,68.0,5.33%,5.50%,3.16亿,2.76亿,4036.94万,5.95亿
248,300949,奥雅股份,39.19,5.32%,3.13%,2436.26万,1683.96万,752.30万,4145.33万
249,301061,匠心家居,74.37,5.31%,0.96%,5895.73万,4331.06万,1564.67万,1.02亿
250,300454,深信服,112.46,5.31%,4.66%,8.81亿,6.04亿,2.77亿,14.92亿
251,688226,威腾电气,53.26,5.30%,4.75%,2.52亿,2.08亿,4373.92万,4.66亿
252,688607,康众医疗,65.6,5.30%,4.78%,1.62亿,1.03亿,5886.67万,2.65亿
253,2034,旺能环境,19.72,5.29%,2.60%,1.07亿,1.02亿,557.20万,2.17亿
254,2805,丰元股份,18.54,5.28%,15.90%,3.69亿,4.56亿,-8663.61万,8.31亿
255,688359,三孚新科,96.63,5.26%,4.45%,2.55亿,1.51亿,1.04亿,4.13亿
256,300986,志特新材,25.04,5.25%,10.39%,6.15亿,4.45亿,1.70亿,10.65亿
257,688611,杭州柯林,57.8,5.21%,0.90%,4755.94万,3040.03万,1715.90万,7845.87万
258,600094,大名城,4.85,5.21%,2.11%,1.16亿,9586.32万,1968.45万,2.13亿
259,301397,溯联股份,36.24,5.20%,7.64%,1.18亿,7478.61万,4339.73万,1.93亿
260,600300,维维股份,3.65,5.19%,4.43%,1.62亿,9502.94万,6704.69万,2.58亿
261,300264,佳创视讯,8.72,5.19%,4.38%,8484.84万,5367.97万,3116.87万,1.39亿
262,301489,思泉新材,208.78,5.18%,8.01%,4.76亿,3.11亿,1.65亿,7.88亿
263,600397,江钨装备,14.86,5.17%,5.39%,4.39亿,3.44亿,9494.03万,7.87亿
264,600841,动力新科,9.58,5.16%,3.21%,1.93亿,1.21亿,7175.36万,3.14亿
265,2333,罗普斯金,6.11,5.16%,5.24%,1.19亿,8911.02万,2996.59万,2.10亿
266,600337,美克家居,3.47,5.15%,6.07%,1.74亿,1.17亿,5685.93万,2.94亿
267,300608,思特奇,13.28,5.15%,7.67%,1.55亿,1.33亿,2184.55万,2.90亿
268,2353,杰瑞股份,115.12,5.15%,2.74%,11.96亿,9.63亿,2.33亿,21.68亿
269,688162,巨一科技,35.18,5.11%,2.22%,5682.26万,4721.79万,960.47万,1.06亿
270,603171,税友股份,56.41,5.11%,2.80%,3.33亿,3.01亿,3143.93万,6.38亿
271,301518,长华化学,42.64,5.10%,5.70%,7217.02万,5554.37万,1662.65万,1.28亿
272,603139,康惠股份,31.09,5.10%,6.96%,1.08亿,1.04亿,475.81万,2.13亿
273,300398,飞凯材料,29.07,5.10%,8.13%,7.30亿,5.75亿,1.56亿,13.14亿
274,603115,海星股份,46.76,5.08%,3.34%,2.05亿,1.65亿,3938.37万,3.73亿
275,2575,群兴玩具,6.84,5.07%,13.95%,3.33亿,2.19亿,1.14亿,5.53亿
276,603356,华菱精工,16.4,5.06%,5.11%,6443.30万,4477.86万,1965.43万,1.10亿
277,603138,海量数据,21.38,5.06%,4.80%,1.71亿,1.19亿,5168.50万,2.92亿
278,609,ST中迪,9.77,5.05%,1.16%,1228.23万,2032.54万,-804.31万,3270.64万
279,1358,兴欣新材,27.14,5.03%,3.42%,2726.84万,1830.80万,896.04万,4563.87万
280,300385,ST雪浪,14.41,5.03%,8.93%,1.97亿,1.73亿,2410.56万,3.74亿
281,300179,四方达,24.49,5.02%,9.69%,5.55亿,3.09亿,2.46亿,8.70亿
282,2334,英威腾,9.0,5.02%,7.46%,2.91亿,1.94亿,9706.60万,4.88亿
283,603268,*ST松发,121.22,5.00%,1.77%,2.45亿,2.49亿,-467.21万,4.94亿
284,605100,华丰股份,47.05,4.98%,1.67%,7088.44万,5488.52万,1599.92万,1.31亿
