序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
946,300825,阿尔特,9.04,2.73%,1.50%,3650.14万,2708.95万,941.20万,6511.25万
947,300805,电声股份,10.55,2.73%,1.94%,3323.68万,2432.89万,890.78万,5829.05万
948,601958,金钼股份,19.59,2.73%,0.86%,3.09亿,2.25亿,8428.68万,5.36亿
949,300638,广和通,25.58,2.73%,2.52%,2.17亿,1.18亿,9904.11万,3.40亿
950,300291,百纳千成,6.77,2.73%,1.86%,5843.41万,5711.51万,131.90万,1.16亿
951,300291,百纳千成,6.77,2.73%,1.86%,5843.41万,5711.51万,131.90万,1.16亿
952,300126,锐奇股份,7.9,2.73%,1.79%,1626.66万,1269.39万,357.27万,2944.69万
953,301362,民爆光电,156.0,2.72%,12.77%,2.85亿,2.55亿,2935.05万,5.63亿
954,301257,普蕊斯,59.27,2.72%,3.08%,7350.90万,6248.65万,1102.25万,1.36亿
955,688387,信科移动,17.35,2.72%,4.58%,8.36亿,7.57亿,7894.00万,16.01亿
956,600302,标准股份,11.71,2.72%,2.11%,4745.01万,3697.36万,1047.65万,8474.21万
957,2588,史丹利,10.56,2.72%,1.44%,8355.10万,4433.28万,3921.82万,1.29亿
958,601007,金陵饭店,8.31,2.72%,4.19%,8102.24万,5283.88万,2818.37万,1.34亿
959,300103,达刚控股,7.56,2.72%,2.18%,3182.69万,1916.44万,1266.25万,5158.41万
960,935,四川双马,27.21,2.72%,0.54%,5815.56万,5196.52万,619.05万,1.11亿
961,688063,派能科技,75.02,2.71%,4.27%,3.95亿,3.85亿,1096.62万,7.83亿
962,603839,安正时尚,7.58,2.71%,0.54%,974.19万,580.05万,394.13万,1569.27万
963,300435,中泰股份,27.62,2.71%,2.65%,1.58亿,1.06亿,5154.64万,2.66亿
964,300250,初灵信息,21.95,2.71%,3.17%,6893.06万,3867.91万,3025.15万,1.08亿
965,2649,博彦科技,12.11,2.71%,1.73%,7002.14万,4183.03万,2819.11万,1.14亿
966,2343,慈文传媒,6.44,2.71%,2.25%,3968.06万,2631.29万,1336.76万,6761.44万
967,688367,工大高科,38.1,2.70%,3.33%,6919.90万,4066.24万,2853.66万,1.11亿
968,300437,清水源,15.95,2.70%,5.26%,8708.94万,5527.05万,3181.89万,1.44亿
969,301001,凯淳股份,28.94,2.70%,1.52%,1199.10万,966.47万,232.63万,2181.50万
970,688215,瑞晟智能,76.9,2.70%,1.17%,3051.75万,2494.17万,557.58万,5563.99万
971,688217,睿昂基因,28.56,2.70%,0.88%,738.62万,646.29万,92.33万,1390.70万
972,688229,博睿数据,91.61,2.70%,5.45%,1.19亿,1.03亿,1622.59万,2.23亿
973,300886,华业香料,28.17,2.70%,2.69%,1829.50万,1392.90万,436.60万,3255.10万
974,2322,理工能科,14.44,2.70%,1.69%,5133.84万,3279.49万,1854.35万,8495.32万
975,605,渤海股份,6.84,2.70%,1.11%,1365.60万,1227.90万,137.70万,2616.76万
976,301559,中集环科,17.15,2.69%,4.37%,3638.80万,3084.98万,553.83万,6725.33万
977,603381,永臻股份,23.31,2.69%,3.58%,6767.25万,4910.84万,1856.41万,1.18亿
978,603326,我乐家居,8.78,2.69%,0.93%,1676.99万,861.76万,815.23万,2567.44万
979,600637,东方明珠,9.92,2.69%,1.63%,3.12亿,2.24亿,8794.49万,5.41亿
980,300923,研奥股份,27.57,2.68%,1.05%,1311.38万,815.14万,496.25万,2184.36万
981,3011,海象新材,24.18,2.68%,2.68%,3048.60万,1932.31万,1116.29万,4999.05万
982,688508,芯朋微,65.46,2.68%,2.44%,1.08亿,9883.79万,882.73万,2.08亿
983,603179,新泉股份,67.14,2.68%,3.32%,5.82亿,5.69亿,1307.47万,11.53亿
984,603121,华培动力,21.82,2.68%,2.00%,8245.18万,6169.45万,2075.73万,1.45亿
985,2239,奥特佳,3.07,2.68%,2.45%,1.65亿,7317.88万,9151.97万,2.45亿
986,688480,赛恩斯,87.55,2.67%,2.93%,1.28亿,1.13亿,1583.96万,2.42亿
987,300972,万辰集团,211.18,2.67%,1.02%,2.25亿,1.46亿,7879.61万,3.74亿
988,300861,美畅股份,16.9,2.67%,1.76%,6849.86万,5393.23万,1456.63万,1.24亿
989,300865,大宏立,27.28,2.67%,1.59%,1392.19万,1001.41万,390.78万,2406.15万
990,600137,浪莎股份,21.55,2.67%,2.68%,3505.10万,1957.35万,1547.75万,5531.56万
991,603997,继峰股份,13.09,2.67%,0.68%,6367.39万,4730.69万,1636.70万,1.12亿
992,300338,ST开元,3.85,2.67%,4.08%,2607.04万,2910.44万,-303.40万,5525.52万
993,301020,密封科技,21.93,2.67%,0.75%,1433.28万,872.80万,560.48万,2376.07万
994,301487,盟固利,22.38,2.66%,3.92%,1.26亿,1.12亿,1458.46万,2.39亿
995,301302,华如科技,22.0,2.66%,3.65%,6195.02万,4803.16万,1391.86万,1.10亿
996,688132,邦彦技术,17.35,2.66%,0.68%,945.83万,786.11万,159.72万,1756.77万
997,688516,奥特维,77.12,2.66%,4.39%,6.21亿,4.33亿,1.88亿,10.57亿
998,2696,百洋股份,6.95,2.66%,1.57%,1839.38万,1719.31万,120.07万,3582.81万
999,590,古汉医药,11.59,2.66%,1.61%,2668.93万,1656.54万,1012.38万,4423.79万
1000,301118,恒光股份,24.44,2.65%,1.33%,1966.10万,1387.76万,578.34万,3362.91万
1001,301056,森赫股份,15.14,2.64%,1.82%,2706.93万,2036.62万,670.31万,4773.39万
1002,605177,东亚药业,20.62,2.64%,1.16%,1590.59万,1054.95万,535.64万,2650.49万
1003,300190,维尔利,4.27,2.64%,3.27%,7867.24万,5023.60万,2843.64万,1.30亿
1004,300196,长海股份,19.43,2.64%,9.52%,2.25亿,2.26亿,-72.27万,4.52亿
1005,422,湖北宜化,15.92,2.64%,3.44%,3.59亿,2.13亿,1.47亿,5.75亿
1006,300800,力合科技,12.05,2.64%,0.99%,1370.76万,1333.58万,37.18万,2762.05万
1007,301413,安培龙,124.9,2.63%,7.23%,2.52亿,2.77亿,-2497.42万,5.30亿
1008,603876,鼎胜新材,25.35,2.63%,4.30%,5.59亿,4.43亿,1.16亿,10.05亿
1009,2388,新亚制程,5.08,2.63%,2.37%,3171.63万,2813.19万,358.45万,6010.79万
1010,688480,赛恩斯,87.5,2.62%,2.88%,1.26亿,1.11亿,1503.27万,2.38亿
1011,688633,星球石墨,26.23,2.62%,1.10%,2528.58万,1548.42万,980.16万,4090.90万
1012,688680,海优新材,50.99,2.62%,2.00%,5536.22万,4353.39万,1182.82万,9924.80万
1013,601869,长飞光纤,368.0,2.62%,3.99%,31.76亿,26.71亿,5.06亿,58.61亿
1014,300579,数字认证,27.38,2.62%,1.30%,5495.30万,3672.83万,1822.47万,9191.39万
1015,300357,我武生物,27.07,2.62%,2.59%,1.84亿,1.52亿,3183.95万,3.38亿
1016,300188,国投智能,12.53,2.62%,1.01%,6556.54万,3949.66万,2606.88万,1.06亿
1017,2865,钧达股份,74.87,2.62%,7.69%,6.60亿,6.15亿,4513.99万,12.85亿
1018,2557,洽洽食品,22.71,2.62%,1.07%,7352.55万,4733.24万,2619.31万,1.22亿
1019,688362,甬矽电子,48.77,2.61%,2.46%,2.61亿,2.25亿,3626.10万,4.93亿
1020,301359,东南电子,21.65,2.61%,1.48%,1356.80万,799.05万,557.76万,2161.48万
1021,7,全新好,13.74,2.61%,1.79%,4619.44万,3734.43万,885.01万,8440.08万
1022,603359,东珠生态,5.89,2.61%,1.35%,2236.26万,1245.03万,991.23万,3501.39万
1023,603185,弘元绿能,24.78,2.61%,2.95%,2.74亿,2.25亿,4902.69万,5.01亿
1024,300612,宣亚国际,15.32,2.61%,3.00%,5105.29万,2968.09万,2137.20万,8162.25万
1025,300150,世纪瑞尔,5.5,2.61%,1.73%,2772.14万,1460.81万,1311.33万,4328.48万
1026,301096,百诚医药,57.96,2.60%,5.17%,1.41亿,1.06亿,3482.07万,2.47亿
1027,688132,邦彦技术,17.34,2.60%,0.65%,903.72万,769.29万,134.42万,1697.34万
1028,688516,奥特维,77.07,2.60%,4.32%,6.14亿,4.22亿,1.92亿,10.39亿
1029,603955,大千生态,26.4,2.60%,1.19%,2209.55万,2015.00万,194.55万,4249.38万
1030,600167,联美控股,6.7,2.60%,0.58%,5643.42万,3037.66万,2605.76万,8731.27万
1031,300717,华信新材,20.92,2.60%,2.52%,2858.52万,2320.59万,537.92万,5248.83万
1032,300106,西部牧业,9.88,2.60%,2.49%,2950.35万,2077.43万,872.91万,5127.88万
1033,688193,仁度生物,51.16,2.59%,0.67%,836.97万,415.36万,421.61万,1338.14万
1034,688660,电气风电,12.67,2.59%,0.75%,7391.10万,5092.93万,2298.17万,1.26亿
1035,2813,路畅科技,24.59,2.59%,1.16%,1951.24万,1319.40万,631.85万,3367.03万
1036,603659,璞泰来,35.79,2.58%,2.72%,10.77亿,9.92亿,8525.33万,20.77亿
1037,688622,禾信仪器,98.81,2.57%,2.65%,1.05亿,7799.40万,2677.16万,1.83亿
1038,605001,威奥股份,7.57,2.57%,0.87%,1542.44万,989.34万,553.11万,2568.76万
1039,688181,八亿时空,33.56,2.57%,1.64%,3913.34万,3124.00万,789.34万,7302.85万
1040,300837,浙矿股份,37.15,2.57%,1.52%,2438.00万,1590.11万,847.89万,4263.02万
1041,603006,联明股份,13.18,2.57%,0.74%,1311.73万,1122.87万,188.86万,2461.23万
1042,300675,建科院,15.16,2.57%,1.01%,1345.22万,813.31万,531.91万,2210.07万
1043,2396,星网锐捷,28.85,2.56%,2.24%,2.21亿,1.50亿,7114.07万,3.74亿
1044,600293,三峡新材,3.21,2.56%,1.83%,3901.17万,2830.30万,1070.87万,6759.28万
1045,524,岭南控股,10.87,2.55%,1.81%,8000.05万,4949.62万,3050.43万,1.30亿
1046,603071,物产环能,14.05,2.55%,0.65%,2835.89万,2183.58万,652.30万,5071.83万
1047,301278,快可电子,38.96,2.55%,3.55%,4161.12万,2826.39万,1334.73万,7022.17万
1048,300989,蕾奥规划,14.87,2.55%,2.49%,3594.18万,1889.54万,1704.63万,5511.25万
1049,688112,鼎阳科技,50.76,2.55%,2.27%,9780.38万,8416.22万,1364.16万,1.82亿
1050,688502,茂莱光学,354.3,2.55%,1.60%,1.72亿,1.28亿,4458.26万,3.00亿
1051,688683,莱尔科技,39.03,2.55%,1.11%,3931.91万,2734.53万,1197.38万,6698.20万
1052,892,欢瑞世纪,6.43,2.55%,6.26%,1.46亿,1.37亿,875.44万,2.86亿
1053,688291,金橙子,43.16,2.54%,2.13%,4709.15万,4463.65万,245.50万,9295.35万
1054,301129,瑞纳智能,26.63,2.54%,2.46%,2249.88万,2023.51万,226.38万,4283.52万
1055,688565,力源科技,12.93,2.54%,1.69%,1682.97万,1550.95万,132.01万,3243.59万
1056,300097,智云股份,10.08,2.54%,13.14%,1.64亿,1.76亿,-1187.56万,3.44亿
1057,300876,蒙泰高新,26.2,2.54%,1.49%,2051.35万,1060.55万,990.80万,3152.48万
1058,600250,南京商旅,11.71,2.54%,8.85%,1.58亿,1.58亿,-11.24万,3.17亿
1059,300913,兆龙互连,54.42,2.54%,2.36%,1.77亿,1.45亿,3203.77万,3.24亿
1060,600796,钱江生化,6.45,2.54%,2.07%,2247.66万,1832.97万,414.69万,4107.41万
1061,300012,华测检测,15.77,2.54%,1.27%,1.64亿,1.03亿,6055.65万,2.84亿
1062,600301,华锡有色,51.02,2.53%,3.44%,2.47亿,2.24亿,2251.51万,4.74亿
1063,603173,福斯达,42.61,2.53%,0.78%,3254.01万,1932.45万,1321.56万,5212.87万
1064,2578,闽发铝业,4.06,2.53%,4.06%,8286.14万,5774.24万,2511.90万,1.41亿
1065,301162,国能日新,68.19,2.53%,2.17%,5707.47万,6779.92万,-1072.45万,1.26亿
1066,601138,工业富联,59.28,2.53%,0.79%,51.48亿,40.81亿,10.68亿,92.43亿
1067,605398,新炬网络,27.59,2.53%,1.35%,3693.32万,2222.93万,1470.40万,6022.22万
1068,300333,兆日科技,9.33,2.53%,1.83%,3434.05万,2141.71万,1292.34万,5644.52万
1069,600423,柳化股份,2.84,2.53%,6.73%,8664.66万,5959.36万,2705.30万,1.48亿
1070,688004,博汇科技,22.76,2.52%,1.66%,1768.56万,1223.11万,545.46万,3001.59万
1071,688148,芳源股份,9.41,2.51%,4.12%,1.06亿,8601.24万,2045.73万,1.95亿
1072,688255,凯尔达,29.87,2.51%,2.15%,3289.95万,3678.16万,-388.21万,7022.75万
1073,688092,爱科科技,29.42,2.51%,1.18%,1586.15万,1234.21万,351.94万,2827.04万
1074,300662,科锐国际,24.55,2.51%,2.05%,6570.66万,3140.24万,3430.42万,9786.76万
1075,655,金岭矿业,8.57,2.51%,2.46%,6999.88万,5173.76万,1826.12万,1.23亿
1076,60,中金岭南,6.54,2.51%,1.73%,3.09亿,1.84亿,1.26亿,4.98亿
1077,688636,智明达,45.56,2.50%,3.22%,1.32亿,1.06亿,2612.61万,2.43亿
1078,2066,瑞泰科技,22.95,2.50%,2.15%,5918.72万,5262.59万,656.13万,1.12亿
1079,301182,凯旺科技,68.51,2.50%,5.77%,1.87亿,1.95亿,-764.61万,3.83亿
1080,600888,新疆众和,8.61,2.50%,1.55%,1.22亿,8285.82万,3916.38万,2.07亿
1081,300061,旗天科技,8.2,2.50%,1.48%,4676.51万,2691.96万,1984.55万,7489.94万
1082,555,神州信息,16.4,2.50%,7.06%,5.94亿,5.29亿,6544.40万,11.27亿
1083,603175,超颖电子,91.7,2.49%,7.99%,1.68亿,1.50亿,1741.93万,3.20亿
1084,688560,明冠新材,14.84,2.49%,1.43%,2633.20万,1510.72万,1122.48万,4212.57万
1085,300925,法本信息,18.52,2.49%,1.90%,7994.62万,4078.08万,3916.54万,1.22亿
1086,603580,*ST艾艾,18.9,2.49%,1.45%,1899.56万,1581.19万,318.37万,3519.64万
1087,603009,北特科技,51.05,2.49%,2.36%,2.06亿,2.02亿,490.00万,4.09亿
1088,300681,英搏尔,27.62,2.49%,10.27%,3.32亿,3.14亿,1863.84万,6.49亿
1089,300541,先进数通,14.79,2.49%,2.92%,8877.86万,7613.37万,1264.49万,1.66亿
1090,3003,天元股份,13.24,2.48%,2.13%,2062.99万,1162.42万,900.57万,3272.83万
1091,301273,瑞晨环保,30.6,2.48%,2.08%,1917.57万,1524.40万,393.17万,3453.89万
1092,605180,华生科技,14.9,2.48%,0.63%,1015.63万,531.94万,483.69万,1555.17万
1093,2623,亚玛顿,22.31,2.48%,1.86%,4754.82万,3332.48万,1422.35万,8149.78万
1094,603860,中公高科,31.86,2.48%,1.35%,1443.79万,1384.07万,59.72万,2835.83万
1095,601100,恒立液压,106.48,2.48%,0.77%,5.32亿,5.81亿,-4869.10万,11.15亿
1096,600180,瑞茂通,3.3,2.48%,1.08%,2230.43万,1555.78万,674.64万,3817.99万
1097,300166,东方国信,16.97,2.48%,19.82%,16.78亿,13.86亿,2.92亿,30.71亿
1098,2799,环球印务,8.25,2.48%,1.29%,1939.69万,1337.61万,602.09万,3363.02万
1099,2425,凯撒文化,3.31,2.48%,1.52%,2842.68万,1889.78万,952.91万,4768.41万
1100,2046,国机精工,49.57,2.48%,2.39%,3.30亿,2.94亿,3577.23万,6.27亿
1101,603982,泉峰汽车,7.87,2.47%,1.70%,2829.73万,1641.88万,1187.85万,4507.30万
1102,300369,绿盟科技,8.3,2.47%,2.48%,9259.89万,7036.61万,2223.28万,1.65亿
1103,2910,庄园牧场,10.78,2.47%,1.59%,1821.85万,1026.56万,795.28万,2899.51万
1104,713,国投丰乐,6.64,2.47%,1.68%,4399.49万,2228.00万,2171.50万,6755.04万
1105,301031,中熔电气,148.43,2.46%,3.36%,2.00亿,1.39亿,6038.90万,3.42亿
1106,2760,凤形股份,21.65,2.46%,1.85%,2423.56万,1757.99万,665.57万,4281.42万
1107,2997,瑞鹄模具,32.44,2.46%,1.35%,4714.00万,4309.37万,404.63万,9112.80万
1108,688129,东来技术,23.77,2.46%,0.52%,896.32万,562.53万,333.78万,1485.83万
1109,688173,希荻微,14.6,2.46%,1.01%,2903.65万,3039.60万,-135.95万,5978.39万
1110,603029,天鹅股份,18.75,2.46%,1.23%,1669.68万,1075.22万,594.47万,2755.78万
1111,2912,中新赛克,26.67,2.46%,2.18%,5525.82万,3375.36万,2150.46万,9345.64万
1112,2528,ST英飞拓,5.0,2.46%,5.07%,1.30亿,1.29亿,142.92万,2.60亿
1113,2085,万丰奥威,14.57,2.46%,1.61%,2.77亿,2.14亿,6306.58万,4.94亿
1114,1696,宗申动力,19.59,2.46%,3.17%,3.13亿,2.31亿,8191.16万,5.48亿
1115,603598,引力传媒,21.33,2.45%,5.47%,1.72亿,1.39亿,3344.29万,3.13亿
1116,300414,中光防雷,14.19,2.45%,1.81%,4793.36万,3115.31万,1678.05万,8004.81万
1117,300399,天利科技,21.32,2.45%,1.45%,3832.23万,2170.78万,1661.45万,6047.35万
1118,300213,佳讯飞鸿,7.95,2.45%,1.61%,4357.57万,2509.84万,1847.73万,6990.56万
1119,2397,梦洁股份,4.18,2.45%,1.98%,3366.22万,1933.09万,1433.13万,5316.80万
1120,603950,长源东谷,61.3,2.44%,6.45%,6.70亿,5.93亿,7648.23万,12.68亿
1121,601608,中信重工,6.3,2.44%,0.71%,1.31亿,7295.80万,5780.17万,2.07亿
1122,600734,实达集团,3.78,2.44%,2.23%,1.16亿,6334.62万,5236.35万,1.82亿
1123,300278,华昌达,4.62,2.44%,1.13%,4254.11万,2940.22万,1313.88万,7268.82万
1124,2114,罗平锌电,8.82,2.44%,2.29%,3977.48万,2369.30万,1608.19万,6462.93万
1125,603661,恒林股份,31.66,2.43%,0.42%,1055.54万,762.43万,293.11万,1826.84万
1126,603377,ST东时,3.8,2.43%,1.29%,2176.17万,1190.30万,985.87万,3472.95万
1127,600352,浙江龙盛,13.07,2.43%,1.15%,2.43亿,2.38亿,512.80万,4.87亿
1128,300721,怡达股份,14.31,2.43%,2.20%,2538.43万,1760.66万,777.77万,4313.26万
1129,2870,香山股份,36.65,2.43%,1.29%,4000.24万,1976.65万,2023.59万,6066.65万
1130,2622,皓宸医疗,2.53,2.43%,2.54%,3424.88万,1877.91万,1546.96万,5322.69万
1131,605186,健麾信息,19.91,2.42%,1.02%,1650.33万,1040.42万,609.91万,2717.01万
1132,2295,精艺股份,11.0,2.42%,1.10%,1843.71万,1074.15万,769.56万,2982.82万
1133,688508,芯朋微,65.29,2.42%,2.35%,1.03亿,9563.20万,785.18万,2.00亿
1134,600463,空港股份,10.17,2.42%,0.78%,1247.22万,1020.41万,226.82万,2349.13万
1135,600198,大唐电信,8.48,2.42%,1.02%,7085.52万,3860.63万,3224.89万,1.12亿
1136,300624,万兴科技,71.01,2.42%,4.37%,3.04亿,2.23亿,8051.50万,5.31亿
1137,300611,美力科技,27.14,2.42%,3.06%,7634.64万,4542.47万,3092.17万,1.22亿
1138,300465,高伟达,15.26,2.42%,2.03%,8408.28万,5171.66万,3236.62万,1.37亿
1139,300359,全通教育,5.07,2.42%,0.93%,1634.66万,1312.73万,321.93万,2966.35万
1140,2475,立讯精密,60.2,2.42%,2.23%,53.12亿,42.66亿,10.46亿,96.55亿
1141,2232,启明信息,18.17,2.42%,1.24%,5580.69万,3393.17万,2187.52万,9148.71万
1142,626,远大控股,8.47,2.42%,3.19%,7563.51万,5653.95万,1909.56万,1.35亿
1143,603,盛达资源,41.11,2.42%,2.31%,3.62亿,2.62亿,9960.31万,6.28亿
1144,603057,紫燕食品,25.54,2.41%,0.59%,2869.33万,3214.41万,-345.08万,6218.50万
1145,301233,盛帮股份,53.93,2.41%,2.32%,1926.65万,1545.16万,381.48万,3492.85万
1146,301099,雅创电子,53.65,2.41%,5.34%,1.27亿,1.28亿,-149.82万,2.55亿
1147,300737,科顺股份,6.38,2.41%,2.11%,6680.70万,5077.88万,1602.82万,1.19亿
1148,600281,华阳新材,5.52,2.41%,1.47%,2625.95万,1474.59万,1151.36万,4130.29万
1149,300694,蠡湖股份,12.31,2.41%,1.42%,2106.26万,1613.06万,493.21万,3747.65万
1150,2609,捷顺科技,8.49,2.41%,1.43%,3309.47万,2144.77万,1164.71万,5515.27万
1151,301099,雅创电子,53.65,2.41%,5.34%,1.27亿,1.28亿,-149.82万,2.55亿
1152,300737,科顺股份,6.38,2.41%,2.11%,6680.70万,5077.88万,1602.82万,1.19亿
1153,600281,华阳新材,5.52,2.41%,1.47%,2625.95万,1474.59万,1151.36万,4130.29万
1154,300694,蠡湖股份,12.31,2.41%,1.42%,2106.26万,1613.06万,493.21万,3747.65万
1155,2609,捷顺科技,8.49,2.41%,1.43%,3309.47万,2144.77万,1164.71万,5515.27万
1156,2084,海鸥住工,3.83,2.41%,1.74%,2685.77万,1485.17万,1200.60万,4209.42万
1157,300795,米奥会展,11.94,2.40%,1.57%,1562.76万,1539.40万,23.37万,3211.23万
1158,300056,中创环保,9.38,2.40%,3.49%,7906.71万,4322.78万,3583.93万,1.24亿
1159,300528,幸福蓝海,17.06,2.40%,3.85%,1.24亿,1.20亿,386.73万,2.45亿
1160,600130,*ST波导,4.7,2.40%,1.70%,3608.69万,2303.66万,1305.03万,5929.98万
1161,300602,飞荣达,35.03,2.40%,3.81%,2.87亿,2.33亿,5353.01万,5.25亿
1162,2741,光华科技,19.2,2.40%,3.16%,1.32亿,1.23亿,888.57万,2.58亿
1163,2679,福建金森,10.68,2.40%,1.33%,1951.15万,1330.57万,620.58万,3302.88万
1164,2488,金固股份,11.52,2.40%,1.31%,7813.93万,5881.73万,1932.19万,1.38亿
1165,2272,川润股份,19.59,2.40%,14.49%,5.96亿,5.55亿,4100.38万,11.55亿
1166,688130,晶华微,21.45,2.39%,1.67%,1344.07万,758.72万,585.35万,2131.50万
1167,3008,开普检测,23.6,2.39%,2.04%,2124.65万,1501.87万,622.78万,3667.85万
1168,301167,建研设计,16.69,2.39%,3.03%,2073.33万,1437.73万,635.60万,3540.25万
1169,688173,希荻微,14.59,2.39%,1.05%,3030.87万,3149.16万,-118.28万,6210.68万
1170,601500,通用股份,4.28,2.39%,1.07%,3687.19万,3596.02万,91.18万,7287.75万
1171,603028,赛福天,8.57,2.39%,1.24%,1807.40万,1179.06万,628.35万,2992.55万
1172,2261,拓维信息,37.27,2.39%,8.13%,19.01亿,15.18亿,3.83亿,34.37亿
1173,1217,华尔泰,11.61,2.38%,1.27%,3120.17万,1602.99万,1517.18万,4772.84万
1174,600615,鑫源智造,11.6,2.38%,0.84%,1335.87万,810.75万,525.12万,2160.30万
1175,603459,红板科技,70.03,2.38%,51.88%,12.82亿,14.59亿,-1.77亿,27.54亿
1176,603150,万朗磁塑,58.9,2.38%,5.05%,1.14亿,1.32亿,-1824.57万,2.47亿
1177,300065,海兰信,27.13,2.38%,10.66%,10.09亿,8.62亿,1.47亿,18.85亿
1178,688395,正弦电气,26.71,2.38%,0.68%,1020.21万,518.75万,501.46万,1551.03万
1179,300959,线上线下,84.46,2.38%,6.23%,1.49亿,1.21亿,2846.48万,2.73亿
1180,688758,赛分科技,21.07,2.38%,1.95%,5939.22万,6167.50万,-228.28万,1.21亿
1181,600778,友好集团,6.45,2.38%,1.52%,1889.66万,1093.77万,795.89万,3016.52万
1182,688008,澜起科技,150.68,2.38%,3.05%,25.38亿,26.56亿,-1.18亿,52.21亿
1183,300692,中赋科技,8.59,2.38%,1.96%,5189.60万,3024.62万,2164.99万,8376.67万
1184,300688,创业黑马,25.33,2.38%,1.85%,4082.90万,2696.03万,1386.87万,6866.06万
1185,2775,文科股份,3.87,2.38%,1.73%,2306.92万,1446.20万,860.72万,3760.99万
1186,2517,恺英网络,18.49,2.38%,3.19%,6.29亿,4.60亿,1.69亿,11.01亿
1187,2074,国轩高科,39.64,2.38%,3.77%,13.19亿,12.51亿,6864.10万,25.78亿
1188,629,钒钛股份,3.44,2.38%,0.88%,1.74亿,9430.99万,8013.91万,2.77亿
1189,688110,东芯股份,121.0,2.37%,2.46%,6.39亿,6.08亿,3100.40万,13.04亿
1190,300892,品渥食品,28.46,2.37%,2.51%,2633.23万,1912.82万,720.41万,4563.13万
1191,605117,德业股份,139.53,2.37%,1.89%,12.54亿,11.21亿,1.33亿,23.90亿
1192,603007,*ST花王,6.9,2.37%,2.33%,6317.92万,4716.56万,1601.36万,1.11亿
1193,300554,三超新材,22.93,2.37%,2.10%,2270.53万,1442.03万,828.50万,3795.95万
1194,300063,天龙集团,12.09,2.37%,8.19%,3.25亿,2.78亿,4738.81万,6.18亿
1195,2594,比亚迪,105.47,2.37%,1.49%,33.24亿,20.71亿,12.53亿,54.41亿
1196,2210,飞马国际,2.59,2.37%,1.45%,6398.08万,3373.27万,3024.81万,9826.77万
1197,2167,东方锆业,12.95,2.37%,2.38%,1.33亿,9739.93万,3602.86万,2.32亿
1198,688737,中自科技,26.45,2.36%,0.89%,1583.74万,1171.85万,411.89万,2779.54万
1199,300287,飞利信,4.33,2.36%,1.47%,5658.91万,2470.84万,3188.08万,8311.03万
1200,301066,万事利,14.37,2.35%,1.58%,3088.37万,2142.72万,945.65万,5258.81万
1201,603020,爱普股份,11.31,2.35%,1.17%,2672.45万,2332.08万,340.37万,5036.09万
1202,605050,福然德,13.05,2.35%,1.71%,6514.36万,4286.61万,2227.75万,1.09亿
1203,300200,高盟新材,9.59,2.35%,1.64%,3861.33万,2742.00万,1119.33万,6632.74万
1204,2677,浙江美大,7.84,2.35%,0.81%,2043.21万,1310.39万,732.83万,3366.23万
1205,545,金浦钛业,3.05,2.35%,4.00%,7619.08万,4263.13万,3355.95万,1.19亿
1206,600603,广汇物流,7.0,2.34%,1.41%,6919.27万,4497.05万,2422.22万,1.17亿
1207,600569,安阳钢铁,2.19,2.34%,0.70%,2450.08万,1407.74万,1042.34万,4369.07万
1208,300781,因赛集团,36.23,2.34%,3.19%,8028.55万,5754.26万,2274.29万,1.39亿
1209,300599,雄塑科技,10.92,2.34%,5.61%,7163.70万,5648.16万,1515.54万,1.29亿
1210,300128,锦富技术,6.12,2.34%,1.33%,6154.11万,4188.95万,1965.16万,1.09亿
1211,301062,上海艾录,8.33,2.33%,1.62%,2305.40万,1705.70万,599.70万,4200.06万
1212,603022,新通联,10.54,2.33%,2.09%,2564.92万,1775.84万,789.08万,4352.15万
1213,600850,电科数字,20.63,2.33%,1.41%,1.15亿,7820.11万,3673.95万,1.96亿
1214,600361,创新新材,4.39,2.33%,1.25%,1.32亿,6960.05万,6199.13万,2.03亿
1215,600295,鄂尔多斯,15.35,2.33%,0.56%,8676.88万,7962.04万,714.84万,1.68亿
1216,1210,金房能源,21.57,2.32%,2.48%,2812.15万,1727.35万,1084.80万,5039.51万
1217,688262,国芯科技,35.77,2.32%,3.74%,2.32亿,2.21亿,1140.46万,4.54亿
1218,603617,君禾股份,7.49,2.32%,1.18%,2066.32万,1273.09万,793.23万,3365.08万
1219,548,湖南投资,5.3,2.32%,1.35%,1797.06万,1699.73万,97.33万,3545.00万
1220,300068,南都电源,12.78,2.32%,4.96%,2.92亿,2.45亿,4643.34万,5.42亿
1221,301376,致欧科技,16.42,2.31%,2.77%,4409.69万,4417.21万,-7.52万,8849.88万
1222,301419,阿莱德,45.53,2.31%,9.88%,1.89亿,1.67亿,2162.51万,3.58亿
1223,2789,*ST建艺,13.3,2.31%,1.23%,1110.04万,1357.12万,-247.09万,2514.43万
1224,300830,金现代,11.07,2.31%,4.38%,9672.18万,6509.91万,3162.27万,1.63亿
1225,603813,*ST原尚,28.3,2.31%,1.40%,2271.00万,1842.62万,428.38万,4117.29万
1226,603722,阿科力,36.39,2.31%,1.13%,2523.54万,1354.41万,1169.13万,3894.69万
1227,300324,旋极信息,4.87,2.31%,1.30%,6389.46万,4224.59万,2164.87万,1.07亿
1228,2919,名臣健康,20.38,2.31%,1.27%,3702.36万,2940.58万,761.78万,6835.49万
